"Geolocation","Commodity Description","2023 Feb" 
"....City of Mandaue","05.4.0.3 - Kitchen utensils and articles (SD)",100.5673140256750
"....City of Mandaue","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.0000000000000
"....City of Mandaue","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"....City of Mandaue","05.5.1.0 - Motorized tools and equipment (D)",100.0000000000000
"....City of Mandaue","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.1000000000000
"....City of Mandaue","05.5.2.1 - Non-motorized tools (SD)",100.0045858939450
"....City of Mandaue","05.5.2.2 - Miscellaneous accessories (SD)",101.8384767415790
"....City of Mandaue","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",122.9000000000000
"....City of Mandaue","05.6.1 - Non-durable household goods (ND)",110.1000000000000
"....City of Mandaue","05.6.1.1 - Household cleaning and maintenance products (ND)",113.3416752506070
"....City of Mandaue","05.6.1.9 - Other non-durable household goods (ND)",109.0736369356710
"....City of Mandaue","05.6.2 - Domestic services and household services (S)",141.5000000000000
"....City of Mandaue","05.6.2.1 - Domestic services by paid staff (S)",141.5415367400550
"....City of Mandaue","06 - HEALTH",121.8000000000000
"....City of Mandaue","06.1 - MEDICINES AND HEALTH PRODUCTS",110.0000000000000
"....City of Mandaue","06.1.1 - Medicines (ND)",110.2000000000000
"....City of Mandaue","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",110.1563548239520
"....City of Mandaue","06.1.2 - Medical products (ND)",98.5000000000000
"....City of Mandaue","06.1.2.1 - Medical diagnostic products (ND)",100.3342649431150
"....City of Mandaue","06.1.2.2 - Prevention and protective devices (ND)",93.6104647505970
"....City of Mandaue","06.1.2.3 - Treatment devices for personal use (ND)",101.6007221387660
"....City of Mandaue","06.1.3 - Assistive products (D)",107.2000000000000
"....City of Mandaue","06.1.3.1 - Assistive products for vision (D)",107.1982804532660
"....City of Mandaue","06.2 - OUTPATIENT CARE SERVICES",192.4000000000000
"....City of Mandaue","06.2.1 - Preventive care services (S)",201.4000000000000
"....City of Mandaue","06.2.1.9 - Other preventive services (S)",201.3915416098230
"....City of Mandaue","06.2.2 - Outpatient dental services (S)",107.0000000000000
"....City of Mandaue","06.2.2.1 - Dental preventive services (S)",107.0090957731410
"....City of Mandaue","06.2.3 - Other outpatient care services (S)",..
"....City of Mandaue","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Mandaue","06.3 - INPATIENT CARE SERVICES",102.6000000000000
"....City of Mandaue","06.3.1 - Inpatient curative and rehabilitative services (S)",102.6000000000000
"....City of Mandaue","06.3.1.0 - Inpatient curative and rehabilitative services (S)",102.6279815486260
"....City of Mandaue","06.4 - OTHER HEALTH SERVICES",117.7000000000000
"....City of Mandaue","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",117.7000000000000
"....City of Mandaue","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",117.6562585072780
"....City of Mandaue","07 - TRANSPORT",111.3000000000000
"....City of Mandaue","07.1 - PURCHASE OF VEHICLES",100.9000000000000
"....City of Mandaue","07.1.1 - Motor cars (D)",..
"....City of Mandaue","07.1.1.1 - New motor cars (D)",..
"....City of Mandaue","07.1.2 - Motorcycles (D)",100.9000000000000
"....City of Mandaue","07.1.2.0 - Motorcycles (D)",100.8539327302920
"....City of Mandaue","07.1.3 - Bicycles (D)",101.2000000000000
"....City of Mandaue","07.1.3.0 - Bicycles (D)",101.1804227028930
"....City of Mandaue","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",107.9000000000000
"....City of Mandaue","07.2.1 - Parts and accessories for personal transport equipment (SD)",110.4000000000000
"....City of Mandaue","07.2.1.1 - Tires (SD)",110.4165838375970
"....City of Mandaue","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....City of Mandaue","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Mandaue","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.0000000000000
"....City of Mandaue","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Mandaue","07.2.2.4 - Lubricants (ND)",100.0000000000000
"....City of Mandaue","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....City of Mandaue","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....City of Mandaue","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....City of Mandaue","07.2.4.2 - Toll facilities (S)",..
"....City of Mandaue","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Mandaue","07.3 - PASSENGER TRANSPORT SERVICES",114.2000000000000
"....City of Mandaue","07.3.1 - Passenger transport by railway (S)",..
"....City of Mandaue","07.3.1.1 - Passenger transport by train (S)",..
"....City of Mandaue","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Mandaue","07.3.2 - Passenger transport by road (S)",114.9000000000000
"....City of Mandaue","07.3.2.1 - Passenger transport by bus and coach (S)",112.1565934065930
"....City of Mandaue","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",102.0750000000000
"....City of Mandaue","07.3.2.9 - Other passenger transport by road (S)",115.5801583918160
"....City of Mandaue","07.3.3 - Passenger transport by air (S)",122.7000000000000
"....City of Mandaue","07.3.3.1 - Passenger transport by air, domestic (S)",122.6543662857740
"....City of Mandaue","07.3.4 - Passenger transport by sea and inland waterway (S)",74.6000000000000
"....City of Mandaue","07.3.4.0 - Passenger transport by sea and inland waterway (S)",74.5876468280577
"....City of Mandaue","07.4 - TRANSPORT SERVICES OF GOODS",104.4000000000000
"....City of Mandaue","07.4.1 - Postal and courier services (S)",104.4000000000000
"....City of Mandaue","07.4.1.1 - Letter handling services (S)",104.5626072041170
"....City of Mandaue","07.4.1.2 - Courier and parcel delivery services (S)",104.0173356411130
"....City of Mandaue","08 - INFORMATION AND COMMUNICATION",101.0000000000000
"....City of Mandaue","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.9000000000000
"....City of Mandaue","08.1.1 - Fixed telephone equipment (D)",..
"....City of Mandaue","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Mandaue","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....City of Mandaue","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....City of Mandaue","08.1.3 - Information processing equipment (D)",100.6000000000000
"....City of Mandaue","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....City of Mandaue","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.8617025031120
"....City of Mandaue","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.0000000000000
"....City of Mandaue","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.0178745126850
"....City of Mandaue","08.1.5 - Unrecorded recording media (SD)",100.1000000000000
"....City of Mandaue","08.1.5.0 - Unrecorded recording media (SD)",100.1326937250660
"....City of Mandaue","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.1000000000000
"....City of Mandaue","08.3.1 - Fixed communication services (S)",104.2000000000000
"....City of Mandaue","08.3.1.0 - Fixed communication services (S)",104.1666666666670
"....City of Mandaue","08.3.2 - Mobile communication services (S)",100.6000000000000
"....City of Mandaue","08.3.2.0 - Mobile communication services (S)",100.5732551439140
"....City of Mandaue","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....City of Mandaue","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....City of Mandaue","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....City of Mandaue","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....City of Mandaue","09 - RECREATION, SPORT AND CULTURE",102.5000000000000
"....City of Mandaue","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....City of Mandaue","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....City of Mandaue","09.1.1.1 - Cameras (D)",100.0000000000000
"....City of Mandaue","09.2 - OTHER RECREATIONAL GOODS",100.0000000000000
"....City of Mandaue","09.2.1 - Games, toys and hobbies (SD)",100.0000000000000
"....City of Mandaue","09.2.1.2 - Other games, toys and hobbies (SD)",100.0004817002090
"....City of Mandaue","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.2000000000000
"....City of Mandaue","09.2.2.1 - Equipment for sport (SD)",100.1847828757700
"....City of Mandaue","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Mandaue","09.3 - GARDEN PRODUCTS AND PETS",117.7000000000000
"....City of Mandaue","09.3.1 - Garden products, plants and flowers (ND)",105.2000000000000
"....City of Mandaue","09.3.1.1 - Garden products (ND)",102.3477717943380
"....City of Mandaue","09.3.1.2 - Plants, seeds and flowers (ND)",108.0919686857630
"....City of Mandaue","09.3.2 - Pets and products for pets (ND)",122.6000000000000
"....City of Mandaue","09.3.2.2 - Products for pets and other household animals (ND)",122.6354771673680
"....City of Mandaue","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....City of Mandaue","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....City of Mandaue","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....City of Mandaue","09.4.7 - Games of chance (S)",92.3000000000000
"....City of Mandaue","09.4.7.0 - Games of chance (S)",92.3076923076923
"....City of Mandaue","09.5 - CULTURAL GOODS",100.0000000000000
"....City of Mandaue","09.5.1 - Musical instruments (D)",100.0000000000000
"....City of Mandaue","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....City of Mandaue","09.6 - CULTURAL SERVICES",101.0000000000000
"....City of Mandaue","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....City of Mandaue","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....City of Mandaue","09.6.3 - Photographic services (S)",..
"....City of Mandaue","09.6.3.0 - Photographic services (S)",..
"....City of Mandaue","09.6.9 - Other cultural services (S)",102.0000000000000
"....City of Mandaue","09.6.9.0 - Other cultural services (S)",102.0425369613880
"....City of Mandaue","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.3000000000000
"....City of Mandaue","09.7.1 - Books (SD)",100.6000000000000
"....City of Mandaue","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.4395496002540
"....City of Mandaue","09.7.1.9 - Other books (SD) in printed or electronic copy",100.7986548970160
"....City of Mandaue","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....City of Mandaue","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....City of Mandaue","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....City of Mandaue","09.7.4 - Stationery and drawing materials (ND)",101.9000000000000
"....City of Mandaue","09.7.4.0 - Stationery and drawing materials (ND)",101.8532817637910
"....City of Mandaue","09.8 - PACKAGE HOLIDAYS (S)",..
"....City of Mandaue","09.8.0 - Package holidays (S)",..
"....City of Mandaue","09.8.0.0 - Package holidays (S)",..
"....City of Mandaue","10 - EDUCATION SERVICES",104.4000000000000
"....City of Mandaue","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",111.7000000000000
"....City of Mandaue","10.1.0 - Early chilhood and primary education (S)",111.7000000000000
"....City of Mandaue","10.1.0.1 - Early childhood education services (S)",120.9716878023730
"....City of Mandaue","10.1.0.2 - Primary education (S)",107.4349986978040
"....City of Mandaue","10.2 - SECONDARY EDUCATION  (S)",102.9000000000000
"....City of Mandaue","10.2.0 - Secondary education (S)",102.9000000000000
"....City of Mandaue","10.2.0.1 - Lower secondary general education services",102.9034954593940
"....City of Mandaue","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....City of Mandaue","10.4 - TERTIARY EDUCATION (S)",102.0000000000000
"....City of Mandaue","10.4.0 - Tertiary education (s)",102.0000000000000
"....City of Mandaue","10.4.0.0 - Tertiary education (s)",101.9737076000650
"....City of Mandaue","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Mandaue","10.5.0 - Education not defined by level (s)",..
"....City of Mandaue","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Mandaue","10.5.0.9 - Other education not defined by level (S)",..
"....City of Mandaue","11 - RESTAURANTS AND ACCOMMODATION SERVICES",105.4000000000000
"....City of Mandaue","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.4000000000000
"....City of Mandaue","11.1.1 - Restaurants, café and the like (S)",105.4000000000000
"....City of Mandaue","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.4095541747490
"....City of Mandaue","11.2 - ACCOMMODATION SERVICES",100.9000000000000
"....City of Mandaue","11.2.0 - Accommodation services (S)",100.9000000000000
"....City of Mandaue","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.9438048402510
"....City of Mandaue","12 - FINANCIAL SERVICES",143.4000000000000
"....City of Mandaue","12.2 - FINANCIAL SERVICES",143.4000000000000
"....City of Mandaue","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....City of Mandaue","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....City of Mandaue","12.2.9 - Other financial services (S)",100.0000000000000
"....City of Mandaue","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....City of Mandaue","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",109.8000000000000
"....City of Mandaue","13.1 - PERSONAL CARE",110.8000000000000
"....City of Mandaue","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Mandaue","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Mandaue","13.1.2 - Other appliances, articles and products for personal care (ND)",106.9000000000000
"....City of Mandaue","13.1.2.0 - Other appliances, articles and products for personal care (ND)",106.8541175892210
"....City of Mandaue","13.1.3 - Hairdressing salons and personal grooming establishments (S)",133.7000000000000
"....City of Mandaue","13.1.3.1 - Hairdressing (S)",122.6510320339340
"....City of Mandaue","13.1.3.2 - Personal grooming treatments (S)",144.8340327958160
"....City of Mandaue","13.2 - OTHER PERSONAL EFFECTS",100.4000000000000
"....City of Mandaue","13.2.1 - Jewellery and watches (D)",100.1000000000000
"....City of Mandaue","13.2.1.1 - Jewellery and watches (D)",100.0000120566930
"....City of Mandaue","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.3378039399310
"....City of Mandaue","13.2.9 - Other personal effects n.e.c. (SD)",100.6000000000000
"....City of Mandaue","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.6401926769590
"....City of Mandaue","13.9 - OTHER SERVICES",100.4000000000000
"....City of Mandaue","13.9.0 - Other services (S)",100.4000000000000
"....City of Mandaue","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"..Region VIII (Eastern Visayas)","0 - ALL ITEMS",118.7000000000000
"..Region VIII (Eastern Visayas)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",123.6000000000000
"..Region VIII (Eastern Visayas)","01.1 - FOOD",126.5000000000000
"..Region VIII (Eastern Visayas)","01.1.1 - Cereals and cereal products (ND)",123.2000000000000
"..Region VIII (Eastern Visayas)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",123.1591335318500
"..Region VIII (Eastern Visayas)","01.1.1.2 - Flour of cereals (ND)",115.0427781435850
"..Region VIII (Eastern Visayas)","01.1.1.3 - Bread and bakery products (ND)",125.4248343332770
"..Region VIII (Eastern Visayas)","01.1.1.4 - Breakfast cereals (ND)",111.3552406091150
"..Region VIII (Eastern Visayas)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",116.6312389965700
"..Region VIII (Eastern Visayas)","01.1.1.9 - Other cereal and grain mill products (ND)",122.5828293250600
"..Region VIII (Eastern Visayas)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",114.1000000000000
"..Region VIII (Eastern Visayas)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",109.7096457529680
"..Region VIII (Eastern Visayas)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",128.5548882762780
"..Region VIII (Eastern Visayas)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",113.0475881375940
"..Region VIII (Eastern Visayas)","01.1.3 - Fish and other seafood (ND)",135.1000000000000
"..Region VIII (Eastern Visayas)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",148.9695921175300
"..Region VIII (Eastern Visayas)","01.1.3.3 - Fish preparations (ND)",125.6925761914850
"..Region VIII (Eastern Visayas)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",131.5122897960820
"..Region VIII (Eastern Visayas)","01.1.3.6 - Other seafood preparations (ND)",124.7115971149340
"..Region VIII (Eastern Visayas)","01.1.4 - Milk, other dairy products and eggs (ND)",124.0000000000000
"..Region VIII (Eastern Visayas)","01.1.4.1 - Raw and whole milk (ND)",108.7790101434740
"..Region VIII (Eastern Visayas)","01.1.4.3 - Other milk and cream (ND)",114.7077021715620
"..Region VIII (Eastern Visayas)","01.1.4.4 - Non-animal milk (ND)",..
"..Region VIII (Eastern Visayas)","01.1.4.5 - Cheese (ND)",117.4700785765800
"..Region VIII (Eastern Visayas)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Region VIII (Eastern Visayas)","01.1.4.7 - Milk-based dessert and beverages (ND)",107.3048112685690
"..Region VIII (Eastern Visayas)","01.1.4.8 - Eggs (ND)",137.9159866395640
"..Region VIII (Eastern Visayas)","01.1.5 - Oils and fats (ND)",126.3000000000000
"..Region VIII (Eastern Visayas)","01.1.5.1 - Vegetable oils (ND)",133.6218443570380
"..Region VIII (Eastern Visayas)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",120.8708590022670
"..Region VIII (Eastern Visayas)","01.1.5.3 - Margarine and similar preparations (ND)",110.7161547721030
"..Region VIII (Eastern Visayas)","01.1.5.9 - Other animal oils and fats (ND)",..
"..Region VIII (Eastern Visayas)","01.1.6 - Fruits and nuts (ND)",125.7000000000000
"..Region VIII (Eastern Visayas)","01.1.6.2 - Citrus fruits, fresh (ND)",157.1804587219200
"..Region VIII (Eastern Visayas)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",92.3996652529149
"..Region VIII (Eastern Visayas)","01.1.6.5 - Other fruits, fresh (ND)",102.5093528704830
"..Region VIII (Eastern Visayas)","01.1.6.7 - Fruit, dried and dehydrated (ND)",127.5931334366650
"..Region VIII (Eastern Visayas)","01.1.6.8 - Nuts, in shell or shelled (ND)",118.4952953491680
"..Region VIII (Eastern Visayas)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",112.7556478685780
"..Region VIII (Eastern Visayas)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",133.4000000000000
"..Region VIII (Eastern Visayas)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",139.3940217470210
"..Region VIII (Eastern Visayas)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",174.8257218923000
"..Region VIII (Eastern Visayas)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",114.3719965593490
"..Region VIII (Eastern Visayas)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",135.0929580873880
"..Region VIII (Eastern Visayas)","01.1.8 - Sugar, confectionery and desserts (ND)",147.9000000000000
"..Region VIII (Eastern Visayas)","01.1.8.1 - Cane and beet sugar (ND)",185.9356498048350
"..Region VIII (Eastern Visayas)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",109.1819559114020
"..Region VIII (Eastern Visayas)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",122.8223579527660
"..Region VIII (Eastern Visayas)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",114.1079527739230
"..Region VIII (Eastern Visayas)","01.1.8.6 - Ice, ice cream and sorbet (ND)",118.0738788589730
"..Region VIII (Eastern Visayas)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",110.3157800681090
"..Region VIII (Eastern Visayas)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",119.8000000000000
"..Region VIII (Eastern Visayas)","01.1.9.2 - Baby food (ND)",111.3236521082410
"..Region VIII (Eastern Visayas)","01.1.9.3 - Salt, condiments and sauces (ND)",120.2717316390640
"..Region VIII (Eastern Visayas)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",130.6099162977420
"..Region VIII (Eastern Visayas)","01.1.9.9 - Other food products n.e.c. (ND)",112.6584815810760
"..Region VIII (Eastern Visayas)","01.2 - NON-ALCOHOLIC BEVERAGES",111.6000000000000
"..Region VIII (Eastern Visayas)","01.2.1 - Fruit and vegetable juices (ND)",135.1000000000000
"..Region VIII (Eastern Visayas)","01.2.1.0 - Fruit and vegetable juices (ND)",135.0520370136440
"..Region VIII (Eastern Visayas)","01.2.2 - Coffee and coffee substitutes (ND)",110.2000000000000
"..Region VIII (Eastern Visayas)","01.2.2.0 - Coffee and coffee substitutes (ND)",110.2049210297520
"..Region VIII (Eastern Visayas)","01.2.3 - Tea, maté and other plant products for infusion (ND)",104.9000000000000
"..Region VIII (Eastern Visayas)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",104.8680197882760
"..Region VIII (Eastern Visayas)","01.2.4 - Cocoa drinks (ND)",111.6000000000000
"..Region VIII (Eastern Visayas)","01.2.4.0 - Cocoa drinks (ND)",111.5779862052290
"..Region VIII (Eastern Visayas)","01.2.5 - Water (ND)",103.7000000000000
"..Region VIII (Eastern Visayas)","01.2.5.0 - Water (ND)",103.6758173390290
"..Region VIII (Eastern Visayas)","01.2.6 - Soft drinks (ND)",119.3000000000000
"..Region VIII (Eastern Visayas)","01.2.6.0 - Soft drinks (ND)",119.2487533848310
"..Region VIII (Eastern Visayas)","01.2.9 - Other non-alcoholic beverages (ND)",112.9000000000000
"..Region VIII (Eastern Visayas)","01.2.9.0 - Other non-alcoholic beverages (ND)",112.9167479246340
"..Region VIII (Eastern Visayas)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",129.2000000000000
"..Region VIII (Eastern Visayas)","02.1 - ALCOHOLIC BEVERAGES",118.8000000000000
"..Region VIII (Eastern Visayas)","02.1.1 - Spirits and liquors (ND)",128.1000000000000
"..Region VIII (Eastern Visayas)","02.1.1.0 - Spirits and liquors (ND)",128.1007504523820
"..Region VIII (Eastern Visayas)","02.1.2 - Wine (ND)",111.4000000000000
"..Region VIII (Eastern Visayas)","02.1.2.1 - Wine from grapes (ND)",117.4867518614570
"..Region VIII (Eastern Visayas)","02.1.2.2 - Wine from other sources (ND)",111.2309489559880
"..Region VIII (Eastern Visayas)","02.1.3 - Beer (ND)",119.4000000000000
"..Region VIII (Eastern Visayas)","02.1.3.0 - Beer (ND)",119.4453422362860
"..Region VIII (Eastern Visayas)","02.3 - TOBACCO",144.9000000000000
"..Region VIII (Eastern Visayas)","02.3.0 - Tobacco (ND)",144.9000000000000
"..Region VIII (Eastern Visayas)","02.3.0.1 - Cigarettes (ND)",147.8746757612490
"..Region VIII (Eastern Visayas)","02.3.0.2 - Cigars (ND)",..
"..Region VIII (Eastern Visayas)","02.3.0.9 - Other tobacco products (ND)",99.9266395780819
"..Region VIII (Eastern Visayas)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",124.9000000000000
"..Region VIII (Eastern Visayas)","02.4.0 - Other vegetable-based tobacco products (ND)",124.9000000000000
"..Region VIII (Eastern Visayas)","02.4.0.0 - Other vegetable-based tobacco products (ND)",124.8866107292370
"..Region VIII (Eastern Visayas)","02.900 - NON-FOOD",116.0000000000000
"..Region VIII (Eastern Visayas)","03 - CLOTHING AND FOOTWEAR",110.6000000000000
"..Region VIII (Eastern Visayas)","03.1 - CLOTHING",109.8000000000000
"..Region VIII (Eastern Visayas)","03.1.1 - Clothing materials (SD)",102.3000000000000
"..Region VIII (Eastern Visayas)","03.1.1.0 - Clothing materials (SD)",102.2572143498020
"..Region VIII (Eastern Visayas)","03.1.2 - Garments (SD)",109.7000000000000
"..Region VIII (Eastern Visayas)","03.1.2.1 - Garments for men or boys (SD)",108.6860142839440
"..Region VIII (Eastern Visayas)","03.1.2.2 - Garments for women or girls (SD)",110.9863445280600
"..Region VIII (Eastern Visayas)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",106.7039636189340
"..Region VIII (Eastern Visayas)","03.1.2.4 - School uniforms (SD)",114.6293840214360
"..Region VIII (Eastern Visayas)","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.6000000000000
"..Region VIII (Eastern Visayas)","03.1.3.1 - Other articles of clothing (SD)",103.7735516355900
"..Region VIII (Eastern Visayas)","03.1.3.2 - Clothing accessories (SD)",117.7305464649670
"..Region VIII (Eastern Visayas)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",113.9000000000000
"..Region VIII (Eastern Visayas)","03.1.4.1 - Cleaning of clothing (S)",113.0747420561160
"..Region VIII (Eastern Visayas)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",121.2955146252140
"..Region VIII (Eastern Visayas)","03.2 - FOOTWEAR",112.9000000000000
"..Region VIII (Eastern Visayas)","03.2.1 - Shoes and other footwear (SD)",112.9000000000000
"..Region VIII (Eastern Visayas)","03.2.1.1 - Footwear for men (SD)",117.5963336655870
"..Region VIII (Eastern Visayas)","03.2.1.2 - Footwear for women (SD)",113.6491575093200
"..Region VIII (Eastern Visayas)","03.2.1.3 - Footwear for infants and children (SD)",106.9621015790210
"..Region VIII (Eastern Visayas)","03.2.2 - Cleaning, repair, and hire of footwear (S)",132.8000000000000
"..Region VIII (Eastern Visayas)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",132.7842346863180
"..Region VIII (Eastern Visayas)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",118.7000000000000
"..Region VIII (Eastern Visayas)","04.1 - ACTUAL RENTALS FOR HOUSING",119.0000000000000
"..Region VIII (Eastern Visayas)","04.1.1 - Actual rentals paid by tenants for main residence (S)",119.0000000000000
"..Region VIII (Eastern Visayas)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",118.9370188060350
"..Region VIII (Eastern Visayas)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",112.5000000000000
"..Region VIII (Eastern Visayas)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",111.8000000000000
"..Region VIII (Eastern Visayas)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",111.7956689687460
"..Region VIII (Eastern Visayas)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",114.8000000000000
"..Region VIII (Eastern Visayas)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",114.8544077524650
"..Region VIII (Eastern Visayas)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.1000000000000
"..Region VIII (Eastern Visayas)","04.4.1 - Water supply (ND)",100.1000000000000
"..Region VIII (Eastern Visayas)","04.4.1.1 - Water supply through network systems (ND)",100.1389404631760
"..Region VIII (Eastern Visayas)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",125.7000000000000
"..Region VIII (Eastern Visayas)","04.5.3 - Liquid fuels (ND)",153.2000000000000
"..Region VIII (Eastern Visayas)","04.5.3.0 - Liquid fuels (ND)",153.1655180039990
"..Region VIII (Eastern Visayas)","04.5.4 - Solid fuels (ND)",123.9000000000000
"..Region VIII (Eastern Visayas)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",114.4484221704750
"..Region VIII (Eastern Visayas)","04.5.4.3 - Charcoal (ND)",140.7093267361950
"..Region VIII (Eastern Visayas)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",114.8000000000000
