"Geolocation","Commodity Description","2020 Ave" 
"..Region V (Bicol Region)","09.4.7.0 - Games of chance (S)",104.8994481739020
"..Region V (Bicol Region)","09.5 - CULTURAL GOODS",109.5000000000000
"..Region V (Bicol Region)","09.5.1 - Musical instruments (D)",109.5000000000000
"..Region V (Bicol Region)","09.5.1.0 - Musical instruments (D)",109.5314390150090
"..Region V (Bicol Region)","09.6 - CULTURAL SERVICES",106.3500000000000
"..Region V (Bicol Region)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region V (Bicol Region)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region V (Bicol Region)","09.6.3 - Photographic services (S)",..
"..Region V (Bicol Region)","09.6.3.0 - Photographic services (S)",..
"..Region V (Bicol Region)","09.6.9 - Other cultural services (S)",106.3500000000000
"..Region V (Bicol Region)","09.6.9.0 - Other cultural services (S)",106.3588060183070
"..Region V (Bicol Region)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",112.4583333333330
"..Region V (Bicol Region)","09.7.1 - Books (SD)",107.9000000000000
"..Region V (Bicol Region)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",106.0096372018520
"..Region V (Bicol Region)","09.7.1.9 - Other books (SD) in printed or electronic copy",114.6125860310990
"..Region V (Bicol Region)","09.7.2 - Newspapers and periodicals (ND)",102.7333333333330
"..Region V (Bicol Region)","09.7.2.1 - Newspapers (ND)",104.2578366603570
"..Region V (Bicol Region)","09.7.2.2 - Magazines and periodicals (ND)",101.2732896637710
"..Region V (Bicol Region)","09.7.4 - Stationery and drawing materials (ND)",113.6083333333330
"..Region V (Bicol Region)","09.7.4.0 - Stationery and drawing materials (ND)",113.6057499355000
"..Region V (Bicol Region)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Region V (Bicol Region)","09.8.0 - Package holidays (S)",100.0000000000000
"..Region V (Bicol Region)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Region V (Bicol Region)","10 - EDUCATION SERVICES",108.2333333333330
"..Region V (Bicol Region)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",114.2000000000000
"..Region V (Bicol Region)","10.1.0 - Early chilhood and primary education (S)",114.2000000000000
"..Region V (Bicol Region)","10.1.0.1 - Early childhood education services (S)",108.2408531515690
"..Region V (Bicol Region)","10.1.0.2 - Primary education (S)",116.7303997967230
"..Region V (Bicol Region)","10.2 - SECONDARY EDUCATION  (S)",111.3666666666670
"..Region V (Bicol Region)","10.2.0 - Secondary education (S)",111.3666666666670
"..Region V (Bicol Region)","10.2.0.1 - Lower secondary general education services",118.8149561486180
"..Region V (Bicol Region)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"..Region V (Bicol Region)","10.4 - TERTIARY EDUCATION (S)",103.6000000000000
"..Region V (Bicol Region)","10.4.0 - Tertiary education (s)",103.6000000000000
"..Region V (Bicol Region)","10.4.0.0 - Tertiary education (s)",103.6369952534810
"..Region V (Bicol Region)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",104.2000000000000
"..Region V (Bicol Region)","10.5.0 - Education not defined by level (s)",104.2000000000000
"..Region V (Bicol Region)","10.5.0.2 - Review classes for professional and licensure examination (S)",116.1817524337600
"..Region V (Bicol Region)","10.5.0.9 - Other education not defined by level (S)",100.0000000000000
"..Region V (Bicol Region)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",108.5750000000000
"..Region V (Bicol Region)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",108.6916666666670
"..Region V (Bicol Region)","11.1.1 - Restaurants, café and the like (S)",108.6916666666670
"..Region V (Bicol Region)","11.1.1.1 - Restaurants, café and the like - with full service (S)",108.6889269509050
"..Region V (Bicol Region)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..Region V (Bicol Region)","11.2.0 - Accommodation services (S)",100.0000000000000
"..Region V (Bicol Region)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"..Region V (Bicol Region)","12 - FINANCIAL SERVICES",100.0000000000000
"..Region V (Bicol Region)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Region V (Bicol Region)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region V (Bicol Region)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region V (Bicol Region)","12.2.9 - Other financial services (S)",100.0000000000000
"..Region V (Bicol Region)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Region V (Bicol Region)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",106.7250000000000
"..Region V (Bicol Region)","13.1 - PERSONAL CARE",106.6666666666670
"..Region V (Bicol Region)","13.1.1 - Electric appliances for personal care (SD)",..
"..Region V (Bicol Region)","13.1.1.1 - Electric appliances for personal care (SD)",..
"..Region V (Bicol Region)","13.1.2 - Other appliances, articles and products for personal care (ND)",105.6666666666670
"..Region V (Bicol Region)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",105.6630167172420
"..Region V (Bicol Region)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",114.7916666666670
"..Region V (Bicol Region)","13.1.3.1 - Hairdressing (S)",115.7238200781090
"..Region V (Bicol Region)","13.1.3.2 - Personal grooming treatments (S)",113.8981936211540
"..Region V (Bicol Region)","13.2 - OTHER PERSONAL EFFECTS",107.0750000000000
"..Region V (Bicol Region)","13.2.1 - Jewellery and watches (D)",105.0750000000000
"..Region V (Bicol Region)","13.2.1.1 - Jewellery and watches (D)",102.1648927628230
"..Region V (Bicol Region)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",110.9371873736880
"..Region V (Bicol Region)","13.2.9 - Other personal effects n.e.c. (SD)",107.4500000000000
"..Region V (Bicol Region)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",107.4709483131710
"..Region V (Bicol Region)","13.9 - OTHER SERVICES",107.9833333333330
"..Region V (Bicol Region)","13.9.0 - Other services (S)",107.9833333333330
"..Region V (Bicol Region)","13.9.0.9 - Other services n.e.c. (S)",107.9923330484390
"....Albay","0 - ALL ITEMS",109.8083333333330
"....Albay","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",103.2666666666670
"....Albay","01.1 - FOOD",102.9166666666670
"....Albay","01.1.1 - Cereals and cereal products (ND)",94.9916666666667
"....Albay","01.1.1.1 - Cereals (ND)",90.3032838202990
"....Albay","01.1.1.12 - Rice",89.9740698493620
"....Albay","01.1.1.16 - Corn",135.2628082224230
"....Albay","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",106.2963164378260
"....Albay","01.1.1.2 - Flour of cereals (ND)",101.0316415394080
"....Albay","01.1.1.3 - Bread and bakery products (ND)",105.9489229005700
"....Albay","01.1.1.4 - Breakfast cereals (ND)",105.1789930255560
"....Albay","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",109.7747569596500
"....Albay","01.1.1.9 - Other cereal and grain mill products (ND)",103.5688457295460
"....Albay","01.1.2 - Meat and other parts of slaughtered land animals (ND)",105.1583333333330
"....Albay","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",102.3956732342710
"....Albay","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",99.0786922153008
"....Albay","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",109.8428289980300
"....Albay","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",115.1162495756620
"....Albay","01.1.3 - Fish and other seafood (ND)",108.7083333333330
"....Albay","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",107.1015398325500
"....Albay","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",124.4475025376170
"....Albay","01.1.3.3 - Fish preparations (ND)",98.3387469859773
"....Albay","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",104.7480854182820
"....Albay","01.1.3.6 - Other seafood preparations (ND)",147.3723723723720
"....Albay","01.1.4 - Milk, other dairy products and eggs (ND)",106.6500000000000
"....Albay","01.1.4.1 - Raw and whole milk (ND)",..
"....Albay","01.1.4.3 - Other milk and cream (ND)",103.9015978960400
"....Albay","01.1.4.4 - Non-animal milk (ND)",102.2851269075670
"....Albay","01.1.4.5 - Cheese (ND)",105.1029401396040
"....Albay","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Albay","01.1.4.7 - Milk-based dessert and beverages (ND)",102.2867439441220
"....Albay","01.1.4.8 - Eggs (ND)",112.3698819012100
"....Albay","01.1.5 - Oils and fats (ND)",103.8833333333330
"....Albay","01.1.5.1 - Vegetable oils (ND)",103.9807770188250
"....Albay","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",115.7835374624530
"....Albay","01.1.5.3 - Margarine and similar preparations (ND)",101.4583898075360
"....Albay","01.1.5.9 - Other animal oils and fats (ND)",..
"....Albay","01.1.6 - Fruits and nuts (ND)",115.1000000000000
"....Albay","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",115.0395470631250
"....Albay","01.1.6.2 - Citrus fruits, fresh (ND)",116.4329203171170
"....Albay","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",121.3786094718930
"....Albay","01.1.6.5 - Other fruits, fresh (ND)",..
"....Albay","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Albay","01.1.6.8 - Nuts, in shell or shelled (ND)",121.3998814994860
"....Albay","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",109.3920394919730
"....Albay","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",106.1166666666670
"....Albay","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",106.3709667969810
"....Albay","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",103.9963753739340
"....Albay","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",112.3044377389180
"....Albay","01.1.7.4 - Other vegetables, fresh or chilled (ND)",104.6186554232600
"....Albay","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",111.6530857485070
"....Albay","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.7815442680970
"....Albay","01.1.8 - Sugar, confectionery and desserts (ND)",98.3500000000000
"....Albay","01.1.8.1 - Cane and beet sugar (ND)",88.0273558376063
"....Albay","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Albay","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",109.3896469456350
"....Albay","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",110.7184241019700
"....Albay","01.1.8.6 - Ice, ice cream and sorbet (ND)",107.3128156721490
"....Albay","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.0068687499580
"....Albay","01.1.9 - Ready-made food and other food products n.e.c. (ND)",108.0416666666670
"....Albay","01.1.9.2 - Baby food (ND)",97.8905865786714
"....Albay","01.1.9.3 - Salt, condiments and sauces (ND)",112.0475868702710
"....Albay","01.1.9.4 - Spices, culinary herbs and seeds (ND)",115.4908186674370
"....Albay","01.1.9.9 - Other food products n.e.c. (ND)",111.4204473704130
"....Albay","01.2 - NON-ALCOHOLIC BEVERAGES",108.2750000000000
"....Albay","01.2.1 - Fruit and vegetable juices (ND)",123.7500000000000
"....Albay","01.2.1.0 - Fruit and vegetable juices (ND)",123.7532729714940
"....Albay","01.2.2 - Coffee and coffee substitutes (ND)",102.7166666666670
"....Albay","01.2.2.0 - Coffee and coffee substitutes (ND)",102.7341919988450
"....Albay","01.2.3 - Tea, maté and other plant products for infusion (ND)",136.6250000000000
"....Albay","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",136.6312513752240
"....Albay","01.2.4 - Cocoa drinks (ND)",110.6000000000000
"....Albay","01.2.4.0 - Cocoa drinks (ND)",110.5780634499410
"....Albay","01.2.5 - Water (ND)",105.5000000000000
"....Albay","01.2.5.0 - Water (ND)",105.4865820283000
"....Albay","01.2.6 - Soft drinks (ND)",108.0666666666670
"....Albay","01.2.6.0 - Soft drinks (ND)",108.0590822151190
"....Albay","01.2.9 - Other non-alcoholic beverages (ND)",125.5666666666670
"....Albay","01.2.9.0 - Other non-alcoholic beverages (ND)",125.5765330135220
"....Albay","02 - ALCOHOLIC BEVERAGES AND TOBACCO",156.1750000000000
"....Albay","02.1 - ALCOHOLIC BEVERAGES",114.5250000000000
"....Albay","02.1.1 - Spirits and liquors (ND)",113.7000000000000
"....Albay","02.1.1.0 - Spirits and liquors (ND)",113.7006460275300
"....Albay","02.1.2 - Wine (ND)",118.0166666666670
"....Albay","02.1.2.1 - Wine from grapes (ND)",118.0090673346620
"....Albay","02.1.2.2 - Wine from other sources (ND)",..
"....Albay","02.1.3 - Beer (ND)",116.1916666666670
"....Albay","02.1.3.0 - Beer (ND)",116.1820267315750
"....Albay","02.3 - TOBACCO",181.6750000000000
"....Albay","02.3.0 - Tobacco (ND)",181.6750000000000
"....Albay","02.3.0.1 - Cigarettes (ND)",181.7032546956530
"....Albay","02.3.0.2 - Cigars (ND)",..
"....Albay","02.3.0.9 - Other tobacco products (ND)",135.1275814298140
"....Albay","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Albay","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Albay","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Albay","02.900 - NON-FOOD",113.1416666666670
"....Albay","03 - CLOTHING AND FOOTWEAR",114.5750000000000
"....Albay","03.1 - CLOTHING",111.4083333333330
"....Albay","03.1.1 - Clothing materials (SD)",111.4166666666670
"....Albay","03.1.1.0 - Clothing materials (SD)",111.3963244107070
"....Albay","03.1.2 - Garments (SD)",110.6250000000000
"....Albay","03.1.2.1 - Garments for men or boys (SD)",110.6729857757740
"....Albay","03.1.2.2 - Garments for women or girls (SD)",110.5206403642060
"....Albay","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",113.0137802073850
"....Albay","03.1.2.4 - School uniforms (SD)",..
"....Albay","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.1416666666670
"....Albay","03.1.3.1 - Other articles of clothing (SD)",104.2239596206630
"....Albay","03.1.3.2 - Clothing accessories (SD)",124.6948615838510
"....Albay","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",133.4833333333330
"....Albay","03.1.4.1 - Cleaning of clothing (S)",132.6176620770900
"....Albay","03.1.4.2 - Repair, tailoring and hire of clothing (S)",139.1570696201440
"....Albay","03.2 - FOOTWEAR",121.6000000000000
"....Albay","03.2.1 - Shoes and other footwear (SD)",121.6000000000000
"....Albay","03.2.1.1 - Footwear for men (SD)",117.0011780954590
"....Albay","03.2.1.2 - Footwear for women (SD)",131.6183724869990
"....Albay","03.2.1.3 - Footwear for infants and children (SD)",117.5656866486020
"....Albay","03.2.2 - Cleaning, repair, and hire of footwear (S)",114.8000000000000
"....Albay","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",114.8042860266780
"....Albay","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",112.4916666666670
"....Albay","04.1 - ACTUAL RENTALS FOR HOUSING",111.2500000000000
"....Albay","04.1.1 - Actual rentals paid by tenants for main residence (S)",111.2500000000000
"....Albay","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",111.2830919571550
"....Albay","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",104.2916666666670
"....Albay","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.5833333333330
"....Albay","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.5752138655120
"....Albay","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",114.7083333333330
"....Albay","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",114.7307186133020
"....Albay","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.6000000000000
"....Albay","04.4.1 - Water supply (ND)",100.6000000000000
"....Albay","04.4.1.1 - Water supply through network systems (ND)",100.5941134573310
"....Albay","04.5 - ELECTRICITY, GAS AND OTHER FUELS",117.0083333333330
"....Albay","04.5.1 - Electricity (ND)",100.5083333333330
"....Albay","04.5.1.0 - Electricity (ND)",100.5074129866010
"....Albay","04.5.2 - Gas (ND)",99.7833333333334
"....Albay","04.5.2.2 - Liquefied hydrocarbons (ND)",99.7908773489938
"....Albay","04.5.3 - Liquid fuels (ND)",76.1250000000000
"....Albay","04.5.3.0 - Liquid fuels (ND)",76.1254295532647
"....Albay","04.5.4 - Solid fuels (ND)",174.4416666666670
"....Albay","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",181.3303455596180
"....Albay","04.5.4.3 - Charcoal (ND)",125.1703908640210
"....Albay","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",112.6833333333330
"....Albay","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",105.8500000000000
"....Albay","05.1.1 - Furniture, furnishings and loose carpets (D)",105.8500000000000
"....Albay","05.1.1.1 - Household furniture (D)",111.3148106098080
"....Albay","05.1.1.3 - Lighting equipment (D)",..
"....Albay","05.1.1.4 - Furnishings, loose carpets and rugs (D)",86.6605649752571
"....Albay","05.2 - HOUSEHOLD TEXTILES",116.4083333333330
"....Albay","05.2.1 - Household textiles (SD)",116.4083333333330
"....Albay","05.2.1.1 - Furnishing fabrics and curtains (SD)",116.7506238004710
"....Albay","05.2.1.2 - Bed linen and bedding (SD)",118.1295798711030
"....Albay","05.2.1.3 - Table linen and bathroom linen (SD)",115.0166877591350
"....Albay","05.2.1.9 - Other household textiles (SD)",93.8412128194626
"....Albay","05.3 - HOUSEHOLD APPLIANCES",107.3250000000000
"....Albay","05.3.1 - Major household appliances, whether electric or not (D)",105.8000000000000
"....Albay","05.3.1.1 - Major kitchen appliances (D)",106.4577890579240
"....Albay","05.3.1.2 - Major laundry appliances (D)",104.6053787735530
"....Albay","05.3.1.3 - Heaters, air conditioners (D)",..
"....Albay","05.3.2 - Small household appliances (SD)",115.7833333333330
"....Albay","05.3.2.1 - Small appliances for cooking and processing of food (SD)",110.4506875383350
"....Albay","05.3.2.9 - Other small household appliances (SD)",117.1222069496500
"....Albay","05.3.3 - Repair, installation and hire of household appliances (S)",104.9500000000000
"....Albay","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.9446210102760
"....Albay","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",113.7333333333330
"....Albay","05.4.0 - Glassware, tableware and household utensils (SD)",113.7333333333330
"....Albay","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",101.4875579005600
"....Albay","05.4.0.2 - Cutlery, flatware and silverware (SD)",136.8917760505850
"....Albay","05.4.0.3 - Kitchen utensils and articles (SD)",126.6332260435730
"....Albay","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",105.1250000000000
"....Albay","05.5.1 - Motorized tools and equipment (D)",102.7083333333330
"....Albay","05.5.1.0 - Motorized tools and equipment (D)",102.7230623179030
"....Albay","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",107.9083333333330
"....Albay","05.5.2.1 - Non-motorized tools (SD)",108.3937087390300
"....Albay","05.5.2.2 - Miscellaneous accessories (SD)",107.5761898237710
"....Albay","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",114.3666666666670
"....Albay","05.6.1 - Non-durable household goods (ND)",115.1083333333330
"....Albay","05.6.1.1 - Household cleaning and maintenance products (ND)",118.2954495918210
"....Albay","05.6.1.9 - Other non-durable household goods (ND)",114.0522589254340
"....Albay","05.6.2 - Domestic services and household services (S)",113.0000000000000
"....Albay","05.6.2.1 - Domestic services by paid staff (S)",113.0435399385040
"....Albay","06 - HEALTH",117.1166666666670
"....Albay","06.1 - MEDICINES AND HEALTH PRODUCTS",111.9500000000000
"....Albay","06.1.1 - Medicines (ND)",112.8916666666670
"....Albay","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",112.8863811903200
"....Albay","06.1.2 - Medical products (ND)",108.5500000000000
"....Albay","06.1.2.1 - Medical diagnostic products (ND)",119.5443205165840
"....Albay","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Albay","06.1.2.3 - Treatment devices for personal use (ND)",106.1673892364010
"....Albay","06.1.3 - Assistive products (D)",100.0000000000000
"....Albay","06.1.3.1 - Assistive products for vision (D)",100.0000000000000
"....Albay","06.2 - OUTPATIENT CARE SERVICES",165.1083333333330
"....Albay","06.2.1 - Preventive care services (S)",107.5583333333330
"....Albay","06.2.1.9 - Other preventive services (S)",107.5904565750140
"....Albay","06.2.2 - Outpatient dental services (S)",234.1583333333330
"....Albay","06.2.2.1 - Dental preventive services (S)",234.1428038055600
"....Albay","06.2.3 - Other outpatient care services (S)",..
"....Albay","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Albay","06.3 - INPATIENT CARE SERVICES",107.1583333333330
"....Albay","06.3.1 - Inpatient curative and rehabilitative services (S)",107.1583333333330
"....Albay","06.3.1.0 - Inpatient curative and rehabilitative services (S)",107.1950139399780
"....Albay","06.4 - OTHER HEALTH SERVICES",111.8333333333330
"....Albay","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",111.8333333333330
"....Albay","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",111.8425171770240
"....Albay","07 - TRANSPORT",121.4666666666670
"....Albay","07.1 - PURCHASE OF VEHICLES",110.6833333333330
"....Albay","07.1.1 - Motor cars (D)",110.7500000000000
"....Albay","07.1.1.1 - New motor cars (D)",110.7563865386540
"....Albay","07.1.2 - Motorcycles (D)",110.7500000000000
"....Albay","07.1.2.0 - Motorcycles (D)",110.7563909026380
"....Albay","07.1.3 - Bicycles (D)",102.8666666666670
"....Albay","07.1.3.0 - Bicycles (D)",102.8599099268630
"....Albay","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",93.4500000000000
"....Albay","07.2.1 - Parts and accessories for personal transport equipment (SD)",109.1666666666670
"....Albay","07.2.1.1 - Tires (SD)",105.8633278302600
"....Albay","07.2.1.2 - Parts for personal transport equipment (SD)",121.6858253026190
"....Albay","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Albay","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",89.3083333333333
"....Albay","07.2.2.1 - Diesel (ND)",78.6435307987032
"....Albay","07.2.2.2 - Gasoline (ND)",91.1358735710251
"....Albay","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Albay","07.2.2.4 - Lubricants (ND)",102.7304544752690
"....Albay","07.2.3 - Maintenance and repair of personal transport equipment (S)",111.9000000000000
"....Albay","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",111.9167164074300
"....Albay","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Albay","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Albay","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Albay","07.3 - PASSENGER TRANSPORT SERVICES",144.7666666666670
"....Albay","07.3.1 - Passenger transport by railway (S)",..
"....Albay","07.3.1.1 - Passenger transport by train (S)",..
"....Albay","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Albay","07.3.2 - Passenger transport by road (S)",146.6666666666670
"....Albay","07.3.2.1 - Passenger transport by bus and coach (S)",108.8707366007450
"....Albay","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Albay","07.3.2.9 - Other passenger transport by road (S)",150.7689123444600
"....Albay","07.3.3 - Passenger transport by air (S)",87.5833333333333
"....Albay","07.3.3.1 - Passenger transport by air, domestic (S)",87.5764639227839
"....Albay","07.3.4 - Passenger transport by sea and inland waterway (S)",101.8333333333330
"....Albay","07.3.4.0 - Passenger transport by sea and inland waterway (S)",101.8229166666670
"....Albay","07.4 - TRANSPORT SERVICES OF GOODS",103.2333333333330
"....Albay","07.4.1 - Postal and courier services (S)",103.2333333333330
"....Albay","07.4.1.1 - Letter handling services (S)",..
"....Albay","07.4.1.2 - Courier and parcel delivery services (S)",103.2567757075880
"....Albay","08 - INFORMATION AND COMMUNICATION",102.0000000000000
"....Albay","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.6916666666670
"....Albay","08.1.1 - Fixed telephone equipment (D)",..
"....Albay","08.1.1.0 - Fixed telephone equipment (D)",..
"....Albay","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Albay","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Albay","08.1.3 - Information processing equipment (D)",100.9000000000000
"....Albay","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Albay","08.1.3.2 - Peripheral equipment and its consumable components (D)",106.0173403392030
"....Albay","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.1166666666670
"....Albay","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.0917900538660
"....Albay","08.1.5 - Unrecorded recording media (SD)",101.8000000000000
"....Albay","08.1.5.0 - Unrecorded recording media (SD)",101.8265299228540
"....Albay","08.3 - INFORMATION AND COMMUNICATION SERVICES",103.0250000000000
"....Albay","08.3.1 - Fixed communication services (S)",101.8000000000000
"....Albay","08.3.1.0 - Fixed communication services (S)",101.7595475449170
"....Albay","08.3.2 - Mobile communication services (S)",103.3250000000000
"....Albay","08.3.2.0 - Mobile communication services (S)",103.3157981004830
"....Albay","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Albay","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Albay","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Albay","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Albay","09 - RECREATION, SPORT AND CULTURE",108.3250000000000
"....Albay","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Albay","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Albay","09.1.1.1 - Cameras (D)",100.0000000000000
"....Albay","09.2 - OTHER RECREATIONAL GOODS",112.9833333333330
"....Albay","09.2.1 - Games, toys and hobbies (SD)",112.9750000000000
"....Albay","09.2.1.2 - Other games, toys and hobbies (SD)",112.9896516055990
"....Albay","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",113.1166666666670
"....Albay","09.2.2.1 - Equipment for sport (SD)",113.1171855857010
"....Albay","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Albay","09.3 - GARDEN PRODUCTS AND PETS",102.1333333333330
"....Albay","09.3.1 - Garden products, plants and flowers (ND)",112.7583333333330
"....Albay","09.3.1.1 - Garden products (ND)",104.1403321519130
"....Albay","09.3.1.2 - Plants, seeds and flowers (ND)",121.3869168357000
"....Albay","09.3.2 - Pets and products for pets (ND)",97.0750000000000
"....Albay","09.3.2.2 - Products for pets and other household animals (ND)",97.0828905419766
"....Albay","09.4 - RECREATIONAL SERVICES",105.1833333333330
"....Albay","09.4.6 - Recreational and sporting services (S)",156.8000000000000
"....Albay","09.4.6.2 - Sporting services - practice (S)",156.8380426048710
"....Albay","09.4.7 - Games of chance (S)",103.0916666666670
"....Albay","09.4.7.0 - Games of chance (S)",103.0769230769230
"....Albay","09.5 - CULTURAL GOODS",123.5166666666670
"....Albay","09.5.1 - Musical instruments (D)",123.5166666666670
"....Albay","09.5.1.0 - Musical instruments (D)",123.5320624338000
"....Albay","09.6 - CULTURAL SERVICES",111.7916666666670
"....Albay","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Albay","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Albay","09.6.3 - Photographic services (S)",..
