"Geolocation","Commodity Description","2021 Mar" 
"....Camarines Sur","09.7.2.2 - Magazines and periodicals (ND)",100.3344481605350
"....Camarines Sur","09.7.4 - Stationery and drawing materials (ND)",120.9000000000000
"....Camarines Sur","09.7.4.0 - Stationery and drawing materials (ND)",120.9336215384490
"....Camarines Sur","09.8 - PACKAGE HOLIDAYS (S)",..
"....Camarines Sur","09.8.0 - Package holidays (S)",..
"....Camarines Sur","09.8.0.0 - Package holidays (S)",..
"....Camarines Sur","10 - EDUCATION SERVICES",104.0000000000000
"....Camarines Sur","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",105.5000000000000
"....Camarines Sur","10.1.0 - Early chilhood and primary education (S)",105.5000000000000
"....Camarines Sur","10.1.0.1 - Early childhood education services (S)",105.5000276461530
"....Camarines Sur","10.1.0.2 - Primary education (S)",105.5000162953480
"....Camarines Sur","10.2 - SECONDARY EDUCATION  (S)",103.6000000000000
"....Camarines Sur","10.2.0 - Secondary education (S)",103.6000000000000
"....Camarines Sur","10.2.0.1 - Lower secondary general education services",107.2789924865930
"....Camarines Sur","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"....Camarines Sur","10.4 - TERTIARY EDUCATION (S)",104.0000000000000
"....Camarines Sur","10.4.0 - Tertiary education (s)",104.0000000000000
"....Camarines Sur","10.4.0.0 - Tertiary education (s)",103.9999570018490
"....Camarines Sur","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.0000000000000
"....Camarines Sur","10.5.0 - Education not defined by level (s)",100.0000000000000
"....Camarines Sur","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Camarines Sur","10.5.0.9 - Other education not defined by level (S)",100.0000000000000
"....Camarines Sur","11 - RESTAURANTS AND ACCOMMODATION SERVICES",115.7000000000000
"....Camarines Sur","11.1 - FOOD AND BEVERAGE SERVING SERVICES",115.7000000000000
"....Camarines Sur","11.1.1 - Restaurants, café and the like (S)",115.7000000000000
"....Camarines Sur","11.1.1.1 - Restaurants, café and the like - with full service (S)",115.7336041366610
"....Camarines Sur","11.2 - ACCOMMODATION SERVICES",..
"....Camarines Sur","11.2.0 - Accommodation services (S)",..
"....Camarines Sur","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....Camarines Sur","12 - FINANCIAL SERVICES",100.0000000000000
"....Camarines Sur","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Camarines Sur","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Camarines Sur","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Camarines Sur","12.2.9 - Other financial services (S)",100.0000000000000
"....Camarines Sur","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Camarines Sur","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",111.5000000000000
"....Camarines Sur","13.1 - PERSONAL CARE",112.8000000000000
"....Camarines Sur","13.1.1 - Electric appliances for personal care (SD)",..
"....Camarines Sur","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Camarines Sur","13.1.2 - Other appliances, articles and products for personal care (ND)",111.6000000000000
"....Camarines Sur","13.1.2.0 - Other appliances, articles and products for personal care (ND)",111.5533177372710
"....Camarines Sur","13.1.3 - Hairdressing salons and personal grooming establishments (S)",121.7000000000000
"....Camarines Sur","13.1.3.1 - Hairdressing (S)",126.8980874728280
"....Camarines Sur","13.1.3.2 - Personal grooming treatments (S)",116.5013852567260
"....Camarines Sur","13.2 - OTHER PERSONAL EFFECTS",104.8000000000000
"....Camarines Sur","13.2.1 - Jewellery and watches (D)",105.4000000000000
"....Camarines Sur","13.2.1.1 - Jewellery and watches (D)",104.9600590948560
"....Camarines Sur","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",106.4026646928200
"....Camarines Sur","13.2.9 - Other personal effects n.e.c. (SD)",104.7000000000000
"....Camarines Sur","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",104.7060516195260
"....Camarines Sur","13.9 - OTHER SERVICES",123.2000000000000
"....Camarines Sur","13.9.0 - Other services (S)",123.2000000000000
"....Camarines Sur","13.9.0.9 - Other services n.e.c. (S)",123.2183764897650
"....Catanduanes","0 - ALL ITEMS",114.1000000000000
"....Catanduanes","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",107.1000000000000
"....Catanduanes","01.1 - FOOD",107.0000000000000
"....Catanduanes","01.1.1 - Cereals and cereal products (ND)",94.2000000000000
"....Catanduanes","01.1.1.1 - Cereals (ND)",87.7173978252033
"....Catanduanes","01.1.1.12 - Rice",87.6734551338668
"....Catanduanes","01.1.1.16 - Corn",105.8681185722930
"....Catanduanes","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",111.3760116465630
"....Catanduanes","01.1.1.2 - Flour of cereals (ND)",103.5099827366460
"....Catanduanes","01.1.1.3 - Bread and bakery products (ND)",111.5823174571960
"....Catanduanes","01.1.1.4 - Breakfast cereals (ND)",117.0313955106690
"....Catanduanes","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",109.7542870435070
"....Catanduanes","01.1.1.9 - Other cereal and grain mill products (ND)",115.9069809142730
"....Catanduanes","01.1.2 - Meat and other parts of slaughtered land animals (ND)",114.1000000000000
"....Catanduanes","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",117.3299129099230
"....Catanduanes","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Catanduanes","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",105.6711890115450
"....Catanduanes","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",102.1439079589110
"....Catanduanes","01.1.3 - Fish and other seafood (ND)",116.3000000000000
"....Catanduanes","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",117.7244850873130
"....Catanduanes","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",127.7441119582020
"....Catanduanes","01.1.3.3 - Fish preparations (ND)",99.2703534858845
"....Catanduanes","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",120.7475941416170
"....Catanduanes","01.1.3.6 - Other seafood preparations (ND)",..
"....Catanduanes","01.1.4 - Milk, other dairy products and eggs (ND)",109.3000000000000
"....Catanduanes","01.1.4.1 - Raw and whole milk (ND)",..
"....Catanduanes","01.1.4.3 - Other milk and cream (ND)",102.5126140367690
"....Catanduanes","01.1.4.4 - Non-animal milk (ND)",..
"....Catanduanes","01.1.4.5 - Cheese (ND)",115.7325378713000
"....Catanduanes","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Catanduanes","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Catanduanes","01.1.4.8 - Eggs (ND)",122.6180186344520
"....Catanduanes","01.1.5 - Oils and fats (ND)",103.9000000000000
"....Catanduanes","01.1.5.1 - Vegetable oils (ND)",104.5169588645000
"....Catanduanes","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",126.1967663531650
"....Catanduanes","01.1.5.3 - Margarine and similar preparations (ND)",101.3741614369180
"....Catanduanes","01.1.5.9 - Other animal oils and fats (ND)",..
"....Catanduanes","01.1.6 - Fruits and nuts (ND)",121.1000000000000
"....Catanduanes","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",121.4062698063340
"....Catanduanes","01.1.6.2 - Citrus fruits, fresh (ND)",103.7735617647490
"....Catanduanes","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",88.1567822679277
"....Catanduanes","01.1.6.5 - Other fruits, fresh (ND)",..
"....Catanduanes","01.1.6.7 - Fruit, dried and dehydrated (ND)",106.3435786979710
"....Catanduanes","01.1.6.8 - Nuts, in shell or shelled (ND)",139.2697441032240
"....Catanduanes","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",111.5461970856510
"....Catanduanes","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",125.1000000000000
"....Catanduanes","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",125.3508156059450
"....Catanduanes","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",118.5774641195890
"....Catanduanes","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",135.1451756904980
"....Catanduanes","01.1.7.4 - Other vegetables, fresh or chilled (ND)",130.4337490672060
"....Catanduanes","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",137.3284075211940
"....Catanduanes","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",105.2993817707200
"....Catanduanes","01.1.8 - Sugar, confectionery and desserts (ND)",101.7000000000000
"....Catanduanes","01.1.8.1 - Cane and beet sugar (ND)",93.1703725468961
"....Catanduanes","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",100.3679022208580
"....Catanduanes","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",134.9390597794550
"....Catanduanes","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",129.1632142647460
"....Catanduanes","01.1.8.6 - Ice, ice cream and sorbet (ND)",102.6066858702950
"....Catanduanes","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",108.3675099866850
"....Catanduanes","01.1.9 - Ready-made food and other food products n.e.c. (ND)",107.9000000000000
"....Catanduanes","01.1.9.2 - Baby food (ND)",100.1230210248540
"....Catanduanes","01.1.9.3 - Salt, condiments and sauces (ND)",106.6154165351820
"....Catanduanes","01.1.9.4 - Spices, culinary herbs and seeds (ND)",120.0063444061870
"....Catanduanes","01.1.9.9 - Other food products n.e.c. (ND)",121.2878735426320
"....Catanduanes","01.2 - NON-ALCOHOLIC BEVERAGES",108.6000000000000
"....Catanduanes","01.2.1 - Fruit and vegetable juices (ND)",134.0000000000000
"....Catanduanes","01.2.1.0 - Fruit and vegetable juices (ND)",133.9992990020540
"....Catanduanes","01.2.2 - Coffee and coffee substitutes (ND)",103.4000000000000
"....Catanduanes","01.2.2.0 - Coffee and coffee substitutes (ND)",103.3878986880930
"....Catanduanes","01.2.3 - Tea, maté and other plant products for infusion (ND)",109.3000000000000
"....Catanduanes","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",109.3327244705750
"....Catanduanes","01.2.4 - Cocoa drinks (ND)",106.7000000000000
"....Catanduanes","01.2.4.0 - Cocoa drinks (ND)",106.6830058345690
"....Catanduanes","01.2.5 - Water (ND)",106.9000000000000
"....Catanduanes","01.2.5.0 - Water (ND)",106.9065133871400
"....Catanduanes","01.2.6 - Soft drinks (ND)",116.2000000000000
"....Catanduanes","01.2.6.0 - Soft drinks (ND)",116.2253832054350
"....Catanduanes","01.2.9 - Other non-alcoholic beverages (ND)",106.5000000000000
"....Catanduanes","01.2.9.0 - Other non-alcoholic beverages (ND)",106.4782396503070
"....Catanduanes","02 - ALCOHOLIC BEVERAGES AND TOBACCO",167.2000000000000
"....Catanduanes","02.1 - ALCOHOLIC BEVERAGES",119.4000000000000
"....Catanduanes","02.1.1 - Spirits and liquors (ND)",120.8000000000000
"....Catanduanes","02.1.1.0 - Spirits and liquors (ND)",120.8480580157120
"....Catanduanes","02.1.2 - Wine (ND)",108.7000000000000
"....Catanduanes","02.1.2.1 - Wine from grapes (ND)",108.7175311249510
"....Catanduanes","02.1.2.2 - Wine from other sources (ND)",..
"....Catanduanes","02.1.3 - Beer (ND)",115.6000000000000
"....Catanduanes","02.1.3.0 - Beer (ND)",115.6071201525750
"....Catanduanes","02.3 - TOBACCO",209.1000000000000
"....Catanduanes","02.3.0 - Tobacco (ND)",209.1000000000000
"....Catanduanes","02.3.0.1 - Cigarettes (ND)",215.0028890989450
"....Catanduanes","02.3.0.2 - Cigars (ND)",..
"....Catanduanes","02.3.0.9 - Other tobacco products (ND)",129.3769825203780
"....Catanduanes","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Catanduanes","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Catanduanes","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Catanduanes","02.900 - NON-FOOD",117.7000000000000
"....Catanduanes","03 - CLOTHING AND FOOTWEAR",113.5000000000000
"....Catanduanes","03.1 - CLOTHING",112.5000000000000
"....Catanduanes","03.1.1 - Clothing materials (SD)",140.2000000000000
"....Catanduanes","03.1.1.0 - Clothing materials (SD)",140.2082410279130
"....Catanduanes","03.1.2 - Garments (SD)",111.7000000000000
"....Catanduanes","03.1.2.1 - Garments for men or boys (SD)",109.9858016985360
"....Catanduanes","03.1.2.2 - Garments for women or girls (SD)",113.5741545877260
"....Catanduanes","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",117.6108640540150
"....Catanduanes","03.1.2.4 - School uniforms (SD)",..
"....Catanduanes","03.1.3 - Other articles of clothing and clothing accessories (SD)",104.5000000000000
"....Catanduanes","03.1.3.1 - Other articles of clothing (SD)",104.9079968297580
"....Catanduanes","03.1.3.2 - Clothing accessories (SD)",101.3418426579020
"....Catanduanes","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",140.6000000000000
"....Catanduanes","03.1.4.1 - Cleaning of clothing (S)",..
"....Catanduanes","03.1.4.2 - Repair, tailoring and hire of clothing (S)",140.6040494926270
"....Catanduanes","03.2 - FOOTWEAR",115.6000000000000
"....Catanduanes","03.2.1 - Shoes and other footwear (SD)",115.6000000000000
"....Catanduanes","03.2.1.1 - Footwear for men (SD)",125.4290728457120
"....Catanduanes","03.2.1.2 - Footwear for women (SD)",101.4602674798010
"....Catanduanes","03.2.1.3 - Footwear for infants and children (SD)",115.8585457744760
"....Catanduanes","03.2.2 - Cleaning, repair, and hire of footwear (S)",101.9000000000000
"....Catanduanes","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",101.8677189731850
"....Catanduanes","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",107.4000000000000
"....Catanduanes","04.1 - ACTUAL RENTALS FOR HOUSING",102.9000000000000
"....Catanduanes","04.1.1 - Actual rentals paid by tenants for main residence (S)",102.9000000000000
"....Catanduanes","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.9077472681330
"....Catanduanes","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",105.8000000000000
"....Catanduanes","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.6000000000000
"....Catanduanes","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.5880173209740
"....Catanduanes","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",118.3000000000000
"....Catanduanes","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",118.2569978344710
"....Catanduanes","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",101.2000000000000
"....Catanduanes","04.4.1 - Water supply (ND)",101.2000000000000
"....Catanduanes","04.4.1.1 - Water supply through network systems (ND)",101.1971518739730
"....Catanduanes","04.5 - ELECTRICITY, GAS AND OTHER FUELS",115.4000000000000
"....Catanduanes","04.5.1 - Electricity (ND)",97.0000000000000
"....Catanduanes","04.5.1.0 - Electricity (ND)",96.9556304506445
"....Catanduanes","04.5.2 - Gas (ND)",114.1000000000000
"....Catanduanes","04.5.2.2 - Liquefied hydrocarbons (ND)",114.1362260144420
"....Catanduanes","04.5.3 - Liquid fuels (ND)",91.1000000000000
"....Catanduanes","04.5.3.0 - Liquid fuels (ND)",91.0674195523505
"....Catanduanes","04.5.4 - Solid fuels (ND)",148.2000000000000
"....Catanduanes","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",149.4588558666900
"....Catanduanes","04.5.4.3 - Charcoal (ND)",101.9321910317170
"....Catanduanes","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",111.7000000000000
"....Catanduanes","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.9000000000000
"....Catanduanes","05.1.1 - Furniture, furnishings and loose carpets (D)",110.9000000000000
"....Catanduanes","05.1.1.1 - Household furniture (D)",111.3687720188780
"....Catanduanes","05.1.1.3 - Lighting equipment (D)",..
"....Catanduanes","05.1.1.4 - Furnishings, loose carpets and rugs (D)",108.7508893180200
"....Catanduanes","05.2 - HOUSEHOLD TEXTILES",114.0000000000000
"....Catanduanes","05.2.1 - Household textiles (SD)",114.0000000000000
"....Catanduanes","05.2.1.1 - Furnishing fabrics and curtains (SD)",107.1428571428570
"....Catanduanes","05.2.1.2 - Bed linen and bedding (SD)",119.3330835943000
"....Catanduanes","05.2.1.3 - Table linen and bathroom linen (SD)",103.4167971255860
"....Catanduanes","05.2.1.9 - Other household textiles (SD)",126.6783038395800
"....Catanduanes","05.3 - HOUSEHOLD APPLIANCES",110.4000000000000
"....Catanduanes","05.3.1 - Major household appliances, whether electric or not (D)",112.7000000000000
"....Catanduanes","05.3.1.1 - Major kitchen appliances (D)",113.7202544569230
"....Catanduanes","05.3.1.2 - Major laundry appliances (D)",110.6727577606450
"....Catanduanes","05.3.1.3 - Heaters, air conditioners (D)",..
"....Catanduanes","05.3.2 - Small household appliances (SD)",101.6000000000000
"....Catanduanes","05.3.2.1 - Small appliances for cooking and processing of food (SD)",106.3382697544550
"....Catanduanes","05.3.2.9 - Other small household appliances (SD)",99.6400391124394
"....Catanduanes","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Catanduanes","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Catanduanes","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",105.9000000000000
"....Catanduanes","05.4.0 - Glassware, tableware and household utensils (SD)",105.9000000000000
"....Catanduanes","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",107.0716364342570
"....Catanduanes","05.4.0.2 - Cutlery, flatware and silverware (SD)",106.1270442482010
"....Catanduanes","05.4.0.3 - Kitchen utensils and articles (SD)",105.1557256779060
"....Catanduanes","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",..
"....Catanduanes","05.5.1 - Motorized tools and equipment (D)",..
"....Catanduanes","05.5.1.0 - Motorized tools and equipment (D)",..
"....Catanduanes","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",..
"....Catanduanes","05.5.2.1 - Non-motorized tools (SD)",..
"....Catanduanes","05.5.2.2 - Miscellaneous accessories (SD)",..
"....Catanduanes","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",112.1000000000000
"....Catanduanes","05.6.1 - Non-durable household goods (ND)",103.3000000000000
"....Catanduanes","05.6.1.1 - Household cleaning and maintenance products (ND)",109.5229619491480
"....Catanduanes","05.6.1.9 - Other non-durable household goods (ND)",100.1318010380500
"....Catanduanes","05.6.2 - Domestic services and household services (S)",128.4000000000000
"....Catanduanes","05.6.2.1 - Domestic services by paid staff (S)",128.4280936454850
"....Catanduanes","06 - HEALTH",106.5000000000000
"....Catanduanes","06.1 - MEDICINES AND HEALTH PRODUCTS",109.3000000000000
"....Catanduanes","06.1.1 - Medicines (ND)",107.8000000000000
"....Catanduanes","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",107.7593908580180
"....Catanduanes","06.1.2 - Medical products (ND)",116.7000000000000
"....Catanduanes","06.1.2.1 - Medical diagnostic products (ND)",139.0016858462220
"....Catanduanes","06.1.2.2 - Prevention and protective devices (ND)",97.2695810043810
"....Catanduanes","06.1.2.3 - Treatment devices for personal use (ND)",113.8660391633210
"....Catanduanes","06.1.3 - Assistive products (D)",128.6000000000000
"....Catanduanes","06.1.3.1 - Assistive products for vision (D)",128.5683385805960
"....Catanduanes","06.2 - OUTPATIENT CARE SERVICES",107.6000000000000
"....Catanduanes","06.2.1 - Preventive care services (S)",109.1000000000000
"....Catanduanes","06.2.1.9 - Other preventive services (S)",109.0889256558970
"....Catanduanes","06.2.2 - Outpatient dental services (S)",102.7000000000000
"....Catanduanes","06.2.2.1 - Dental preventive services (S)",102.7174833226100
"....Catanduanes","06.2.3 - Other outpatient care services (S)",..
"....Catanduanes","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Catanduanes","06.3 - INPATIENT CARE SERVICES",97.7000000000000
"....Catanduanes","06.3.1 - Inpatient curative and rehabilitative services (S)",97.7000000000000
"....Catanduanes","06.3.1.0 - Inpatient curative and rehabilitative services (S)",97.7186375710299
"....Catanduanes","06.4 - OTHER HEALTH SERVICES",119.7000000000000
"....Catanduanes","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",119.7000000000000
"....Catanduanes","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",119.7393619111150
"....Catanduanes","07 - TRANSPORT",149.4000000000000
"....Catanduanes","07.1 - PURCHASE OF VEHICLES",173.3000000000000
"....Catanduanes","07.1.1 - Motor cars (D)",..
"....Catanduanes","07.1.1.1 - New motor cars (D)",..
"....Catanduanes","07.1.2 - Motorcycles (D)",172.7000000000000
"....Catanduanes","07.1.2.0 - Motorcycles (D)",172.7272704999710
"....Catanduanes","07.1.3 - Bicycles (D)",203.1000000000000
"....Catanduanes","07.1.3.0 - Bicycles (D)",203.1495218692430
"....Catanduanes","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",115.4000000000000
"....Catanduanes","07.2.1 - Parts and accessories for personal transport equipment (SD)",108.7000000000000
"....Catanduanes","07.2.1.1 - Tires (SD)",110.0043737387440
"....Catanduanes","07.2.1.2 - Parts for personal transport equipment (SD)",103.6905477888340
"....Catanduanes","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Catanduanes","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",116.6000000000000
"....Catanduanes","07.2.2.1 - Diesel (ND)",107.0120838042250
"....Catanduanes","07.2.2.2 - Gasoline (ND)",117.6887086517930
"....Catanduanes","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Catanduanes","07.2.2.4 - Lubricants (ND)",105.6149267438160
"....Catanduanes","07.2.3 - Maintenance and repair of personal transport equipment (S)",114.5000000000000
"....Catanduanes","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",114.5256660914280
"....Catanduanes","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Catanduanes","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Catanduanes","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Catanduanes","07.3 - PASSENGER TRANSPORT SERVICES",164.1000000000000
"....Catanduanes","07.3.1 - Passenger transport by railway (S)",..
"....Catanduanes","07.3.1.1 - Passenger transport by train (S)",..
"....Catanduanes","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Catanduanes","07.3.2 - Passenger transport by road (S)",169.1000000000000
"....Catanduanes","07.3.2.1 - Passenger transport by bus and coach (S)",137.8809188935770
"....Catanduanes","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Catanduanes","07.3.2.9 - Other passenger transport by road (S)",172.3525986030310
"....Catanduanes","07.3.3 - Passenger transport by air (S)",93.7000000000000
"....Catanduanes","07.3.3.1 - Passenger transport by air, domestic (S)",93.7404209215881
"....Catanduanes","07.3.4 - Passenger transport by sea and inland waterway (S)",106.3000000000000
"....Catanduanes","07.3.4.0 - Passenger transport by sea and inland waterway (S)",106.2500000000000
"....Catanduanes","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Catanduanes","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Catanduanes","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Catanduanes","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Catanduanes","08 - INFORMATION AND COMMUNICATION",104.6000000000000
"....Catanduanes","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",109.6000000000000
"....Catanduanes","08.1.1 - Fixed telephone equipment (D)",..
"....Catanduanes","08.1.1.0 - Fixed telephone equipment (D)",..
"....Catanduanes","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Catanduanes","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Catanduanes","08.1.3 - Information processing equipment (D)",110.9000000000000
"....Catanduanes","08.1.3.1 - Computers, laptops and tablets (D)",116.8994628332150
"....Catanduanes","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0000000000000
"....Catanduanes","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",119.4000000000000
"....Catanduanes","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",119.4145535091390
"....Catanduanes","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Catanduanes","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Catanduanes","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.7000000000000
"....Catanduanes","08.3.1 - Fixed communication services (S)",..
"....Catanduanes","08.3.1.0 - Fixed communication services (S)",..
"....Catanduanes","08.3.2 - Mobile communication services (S)",100.4000000000000
"....Catanduanes","08.3.2.0 - Mobile communication services (S)",100.4161363105090
"....Catanduanes","08.3.3 - Internet access provision services and net storage services (S)",106.3000000000000
"....Catanduanes","08.3.3.0 - Internet access provision services and net storage services (S)",106.3122923588040
"....Catanduanes","08.3.5 - Repair and rental of information and communication equipment (S)",100.0000000000000
"....Catanduanes","08.3.5.0 - Repair and rental of information and communication equipment (S)",100.0000000000000
"....Catanduanes","09 - RECREATION, SPORT AND CULTURE",109.5000000000000
"....Catanduanes","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Catanduanes","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Catanduanes","09.1.1.1 - Cameras (D)",100.0000000000000
"....Catanduanes","09.2 - OTHER RECREATIONAL GOODS",102.6000000000000
"....Catanduanes","09.2.1 - Games, toys and hobbies (SD)",102.3000000000000
"....Catanduanes","09.2.1.2 - Other games, toys and hobbies (SD)",102.2713057097740
"....Catanduanes","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",114.6000000000000
"....Catanduanes","09.2.2.1 - Equipment for sport (SD)",114.5783798463090
"....Catanduanes","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Catanduanes","09.3 - GARDEN PRODUCTS AND PETS",113.1000000000000
"....Catanduanes","09.3.1 - Garden products, plants and flowers (ND)",111.3000000000000
"....Catanduanes","09.3.1.1 - Garden products (ND)",100.2322349260020
"....Catanduanes","09.3.1.2 - Plants, seeds and flowers (ND)",122.4622415272560
"....Catanduanes","09.3.2 - Pets and products for pets (ND)",117.5000000000000
"....Catanduanes","09.3.2.2 - Products for pets and other household animals (ND)",117.5032900921230
"....Catanduanes","09.4 - RECREATIONAL SERVICES",101.4000000000000
"....Catanduanes","09.4.6 - Recreational and sporting services (S)",203.4000000000000
"....Catanduanes","09.4.6.2 - Sporting services - practice (S)",203.4490999849420
"....Catanduanes","09.4.7 - Games of chance (S)",101.1000000000000
"....Catanduanes","09.4.7.0 - Games of chance (S)",101.1180106163380
"....Catanduanes","09.5 - CULTURAL GOODS",105.0000000000000
"....Catanduanes","09.5.1 - Musical instruments (D)",105.0000000000000
"....Catanduanes","09.5.1.0 - Musical instruments (D)",104.9890708599770
"....Catanduanes","09.6 - CULTURAL SERVICES",..
"....Catanduanes","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Catanduanes","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Catanduanes","09.6.3 - Photographic services (S)",..
"....Catanduanes","09.6.3.0 - Photographic services (S)",..
"....Catanduanes","09.6.9 - Other cultural services (S)",..
"....Catanduanes","09.6.9.0 - Other cultural services (S)",..
"....Catanduanes","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",115.2000000000000
"....Catanduanes","09.7.1 - Books (SD)",98.5000000000000
