"Geolocation","Commodity Description","2021 Aug" 
"....City of Bacolod (Capital)","03.1.2.2 - Garments for women or girls (SD)",110.0424346022920
"....City of Bacolod (Capital)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",111.5899540679810
"....City of Bacolod (Capital)","03.1.2.4 - School uniforms (SD)",105.6386743886740
"....City of Bacolod (Capital)","03.1.3 - Other articles of clothing and clothing accessories (SD)",121.2000000000000
"....City of Bacolod (Capital)","03.1.3.1 - Other articles of clothing (SD)",121.1568164488440
"....City of Bacolod (Capital)","03.1.3.2 - Clothing accessories (SD)",..
"....City of Bacolod (Capital)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"....City of Bacolod (Capital)","03.1.4.1 - Cleaning of clothing (S)",..
"....City of Bacolod (Capital)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"....City of Bacolod (Capital)","03.2 - FOOTWEAR",106.2000000000000
"....City of Bacolod (Capital)","03.2.1 - Shoes and other footwear (SD)",..
"....City of Bacolod (Capital)","03.2.1.1 - Footwear for men (SD)",..
"....City of Bacolod (Capital)","03.2.1.2 - Footwear for women (SD)",..
"....City of Bacolod (Capital)","03.2.1.3 - Footwear for infants and children (SD)",..
"....City of Bacolod (Capital)","03.2.2 - Cleaning, repair, and hire of footwear (S)",106.2000000000000
"....City of Bacolod (Capital)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",106.1563065476710
"....City of Bacolod (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",107.9000000000000
"....City of Bacolod (Capital)","04.1 - ACTUAL RENTALS FOR HOUSING",106.3000000000000
"....City of Bacolod (Capital)","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.3000000000000
"....City of Bacolod (Capital)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.2775875560200
"....City of Bacolod (Capital)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",113.2000000000000
"....City of Bacolod (Capital)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",113.0000000000000
"....City of Bacolod (Capital)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",113.0369320710850
"....City of Bacolod (Capital)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",114.4000000000000
"....City of Bacolod (Capital)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",114.3837672551340
"....City of Bacolod (Capital)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",102.9000000000000
"....City of Bacolod (Capital)","04.4.1 - Water supply (ND)",102.9000000000000
"....City of Bacolod (Capital)","04.4.1.1 - Water supply through network systems (ND)",102.8530652920120
"....City of Bacolod (Capital)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",111.6000000000000
"....City of Bacolod (Capital)","04.5.1 - Electricity (ND)",107.7000000000000
"....City of Bacolod (Capital)","04.5.1.0 - Electricity (ND)",107.7275572948410
"....City of Bacolod (Capital)","04.5.2 - Gas (ND)",119.0000000000000
"....City of Bacolod (Capital)","04.5.2.2 - Liquefied hydrocarbons (ND)",119.0133839248610
"....City of Bacolod (Capital)","04.5.3 - Liquid fuels (ND)",92.0000000000000
"....City of Bacolod (Capital)","04.5.3.0 - Liquid fuels (ND)",92.0181783268259
"....City of Bacolod (Capital)","04.5.4 - Solid fuels (ND)",130.7000000000000
"....City of Bacolod (Capital)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....City of Bacolod (Capital)","04.5.4.3 - Charcoal (ND)",130.7489457492750
"....City of Bacolod (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",113.6000000000000
"....City of Bacolod (Capital)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",107.8000000000000
"....City of Bacolod (Capital)","05.1.1 - Furniture, furnishings and loose carpets (D)",107.8000000000000
"....City of Bacolod (Capital)","05.1.1.1 - Household furniture (D)",107.8436808991700
"....City of Bacolod (Capital)","05.1.1.3 - Lighting equipment (D)",100.0000000000000
"....City of Bacolod (Capital)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",112.2808470692180
"....City of Bacolod (Capital)","05.2 - HOUSEHOLD TEXTILES",105.6000000000000
"....City of Bacolod (Capital)","05.2.1 - Household textiles (SD)",105.6000000000000
"....City of Bacolod (Capital)","05.2.1.1 - Furnishing fabrics and curtains (SD)",107.3961499493410
"....City of Bacolod (Capital)","05.2.1.2 - Bed linen and bedding (SD)",105.0880584719410
"....City of Bacolod (Capital)","05.2.1.3 - Table linen and bathroom linen (SD)",107.0231154880140
"....City of Bacolod (Capital)","05.2.1.9 - Other household textiles (SD)",109.4512398903820
"....City of Bacolod (Capital)","05.3 - HOUSEHOLD APPLIANCES",105.4000000000000
"....City of Bacolod (Capital)","05.3.1 - Major household appliances, whether electric or not (D)",104.9000000000000
"....City of Bacolod (Capital)","05.3.1.1 - Major kitchen appliances (D)",105.4427538385670
"....City of Bacolod (Capital)","05.3.1.2 - Major laundry appliances (D)",105.1468719619280
"....City of Bacolod (Capital)","05.3.1.3 - Heaters, air conditioners (D)",102.0639080218980
"....City of Bacolod (Capital)","05.3.2 - Small household appliances (SD)",106.9000000000000
"....City of Bacolod (Capital)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.5853434172910
"....City of Bacolod (Capital)","05.3.2.9 - Other small household appliances (SD)",107.5778408717620
"....City of Bacolod (Capital)","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....City of Bacolod (Capital)","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....City of Bacolod (Capital)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",110.1000000000000
"....City of Bacolod (Capital)","05.4.0 - Glassware, tableware and household utensils (SD)",110.1000000000000
"....City of Bacolod (Capital)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",114.7595515955440
"....City of Bacolod (Capital)","05.4.0.2 - Cutlery, flatware and silverware (SD)",107.8990730186130
"....City of Bacolod (Capital)","05.4.0.3 - Kitchen utensils and articles (SD)",102.0099517977270
"....City of Bacolod (Capital)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",103.2000000000000
"....City of Bacolod (Capital)","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"....City of Bacolod (Capital)","05.5.1.0 - Motorized tools and equipment (D)",100.0000000000000
"....City of Bacolod (Capital)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",103.2000000000000
"....City of Bacolod (Capital)","05.5.2.1 - Non-motorized tools (SD)",105.3934131279600
"....City of Bacolod (Capital)","05.5.2.2 - Miscellaneous accessories (SD)",101.6887503247600
"....City of Bacolod (Capital)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",116.0000000000000
"....City of Bacolod (Capital)","05.6.1 - Non-durable household goods (ND)",112.5000000000000
"....City of Bacolod (Capital)","05.6.1.1 - Household cleaning and maintenance products (ND)",106.2194837531450
"....City of Bacolod (Capital)","05.6.1.9 - Other non-durable household goods (ND)",114.6278956443940
"....City of Bacolod (Capital)","05.6.2 - Domestic services and household services (S)",118.6000000000000
"....City of Bacolod (Capital)","05.6.2.1 - Domestic services by paid staff (S)",118.6118927803010
"....City of Bacolod (Capital)","06 - HEALTH",120.9000000000000
"....City of Bacolod (Capital)","06.1 - MEDICINES AND HEALTH PRODUCTS",114.9000000000000
"....City of Bacolod (Capital)","06.1.1 - Medicines (ND)",115.6000000000000
"....City of Bacolod (Capital)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",115.5960202895650
"....City of Bacolod (Capital)","06.1.2 - Medical products (ND)",100.6000000000000
"....City of Bacolod (Capital)","06.1.2.1 - Medical diagnostic products (ND)",100.0000000000000
"....City of Bacolod (Capital)","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....City of Bacolod (Capital)","06.1.2.3 - Treatment devices for personal use (ND)",101.7410809656060
"....City of Bacolod (Capital)","06.1.3 - Assistive products (D)",106.8000000000000
"....City of Bacolod (Capital)","06.1.3.1 - Assistive products for vision (D)",106.8215512880890
"....City of Bacolod (Capital)","06.2 - OUTPATIENT CARE SERVICES",132.7000000000000
"....City of Bacolod (Capital)","06.2.1 - Preventive care services (S)",129.3000000000000
"....City of Bacolod (Capital)","06.2.1.9 - Other preventive services (S)",129.2976057157510
"....City of Bacolod (Capital)","06.2.2 - Outpatient dental services (S)",136.8000000000000
"....City of Bacolod (Capital)","06.2.2.1 - Dental preventive services (S)",136.8164506855520
"....City of Bacolod (Capital)","06.2.3 - Other outpatient care services (S)",..
"....City of Bacolod (Capital)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Bacolod (Capital)","06.3 - INPATIENT CARE SERVICES",133.1000000000000
"....City of Bacolod (Capital)","06.3.1 - Inpatient curative and rehabilitative services (S)",133.1000000000000
"....City of Bacolod (Capital)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",133.1348852420030
"....City of Bacolod (Capital)","06.4 - OTHER HEALTH SERVICES",133.3000000000000
"....City of Bacolod (Capital)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",133.3000000000000
"....City of Bacolod (Capital)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",133.2588868618800
"....City of Bacolod (Capital)","07 - TRANSPORT",128.2000000000000
"....City of Bacolod (Capital)","07.1 - PURCHASE OF VEHICLES",102.5000000000000
"....City of Bacolod (Capital)","07.1.1 - Motor cars (D)",..
"....City of Bacolod (Capital)","07.1.1.1 - New motor cars (D)",..
"....City of Bacolod (Capital)","07.1.2 - Motorcycles (D)",101.6000000000000
"....City of Bacolod (Capital)","07.1.2.0 - Motorcycles (D)",101.5927026638960
"....City of Bacolod (Capital)","07.1.3 - Bicycles (D)",111.3000000000000
"....City of Bacolod (Capital)","07.1.3.0 - Bicycles (D)",111.3402735233700
"....City of Bacolod (Capital)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",105.7000000000000
"....City of Bacolod (Capital)","07.2.1 - Parts and accessories for personal transport equipment (SD)",103.1000000000000
"....City of Bacolod (Capital)","07.2.1.1 - Tires (SD)",100.0000000000000
"....City of Bacolod (Capital)","07.2.1.2 - Parts for personal transport equipment (SD)",110.9078183483860
"....City of Bacolod (Capital)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Bacolod (Capital)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",105.7000000000000
"....City of Bacolod (Capital)","07.2.2.1 - Diesel (ND)",104.3267188542990
"....City of Bacolod (Capital)","07.2.2.2 - Gasoline (ND)",106.3576541104910
"....City of Bacolod (Capital)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Bacolod (Capital)","07.2.2.4 - Lubricants (ND)",106.3440496391320
"....City of Bacolod (Capital)","07.2.3 - Maintenance and repair of personal transport equipment (S)",113.5000000000000
"....City of Bacolod (Capital)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",113.4865780255420
"....City of Bacolod (Capital)","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....City of Bacolod (Capital)","07.2.4.2 - Toll facilities (S)",..
"....City of Bacolod (Capital)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Bacolod (Capital)","07.3 - PASSENGER TRANSPORT SERVICES",148.6000000000000
"....City of Bacolod (Capital)","07.3.1 - Passenger transport by railway (S)",..
"....City of Bacolod (Capital)","07.3.1.1 - Passenger transport by train (S)",..
"....City of Bacolod (Capital)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Bacolod (Capital)","07.3.2 - Passenger transport by road (S)",147.3000000000000
"....City of Bacolod (Capital)","07.3.2.1 - Passenger transport by bus and coach (S)",141.5552558055780
"....City of Bacolod (Capital)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.0000000000000
"....City of Bacolod (Capital)","07.3.2.9 - Other passenger transport by road (S)",149.7090924126690
"....City of Bacolod (Capital)","07.3.3 - Passenger transport by air (S)",202.6000000000000
"....City of Bacolod (Capital)","07.3.3.1 - Passenger transport by air, domestic (S)",202.5780143069430
"....City of Bacolod (Capital)","07.3.4 - Passenger transport by sea and inland waterway (S)",170.7000000000000
"....City of Bacolod (Capital)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",170.6667626857740
"....City of Bacolod (Capital)","07.4 - TRANSPORT SERVICES OF GOODS",110.0000000000000
"....City of Bacolod (Capital)","07.4.1 - Postal and courier services (S)",110.0000000000000
"....City of Bacolod (Capital)","07.4.1.1 - Letter handling services (S)",111.8532110091740
"....City of Bacolod (Capital)","07.4.1.2 - Courier and parcel delivery services (S)",104.3543323350520
"....City of Bacolod (Capital)","08 - INFORMATION AND COMMUNICATION",103.2000000000000
"....City of Bacolod (Capital)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",104.9000000000000
"....City of Bacolod (Capital)","08.1.1 - Fixed telephone equipment (D)",..
"....City of Bacolod (Capital)","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Bacolod (Capital)","08.1.2 - Mobile telephone equipment (D)",111.1000000000000
"....City of Bacolod (Capital)","08.1.2.0 - Mobile telephone equipment (D)",111.0730796576680
"....City of Bacolod (Capital)","08.1.3 - Information processing equipment (D)",102.5000000000000
"....City of Bacolod (Capital)","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....City of Bacolod (Capital)","08.1.3.2 - Peripheral equipment and its consumable components (D)",108.4679342571710
"....City of Bacolod (Capital)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.2000000000000
"....City of Bacolod (Capital)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.1515502700164
"....City of Bacolod (Capital)","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....City of Bacolod (Capital)","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....City of Bacolod (Capital)","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.6000000000000
"....City of Bacolod (Capital)","08.3.1 - Fixed communication services (S)",100.0000000000000
"....City of Bacolod (Capital)","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....City of Bacolod (Capital)","08.3.2 - Mobile communication services (S)",101.7000000000000
"....City of Bacolod (Capital)","08.3.2.0 - Mobile communication services (S)",101.6965524197780
"....City of Bacolod (Capital)","08.3.3 - Internet access provision services and net storage services (S)",120.4000000000000
"....City of Bacolod (Capital)","08.3.3.0 - Internet access provision services and net storage services (S)",120.4426543318940
"....City of Bacolod (Capital)","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....City of Bacolod (Capital)","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....City of Bacolod (Capital)","09 - RECREATION, SPORT AND CULTURE",105.8000000000000
"....City of Bacolod (Capital)","09.1 - RECREATIONAL DURABLES",100.3000000000000
"....City of Bacolod (Capital)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.3000000000000
"....City of Bacolod (Capital)","09.1.1.1 - Cameras (D)",100.2503521114640
"....City of Bacolod (Capital)","09.2 - OTHER RECREATIONAL GOODS",101.0000000000000
"....City of Bacolod (Capital)","09.2.1 - Games, toys and hobbies (SD)",101.1000000000000
"....City of Bacolod (Capital)","09.2.1.2 - Other games, toys and hobbies (SD)",101.1465408973800
"....City of Bacolod (Capital)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.3000000000000
"....City of Bacolod (Capital)","09.2.2.1 - Equipment for sport (SD)",100.2858793416610
"....City of Bacolod (Capital)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Bacolod (Capital)","09.3 - GARDEN PRODUCTS AND PETS",114.0000000000000
"....City of Bacolod (Capital)","09.3.1 - Garden products, plants and flowers (ND)",126.6000000000000
"....City of Bacolod (Capital)","09.3.1.1 - Garden products (ND)",103.2169275761230
"....City of Bacolod (Capital)","09.3.1.2 - Plants, seeds and flowers (ND)",150.0484027105520
"....City of Bacolod (Capital)","09.3.2 - Pets and products for pets (ND)",111.9000000000000
"....City of Bacolod (Capital)","09.3.2.2 - Products for pets and other household animals (ND)",111.9441007351340
"....City of Bacolod (Capital)","09.4 - RECREATIONAL SERVICES",92.7000000000000
"....City of Bacolod (Capital)","09.4.6 - Recreational and sporting services (S)",113.7000000000000
"....City of Bacolod (Capital)","09.4.6.2 - Sporting services - practice (S)",113.6785449146250
"....City of Bacolod (Capital)","09.4.7 - Games of chance (S)",92.3000000000000
"....City of Bacolod (Capital)","09.4.7.0 - Games of chance (S)",92.3076923076923
"....City of Bacolod (Capital)","09.5 - CULTURAL GOODS",100.3000000000000
"....City of Bacolod (Capital)","09.5.1 - Musical instruments (D)",100.3000000000000
"....City of Bacolod (Capital)","09.5.1.0 - Musical instruments (D)",100.3076781895160
"....City of Bacolod (Capital)","09.6 - CULTURAL SERVICES",100.0000000000000
"....City of Bacolod (Capital)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....City of Bacolod (Capital)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....City of Bacolod (Capital)","09.6.3 - Photographic services (S)",..
"....City of Bacolod (Capital)","09.6.3.0 - Photographic services (S)",..
"....City of Bacolod (Capital)","09.6.9 - Other cultural services (S)",100.0000000000000
"....City of Bacolod (Capital)","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....City of Bacolod (Capital)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",108.3000000000000
"....City of Bacolod (Capital)","09.7.1 - Books (SD)",100.0000000000000
"....City of Bacolod (Capital)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....City of Bacolod (Capital)","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....City of Bacolod (Capital)","09.7.2 - Newspapers and periodicals (ND)",107.2000000000000
"....City of Bacolod (Capital)","09.7.2.1 - Newspapers (ND)",107.1614075552870
"....City of Bacolod (Capital)","09.7.2.2 - Magazines and periodicals (ND)",..
"....City of Bacolod (Capital)","09.7.4 - Stationery and drawing materials (ND)",112.2000000000000
"....City of Bacolod (Capital)","09.7.4.0 - Stationery and drawing materials (ND)",112.2291259902500
"....City of Bacolod (Capital)","09.8 - PACKAGE HOLIDAYS (S)",..
"....City of Bacolod (Capital)","09.8.0 - Package holidays (S)",..
"....City of Bacolod (Capital)","09.8.0.0 - Package holidays (S)",..
"....City of Bacolod (Capital)","10 - EDUCATION SERVICES",107.0000000000000
"....City of Bacolod (Capital)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",110.8000000000000
"....City of Bacolod (Capital)","10.1.0 - Early chilhood and primary education (S)",110.8000000000000
"....City of Bacolod (Capital)","10.1.0.1 - Early childhood education services (S)",..
"....City of Bacolod (Capital)","10.1.0.2 - Primary education (S)",110.8355136727750
"....City of Bacolod (Capital)","10.2 - SECONDARY EDUCATION  (S)",108.6000000000000
"....City of Bacolod (Capital)","10.2.0 - Secondary education (S)",108.6000000000000
"....City of Bacolod (Capital)","10.2.0.1 - Lower secondary general education services",108.6287748224920
"....City of Bacolod (Capital)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....City of Bacolod (Capital)","10.4 - TERTIARY EDUCATION (S)",104.4000000000000
"....City of Bacolod (Capital)","10.4.0 - Tertiary education (s)",104.4000000000000
"....City of Bacolod (Capital)","10.4.0.0 - Tertiary education (s)",104.3968503859760
"....City of Bacolod (Capital)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Bacolod (Capital)","10.5.0 - Education not defined by level (s)",..
"....City of Bacolod (Capital)","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Bacolod (Capital)","10.5.0.9 - Other education not defined by level (S)",..
"....City of Bacolod (Capital)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",105.6000000000000
"....City of Bacolod (Capital)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.6000000000000
"....City of Bacolod (Capital)","11.1.1 - Restaurants, café and the like (S)",105.6000000000000
"....City of Bacolod (Capital)","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.5713021728960
"....City of Bacolod (Capital)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....City of Bacolod (Capital)","11.2.0 - Accommodation services (S)",100.0000000000000
"....City of Bacolod (Capital)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....City of Bacolod (Capital)","12 - FINANCIAL SERVICES",100.0000000000000
"....City of Bacolod (Capital)","12.2 - FINANCIAL SERVICES",100.0000000000000
"....City of Bacolod (Capital)","12.2.1 - Financial intermediation services indirectly measured (S)",..
"....City of Bacolod (Capital)","12.2.1.0 - Financial intermediation services indirectly measured (S)",..
"....City of Bacolod (Capital)","12.2.9 - Other financial services (S)",100.0000000000000
"....City of Bacolod (Capital)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....City of Bacolod (Capital)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",111.2000000000000
"....City of Bacolod (Capital)","13.1 - PERSONAL CARE",109.6000000000000
"....City of Bacolod (Capital)","13.1.1 - Electric appliances for personal care (SD)",100.0000000000000
"....City of Bacolod (Capital)","13.1.1.1 - Electric appliances for personal care (SD)",100.0000000000000
"....City of Bacolod (Capital)","13.1.2 - Other appliances, articles and products for personal care (ND)",106.2000000000000
"....City of Bacolod (Capital)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",106.1703104426480
"....City of Bacolod (Capital)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",131.4000000000000
"....City of Bacolod (Capital)","13.1.3.1 - Hairdressing (S)",123.4968736242930
"....City of Bacolod (Capital)","13.1.3.2 - Personal grooming treatments (S)",139.3849205541070
"....City of Bacolod (Capital)","13.2 - OTHER PERSONAL EFFECTS",122.7000000000000
"....City of Bacolod (Capital)","13.2.1 - Jewellery and watches (D)",..
"....City of Bacolod (Capital)","13.2.1.1 - Jewellery and watches (D)",..
"....City of Bacolod (Capital)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....City of Bacolod (Capital)","13.2.9 - Other personal effects n.e.c. (SD)",122.7000000000000
"....City of Bacolod (Capital)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",122.6779098230800
"....City of Bacolod (Capital)","13.9 - OTHER SERVICES",100.4000000000000
"....City of Bacolod (Capital)","13.9.0 - Other services (S)",100.4000000000000
"....City of Bacolod (Capital)","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"..Region VII (Central Visayas)","0 - ALL ITEMS",104.7000000000000
"..Region VII (Central Visayas)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.7000000000000
"..Region VII (Central Visayas)","01.1 - FOOD",104.8000000000000
"..Region VII (Central Visayas)","01.1.1 - Cereals and cereal products (ND)",95.5000000000000
"..Region VII (Central Visayas)","01.1.1.1 - Cereals (ND)",93.6988899385415
"..Region VII (Central Visayas)","01.1.1.12 - Rice",91.0082728856684
"..Region VII (Central Visayas)","01.1.1.16 - Corn",105.8654573029170
"..Region VII (Central Visayas)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",103.1935633931260
"..Region VII (Central Visayas)","01.1.1.2 - Flour of cereals (ND)",101.0910605954900
"..Region VII (Central Visayas)","01.1.1.3 - Bread and bakery products (ND)",103.4136076562070
"..Region VII (Central Visayas)","01.1.1.4 - Breakfast cereals (ND)",107.0689380546830
"..Region VII (Central Visayas)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",102.5614655792890
"..Region VII (Central Visayas)","01.1.1.9 - Other cereal and grain mill products (ND)",103.0079568137200
"..Region VII (Central Visayas)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",113.1000000000000
"..Region VII (Central Visayas)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",115.1783860451330
"..Region VII (Central Visayas)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",103.9900427694350
"..Region VII (Central Visayas)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",106.7728403107610
"..Region VII (Central Visayas)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",107.1838225312720
"..Region VII (Central Visayas)","01.1.3 - Fish and other seafood (ND)",113.9000000000000
"..Region VII (Central Visayas)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",112.0158225471390
"..Region VII (Central Visayas)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",129.8939792071230
"..Region VII (Central Visayas)","01.1.3.3 - Fish preparations (ND)",113.5516272711540
"..Region VII (Central Visayas)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.6758219398680
"..Region VII (Central Visayas)","01.1.3.6 - Other seafood preparations (ND)",105.6644927553450
"..Region VII (Central Visayas)","01.1.4 - Milk, other dairy products and eggs (ND)",106.4000000000000
"..Region VII (Central Visayas)","01.1.4.1 - Raw and whole milk (ND)",100.8467742873840
"..Region VII (Central Visayas)","01.1.4.3 - Other milk and cream (ND)",103.1744514874660
"..Region VII (Central Visayas)","01.1.4.4 - Non-animal milk (ND)",..
"..Region VII (Central Visayas)","01.1.4.5 - Cheese (ND)",103.1639925905980
"..Region VII (Central Visayas)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Region VII (Central Visayas)","01.1.4.7 - Milk-based dessert and beverages (ND)",101.9544618340350
"..Region VII (Central Visayas)","01.1.4.8 - Eggs (ND)",111.7164714315950
"..Region VII (Central Visayas)","01.1.5 - Oils and fats (ND)",112.8000000000000
"..Region VII (Central Visayas)","01.1.5.1 - Vegetable oils (ND)",114.0653809636320
"..Region VII (Central Visayas)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",111.1267468781160
"..Region VII (Central Visayas)","01.1.5.3 - Margarine and similar preparations (ND)",104.6670147030010
"..Region VII (Central Visayas)","01.1.5.9 - Other animal oils and fats (ND)",100.8394118791060
"..Region VII (Central Visayas)","01.1.6 - Fruits and nuts (ND)",98.2000000000000
"..Region VII (Central Visayas)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",97.8116324008849
"..Region VII (Central Visayas)","01.1.6.2 - Citrus fruits, fresh (ND)",122.4637878981750
"..Region VII (Central Visayas)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",71.9516331572232
"..Region VII (Central Visayas)","01.1.6.5 - Other fruits, fresh (ND)",97.2742356008533
"..Region VII (Central Visayas)","01.1.6.7 - Fruit, dried and dehydrated (ND)",109.7924590594170
"..Region VII (Central Visayas)","01.1.6.8 - Nuts, in shell or shelled (ND)",99.5518030485690
"..Region VII (Central Visayas)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.3137074218220
"..Region VII (Central Visayas)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",113.2000000000000
"..Region VII (Central Visayas)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",115.7629946981250
"..Region VII (Central Visayas)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",102.3675518139500
"..Region VII (Central Visayas)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",137.9039827056460
"..Region VII (Central Visayas)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",128.3701717670780
"..Region VII (Central Visayas)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",107.2475441177310
"..Region VII (Central Visayas)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.5417844229100
"..Region VII (Central Visayas)","01.1.8 - Sugar, confectionery and desserts (ND)",104.4000000000000
