"Geolocation","Commodity Description","2019 Aug" 
"....Masbate","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",102.2330567826740
"....Masbate","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",109.4489382009280
"....Masbate","01.1.8.6 - Ice, ice cream and sorbet (ND)",..
"....Masbate","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"....Masbate","01.1.9 - Ready-made food and other food products n.e.c. (ND)",106.6000000000000
"....Masbate","01.1.9.2 - Baby food (ND)",100.3328944116080
"....Masbate","01.1.9.3 - Salt, condiments and sauces (ND)",106.0850110864330
"....Masbate","01.1.9.4 - Spices, culinary herbs and seeds (ND)",117.0047446701730
"....Masbate","01.1.9.9 - Other food products n.e.c. (ND)",105.4571636557750
"....Masbate","01.2 - NON-ALCOHOLIC BEVERAGES",105.4000000000000
"....Masbate","01.2.1 - Fruit and vegetable juices (ND)",108.9000000000000
"....Masbate","01.2.1.0 - Fruit and vegetable juices (ND)",108.9310237147650
"....Masbate","01.2.2 - Coffee and coffee substitutes (ND)",103.4000000000000
"....Masbate","01.2.2.0 - Coffee and coffee substitutes (ND)",103.3983679680850
"....Masbate","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.6000000000000
"....Masbate","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.5871973042760
"....Masbate","01.2.4 - Cocoa drinks (ND)",110.3000000000000
"....Masbate","01.2.4.0 - Cocoa drinks (ND)",110.3134267614270
"....Masbate","01.2.5 - Water (ND)",104.0000000000000
"....Masbate","01.2.5.0 - Water (ND)",104.0389088602240
"....Masbate","01.2.6 - Soft drinks (ND)",108.6000000000000
"....Masbate","01.2.6.0 - Soft drinks (ND)",108.5725767695880
"....Masbate","01.2.9 - Other non-alcoholic beverages (ND)",119.2000000000000
"....Masbate","01.2.9.0 - Other non-alcoholic beverages (ND)",119.1578063305060
"....Masbate","02 - ALCOHOLIC BEVERAGES AND TOBACCO",108.5000000000000
"....Masbate","02.1 - ALCOHOLIC BEVERAGES",102.4000000000000
"....Masbate","02.1.1 - Spirits and liquors (ND)",100.2000000000000
"....Masbate","02.1.1.0 - Spirits and liquors (ND)",100.2165584035180
"....Masbate","02.1.2 - Wine (ND)",100.6000000000000
"....Masbate","02.1.2.1 - Wine from grapes (ND)",100.7339863223030
"....Masbate","02.1.2.2 - Wine from other sources (ND)",100.5352030867530
"....Masbate","02.1.3 - Beer (ND)",108.5000000000000
"....Masbate","02.1.3.0 - Beer (ND)",108.4710150909540
"....Masbate","02.3 - TOBACCO",117.1000000000000
"....Masbate","02.3.0 - Tobacco (ND)",117.1000000000000
"....Masbate","02.3.0.1 - Cigarettes (ND)",118.4361376570750
"....Masbate","02.3.0.2 - Cigars (ND)",..
"....Masbate","02.3.0.9 - Other tobacco products (ND)",105.2458473717750
"....Masbate","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Masbate","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Masbate","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Masbate","02.900 - NON-FOOD",103.1000000000000
"....Masbate","03 - CLOTHING AND FOOTWEAR",104.3000000000000
"....Masbate","03.1 - CLOTHING",103.9000000000000
"....Masbate","03.1.1 - Clothing materials (SD)",107.5000000000000
"....Masbate","03.1.1.0 - Clothing materials (SD)",107.4916109450770
"....Masbate","03.1.2 - Garments (SD)",103.8000000000000
"....Masbate","03.1.2.1 - Garments for men or boys (SD)",103.3248822945700
"....Masbate","03.1.2.2 - Garments for women or girls (SD)",104.4172585349160
"....Masbate","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",102.4199063125110
"....Masbate","03.1.2.4 - School uniforms (SD)",110.9210808918870
"....Masbate","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.9000000000000
"....Masbate","03.1.3.1 - Other articles of clothing (SD)",101.2816932673240
"....Masbate","03.1.3.2 - Clothing accessories (SD)",107.0047553235460
"....Masbate","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",107.5000000000000
"....Masbate","03.1.4.1 - Cleaning of clothing (S)",..
"....Masbate","03.1.4.2 - Repair, tailoring and hire of clothing (S)",107.4552383892010
"....Masbate","03.2 - FOOTWEAR",105.3000000000000
"....Masbate","03.2.1 - Shoes and other footwear (SD)",105.3000000000000
"....Masbate","03.2.1.1 - Footwear for men (SD)",100.8458582282940
"....Masbate","03.2.1.2 - Footwear for women (SD)",111.3714857493300
"....Masbate","03.2.1.3 - Footwear for infants and children (SD)",105.0480848914170
"....Masbate","03.2.2 - Cleaning, repair, and hire of footwear (S)",108.9000000000000
"....Masbate","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",108.8641884437550
"....Masbate","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.6000000000000
"....Masbate","04.1 - ACTUAL RENTALS FOR HOUSING",103.4000000000000
"....Masbate","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.4000000000000
"....Masbate","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",103.3529130851960
"....Masbate","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",104.7000000000000
"....Masbate","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.3000000000000
"....Masbate","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.3220613589850
"....Masbate","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",115.5000000000000
"....Masbate","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",115.4751577981240
"....Masbate","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.3000000000000
"....Masbate","04.4.1 - Water supply (ND)",100.3000000000000
"....Masbate","04.4.1.1 - Water supply through network systems (ND)",100.2528054125820
"....Masbate","04.5 - ELECTRICITY, GAS AND OTHER FUELS",104.8000000000000
"....Masbate","04.5.3 - Liquid fuels (ND)",95.3000000000000
"....Masbate","04.5.3.0 - Liquid fuels (ND)",95.3282081608516
"....Masbate","04.5.4 - Solid fuels (ND)",105.9000000000000
"....Masbate","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",106.0612821358880
"....Masbate","04.5.4.3 - Charcoal (ND)",105.4023679480970
"....Masbate","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",104.3000000000000
"....Masbate","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.2000000000000
"....Masbate","05.1.1 - Furniture, furnishings and loose carpets (D)",103.2000000000000
"....Masbate","05.1.1.1 - Household furniture (D)",103.4411426996080
"....Masbate","05.1.1.3 - Lighting equipment (D)",101.8840771673330
"....Masbate","05.1.1.4 - Furnishings, loose carpets and rugs (D)",102.4625593168810
"....Masbate","05.2 - HOUSEHOLD TEXTILES",104.6000000000000
"....Masbate","05.2.1 - Household textiles (SD)",104.6000000000000
"....Masbate","05.2.1.1 - Furnishing fabrics and curtains (SD)",105.1636974879690
"....Masbate","05.2.1.2 - Bed linen and bedding (SD)",104.3070419460980
"....Masbate","05.2.1.3 - Table linen and bathroom linen (SD)",103.7999072974070
"....Masbate","05.2.1.9 - Other household textiles (SD)",106.4926408340930
"....Masbate","05.3 - HOUSEHOLD APPLIANCES",103.2000000000000
"....Masbate","05.3.1 - Major household appliances, whether electric or not (D)",102.2000000000000
"....Masbate","05.3.1.1 - Major kitchen appliances (D)",102.3231648724830
"....Masbate","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Masbate","05.3.1.3 - Heaters, air conditioners (D)",106.9085846658390
"....Masbate","05.3.2 - Small household appliances (SD)",105.3000000000000
"....Masbate","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Masbate","05.3.2.9 - Other small household appliances (SD)",105.2734927458940
"....Masbate","05.3.3 - Repair, installation and hire of household appliances (S)",106.0000000000000
"....Masbate","05.3.3.0 - Repair, installation and hire of household appliances (S)",106.0054466721480
"....Masbate","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",108.5000000000000
"....Masbate","05.4.0 - Glassware, tableware and household utensils (SD)",108.5000000000000
"....Masbate","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",112.1748112740890
"....Masbate","05.4.0.2 - Cutlery, flatware and silverware (SD)",101.6614034887840
"....Masbate","05.4.0.3 - Kitchen utensils and articles (SD)",104.4485195838100
"....Masbate","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",108.0000000000000
"....Masbate","05.5.1 - Motorized tools and equipment (D)",113.6000000000000
"....Masbate","05.5.1.0 - Motorized tools and equipment (D)",113.5985089032050
"....Masbate","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",103.0000000000000
"....Masbate","05.5.2.1 - Non-motorized tools (SD)",100.7706809475580
"....Masbate","05.5.2.2 - Miscellaneous accessories (SD)",104.5555948843970
"....Masbate","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.5000000000000
"....Masbate","05.6.1 - Non-durable household goods (ND)",104.9000000000000
"....Masbate","05.6.1.1 - Household cleaning and maintenance products (ND)",105.1802104465880
"....Masbate","05.6.1.9 - Other non-durable household goods (ND)",104.8680127899790
"....Masbate","05.6.2 - Domestic services and household services (S)",103.7000000000000
"....Masbate","05.6.2.1 - Domestic services by paid staff (S)",103.6763506237830
"....Masbate","06 - HEALTH",105.9000000000000
"....Masbate","06.1 - MEDICINES AND HEALTH PRODUCTS",105.0000000000000
"....Masbate","06.1.1 - Medicines (ND)",105.2000000000000
"....Masbate","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",105.2019623408480
"....Masbate","06.1.2 - Medical products (ND)",101.5000000000000
"....Masbate","06.1.2.1 - Medical diagnostic products (ND)",100.9383776639680
"....Masbate","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Masbate","06.1.2.3 - Treatment devices for personal use (ND)",103.5830618892510
"....Masbate","06.1.3 - Assistive products (D)",102.6000000000000
"....Masbate","06.1.3.1 - Assistive products for vision (D)",102.5648288379940
"....Masbate","06.2 - OUTPATIENT CARE SERVICES",111.3000000000000
"....Masbate","06.2.1 - Preventive care services (S)",110.8000000000000
"....Masbate","06.2.1.9 - Other preventive services (S)",110.8119349274530
"....Masbate","06.2.2 - Outpatient dental services (S)",112.8000000000000
"....Masbate","06.2.2.1 - Dental preventive services (S)",112.7719067365900
"....Masbate","06.2.3 - Other outpatient care services (S)",..
"....Masbate","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Masbate","06.3 - INPATIENT CARE SERVICES",104.4000000000000
"....Masbate","06.3.1 - Inpatient curative and rehabilitative services (S)",104.4000000000000
"....Masbate","06.3.1.0 - Inpatient curative and rehabilitative services (S)",104.4403065082890
"....Masbate","06.4 - OTHER HEALTH SERVICES",105.9000000000000
"....Masbate","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",105.9000000000000
"....Masbate","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",105.8925463282600
"....Masbate","07 - TRANSPORT",99.9000000000000
"....Masbate","07.1 - PURCHASE OF VEHICLES",100.2000000000000
"....Masbate","07.1.1 - Motor cars (D)",..
"....Masbate","07.1.1.1 - New motor cars (D)",..
"....Masbate","07.1.2 - Motorcycles (D)",99.9000000000000
"....Masbate","07.1.2.0 - Motorcycles (D)",99.8647586446003
"....Masbate","07.1.3 - Bicycles (D)",107.8000000000000
"....Masbate","07.1.3.0 - Bicycles (D)",107.8322547152480
"....Masbate","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",99.0000000000000
"....Masbate","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.2000000000000
"....Masbate","07.2.1.1 - Tires (SD)",98.6655417039741
"....Masbate","07.2.1.2 - Parts for personal transport equipment (SD)",104.2948169400160
"....Masbate","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Masbate","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",101.8000000000000
"....Masbate","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Masbate","07.2.2.4 - Lubricants (ND)",101.8429929376960
"....Masbate","07.2.3 - Maintenance and repair of personal transport equipment (S)",97.5000000000000
"....Masbate","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",97.4714634898787
"....Masbate","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Masbate","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Masbate","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Masbate","07.3 - PASSENGER TRANSPORT SERVICES",99.7000000000000
"....Masbate","07.3.1 - Passenger transport by railway (S)",..
"....Masbate","07.3.1.1 - Passenger transport by train (S)",..
"....Masbate","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Masbate","07.3.2 - Passenger transport by road (S)",100.0000000000000
"....Masbate","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Masbate","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.0000000000000
"....Masbate","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"....Masbate","07.3.3 - Passenger transport by air (S)",89.2000000000000
"....Masbate","07.3.3.1 - Passenger transport by air, domestic (S)",89.1812333281029
"....Masbate","07.3.4 - Passenger transport by sea and inland waterway (S)",100.0000000000000
"....Masbate","07.3.4.0 - Passenger transport by sea and inland waterway (S)",100.0000000000000
"....Masbate","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Masbate","07.4.1 - Postal and courier services (S)",..
"....Masbate","07.4.1.1 - Letter handling services (S)",..
"....Masbate","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Masbate","08 - INFORMATION AND COMMUNICATION",100.1000000000000
"....Masbate","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.2000000000000
"....Masbate","08.1.1 - Fixed telephone equipment (D)",..
"....Masbate","08.1.1.0 - Fixed telephone equipment (D)",..
"....Masbate","08.1.2 - Mobile telephone equipment (D)",..
"....Masbate","08.1.2.0 - Mobile telephone equipment (D)",..
"....Masbate","08.1.3 - Information processing equipment (D)",99.9000000000000
"....Masbate","08.1.3.1 - Computers, laptops and tablets (D)",99.8544628234997
"....Masbate","08.1.3.2 - Peripheral equipment and its consumable components (D)",103.0058011473450
"....Masbate","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Masbate","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Masbate","08.1.5 - Unrecorded recording media (SD)",103.0000000000000
"....Masbate","08.1.5.0 - Unrecorded recording media (SD)",102.9934948204130
"....Masbate","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"....Masbate","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Masbate","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Masbate","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Masbate","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Masbate","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Masbate","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Masbate","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Masbate","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Masbate","09 - RECREATION, SPORT AND CULTURE",106.0000000000000
"....Masbate","09.1 - RECREATIONAL DURABLES",..
"....Masbate","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Masbate","09.1.1.1 - Cameras (D)",..
"....Masbate","09.2 - OTHER RECREATIONAL GOODS",111.1000000000000
"....Masbate","09.2.1 - Games, toys and hobbies (SD)",111.1000000000000
"....Masbate","09.2.1.2 - Other games, toys and hobbies (SD)",111.0843493534350
"....Masbate","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Masbate","09.2.2.1 - Equipment for sport (SD)",..
"....Masbate","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Masbate","09.3 - GARDEN PRODUCTS AND PETS",101.2000000000000
"....Masbate","09.3.1 - Garden products, plants and flowers (ND)",103.3000000000000
"....Masbate","09.3.1.1 - Garden products (ND)",106.3904338661510
"....Masbate","09.3.1.2 - Plants, seeds and flowers (ND)",100.1518943218810
"....Masbate","09.3.2 - Pets and products for pets (ND)",98.4000000000000
"....Masbate","09.3.2.2 - Products for pets and other household animals (ND)",98.4398125257460
"....Masbate","09.4 - RECREATIONAL SERVICES",110.8000000000000
"....Masbate","09.4.6 - Recreational and sporting services (S)",112.1000000000000
"....Masbate","09.4.6.2 - Sporting services - practice (S)",112.1102942350140
"....Masbate","09.4.7 - Games of chance (S)",110.8000000000000
"....Masbate","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Masbate","09.5 - CULTURAL GOODS",105.4000000000000
"....Masbate","09.5.1 - Musical instruments (D)",105.4000000000000
"....Masbate","09.5.1.0 - Musical instruments (D)",105.3702666721870
"....Masbate","09.6 - CULTURAL SERVICES",100.8000000000000
"....Masbate","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Masbate","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Masbate","09.6.3 - Photographic services (S)",..
"....Masbate","09.6.3.0 - Photographic services (S)",..
"....Masbate","09.6.9 - Other cultural services (S)",100.8000000000000
"....Masbate","09.6.9.0 - Other cultural services (S)",100.7894825909090
"....Masbate","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",105.0000000000000
"....Masbate","09.7.1 - Books (SD)",101.9000000000000
"....Masbate","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",103.1625115420130
"....Masbate","09.7.1.9 - Other books (SD) in printed or electronic copy",100.7165081903620
"....Masbate","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Masbate","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Masbate","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Masbate","09.7.4 - Stationery and drawing materials (ND)",105.3000000000000
"....Masbate","09.7.4.0 - Stationery and drawing materials (ND)",105.3440960461360
"....Masbate","09.8 - PACKAGE HOLIDAYS (S)",..
"....Masbate","09.8.0 - Package holidays (S)",..
"....Masbate","09.8.0.0 - Package holidays (S)",..
"....Masbate","10 - EDUCATION SERVICES",105.9000000000000
"....Masbate","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.2000000000000
"....Masbate","10.1.0 - Early chilhood and primary education (S)",108.2000000000000
"....Masbate","10.1.0.1 - Early childhood education services (S)",104.1136483550040
"....Masbate","10.1.0.2 - Primary education (S)",112.1973916574740
"....Masbate","10.2 - SECONDARY EDUCATION  (S)",146.7000000000000
"....Masbate","10.2.0 - Secondary education (S)",146.7000000000000
"....Masbate","10.2.0.1 - Lower secondary general education services",146.6665449057160
"....Masbate","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Masbate","10.4 - TERTIARY EDUCATION (S)",102.8000000000000
"....Masbate","10.4.0 - Tertiary education (s)",102.8000000000000
"....Masbate","10.4.0.0 - Tertiary education (s)",102.7952310117450
"....Masbate","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Masbate","10.5.0 - Education not defined by level (s)",..
"....Masbate","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Masbate","10.5.0.9 - Other education not defined by level (S)",..
"....Masbate","11 - RESTAURANTS AND ACCOMMODATION SERVICES",103.3000000000000
"....Masbate","11.1 - FOOD AND BEVERAGE SERVING SERVICES",103.3000000000000
"....Masbate","11.1.1 - Restaurants, café and the like (S)",103.3000000000000
"....Masbate","11.1.1.1 - Restaurants, café and the like - with full service (S)",103.2654223691620
"....Masbate","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Masbate","11.2.0 - Accommodation services (S)",100.0000000000000
"....Masbate","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Masbate","12 - FINANCIAL SERVICES",100.0000000000000
"....Masbate","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Masbate","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Masbate","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Masbate","12.2.9 - Other financial services (S)",..
"....Masbate","12.2.9.1 - Remittances fees (S)",..
"....Masbate","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",103.0000000000000
"....Masbate","13.1 - PERSONAL CARE",102.6000000000000
"....Masbate","13.1.1 - Electric appliances for personal care (SD)",..
"....Masbate","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Masbate","13.1.2 - Other appliances, articles and products for personal care (ND)",102.6000000000000
"....Masbate","13.1.2.0 - Other appliances, articles and products for personal care (ND)",102.5973521308330
"....Masbate","13.1.3 - Hairdressing salons and personal grooming establishments (S)",102.5000000000000
"....Masbate","13.1.3.1 - Hairdressing (S)",104.9975206161560
"....Masbate","13.1.3.2 - Personal grooming treatments (S)",100.0000000000000
"....Masbate","13.2 - OTHER PERSONAL EFFECTS",105.2000000000000
"....Masbate","13.2.1 - Jewellery and watches (D)",100.7000000000000
"....Masbate","13.2.1.1 - Jewellery and watches (D)",100.2996566987880
"....Masbate","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.5871269426490
"....Masbate","13.2.9 - Other personal effects n.e.c. (SD)",106.1000000000000
"....Masbate","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",106.1224452718270
"....Masbate","13.9 - OTHER SERVICES",104.7000000000000
"....Masbate","13.9.0 - Other services (S)",104.7000000000000
"....Masbate","13.9.0.9 - Other services n.e.c. (S)",104.6761241079800
"....Sorsogon","0 - ALL ITEMS",105.0000000000000
"....Sorsogon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.1000000000000
"....Sorsogon","01.1 - FOOD",103.4000000000000
"....Sorsogon","01.1.1 - Cereals and cereal products (ND)",105.2000000000000
"....Sorsogon","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",105.2154781432450
"....Sorsogon","01.1.1.2 - Flour of cereals (ND)",102.9048632716560
"....Sorsogon","01.1.1.3 - Bread and bakery products (ND)",105.4230231640800
"....Sorsogon","01.1.1.4 - Breakfast cereals (ND)",106.4985312029810
"....Sorsogon","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",104.8447752517740
"....Sorsogon","01.1.1.9 - Other cereal and grain mill products (ND)",104.8920075585020
"....Sorsogon","01.1.2 - Meat and other parts of slaughtered land animals (ND)",105.9000000000000
"....Sorsogon","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Sorsogon","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",100.5785049799580
"....Sorsogon","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",106.3580765660800
"....Sorsogon","01.1.3 - Fish and other seafood (ND)",105.8000000000000
"....Sorsogon","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",114.2911680238000
"....Sorsogon","01.1.3.3 - Fish preparations (ND)",103.2170284079000
"....Sorsogon","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",96.1734717949103
"....Sorsogon","01.1.3.6 - Other seafood preparations (ND)",110.7814336075210
"....Sorsogon","01.1.4 - Milk, other dairy products and eggs (ND)",101.1000000000000
"....Sorsogon","01.1.4.1 - Raw and whole milk (ND)",..
"....Sorsogon","01.1.4.3 - Other milk and cream (ND)",103.3718749800560
"....Sorsogon","01.1.4.4 - Non-animal milk (ND)",..
"....Sorsogon","01.1.4.5 - Cheese (ND)",102.0180691612730
"....Sorsogon","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Sorsogon","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Sorsogon","01.1.4.8 - Eggs (ND)",97.0255648530440
"....Sorsogon","01.1.5 - Oils and fats (ND)",102.2000000000000
"....Sorsogon","01.1.5.1 - Vegetable oils (ND)",101.8121877757570
"....Sorsogon","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",104.9603782048090
"....Sorsogon","01.1.5.3 - Margarine and similar preparations (ND)",102.1139132898840
"....Sorsogon","01.1.5.9 - Other animal oils and fats (ND)",..
"....Sorsogon","01.1.6 - Fruits and nuts (ND)",109.1000000000000
"....Sorsogon","01.1.6.2 - Citrus fruits, fresh (ND)",104.3559042113960
"....Sorsogon","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",120.9943391582580
"....Sorsogon","01.1.6.5 - Other fruits, fresh (ND)",..
"....Sorsogon","01.1.6.7 - Fruit, dried and dehydrated (ND)",101.6042351808780
"....Sorsogon","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Sorsogon","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",107.5710483554170
"....Sorsogon","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",98.0000000000000
"....Sorsogon","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",94.6592869206949
"....Sorsogon","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",67.4343626035524
"....Sorsogon","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",105.8122976714680
"....Sorsogon","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.5490461949590
"....Sorsogon","01.1.8 - Sugar, confectionery and desserts (ND)",102.3000000000000
"....Sorsogon","01.1.8.1 - Cane and beet sugar (ND)",101.6236224446870
"....Sorsogon","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",108.3771251931990
"....Sorsogon","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",104.0239577789040
"....Sorsogon","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",105.2726918321800
"....Sorsogon","01.1.8.6 - Ice, ice cream and sorbet (ND)",102.4828876795780
"....Sorsogon","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.4585066381980
"....Sorsogon","01.1.9 - Ready-made food and other food products n.e.c. (ND)",104.1000000000000
"....Sorsogon","01.1.9.2 - Baby food (ND)",103.6723096623800
"....Sorsogon","01.1.9.3 - Salt, condiments and sauces (ND)",105.5599217563880
"....Sorsogon","01.1.9.4 - Spices, culinary herbs and seeds (ND)",101.0439271473300
"....Sorsogon","01.1.9.9 - Other food products n.e.c. (ND)",105.4150774347370
"....Sorsogon","01.2 - NON-ALCOHOLIC BEVERAGES",109.3000000000000
"....Sorsogon","01.2.1 - Fruit and vegetable juices (ND)",136.5000000000000
"....Sorsogon","01.2.1.0 - Fruit and vegetable juices (ND)",136.5417309026850
"....Sorsogon","01.2.2 - Coffee and coffee substitutes (ND)",103.6000000000000
"....Sorsogon","01.2.2.0 - Coffee and coffee substitutes (ND)",103.5530928713550
"....Sorsogon","01.2.3 - Tea, maté and other plant products for infusion (ND)",101.1000000000000
"....Sorsogon","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",101.0602959778690
"....Sorsogon","01.2.4 - Cocoa drinks (ND)",110.0000000000000
"....Sorsogon","01.2.4.0 - Cocoa drinks (ND)",110.0399771469860
"....Sorsogon","01.2.5 - Water (ND)",106.1000000000000
"....Sorsogon","01.2.5.0 - Water (ND)",106.0907036278170
"....Sorsogon","01.2.6 - Soft drinks (ND)",104.1000000000000
"....Sorsogon","01.2.6.0 - Soft drinks (ND)",104.1240703122390
"....Sorsogon","01.2.9 - Other non-alcoholic beverages (ND)",110.8000000000000
"....Sorsogon","01.2.9.0 - Other non-alcoholic beverages (ND)",110.8466875826650
"....Sorsogon","02 - ALCOHOLIC BEVERAGES AND TOBACCO",118.8000000000000
