"Geolocation","Commodity Description","2019 Dec" 
"....Antique","01.1.8 - Sugar, confectionery and desserts (ND)",103.3000000000000
"....Antique","01.1.8.1 - Cane and beet sugar (ND)",98.2819161242274
"....Antique","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",108.0959522166770
"....Antique","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",102.7547215205100
"....Antique","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",106.1374130790070
"....Antique","01.1.8.6 - Ice, ice cream and sorbet (ND)",114.6200472065430
"....Antique","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.8335523103940
"....Antique","01.1.9 - Ready-made food and other food products n.e.c. (ND)",108.9000000000000
"....Antique","01.1.9.2 - Baby food (ND)",101.3608390396120
"....Antique","01.1.9.3 - Salt, condiments and sauces (ND)",105.9359703024820
"....Antique","01.1.9.4 - Spices, culinary herbs and seeds (ND)",126.0560835515530
"....Antique","01.1.9.9 - Other food products n.e.c. (ND)",115.3125150058780
"....Antique","01.2 - NON-ALCOHOLIC BEVERAGES",104.0000000000000
"....Antique","01.2.1 - Fruit and vegetable juices (ND)",113.7000000000000
"....Antique","01.2.1.0 - Fruit and vegetable juices (ND)",113.7260548324750
"....Antique","01.2.2 - Coffee and coffee substitutes (ND)",102.8000000000000
"....Antique","01.2.2.0 - Coffee and coffee substitutes (ND)",102.7998022647220
"....Antique","01.2.3 - Tea, maté and other plant products for infusion (ND)",103.6000000000000
"....Antique","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.6370746969100
"....Antique","01.2.4 - Cocoa drinks (ND)",103.7000000000000
"....Antique","01.2.4.0 - Cocoa drinks (ND)",103.7287294045930
"....Antique","01.2.5 - Water (ND)",100.1000000000000
"....Antique","01.2.5.0 - Water (ND)",100.0828883960320
"....Antique","01.2.6 - Soft drinks (ND)",103.8000000000000
"....Antique","01.2.6.0 - Soft drinks (ND)",103.7660361388650
"....Antique","01.2.9 - Other non-alcoholic beverages (ND)",111.2000000000000
"....Antique","01.2.9.0 - Other non-alcoholic beverages (ND)",111.1563063703280
"....Antique","02 - ALCOHOLIC BEVERAGES AND TOBACCO",128.3000000000000
"....Antique","02.1 - ALCOHOLIC BEVERAGES",110.0000000000000
"....Antique","02.1.1 - Spirits and liquors (ND)",110.7000000000000
"....Antique","02.1.1.0 - Spirits and liquors (ND)",110.7389518561990
"....Antique","02.1.2 - Wine (ND)",105.0000000000000
"....Antique","02.1.2.1 - Wine from grapes (ND)",115.0793733571750
"....Antique","02.1.2.2 - Wine from other sources (ND)",104.6421385455590
"....Antique","02.1.3 - Beer (ND)",108.9000000000000
"....Antique","02.1.3.0 - Beer (ND)",108.8664127532080
"....Antique","02.3 - TOBACCO",154.4000000000000
"....Antique","02.3.0 - Tobacco (ND)",154.4000000000000
"....Antique","02.3.0.1 - Cigarettes (ND)",158.7078935913120
"....Antique","02.3.0.2 - Cigars (ND)",..
"....Antique","02.3.0.9 - Other tobacco products (ND)",108.3072719953140
"....Antique","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Antique","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Antique","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Antique","02.900 - NON-FOOD",103.9000000000000
"....Antique","03 - CLOTHING AND FOOTWEAR",105.3000000000000
"....Antique","03.1 - CLOTHING",104.7000000000000
"....Antique","03.1.1 - Clothing materials (SD)",101.2000000000000
"....Antique","03.1.1.0 - Clothing materials (SD)",101.1709601873540
"....Antique","03.1.2 - Garments (SD)",104.6000000000000
"....Antique","03.1.2.1 - Garments for men or boys (SD)",104.2318402700390
"....Antique","03.1.2.2 - Garments for women or girls (SD)",104.5197365536320
"....Antique","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",121.4841141166590
"....Antique","03.1.2.4 - School uniforms (SD)",..
"....Antique","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.8000000000000
"....Antique","03.1.3.1 - Other articles of clothing (SD)",101.6110091425540
"....Antique","03.1.3.2 - Clothing accessories (SD)",103.4941918078170
"....Antique","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",113.5000000000000
"....Antique","03.1.4.1 - Cleaning of clothing (S)",111.4641522768750
"....Antique","03.1.4.2 - Repair, tailoring and hire of clothing (S)",116.7958821263400
"....Antique","03.2 - FOOTWEAR",106.7000000000000
"....Antique","03.2.1 - Shoes and other footwear (SD)",106.7000000000000
"....Antique","03.2.1.1 - Footwear for men (SD)",107.2014856215180
"....Antique","03.2.1.2 - Footwear for women (SD)",108.5139682887350
"....Antique","03.2.1.3 - Footwear for infants and children (SD)",104.2464872565100
"....Antique","03.2.2 - Cleaning, repair, and hire of footwear (S)",107.2000000000000
"....Antique","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",107.1925886955040
"....Antique","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",105.4000000000000
"....Antique","04.1 - ACTUAL RENTALS FOR HOUSING",100.0000000000000
"....Antique","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....Antique","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....Antique","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",103.3000000000000
"....Antique","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.0000000000000
"....Antique","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.9512147461050
"....Antique","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",101.0000000000000
"....Antique","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",100.9594097133960
"....Antique","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",99.1000000000000
"....Antique","04.4.1 - Water supply (ND)",99.1000000000000
"....Antique","04.4.1.1 - Water supply through network systems (ND)",99.0971181835271
"....Antique","04.5 - ELECTRICITY, GAS AND OTHER FUELS",109.8000000000000
"....Antique","04.5.1 - Electricity (ND)",105.6000000000000
"....Antique","04.5.1.0 - Electricity (ND)",105.6319565877790
"....Antique","04.5.2 - Gas (ND)",97.5000000000000
"....Antique","04.5.2.2 - Liquefied hydrocarbons (ND)",97.5153387997284
"....Antique","04.5.3 - Liquid fuels (ND)",95.8000000000000
"....Antique","04.5.3.0 - Liquid fuels (ND)",95.7835193395505
"....Antique","04.5.4 - Solid fuels (ND)",121.2000000000000
"....Antique","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",123.1959074653290
"....Antique","04.5.4.3 - Charcoal (ND)",101.3428943139110
"....Antique","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",105.2000000000000
"....Antique","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",104.1000000000000
"....Antique","05.1.1 - Furniture, furnishings and loose carpets (D)",104.1000000000000
"....Antique","05.1.1.1 - Household furniture (D)",104.8367504310200
"....Antique","05.1.1.3 - Lighting equipment (D)",100.0000000000000
"....Antique","05.1.1.4 - Furnishings, loose carpets and rugs (D)",101.1014336943960
"....Antique","05.2 - HOUSEHOLD TEXTILES",101.3000000000000
"....Antique","05.2.1 - Household textiles (SD)",101.3000000000000
"....Antique","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.2041489987180
"....Antique","05.2.1.2 - Bed linen and bedding (SD)",101.7665585293830
"....Antique","05.2.1.3 - Table linen and bathroom linen (SD)",102.0215838226530
"....Antique","05.2.1.9 - Other household textiles (SD)",102.3632410298020
"....Antique","05.3 - HOUSEHOLD APPLIANCES",101.0000000000000
"....Antique","05.3.1 - Major household appliances, whether electric or not (D)",100.7000000000000
"....Antique","05.3.1.1 - Major kitchen appliances (D)",101.1681887520380
"....Antique","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Antique","05.3.1.3 - Heaters, air conditioners (D)",98.6250148839344
"....Antique","05.3.2 - Small household appliances (SD)",102.7000000000000
"....Antique","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.0583046354280
"....Antique","05.3.2.9 - Other small household appliances (SD)",103.9112102740300
"....Antique","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Antique","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Antique","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",103.9000000000000
"....Antique","05.4.0 - Glassware, tableware and household utensils (SD)",103.9000000000000
"....Antique","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",105.2399534642580
"....Antique","05.4.0.2 - Cutlery, flatware and silverware (SD)",103.6560686080500
"....Antique","05.4.0.3 - Kitchen utensils and articles (SD)",101.4827321408560
"....Antique","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",102.6000000000000
"....Antique","05.5.1 - Motorized tools and equipment (D)",..
"....Antique","05.5.1.0 - Motorized tools and equipment (D)",..
"....Antique","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",102.6000000000000
"....Antique","05.5.2.1 - Non-motorized tools (SD)",100.5780382469050
"....Antique","05.5.2.2 - Miscellaneous accessories (SD)",104.7187612939410
"....Antique","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",106.7000000000000
"....Antique","05.6.1 - Non-durable household goods (ND)",102.7000000000000
"....Antique","05.6.1.1 - Household cleaning and maintenance products (ND)",103.2867705663870
"....Antique","05.6.1.9 - Other non-durable household goods (ND)",102.5225771784060
"....Antique","05.6.2 - Domestic services and household services (S)",113.3000000000000
"....Antique","05.6.2.1 - Domestic services by paid staff (S)",113.3490350810100
"....Antique","06 - HEALTH",105.4000000000000
"....Antique","06.1 - MEDICINES AND HEALTH PRODUCTS",107.2000000000000
"....Antique","06.1.1 - Medicines (ND)",107.3000000000000
"....Antique","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",107.2864193346450
"....Antique","06.1.2 - Medical products (ND)",103.4000000000000
"....Antique","06.1.2.1 - Medical diagnostic products (ND)",101.5027373617640
"....Antique","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Antique","06.1.2.3 - Treatment devices for personal use (ND)",108.5695512194620
"....Antique","06.1.3 - Assistive products (D)",104.0000000000000
"....Antique","06.1.3.1 - Assistive products for vision (D)",103.9720474786070
"....Antique","06.2 - OUTPATIENT CARE SERVICES",106.5000000000000
"....Antique","06.2.1 - Preventive care services (S)",101.8000000000000
"....Antique","06.2.1.9 - Other preventive services (S)",101.8425760277320
"....Antique","06.2.2 - Outpatient dental services (S)",114.5000000000000
"....Antique","06.2.2.1 - Dental preventive services (S)",114.4698889806340
"....Antique","06.2.3 - Other outpatient care services (S)",..
"....Antique","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Antique","06.3 - INPATIENT CARE SERVICES",100.0000000000000
"....Antique","06.3.1 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Antique","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Antique","06.4 - OTHER HEALTH SERVICES",102.3000000000000
"....Antique","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",102.3000000000000
"....Antique","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",102.2649153896810
"....Antique","07 - TRANSPORT",102.0000000000000
"....Antique","07.1 - PURCHASE OF VEHICLES",100.3000000000000
"....Antique","07.1.1 - Motor cars (D)",100.0000000000000
"....Antique","07.1.1.1 - New motor cars (D)",100.0000000000000
"....Antique","07.1.2 - Motorcycles (D)",100.4000000000000
"....Antique","07.1.2.0 - Motorcycles (D)",100.3917787067100
"....Antique","07.1.3 - Bicycles (D)",101.4000000000000
"....Antique","07.1.3.0 - Bicycles (D)",101.3888888888890
"....Antique","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",103.7000000000000
"....Antique","07.2.1 - Parts and accessories for personal transport equipment (SD)",98.4000000000000
"....Antique","07.2.1.1 - Tires (SD)",97.6548101422590
"....Antique","07.2.1.2 - Parts for personal transport equipment (SD)",100.1127796822620
"....Antique","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Antique","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",104.5000000000000
"....Antique","07.2.2.1 - Diesel (ND)",104.4070975187540
"....Antique","07.2.2.2 - Gasoline (ND)",104.4928142259310
"....Antique","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Antique","07.2.2.4 - Lubricants (ND)",103.3697625762590
"....Antique","07.2.3 - Maintenance and repair of personal transport equipment (S)",104.2000000000000
"....Antique","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",104.1846170110140
"....Antique","07.2.4 - Other services in respect of personal transport equipment (S)",101.7000000000000
"....Antique","07.2.4.2 - Toll facilities (S)",..
"....Antique","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.7311632650110
"....Antique","07.3 - PASSENGER TRANSPORT SERVICES",101.5000000000000
"....Antique","07.3.1 - Passenger transport by railway (S)",..
"....Antique","07.3.1.1 - Passenger transport by train (S)",..
"....Antique","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Antique","07.3.2 - Passenger transport by road (S)",102.3000000000000
"....Antique","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Antique","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Antique","07.3.2.9 - Other passenger transport by road (S)",102.4752523829880
"....Antique","07.3.3 - Passenger transport by air (S)",90.4000000000000
"....Antique","07.3.3.1 - Passenger transport by air, domestic (S)",90.3838156457439
"....Antique","07.3.4 - Passenger transport by sea and inland waterway (S)",82.9000000000000
"....Antique","07.3.4.0 - Passenger transport by sea and inland waterway (S)",82.8747750198547
"....Antique","07.4 - TRANSPORT SERVICES OF GOODS",109.9000000000000
"....Antique","07.4.1 - Postal and courier services (S)",109.9000000000000
"....Antique","07.4.1.1 - Letter handling services (S)",111.8532110091740
"....Antique","07.4.1.2 - Courier and parcel delivery services (S)",104.0169133192390
"....Antique","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"....Antique","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.6000000000000
"....Antique","08.1.1 - Fixed telephone equipment (D)",..
"....Antique","08.1.1.0 - Fixed telephone equipment (D)",..
"....Antique","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Antique","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Antique","08.1.3 - Information processing equipment (D)",100.1000000000000
"....Antique","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Antique","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.3079221413900
"....Antique","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.5000000000000
"....Antique","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.4991501857980
"....Antique","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Antique","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Antique","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"....Antique","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Antique","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Antique","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Antique","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Antique","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Antique","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Antique","08.3.5 - Repair and rental of information and communication equipment (S)",102.1000000000000
"....Antique","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.1230826784020
"....Antique","09 - RECREATION, SPORT AND CULTURE",103.1000000000000
"....Antique","09.1 - RECREATIONAL DURABLES",..
"....Antique","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Antique","09.1.1.1 - Cameras (D)",..
"....Antique","09.2 - OTHER RECREATIONAL GOODS",100.5000000000000
"....Antique","09.2.1 - Games, toys and hobbies (SD)",100.5000000000000
"....Antique","09.2.1.2 - Other games, toys and hobbies (SD)",100.4865345080360
"....Antique","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.4000000000000
"....Antique","09.2.2.1 - Equipment for sport (SD)",100.3560644659710
"....Antique","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Antique","09.3 - GARDEN PRODUCTS AND PETS",104.2000000000000
"....Antique","09.3.1 - Garden products, plants and flowers (ND)",104.0000000000000
"....Antique","09.3.1.1 - Garden products (ND)",104.4573730904000
"....Antique","09.3.1.2 - Plants, seeds and flowers (ND)",103.5753285635630
"....Antique","09.3.2 - Pets and products for pets (ND)",105.2000000000000
"....Antique","09.3.2.2 - Products for pets and other household animals (ND)",105.1671602035530
"....Antique","09.4 - RECREATIONAL SERVICES",105.2000000000000
"....Antique","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Antique","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Antique","09.4.7 - Games of chance (S)",105.4000000000000
"....Antique","09.4.7.0 - Games of chance (S)",105.3546824256210
"....Antique","09.5 - CULTURAL GOODS",100.0000000000000
"....Antique","09.5.1 - Musical instruments (D)",100.0000000000000
"....Antique","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Antique","09.6 - CULTURAL SERVICES",100.0000000000000
"....Antique","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Antique","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Antique","09.6.3 - Photographic services (S)",..
"....Antique","09.6.3.0 - Photographic services (S)",..
"....Antique","09.6.9 - Other cultural services (S)",100.0000000000000
"....Antique","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Antique","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",103.8000000000000
"....Antique","09.7.1 - Books (SD)",100.6000000000000
"....Antique","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....Antique","09.7.1.9 - Other books (SD) in printed or electronic copy",101.2539939598200
"....Antique","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Antique","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Antique","09.7.2.2 - Magazines and periodicals (ND)",..
"....Antique","09.7.4 - Stationery and drawing materials (ND)",104.5000000000000
"....Antique","09.7.4.0 - Stationery and drawing materials (ND)",104.4782968609220
"....Antique","09.8 - PACKAGE HOLIDAYS (S)",..
"....Antique","09.8.0 - Package holidays (S)",..
"....Antique","09.8.0.0 - Package holidays (S)",..
"....Antique","10 - EDUCATION SERVICES",103.9000000000000
"....Antique","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.5000000000000
"....Antique","10.1.0 - Early chilhood and primary education (S)",102.5000000000000
"....Antique","10.1.0.1 - Early childhood education services (S)",104.8726912433420
"....Antique","10.1.0.2 - Primary education (S)",101.3707202369190
"....Antique","10.2 - SECONDARY EDUCATION  (S)",101.0000000000000
"....Antique","10.2.0 - Secondary education (S)",101.0000000000000
"....Antique","10.2.0.1 - Lower secondary general education services",101.9013981223950
"....Antique","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"....Antique","10.4 - TERTIARY EDUCATION (S)",108.5000000000000
"....Antique","10.4.0 - Tertiary education (s)",108.5000000000000
"....Antique","10.4.0.0 - Tertiary education (s)",108.4708739125680
"....Antique","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",102.1000000000000
"....Antique","10.5.0 - Education not defined by level (s)",102.1000000000000
"....Antique","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Antique","10.5.0.9 - Other education not defined by level (S)",102.1052631578950
"....Antique","11 - RESTAURANTS AND ACCOMMODATION SERVICES",103.0000000000000
"....Antique","11.1 - FOOD AND BEVERAGE SERVING SERVICES",103.3000000000000
"....Antique","11.1.1 - Restaurants, café and the like (S)",103.3000000000000
"....Antique","11.1.1.1 - Restaurants, café and the like - with full service (S)",103.3162372928130
"....Antique","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Antique","11.2.0 - Accommodation services (S)",100.0000000000000
"....Antique","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Antique","12 - FINANCIAL SERVICES",100.0000000000000
"....Antique","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Antique","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Antique","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Antique","12.2.9 - Other financial services (S)",100.0000000000000
"....Antique","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Antique","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",102.1000000000000
"....Antique","13.1 - PERSONAL CARE",102.4000000000000
"....Antique","13.1.1 - Electric appliances for personal care (SD)",..
"....Antique","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Antique","13.1.2 - Other appliances, articles and products for personal care (ND)",102.1000000000000
"....Antique","13.1.2.0 - Other appliances, articles and products for personal care (ND)",102.0665794527450
"....Antique","13.1.3 - Hairdressing salons and personal grooming establishments (S)",104.2000000000000
"....Antique","13.1.3.1 - Hairdressing (S)",106.5020459811820
"....Antique","13.1.3.2 - Personal grooming treatments (S)",101.8868664512090
"....Antique","13.2 - OTHER PERSONAL EFFECTS",100.3000000000000
"....Antique","13.2.1 - Jewellery and watches (D)",100.6000000000000
"....Antique","13.2.1.1 - Jewellery and watches (D)",100.0000000000000
"....Antique","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.7064899966630
"....Antique","13.2.9 - Other personal effects n.e.c. (SD)",100.1000000000000
"....Antique","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.1090933234270
"....Antique","13.9 - OTHER SERVICES",100.3000000000000
"....Antique","13.9.0 - Other services (S)",100.3000000000000
"....Antique","13.9.0.9 - Other services n.e.c. (S)",100.2787622486970
"....Capiz","0 - ALL ITEMS",104.4000000000000
"....Capiz","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.8000000000000
"....Capiz","01.1 - FOOD",104.9000000000000
"....Capiz","01.1.1 - Cereals and cereal products (ND)",96.6000000000000
"....Capiz","01.1.1.1 - Cereals (ND)",95.1230008776300
"....Capiz","01.1.1.12 - Rice",94.9851759984611
"....Capiz","01.1.1.16 - Corn",106.2499620718460
"....Capiz","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",102.4215457267520
"....Capiz","01.1.1.2 - Flour of cereals (ND)",105.3859941818490
"....Capiz","01.1.1.3 - Bread and bakery products (ND)",100.8623002236870
"....Capiz","01.1.1.4 - Breakfast cereals (ND)",105.0075539609930
"....Capiz","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",103.1955709575430
"....Capiz","01.1.1.9 - Other cereal and grain mill products (ND)",105.3348672483350
"....Capiz","01.1.2 - Meat and other parts of slaughtered land animals (ND)",100.8000000000000
"....Capiz","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",100.3306236440010
"....Capiz","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Capiz","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",102.0444122519340
"....Capiz","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",102.9004697123560
"....Capiz","01.1.3 - Fish and other seafood (ND)",115.4000000000000
"....Capiz","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",112.4821722742320
"....Capiz","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",116.5987773308170
"....Capiz","01.1.3.3 - Fish preparations (ND)",108.6893343137290
"....Capiz","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",134.9318866057720
"....Capiz","01.1.3.6 - Other seafood preparations (ND)",109.4100438810340
"....Capiz","01.1.4 - Milk, other dairy products and eggs (ND)",106.1000000000000
"....Capiz","01.1.4.1 - Raw and whole milk (ND)",..
"....Capiz","01.1.4.3 - Other milk and cream (ND)",101.4207984359930
"....Capiz","01.1.4.4 - Non-animal milk (ND)",..
"....Capiz","01.1.4.5 - Cheese (ND)",100.2830228924670
"....Capiz","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Capiz","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Capiz","01.1.4.8 - Eggs (ND)",113.2900189585760
"....Capiz","01.1.5 - Oils and fats (ND)",107.5000000000000
"....Capiz","01.1.5.1 - Vegetable oils (ND)",107.6405579944540
"....Capiz","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",103.9970573810690
"....Capiz","01.1.5.3 - Margarine and similar preparations (ND)",106.5687277981820
"....Capiz","01.1.5.9 - Other animal oils and fats (ND)",..
"....Capiz","01.1.6 - Fruits and nuts (ND)",108.8000000000000
"....Capiz","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",109.1069830665020
"....Capiz","01.1.6.2 - Citrus fruits, fresh (ND)",108.3916893291760
"....Capiz","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",96.6144578313253
"....Capiz","01.1.6.5 - Other fruits, fresh (ND)",..
"....Capiz","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Capiz","01.1.6.8 - Nuts, in shell or shelled (ND)",106.6954883050660
"....Capiz","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.3685394327530
"....Capiz","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",117.7000000000000
"....Capiz","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",107.3468986494670
"....Capiz","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",115.3486012301350
"....Capiz","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",115.1770643964270
"....Capiz","01.1.7.4 - Other vegetables, fresh or chilled (ND)",126.0293987214220
"....Capiz","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",137.0135966925550
"....Capiz","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",107.5641691861230
"....Capiz","01.1.8 - Sugar, confectionery and desserts (ND)",105.2000000000000
"....Capiz","01.1.8.1 - Cane and beet sugar (ND)",102.5797769768910
"....Capiz","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.8460111317250
"....Capiz","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",100.0000000000000
"....Capiz","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",105.6450824564730
"....Capiz","01.1.8.6 - Ice, ice cream and sorbet (ND)",108.0001722787490
"....Capiz","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",114.2082365275570
"....Capiz","01.1.9 - Ready-made food and other food products n.e.c. (ND)",110.2000000000000
"....Capiz","01.1.9.2 - Baby food (ND)",100.3149493778420
"....Capiz","01.1.9.3 - Salt, condiments and sauces (ND)",105.2967692288230
"....Capiz","01.1.9.4 - Spices, culinary herbs and seeds (ND)",121.7494262684130
"....Capiz","01.1.9.9 - Other food products n.e.c. (ND)",121.1094525160760
"....Capiz","01.2 - NON-ALCOHOLIC BEVERAGES",103.3000000000000
"....Capiz","01.2.1 - Fruit and vegetable juices (ND)",111.5000000000000
"....Capiz","01.2.1.0 - Fruit and vegetable juices (ND)",111.5410475651670
"....Capiz","01.2.2 - Coffee and coffee substitutes (ND)",102.1000000000000
"....Capiz","01.2.2.0 - Coffee and coffee substitutes (ND)",102.0964447105370
"....Capiz","01.2.3 - Tea, maté and other plant products for infusion (ND)",101.6000000000000
"....Capiz","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",101.5569823434990
