"Geolocation","Commodity Description","2018 Sep" 
"..Region V (Bicol Region)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region V (Bicol Region)","09.6.3 - Photographic services (S)",..
"..Region V (Bicol Region)","09.6.3.0 - Photographic services (S)",..
"..Region V (Bicol Region)","09.6.9 - Other cultural services (S)",100.6000000000000
"..Region V (Bicol Region)","09.6.9.0 - Other cultural services (S)",100.5608123790180
"..Region V (Bicol Region)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.5000000000000
"..Region V (Bicol Region)","09.7.1 - Books (SD)",100.3000000000000
"..Region V (Bicol Region)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.3626520351030
"..Region V (Bicol Region)","09.7.1.9 - Other books (SD) in printed or electronic copy",100.1528054579420
"..Region V (Bicol Region)","09.7.2 - Newspapers and periodicals (ND)",100.1000000000000
"..Region V (Bicol Region)","09.7.2.1 - Newspapers (ND)",100.2834070517320
"..Region V (Bicol Region)","09.7.2.2 - Magazines and periodicals (ND)",100.0482314511460
"..Region V (Bicol Region)","09.7.4 - Stationery and drawing materials (ND)",101.8000000000000
"..Region V (Bicol Region)","09.7.4.0 - Stationery and drawing materials (ND)",101.8370079151990
"..Region V (Bicol Region)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Region V (Bicol Region)","09.8.0 - Package holidays (S)",100.0000000000000
"..Region V (Bicol Region)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Region V (Bicol Region)","10 - EDUCATION SERVICES",100.7000000000000
"..Region V (Bicol Region)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",101.1000000000000
"..Region V (Bicol Region)","10.1.0 - Early chilhood and primary education (S)",101.1000000000000
"..Region V (Bicol Region)","10.1.0.1 - Early childhood education services (S)",101.1306567917570
"..Region V (Bicol Region)","10.1.0.2 - Primary education (S)",101.0590035014400
"..Region V (Bicol Region)","10.2 - SECONDARY EDUCATION  (S)",101.0000000000000
"..Region V (Bicol Region)","10.2.0 - Secondary education (S)",101.0000000000000
"..Region V (Bicol Region)","10.2.0.1 - Lower secondary general education services",101.7053548138680
"..Region V (Bicol Region)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"..Region V (Bicol Region)","10.4 - TERTIARY EDUCATION (S)",100.4000000000000
"..Region V (Bicol Region)","10.4.0 - Tertiary education (s)",100.4000000000000
"..Region V (Bicol Region)","10.4.0.0 - Tertiary education (s)",100.3893001420020
"..Region V (Bicol Region)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.0000000000000
"..Region V (Bicol Region)","10.5.0 - Education not defined by level (s)",100.0000000000000
"..Region V (Bicol Region)","10.5.0.2 - Review classes for professional and licensure examination (S)",100.0000000000000
"..Region V (Bicol Region)","10.5.0.9 - Other education not defined by level (S)",100.0000000000000
"..Region V (Bicol Region)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.6000000000000
"..Region V (Bicol Region)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",101.6000000000000
"..Region V (Bicol Region)","11.1.1 - Restaurants, café and the like (S)",101.6000000000000
"..Region V (Bicol Region)","11.1.1.1 - Restaurants, café and the like - with full service (S)",101.6369937482870
"..Region V (Bicol Region)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..Region V (Bicol Region)","11.2.0 - Accommodation services (S)",100.0000000000000
"..Region V (Bicol Region)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"..Region V (Bicol Region)","12 - FINANCIAL SERVICES",100.0000000000000
"..Region V (Bicol Region)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Region V (Bicol Region)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region V (Bicol Region)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region V (Bicol Region)","12.2.9 - Other financial services (S)",100.0000000000000
"..Region V (Bicol Region)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Region V (Bicol Region)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",101.2000000000000
"..Region V (Bicol Region)","13.1 - PERSONAL CARE",101.3000000000000
"..Region V (Bicol Region)","13.1.1 - Electric appliances for personal care (SD)",..
"..Region V (Bicol Region)","13.1.1.1 - Electric appliances for personal care (SD)",..
"..Region V (Bicol Region)","13.1.2 - Other appliances, articles and products for personal care (ND)",101.1000000000000
"..Region V (Bicol Region)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.0964242632200
"..Region V (Bicol Region)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",102.9000000000000
"..Region V (Bicol Region)","13.1.3.1 - Hairdressing (S)",103.3290278790900
"..Region V (Bicol Region)","13.1.3.2 - Personal grooming treatments (S)",102.5620452174030
"..Region V (Bicol Region)","13.2 - OTHER PERSONAL EFFECTS",100.9000000000000
"..Region V (Bicol Region)","13.2.1 - Jewellery and watches (D)",100.6000000000000
"..Region V (Bicol Region)","13.2.1.1 - Jewellery and watches (D)",100.8141997482450
"..Region V (Bicol Region)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.1845438876620
"..Region V (Bicol Region)","13.2.9 - Other personal effects n.e.c. (SD)",101.0000000000000
"..Region V (Bicol Region)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.9977472186620
"..Region V (Bicol Region)","13.9 - OTHER SERVICES",100.4000000000000
"..Region V (Bicol Region)","13.9.0 - Other services (S)",100.4000000000000
"..Region V (Bicol Region)","13.9.0.9 - Other services n.e.c. (S)",100.3512081086050
"....Albay","0 - ALL ITEMS",102.5000000000000
"....Albay","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.4000000000000
"....Albay","01.1 - FOOD",104.5000000000000
"....Albay","01.1.1 - Cereals and cereal products (ND)",107.7000000000000
"....Albay","01.1.1.1 - Cereals (ND)",110.0915436847850
"....Albay","01.1.1.12 - Rice",110.1577282607930
"....Albay","01.1.1.16 - Corn",101.0529629356190
"....Albay","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",102.0515542288700
"....Albay","01.1.1.2 - Flour of cereals (ND)",100.2053300304170
"....Albay","01.1.1.3 - Bread and bakery products (ND)",102.3115965030580
"....Albay","01.1.1.4 - Breakfast cereals (ND)",100.6843244079200
"....Albay","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",101.8609269189440
"....Albay","01.1.1.9 - Other cereal and grain mill products (ND)",101.0265838466510
"....Albay","01.1.2 - Meat and other parts of slaughtered land animals (ND)",101.5000000000000
"....Albay","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",101.4184652897040
"....Albay","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",100.8523913101450
"....Albay","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",109.5634938730680
"....Albay","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",101.3102222095390
"....Albay","01.1.3 - Fish and other seafood (ND)",102.3000000000000
"....Albay","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",101.4122165992520
"....Albay","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",105.2133235339000
"....Albay","01.1.3.3 - Fish preparations (ND)",102.5329471720100
"....Albay","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.2959356698450
"....Albay","01.1.3.6 - Other seafood preparations (ND)",106.3063063063060
"....Albay","01.1.4 - Milk, other dairy products and eggs (ND)",100.2000000000000
"....Albay","01.1.4.1 - Raw and whole milk (ND)",..
"....Albay","01.1.4.3 - Other milk and cream (ND)",101.6245788873220
"....Albay","01.1.4.4 - Non-animal milk (ND)",102.3325689886930
"....Albay","01.1.4.5 - Cheese (ND)",102.2280194599170
"....Albay","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Albay","01.1.4.7 - Milk-based dessert and beverages (ND)",102.3406152474370
"....Albay","01.1.4.8 - Eggs (ND)",97.0248226548083
"....Albay","01.1.5 - Oils and fats (ND)",103.5000000000000
"....Albay","01.1.5.1 - Vegetable oils (ND)",104.5085882517970
"....Albay","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",101.5259428143140
"....Albay","01.1.5.3 - Margarine and similar preparations (ND)",101.3282732447820
"....Albay","01.1.5.9 - Other animal oils and fats (ND)",..
"....Albay","01.1.6 - Fruits and nuts (ND)",97.2000000000000
"....Albay","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",96.8696779618872
"....Albay","01.1.6.2 - Citrus fruits, fresh (ND)",100.0348090903580
"....Albay","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",93.3312068230894
"....Albay","01.1.6.5 - Other fruits, fresh (ND)",..
"....Albay","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Albay","01.1.6.8 - Nuts, in shell or shelled (ND)",101.9167874252000
"....Albay","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",102.3277049537850
"....Albay","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",114.3000000000000
"....Albay","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",115.1333262263990
"....Albay","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",112.1264472237650
"....Albay","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",92.7365804335552
"....Albay","01.1.7.4 - Other vegetables, fresh or chilled (ND)",124.8050420982710
"....Albay","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",109.5905417321150
"....Albay","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",101.7056748954120
"....Albay","01.1.8 - Sugar, confectionery and desserts (ND)",104.3000000000000
"....Albay","01.1.8.1 - Cane and beet sugar (ND)",104.7826479680610
"....Albay","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Albay","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",105.3663483478410
"....Albay","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",105.1564310544610
"....Albay","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.0696927198630
"....Albay","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.7420415392440
"....Albay","01.1.9 - Ready-made food and other food products n.e.c. (ND)",101.3000000000000
"....Albay","01.1.9.2 - Baby food (ND)",100.4005590984520
"....Albay","01.1.9.3 - Salt, condiments and sauces (ND)",101.7709265756690
"....Albay","01.1.9.4 - Spices, culinary herbs and seeds (ND)",101.1216524493630
"....Albay","01.1.9.9 - Other food products n.e.c. (ND)",103.0735769199850
"....Albay","01.2 - NON-ALCOHOLIC BEVERAGES",102.8000000000000
"....Albay","01.2.1 - Fruit and vegetable juices (ND)",108.7000000000000
"....Albay","01.2.1.0 - Fruit and vegetable juices (ND)",108.7175876237060
"....Albay","01.2.2 - Coffee and coffee substitutes (ND)",100.7000000000000
"....Albay","01.2.2.0 - Coffee and coffee substitutes (ND)",100.7060900548640
"....Albay","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.2000000000000
"....Albay","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.1854587747150
"....Albay","01.2.4 - Cocoa drinks (ND)",106.2000000000000
"....Albay","01.2.4.0 - Cocoa drinks (ND)",106.2439709007710
"....Albay","01.2.5 - Water (ND)",100.3000000000000
"....Albay","01.2.5.0 - Water (ND)",100.2983944329320
"....Albay","01.2.6 - Soft drinks (ND)",105.2000000000000
"....Albay","01.2.6.0 - Soft drinks (ND)",105.2110853577390
"....Albay","01.2.9 - Other non-alcoholic beverages (ND)",110.3000000000000
"....Albay","01.2.9.0 - Other non-alcoholic beverages (ND)",110.2951940719240
"....Albay","02 - ALCOHOLIC BEVERAGES AND TOBACCO",101.6000000000000
"....Albay","02.1 - ALCOHOLIC BEVERAGES",102.7000000000000
"....Albay","02.1.1 - Spirits and liquors (ND)",101.3000000000000
"....Albay","02.1.1.0 - Spirits and liquors (ND)",101.3307856997220
"....Albay","02.1.2 - Wine (ND)",106.3000000000000
"....Albay","02.1.2.1 - Wine from grapes (ND)",106.3058549579270
"....Albay","02.1.2.2 - Wine from other sources (ND)",..
"....Albay","02.1.3 - Beer (ND)",105.4000000000000
"....Albay","02.1.3.0 - Beer (ND)",105.4332294108160
"....Albay","02.3 - TOBACCO",100.9000000000000
"....Albay","02.3.0 - Tobacco (ND)",100.9000000000000
"....Albay","02.3.0.1 - Cigarettes (ND)",100.9491013941840
"....Albay","02.3.0.2 - Cigars (ND)",..
"....Albay","02.3.0.9 - Other tobacco products (ND)",101.0406263088370
"....Albay","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Albay","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Albay","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Albay","02.900 - NON-FOOD",101.2000000000000
"....Albay","03 - CLOTHING AND FOOTWEAR",100.9000000000000
"....Albay","03.1 - CLOTHING",101.1000000000000
"....Albay","03.1.1 - Clothing materials (SD)",101.9000000000000
"....Albay","03.1.1.0 - Clothing materials (SD)",101.9376747902520
"....Albay","03.1.2 - Garments (SD)",101.0000000000000
"....Albay","03.1.2.1 - Garments for men or boys (SD)",100.3937788733410
"....Albay","03.1.2.2 - Garments for women or girls (SD)",101.6666758547700
"....Albay","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",100.2039976007560
"....Albay","03.1.2.4 - School uniforms (SD)",..
"....Albay","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.0000000000000
"....Albay","03.1.3.1 - Other articles of clothing (SD)",99.9856903123414
"....Albay","03.1.3.2 - Clothing accessories (SD)",100.8722554505450
"....Albay","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.2000000000000
"....Albay","03.1.4.1 - Cleaning of clothing (S)",103.0043460417350
"....Albay","03.1.4.2 - Repair, tailoring and hire of clothing (S)",104.6832275821790
"....Albay","03.2 - FOOTWEAR",100.4000000000000
"....Albay","03.2.1 - Shoes and other footwear (SD)",100.4000000000000
"....Albay","03.2.1.1 - Footwear for men (SD)",100.8558602642880
"....Albay","03.2.1.2 - Footwear for women (SD)",99.1431344583376
"....Albay","03.2.1.3 - Footwear for infants and children (SD)",101.0837291020930
"....Albay","03.2.2 - Cleaning, repair, and hire of footwear (S)",101.5000000000000
"....Albay","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",101.5361906844520
"....Albay","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.3000000000000
"....Albay","04.1 - ACTUAL RENTALS FOR HOUSING",100.5000000000000
"....Albay","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.5000000000000
"....Albay","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.4761062400870
"....Albay","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.0000000000000
"....Albay","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.9000000000000
"....Albay","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.8670469784720
"....Albay","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",102.6000000000000
"....Albay","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",102.5504260659140
"....Albay","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.6000000000000
"....Albay","04.4.1 - Water supply (ND)",100.6000000000000
"....Albay","04.4.1.1 - Water supply through network systems (ND)",100.5941134573310
"....Albay","04.5 - ELECTRICITY, GAS AND OTHER FUELS",99.6000000000000
"....Albay","04.5.1 - Electricity (ND)",95.9000000000000
"....Albay","04.5.1.0 - Electricity (ND)",95.9010544676128
"....Albay","04.5.2 - Gas (ND)",106.9000000000000
"....Albay","04.5.2.2 - Liquefied hydrocarbons (ND)",106.9448874030870
"....Albay","04.5.3 - Liquid fuels (ND)",106.6000000000000
"....Albay","04.5.3.0 - Liquid fuels (ND)",106.6391752577320
"....Albay","04.5.4 - Solid fuels (ND)",101.6000000000000
"....Albay","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",101.4034673900220
"....Albay","04.5.4.3 - Charcoal (ND)",102.9312277229720
"....Albay","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",101.3000000000000
"....Albay","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.4000000000000
"....Albay","05.1.1 - Furniture, furnishings and loose carpets (D)",100.4000000000000
"....Albay","05.1.1.1 - Household furniture (D)",100.5120783441920
"....Albay","05.1.1.3 - Lighting equipment (D)",..
"....Albay","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.0000000000000
"....Albay","05.2 - HOUSEHOLD TEXTILES",100.9000000000000
"....Albay","05.2.1 - Household textiles (SD)",100.9000000000000
"....Albay","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.6157634213334
"....Albay","05.2.1.2 - Bed linen and bedding (SD)",101.7240863764900
"....Albay","05.2.1.3 - Table linen and bathroom linen (SD)",99.7228555586336
"....Albay","05.2.1.9 - Other household textiles (SD)",99.6942124015627
"....Albay","05.3 - HOUSEHOLD APPLIANCES",101.2000000000000
"....Albay","05.3.1 - Major household appliances, whether electric or not (D)",101.1000000000000
"....Albay","05.3.1.1 - Major kitchen appliances (D)",101.9581756921240
"....Albay","05.3.1.2 - Major laundry appliances (D)",99.5773298458754
"....Albay","05.3.1.3 - Heaters, air conditioners (D)",..
"....Albay","05.3.2 - Small household appliances (SD)",101.6000000000000
"....Albay","05.3.2.1 - Small appliances for cooking and processing of food (SD)",101.2660351344410
"....Albay","05.3.2.9 - Other small household appliances (SD)",101.6692796630830
"....Albay","05.3.3 - Repair, installation and hire of household appliances (S)",101.5000000000000
"....Albay","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.4577027326620
"....Albay","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.2000000000000
"....Albay","05.4.0 - Glassware, tableware and household utensils (SD)",100.2000000000000
"....Albay","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.3480119751730
"....Albay","05.4.0.2 - Cutlery, flatware and silverware (SD)",99.2956634625459
"....Albay","05.4.0.3 - Kitchen utensils and articles (SD)",100.2250380146480
"....Albay","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.5000000000000
"....Albay","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"....Albay","05.5.1.0 - Motorized tools and equipment (D)",100.0000000000000
"....Albay","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.1000000000000
"....Albay","05.5.2.1 - Non-motorized tools (SD)",102.0547783414690
"....Albay","05.5.2.2 - Miscellaneous accessories (SD)",100.4841505979430
"....Albay","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",101.5000000000000
"....Albay","05.6.1 - Non-durable household goods (ND)",101.2000000000000
"....Albay","05.6.1.1 - Household cleaning and maintenance products (ND)",102.5672250049210
"....Albay","05.6.1.9 - Other non-durable household goods (ND)",100.7538934844000
"....Albay","05.6.2 - Domestic services and household services (S)",102.2000000000000
"....Albay","05.6.2.1 - Domestic services by paid staff (S)",102.1739824308170
"....Albay","06 - HEALTH",101.6000000000000
"....Albay","06.1 - MEDICINES AND HEALTH PRODUCTS",100.6000000000000
"....Albay","06.1.1 - Medicines (ND)",100.6000000000000
"....Albay","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",100.5544906172650
"....Albay","06.1.2 - Medical products (ND)",100.1000000000000
"....Albay","06.1.2.1 - Medical diagnostic products (ND)",98.9580275902554
"....Albay","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Albay","06.1.2.3 - Treatment devices for personal use (ND)",101.2206677058280
"....Albay","06.1.3 - Assistive products (D)",100.0000000000000
"....Albay","06.1.3.1 - Assistive products for vision (D)",100.0000000000000
"....Albay","06.2 - OUTPATIENT CARE SERVICES",100.8000000000000
"....Albay","06.2.1 - Preventive care services (S)",101.3000000000000
"....Albay","06.2.1.9 - Other preventive services (S)",101.3091376747930
"....Albay","06.2.2 - Outpatient dental services (S)",100.3000000000000
"....Albay","06.2.2.1 - Dental preventive services (S)",100.3052780075710
"....Albay","06.2.3 - Other outpatient care services (S)",..
"....Albay","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Albay","06.3 - INPATIENT CARE SERVICES",104.4000000000000
"....Albay","06.3.1 - Inpatient curative and rehabilitative services (S)",104.4000000000000
"....Albay","06.3.1.0 - Inpatient curative and rehabilitative services (S)",104.3957330412300
"....Albay","06.4 - OTHER HEALTH SERVICES",102.6000000000000
"....Albay","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",102.6000000000000
"....Albay","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",102.5846778586930
"....Albay","07 - TRANSPORT",102.7000000000000
"....Albay","07.1 - PURCHASE OF VEHICLES",101.8000000000000
"....Albay","07.1.1 - Motor cars (D)",101.8000000000000
"....Albay","07.1.1.1 - New motor cars (D)",101.7500064220660
"....Albay","07.1.2 - Motorcycles (D)",101.8000000000000
"....Albay","07.1.2.0 - Motorcycles (D)",101.7500134692980
"....Albay","07.1.3 - Bicycles (D)",100.0000000000000
"....Albay","07.1.3.0 - Bicycles (D)",100.0000000000000
"....Albay","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",106.4000000000000
"....Albay","07.2.1 - Parts and accessories for personal transport equipment (SD)",99.9000000000000
"....Albay","07.2.1.1 - Tires (SD)",99.8482580163114
"....Albay","07.2.1.2 - Parts for personal transport equipment (SD)",100.2855435133550
"....Albay","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Albay","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",107.9000000000000
"....Albay","07.2.2.1 - Diesel (ND)",107.3165340406720
"....Albay","07.2.2.2 - Gasoline (ND)",108.0372315248890
"....Albay","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Albay","07.2.2.4 - Lubricants (ND)",101.9836327139840
"....Albay","07.2.3 - Maintenance and repair of personal transport equipment (S)",102.8000000000000
"....Albay","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",102.8153856957270
"....Albay","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Albay","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Albay","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Albay","07.3 - PASSENGER TRANSPORT SERVICES",101.0000000000000
"....Albay","07.3.1 - Passenger transport by railway (S)",..
"....Albay","07.3.1.1 - Passenger transport by train (S)",..
"....Albay","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Albay","07.3.2 - Passenger transport by road (S)",101.1000000000000
"....Albay","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Albay","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Albay","07.3.2.9 - Other passenger transport by road (S)",101.2579650016400
"....Albay","07.3.3 - Passenger transport by air (S)",98.5000000000000
"....Albay","07.3.3.1 - Passenger transport by air, domestic (S)",98.4586344052413
"....Albay","07.3.4 - Passenger transport by sea and inland waterway (S)",100.0000000000000
"....Albay","07.3.4.0 - Passenger transport by sea and inland waterway (S)",100.0000000000000
"....Albay","07.4 - TRANSPORT SERVICES OF GOODS",99.4000000000000
"....Albay","07.4.1 - Postal and courier services (S)",99.4000000000000
"....Albay","07.4.1.1 - Letter handling services (S)",..
"....Albay","07.4.1.2 - Courier and parcel delivery services (S)",99.3831282185988
"....Albay","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"....Albay","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.1000000000000
"....Albay","08.1.1 - Fixed telephone equipment (D)",..
"....Albay","08.1.1.0 - Fixed telephone equipment (D)",..
"....Albay","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Albay","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Albay","08.1.3 - Information processing equipment (D)",100.4000000000000
"....Albay","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Albay","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.4028880180660
"....Albay","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"....Albay","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1194901841540
"....Albay","08.1.5 - Unrecorded recording media (SD)",99.7000000000000
"....Albay","08.1.5.0 - Unrecorded recording media (SD)",99.7180798793476
"....Albay","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"....Albay","08.3.1 - Fixed communication services (S)",102.8000000000000
"....Albay","08.3.1.0 - Fixed communication services (S)",102.8164186352080
"....Albay","08.3.2 - Mobile communication services (S)",100.2000000000000
"....Albay","08.3.2.0 - Mobile communication services (S)",100.2092564590440
"....Albay","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Albay","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Albay","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Albay","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Albay","09 - RECREATION, SPORT AND CULTURE",102.0000000000000
"....Albay","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Albay","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Albay","09.1.1.1 - Cameras (D)",100.0000000000000
"....Albay","09.2 - OTHER RECREATIONAL GOODS",101.4000000000000
"....Albay","09.2.1 - Games, toys and hobbies (SD)",101.5000000000000
"....Albay","09.2.1.2 - Other games, toys and hobbies (SD)",101.4679608532390
"....Albay","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.3000000000000
"....Albay","09.2.2.1 - Equipment for sport (SD)",100.2752229158410
"....Albay","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Albay","09.3 - GARDEN PRODUCTS AND PETS",100.3000000000000
"....Albay","09.3.1 - Garden products, plants and flowers (ND)",100.8000000000000
"....Albay","09.3.1.1 - Garden products (ND)",101.5186722979500
"....Albay","09.3.1.2 - Plants, seeds and flowers (ND)",100.0000000000000
"....Albay","09.3.2 - Pets and products for pets (ND)",100.0000000000000
"....Albay","09.3.2.2 - Products for pets and other household animals (ND)",100.0000000000000
"....Albay","09.4 - RECREATIONAL SERVICES",110.4000000000000
"....Albay","09.4.6 - Recreational and sporting services (S)",101.3000000000000
"....Albay","09.4.6.2 - Sporting services - practice (S)",101.3303099706300
"....Albay","09.4.7 - Games of chance (S)",110.8000000000000
"....Albay","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Albay","09.5 - CULTURAL GOODS",100.9000000000000
"....Albay","09.5.1 - Musical instruments (D)",100.9000000000000
"....Albay","09.5.1.0 - Musical instruments (D)",100.8959618932660
"....Albay","09.6 - CULTURAL SERVICES",102.3000000000000
"....Albay","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Albay","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Albay","09.6.3 - Photographic services (S)",..
"....Albay","09.6.3.0 - Photographic services (S)",..
"....Albay","09.6.9 - Other cultural services (S)",102.3000000000000
"....Albay","09.6.9.0 - Other cultural services (S)",102.2786096936220
"....Albay","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",102.5000000000000
"....Albay","09.7.1 - Books (SD)",100.0000000000000
"....Albay","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....Albay","09.7.1.9 - Other books (SD) in printed or electronic copy",100.0000000000000
