"Geolocation","Commodity Description","2020 Dec" 
"....Northern Samar","11.2.0 - Accommodation services (S)",100.0000000000000
"....Northern Samar","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Northern Samar","12 - FINANCIAL SERVICES",100.0000000000000
"....Northern Samar","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Northern Samar","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Northern Samar","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Northern Samar","12.2.9 - Other financial services (S)",..
"....Northern Samar","12.2.9.1 - Remittances fees (S)",..
"....Northern Samar","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",110.5000000000000
"....Northern Samar","13.1 - PERSONAL CARE",111.8000000000000
"....Northern Samar","13.1.1 - Electric appliances for personal care (SD)",..
"....Northern Samar","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Northern Samar","13.1.2 - Other appliances, articles and products for personal care (ND)",110.8000000000000
"....Northern Samar","13.1.2.0 - Other appliances, articles and products for personal care (ND)",110.8266658134810
"....Northern Samar","13.1.3 - Hairdressing salons and personal grooming establishments (S)",121.8000000000000
"....Northern Samar","13.1.3.1 - Hairdressing (S)",122.4482635894450
"....Northern Samar","13.1.3.2 - Personal grooming treatments (S)",121.1919964354080
"....Northern Samar","13.2 - OTHER PERSONAL EFFECTS",104.4000000000000
"....Northern Samar","13.2.1 - Jewellery and watches (D)",115.9000000000000
"....Northern Samar","13.2.1.1 - Jewellery and watches (D)",120.9926966443160
"....Northern Samar","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",105.8631967281580
"....Northern Samar","13.2.9 - Other personal effects n.e.c. (SD)",101.1000000000000
"....Northern Samar","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",101.0913428998280
"....Northern Samar","13.9 - OTHER SERVICES",100.4000000000000
"....Northern Samar","13.9.0 - Other services (S)",100.4000000000000
"....Northern Samar","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Samar","0 - ALL ITEMS",112.8000000000000
"....Samar","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",107.1000000000000
"....Samar","01.1 - FOOD",107.8000000000000
"....Samar","01.1.1 - Cereals and cereal products (ND)",102.4000000000000
"....Samar","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",102.4100093250420
"....Samar","01.1.1.2 - Flour of cereals (ND)",107.5720037654640
"....Samar","01.1.1.3 - Bread and bakery products (ND)",99.9135985680146
"....Samar","01.1.1.4 - Breakfast cereals (ND)",111.3097957319060
"....Samar","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",97.3273051131336
"....Samar","01.1.1.9 - Other cereal and grain mill products (ND)",126.5562902993450
"....Samar","01.1.2 - Meat and other parts of slaughtered land animals (ND)",99.6000000000000
"....Samar","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Samar","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..
"....Samar","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",99.5671274011797
"....Samar","01.1.3 - Fish and other seafood (ND)",115.7000000000000
"....Samar","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",132.2433842076910
"....Samar","01.1.3.3 - Fish preparations (ND)",115.8521303258150
"....Samar","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.0096610122610
"....Samar","01.1.3.6 - Other seafood preparations (ND)",146.5903230498660
"....Samar","01.1.4 - Milk, other dairy products and eggs (ND)",106.8000000000000
"....Samar","01.1.4.1 - Raw and whole milk (ND)",..
"....Samar","01.1.4.3 - Other milk and cream (ND)",103.9358495362510
"....Samar","01.1.4.4 - Non-animal milk (ND)",..
"....Samar","01.1.4.5 - Cheese (ND)",115.6354907453450
"....Samar","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Samar","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Samar","01.1.4.8 - Eggs (ND)",109.9227877548620
"....Samar","01.1.5 - Oils and fats (ND)",98.5000000000000
"....Samar","01.1.5.1 - Vegetable oils (ND)",99.3181428261527
"....Samar","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",108.9349262836810
"....Samar","01.1.5.3 - Margarine and similar preparations (ND)",97.7917170107201
"....Samar","01.1.5.9 - Other animal oils and fats (ND)",..
"....Samar","01.1.6 - Fruits and nuts (ND)",159.4000000000000
"....Samar","01.1.6.2 - Citrus fruits, fresh (ND)",188.9889179109080
"....Samar","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",..
"....Samar","01.1.6.5 - Other fruits, fresh (ND)",..
"....Samar","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Samar","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Samar","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",98.5016722111574
"....Samar","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",121.4000000000000
"....Samar","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",125.3392452486350
"....Samar","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",193.1102508286750
"....Samar","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",97.8140692460716
"....Samar","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",110.4373935087780
"....Samar","01.1.8 - Sugar, confectionery and desserts (ND)",99.3000000000000
"....Samar","01.1.8.1 - Cane and beet sugar (ND)",90.6633155919752
"....Samar","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",90.9791068221168
"....Samar","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.5762499693180
"....Samar","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",89.9546854859276
"....Samar","01.1.8.6 - Ice, ice cream and sorbet (ND)",109.5479939055360
"....Samar","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.8910576934000
"....Samar","01.1.9 - Ready-made food and other food products n.e.c. (ND)",112.6000000000000
"....Samar","01.1.9.2 - Baby food (ND)",99.1444494364838
"....Samar","01.1.9.3 - Salt, condiments and sauces (ND)",110.1733543524770
"....Samar","01.1.9.4 - Spices, culinary herbs and seeds (ND)",129.3435044491690
"....Samar","01.1.9.9 - Other food products n.e.c. (ND)",108.1449536967890
"....Samar","01.2 - NON-ALCOHOLIC BEVERAGES",104.1000000000000
"....Samar","01.2.1 - Fruit and vegetable juices (ND)",122.7000000000000
"....Samar","01.2.1.0 - Fruit and vegetable juices (ND)",122.7203869953140
"....Samar","01.2.2 - Coffee and coffee substitutes (ND)",103.6000000000000
"....Samar","01.2.2.0 - Coffee and coffee substitutes (ND)",103.5793011206550
"....Samar","01.2.3 - Tea, maté and other plant products for infusion (ND)",96.9000000000000
"....Samar","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",96.9418348990605
"....Samar","01.2.4 - Cocoa drinks (ND)",98.5000000000000
"....Samar","01.2.4.0 - Cocoa drinks (ND)",98.4753041381916
"....Samar","01.2.5 - Water (ND)",101.1000000000000
"....Samar","01.2.5.0 - Water (ND)",101.0537992235160
"....Samar","01.2.6 - Soft drinks (ND)",105.4000000000000
"....Samar","01.2.6.0 - Soft drinks (ND)",105.4360803832160
"....Samar","01.2.9 - Other non-alcoholic beverages (ND)",103.0000000000000
"....Samar","01.2.9.0 - Other non-alcoholic beverages (ND)",102.9750587182640
"....Samar","02 - ALCOHOLIC BEVERAGES AND TOBACCO",126.2000000000000
"....Samar","02.1 - ALCOHOLIC BEVERAGES",110.6000000000000
"....Samar","02.1.1 - Spirits and liquors (ND)",115.1000000000000
"....Samar","02.1.1.0 - Spirits and liquors (ND)",115.0587434370010
"....Samar","02.1.2 - Wine (ND)",116.2000000000000
"....Samar","02.1.2.1 - Wine from grapes (ND)",105.5386668156530
"....Samar","02.1.2.2 - Wine from other sources (ND)",116.3579865672710
"....Samar","02.1.3 - Beer (ND)",100.4000000000000
"....Samar","02.1.3.0 - Beer (ND)",100.4215366928530
"....Samar","02.3 - TOBACCO",152.4000000000000
"....Samar","02.3.0 - Tobacco (ND)",152.4000000000000
"....Samar","02.3.0.1 - Cigarettes (ND)",152.4327137116590
"....Samar","02.3.0.2 - Cigars (ND)",..
"....Samar","02.3.0.9 - Other tobacco products (ND)",..
"....Samar","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Samar","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Samar","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Samar","02.900 - NON-FOOD",114.8000000000000
"....Samar","03 - CLOTHING AND FOOTWEAR",107.0000000000000
"....Samar","03.1 - CLOTHING",106.3000000000000
"....Samar","03.1.1 - Clothing materials (SD)",85.0000000000000
"....Samar","03.1.1.0 - Clothing materials (SD)",85.0426124863841
"....Samar","03.1.2 - Garments (SD)",106.6000000000000
"....Samar","03.1.2.1 - Garments for men or boys (SD)",104.1817034955250
"....Samar","03.1.2.2 - Garments for women or girls (SD)",110.1977440097090
"....Samar","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",86.1751690660849
"....Samar","03.1.2.4 - School uniforms (SD)",..
"....Samar","03.1.3 - Other articles of clothing and clothing accessories (SD)",102.3000000000000
"....Samar","03.1.3.1 - Other articles of clothing (SD)",99.3081017671249
"....Samar","03.1.3.2 - Clothing accessories (SD)",125.6375913167430
"....Samar","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",102.3000000000000
"....Samar","03.1.4.1 - Cleaning of clothing (S)",101.7404464623530
"....Samar","03.1.4.2 - Repair, tailoring and hire of clothing (S)",109.1737651578970
"....Samar","03.2 - FOOTWEAR",108.7000000000000
"....Samar","03.2.1 - Shoes and other footwear (SD)",108.6000000000000
"....Samar","03.2.1.1 - Footwear for men (SD)",106.7109886003710
"....Samar","03.2.1.2 - Footwear for women (SD)",110.2003887885310
"....Samar","03.2.1.3 - Footwear for infants and children (SD)",108.9879672782450
"....Samar","03.2.2 - Cleaning, repair, and hire of footwear (S)",128.6000000000000
"....Samar","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",128.5714285714290
"....Samar","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",108.9000000000000
"....Samar","04.1 - ACTUAL RENTALS FOR HOUSING",103.6000000000000
"....Samar","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.6000000000000
"....Samar","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",103.6458559279570
"....Samar","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",106.7000000000000
"....Samar","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.1000000000000
"....Samar","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.0634948924570
"....Samar","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",119.8000000000000
"....Samar","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",119.7720093116010
"....Samar","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",102.5000000000000
"....Samar","04.4.1 - Water supply (ND)",102.5000000000000
"....Samar","04.4.1.1 - Water supply through network systems (ND)",102.4903684860550
"....Samar","04.5 - ELECTRICITY, GAS AND OTHER FUELS",139.7000000000000
"....Samar","04.5.3 - Liquid fuels (ND)",79.6000000000000
"....Samar","04.5.3.0 - Liquid fuels (ND)",79.5769697744265
"....Samar","04.5.4 - Solid fuels (ND)",144.9000000000000
"....Samar","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Samar","04.5.4.3 - Charcoal (ND)",144.8890435363550
"....Samar","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",120.2000000000000
"....Samar","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",107.2000000000000
"....Samar","05.1.1 - Furniture, furnishings and loose carpets (D)",107.2000000000000
"....Samar","05.1.1.1 - Household furniture (D)",107.1541585063560
"....Samar","05.1.1.3 - Lighting equipment (D)",..
"....Samar","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Samar","05.2 - HOUSEHOLD TEXTILES",101.4000000000000
"....Samar","05.2.1 - Household textiles (SD)",101.4000000000000
"....Samar","05.2.1.1 - Furnishing fabrics and curtains (SD)",94.4579637334171
"....Samar","05.2.1.2 - Bed linen and bedding (SD)",108.6494020411750
"....Samar","05.2.1.3 - Table linen and bathroom linen (SD)",98.8455410121311
"....Samar","05.2.1.9 - Other household textiles (SD)",..
"....Samar","05.3 - HOUSEHOLD APPLIANCES",116.5000000000000
"....Samar","05.3.1 - Major household appliances, whether electric or not (D)",121.9000000000000
"....Samar","05.3.1.1 - Major kitchen appliances (D)",117.7429400074190
"....Samar","05.3.1.2 - Major laundry appliances (D)",132.1005749202650
"....Samar","05.3.1.3 - Heaters, air conditioners (D)",..
"....Samar","05.3.2 - Small household appliances (SD)",98.0000000000000
"....Samar","05.3.2.1 - Small appliances for cooking and processing of food (SD)",112.8043956114210
"....Samar","05.3.2.9 - Other small household appliances (SD)",94.9641060576380
"....Samar","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Samar","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Samar","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",107.4000000000000
"....Samar","05.4.0 - Glassware, tableware and household utensils (SD)",107.4000000000000
"....Samar","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.3325562418250
"....Samar","05.4.0.2 - Cutlery, flatware and silverware (SD)",84.1266918331646
"....Samar","05.4.0.3 - Kitchen utensils and articles (SD)",115.1166953875230
"....Samar","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",152.6000000000000
"....Samar","05.5.1 - Motorized tools and equipment (D)",..
"....Samar","05.5.1.0 - Motorized tools and equipment (D)",..
"....Samar","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",152.6000000000000
"....Samar","05.5.2.1 - Non-motorized tools (SD)",159.4914764518930
"....Samar","05.5.2.2 - Miscellaneous accessories (SD)",145.7535723914800
"....Samar","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",124.1000000000000
"....Samar","05.6.1 - Non-durable household goods (ND)",106.7000000000000
"....Samar","05.6.1.1 - Household cleaning and maintenance products (ND)",111.0740551445660
"....Samar","05.6.1.9 - Other non-durable household goods (ND)",105.2754962827390
"....Samar","05.6.2 - Domestic services and household services (S)",161.0000000000000
"....Samar","05.6.2.1 - Domestic services by paid staff (S)",160.9576611277650
"....Samar","06 - HEALTH",112.8000000000000
"....Samar","06.1 - MEDICINES AND HEALTH PRODUCTS",108.4000000000000
"....Samar","06.1.1 - Medicines (ND)",108.6000000000000
"....Samar","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",108.6451069749830
"....Samar","06.1.2 - Medical products (ND)",100.0000000000000
"....Samar","06.1.2.1 - Medical diagnostic products (ND)",..
"....Samar","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Samar","06.1.2.3 - Treatment devices for personal use (ND)",..
"....Samar","06.1.3 - Assistive products (D)",..
"....Samar","06.1.3.1 - Assistive products for vision (D)",..
"....Samar","06.2 - OUTPATIENT CARE SERVICES",135.0000000000000
"....Samar","06.2.1 - Preventive care services (S)",123.8000000000000
"....Samar","06.2.1.9 - Other preventive services (S)",123.7741516245490
"....Samar","06.2.2 - Outpatient dental services (S)",158.5000000000000
"....Samar","06.2.2.1 - Dental preventive services (S)",158.4840779755420
"....Samar","06.2.3 - Other outpatient care services (S)",..
"....Samar","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Samar","06.3 - INPATIENT CARE SERVICES",114.8000000000000
"....Samar","06.3.1 - Inpatient curative and rehabilitative services (S)",114.8000000000000
"....Samar","06.3.1.0 - Inpatient curative and rehabilitative services (S)",114.8144321019550
"....Samar","06.4 - OTHER HEALTH SERVICES",117.5000000000000
"....Samar","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",117.5000000000000
"....Samar","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",117.4606338449270
"....Samar","07 - TRANSPORT",137.4000000000000
"....Samar","07.1 - PURCHASE OF VEHICLES",101.2000000000000
"....Samar","07.1.1 - Motor cars (D)",..
"....Samar","07.1.1.1 - New motor cars (D)",..
"....Samar","07.1.2 - Motorcycles (D)",99.7000000000000
"....Samar","07.1.2.0 - Motorcycles (D)",99.7290495507920
"....Samar","07.1.3 - Bicycles (D)",104.3000000000000
"....Samar","07.1.3.0 - Bicycles (D)",104.2736246589010
"....Samar","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",104.2000000000000
"....Samar","07.2.1 - Parts and accessories for personal transport equipment (SD)",111.8000000000000
"....Samar","07.2.1.1 - Tires (SD)",115.4426527962220
"....Samar","07.2.1.2 - Parts for personal transport equipment (SD)",88.7884633048590
"....Samar","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Samar","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",117.0000000000000
"....Samar","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Samar","07.2.2.4 - Lubricants (ND)",117.0326041427760
"....Samar","07.2.3 - Maintenance and repair of personal transport equipment (S)",65.2000000000000
"....Samar","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",65.1940545004129
"....Samar","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....Samar","07.2.4.2 - Toll facilities (S)",..
"....Samar","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Samar","07.3 - PASSENGER TRANSPORT SERVICES",162.5000000000000
"....Samar","07.3.1 - Passenger transport by railway (S)",..
"....Samar","07.3.1.1 - Passenger transport by train (S)",..
"....Samar","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Samar","07.3.2 - Passenger transport by road (S)",164.6000000000000
"....Samar","07.3.2.1 - Passenger transport by bus and coach (S)",193.6456996148910
"....Samar","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",124.7419132828630
"....Samar","07.3.2.9 - Other passenger transport by road (S)",159.3115794202340
"....Samar","07.3.3 - Passenger transport by air (S)",81.3000000000000
"....Samar","07.3.3.1 - Passenger transport by air, domestic (S)",81.3358470239698
"....Samar","07.3.4 - Passenger transport by sea and inland waterway (S)",162.7000000000000
"....Samar","07.3.4.0 - Passenger transport by sea and inland waterway (S)",162.6609471484240
"....Samar","07.4 - TRANSPORT SERVICES OF GOODS",104.4000000000000
"....Samar","07.4.1 - Postal and courier services (S)",104.4000000000000
"....Samar","07.4.1.1 - Letter handling services (S)",104.5626072041170
"....Samar","07.4.1.2 - Courier and parcel delivery services (S)",103.7974683544300
"....Samar","08 - INFORMATION AND COMMUNICATION",97.5000000000000
"....Samar","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",90.7000000000000
"....Samar","08.1.1 - Fixed telephone equipment (D)",..
"....Samar","08.1.1.0 - Fixed telephone equipment (D)",..
"....Samar","08.1.2 - Mobile telephone equipment (D)",98.8000000000000
"....Samar","08.1.2.0 - Mobile telephone equipment (D)",98.8211196610921
"....Samar","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Samar","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Samar","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Samar","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",84.7000000000000
"....Samar","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",84.7034054942752
"....Samar","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Samar","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Samar","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.9000000000000
"....Samar","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Samar","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Samar","08.3.2 - Mobile communication services (S)",103.2000000000000
"....Samar","08.3.2.0 - Mobile communication services (S)",103.2039736609420
"....Samar","08.3.3 - Internet access provision services and net storage services (S)",99.0000000000000
"....Samar","08.3.3.0 - Internet access provision services and net storage services (S)",99.0172087235102
"....Samar","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Samar","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Samar","09 - RECREATION, SPORT AND CULTURE",103.6000000000000
"....Samar","09.1 - RECREATIONAL DURABLES",..
"....Samar","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Samar","09.1.1.1 - Cameras (D)",..
"....Samar","09.2 - OTHER RECREATIONAL GOODS",98.9000000000000
"....Samar","09.2.1 - Games, toys and hobbies (SD)",..
"....Samar","09.2.1.2 - Other games, toys and hobbies (SD)",..
"....Samar","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",98.9000000000000
"....Samar","09.2.2.1 - Equipment for sport (SD)",98.9324241238612
"....Samar","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Samar","09.3 - GARDEN PRODUCTS AND PETS",110.9000000000000
"....Samar","09.3.1 - Garden products, plants and flowers (ND)",..
"....Samar","09.3.1.1 - Garden products (ND)",..
"....Samar","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Samar","09.3.2 - Pets and products for pets (ND)",110.9000000000000
"....Samar","09.3.2.2 - Products for pets and other household animals (ND)",110.8534994928270
"....Samar","09.4 - RECREATIONAL SERVICES",92.5000000000000
"....Samar","09.4.6 - Recreational and sporting services (S)",122.8000000000000
"....Samar","09.4.6.2 - Sporting services - practice (S)",122.8492056602140
"....Samar","09.4.7 - Games of chance (S)",92.3000000000000
"....Samar","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Samar","09.5 - CULTURAL GOODS",105.7000000000000
"....Samar","09.5.1 - Musical instruments (D)",105.7000000000000
"....Samar","09.5.1.0 - Musical instruments (D)",105.6940584256800
"....Samar","09.6 - CULTURAL SERVICES",..
"....Samar","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Samar","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Samar","09.6.3 - Photographic services (S)",..
"....Samar","09.6.3.0 - Photographic services (S)",..
"....Samar","09.6.9 - Other cultural services (S)",..
"....Samar","09.6.9.0 - Other cultural services (S)",..
"....Samar","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",111.8000000000000
"....Samar","09.7.1 - Books (SD)",89.3000000000000
"....Samar","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",89.3142681426814
"....Samar","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Samar","09.7.2 - Newspapers and periodicals (ND)",100.8000000000000
"....Samar","09.7.2.1 - Newspapers (ND)",101.5916017609210
"....Samar","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Samar","09.7.4 - Stationery and drawing materials (ND)",113.7000000000000
"....Samar","09.7.4.0 - Stationery and drawing materials (ND)",113.7030449641850
"....Samar","09.8 - PACKAGE HOLIDAYS (S)",..
"....Samar","09.8.0 - Package holidays (S)",..
"....Samar","09.8.0.0 - Package holidays (S)",..
"....Samar","10 - EDUCATION SERVICES",111.8000000000000
"....Samar","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.8000000000000
"....Samar","10.1.0 - Early chilhood and primary education (S)",113.8000000000000
"....Samar","10.1.0.1 - Early childhood education services (S)",..
"....Samar","10.1.0.2 - Primary education (S)",113.8046643965380
"....Samar","10.2 - SECONDARY EDUCATION  (S)",..
"....Samar","10.2.0 - Secondary education (S)",..
"....Samar","10.2.0.1 - Lower secondary general education services",..
"....Samar","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Samar","10.4 - TERTIARY EDUCATION (S)",111.6000000000000
"....Samar","10.4.0 - Tertiary education (s)",111.6000000000000
"....Samar","10.4.0.0 - Tertiary education (s)",111.5566616939310
"....Samar","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Samar","10.5.0 - Education not defined by level (s)",..
"....Samar","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Samar","10.5.0.9 - Other education not defined by level (S)",..
"....Samar","11 - RESTAURANTS AND ACCOMMODATION SERVICES",128.8000000000000
"....Samar","11.1 - FOOD AND BEVERAGE SERVING SERVICES",130.0000000000000
"....Samar","11.1.1 - Restaurants, café and the like (S)",130.0000000000000
"....Samar","11.1.1.1 - Restaurants, café and the like - with full service (S)",129.9687113375930
"....Samar","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Samar","11.2.0 - Accommodation services (S)",100.0000000000000
"....Samar","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Samar","12 - FINANCIAL SERVICES",100.0000000000000
"....Samar","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Samar","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Samar","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Samar","12.2.9 - Other financial services (S)",..
"....Samar","12.2.9.1 - Remittances fees (S)",..
"....Samar","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",106.1000000000000
"....Samar","13.1 - PERSONAL CARE",105.7000000000000
"....Samar","13.1.1 - Electric appliances for personal care (SD)",..
"....Samar","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Samar","13.1.2 - Other appliances, articles and products for personal care (ND)",104.4000000000000
"....Samar","13.1.2.0 - Other appliances, articles and products for personal care (ND)",104.4334261848570
"....Samar","13.1.3 - Hairdressing salons and personal grooming establishments (S)",116.8000000000000
"....Samar","13.1.3.1 - Hairdressing (S)",109.1161182370110
"....Samar","13.1.3.2 - Personal grooming treatments (S)",124.4434969867280
"....Samar","13.2 - OTHER PERSONAL EFFECTS",109.5000000000000
"....Samar","13.2.1 - Jewellery and watches (D)",95.8000000000000
"....Samar","13.2.1.1 - Jewellery and watches (D)",95.7883741002200
"....Samar","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Samar","13.2.9 - Other personal effects n.e.c. (SD)",113.5000000000000
"....Samar","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",113.5055334210150
"....Samar","13.9 - OTHER SERVICES",100.8000000000000
"....Samar","13.9.0 - Other services (S)",100.8000000000000
"....Samar","13.9.0.9 - Other services n.e.c. (S)",100.8130081300810
"....Southern Leyte","0 - ALL ITEMS",108.0000000000000
"....Southern Leyte","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.4000000000000
"....Southern Leyte","01.1 - FOOD",103.4000000000000
"....Southern Leyte","01.1.1 - Cereals and cereal products (ND)",105.4000000000000
"....Southern Leyte","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",105.4142631339180
"....Southern Leyte","01.1.1.2 - Flour of cereals (ND)",105.1856604078760
"....Southern Leyte","01.1.1.3 - Bread and bakery products (ND)",106.3836919535030
"....Southern Leyte","01.1.1.4 - Breakfast cereals (ND)",99.4040608658783
"....Southern Leyte","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",104.4476186361980
"....Southern Leyte","01.1.1.9 - Other cereal and grain mill products (ND)",98.8450296371001
"....Southern Leyte","01.1.2 - Meat and other parts of slaughtered land animals (ND)",109.1000000000000
"....Southern Leyte","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",100.1319609395620
