"Geolocation","Commodity Description","2023 Mar" 
"..Region VI (Western Visayas)","01.1.1.2 - Flour of cereals (ND)",119.8574056624490
"..Region VI (Western Visayas)","01.1.1.3 - Bread and bakery products (ND)",123.2137301287730
"..Region VI (Western Visayas)","01.1.1.4 - Breakfast cereals (ND)",117.5025086495030
"..Region VI (Western Visayas)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",123.5548148564720
"..Region VI (Western Visayas)","01.1.1.9 - Other cereal and grain mill products (ND)",125.8294335144070
"..Region VI (Western Visayas)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",121.5000000000000
"..Region VI (Western Visayas)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",135.2980640107790
"..Region VI (Western Visayas)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",135.3179151349000
"..Region VI (Western Visayas)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",119.2786539609040
"..Region VI (Western Visayas)","01.1.3 - Fish and other seafood (ND)",140.4000000000000
"..Region VI (Western Visayas)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",156.2207919181810
"..Region VI (Western Visayas)","01.1.3.3 - Fish preparations (ND)",127.0798531743200
"..Region VI (Western Visayas)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",137.2454448944170
"..Region VI (Western Visayas)","01.1.3.6 - Other seafood preparations (ND)",119.5117576177030
"..Region VI (Western Visayas)","01.1.4 - Milk, other dairy products and eggs (ND)",122.2000000000000
"..Region VI (Western Visayas)","01.1.4.1 - Raw and whole milk (ND)",126.1695714713770
"..Region VI (Western Visayas)","01.1.4.3 - Other milk and cream (ND)",115.0591627135680
"..Region VI (Western Visayas)","01.1.4.4 - Non-animal milk (ND)",117.1800896651210
"..Region VI (Western Visayas)","01.1.4.5 - Cheese (ND)",118.0856772410560
"..Region VI (Western Visayas)","01.1.4.6 - Yoghurt and similar products (ND)",122.9410751206070
"..Region VI (Western Visayas)","01.1.4.7 - Milk-based dessert and beverages (ND)",110.5069286090160
"..Region VI (Western Visayas)","01.1.4.8 - Eggs (ND)",133.0267716169380
"..Region VI (Western Visayas)","01.1.5 - Oils and fats (ND)",135.0000000000000
"..Region VI (Western Visayas)","01.1.5.1 - Vegetable oils (ND)",140.5903221487780
"..Region VI (Western Visayas)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",129.0083332276990
"..Region VI (Western Visayas)","01.1.5.3 - Margarine and similar preparations (ND)",117.7011953890470
"..Region VI (Western Visayas)","01.1.5.9 - Other animal oils and fats (ND)",114.9278508491890
"..Region VI (Western Visayas)","01.1.6 - Fruits and nuts (ND)",136.2000000000000
"..Region VI (Western Visayas)","01.1.6.2 - Citrus fruits, fresh (ND)",142.3738023851180
"..Region VI (Western Visayas)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",151.7821657853640
"..Region VI (Western Visayas)","01.1.6.5 - Other fruits, fresh (ND)",131.9782624038390
"..Region VI (Western Visayas)","01.1.6.7 - Fruit, dried and dehydrated (ND)",164.4035945265150
"..Region VI (Western Visayas)","01.1.6.8 - Nuts, in shell or shelled (ND)",129.6691377892200
"..Region VI (Western Visayas)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",132.4504622144120
"..Region VI (Western Visayas)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",170.5000000000000
"..Region VI (Western Visayas)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",175.6670020519750
"..Region VI (Western Visayas)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",161.9511102976060
"..Region VI (Western Visayas)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",159.4460917843200
"..Region VI (Western Visayas)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",135.4707880117450
"..Region VI (Western Visayas)","01.1.8 - Sugar, confectionery and desserts (ND)",156.7000000000000
"..Region VI (Western Visayas)","01.1.8.1 - Cane and beet sugar (ND)",191.7273252182670
"..Region VI (Western Visayas)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",114.8457669254460
"..Region VI (Western Visayas)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",128.0483188464440
"..Region VI (Western Visayas)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",122.7389502798770
"..Region VI (Western Visayas)","01.1.8.6 - Ice, ice cream and sorbet (ND)",117.4361549624320
"..Region VI (Western Visayas)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",113.6113821100650
"..Region VI (Western Visayas)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",126.8000000000000
"..Region VI (Western Visayas)","01.1.9.2 - Baby food (ND)",114.8551648549250
"..Region VI (Western Visayas)","01.1.9.3 - Salt, condiments and sauces (ND)",134.2729391431200
"..Region VI (Western Visayas)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",129.2586909615050
"..Region VI (Western Visayas)","01.1.9.9 - Other food products n.e.c. (ND)",134.9785719307750
"..Region VI (Western Visayas)","01.2 - NON-ALCOHOLIC BEVERAGES",123.7000000000000
"..Region VI (Western Visayas)","01.2.1 - Fruit and vegetable juices (ND)",156.6000000000000
"..Region VI (Western Visayas)","01.2.1.0 - Fruit and vegetable juices (ND)",156.6116984668090
"..Region VI (Western Visayas)","01.2.2 - Coffee and coffee substitutes (ND)",117.2000000000000
"..Region VI (Western Visayas)","01.2.2.0 - Coffee and coffee substitutes (ND)",117.2391027032980
"..Region VI (Western Visayas)","01.2.3 - Tea, maté and other plant products for infusion (ND)",120.3000000000000
"..Region VI (Western Visayas)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",120.2387552836350
"..Region VI (Western Visayas)","01.2.4 - Cocoa drinks (ND)",128.0000000000000
"..Region VI (Western Visayas)","01.2.4.0 - Cocoa drinks (ND)",127.9764668302170
"..Region VI (Western Visayas)","01.2.5 - Water (ND)",108.9000000000000
"..Region VI (Western Visayas)","01.2.5.0 - Water (ND)",108.8527774632110
"..Region VI (Western Visayas)","01.2.6 - Soft drinks (ND)",137.2000000000000
"..Region VI (Western Visayas)","01.2.6.0 - Soft drinks (ND)",137.1694782045240
"..Region VI (Western Visayas)","01.2.9 - Other non-alcoholic beverages (ND)",135.0000000000000
"..Region VI (Western Visayas)","01.2.9.0 - Other non-alcoholic beverages (ND)",134.9855378689110
"..Region VI (Western Visayas)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",167.4000000000000
"..Region VI (Western Visayas)","02.1 - ALCOHOLIC BEVERAGES",151.0000000000000
"..Region VI (Western Visayas)","02.1.1 - Spirits and liquors (ND)",155.7000000000000
"..Region VI (Western Visayas)","02.1.1.0 - Spirits and liquors (ND)",155.7104302803400
"..Region VI (Western Visayas)","02.1.2 - Wine (ND)",128.4000000000000
"..Region VI (Western Visayas)","02.1.2.1 - Wine from grapes (ND)",122.5646671586750
"..Region VI (Western Visayas)","02.1.2.2 - Wine from other sources (ND)",138.2102251178600
"..Region VI (Western Visayas)","02.1.3 - Beer (ND)",141.9000000000000
"..Region VI (Western Visayas)","02.1.3.0 - Beer (ND)",141.9194091494170
"..Region VI (Western Visayas)","02.3 - TOBACCO",187.0000000000000
"..Region VI (Western Visayas)","02.3.0 - Tobacco (ND)",187.0000000000000
"..Region VI (Western Visayas)","02.3.0.1 - Cigarettes (ND)",185.7205516579370
"..Region VI (Western Visayas)","02.3.0.2 - Cigars (ND)",..
"..Region VI (Western Visayas)","02.3.0.9 - Other tobacco products (ND)",315.8947781780410
"..Region VI (Western Visayas)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"..Region VI (Western Visayas)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"..Region VI (Western Visayas)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"..Region VI (Western Visayas)","02.900 - NON-FOOD",120.2000000000000
"..Region VI (Western Visayas)","03 - CLOTHING AND FOOTWEAR",113.1000000000000
"..Region VI (Western Visayas)","03.1 - CLOTHING",113.4000000000000
"..Region VI (Western Visayas)","03.1.1 - Clothing materials (SD)",116.0000000000000
"..Region VI (Western Visayas)","03.1.1.0 - Clothing materials (SD)",115.9948514491900
"..Region VI (Western Visayas)","03.1.2 - Garments (SD)",113.3000000000000
"..Region VI (Western Visayas)","03.1.2.1 - Garments for men or boys (SD)",112.3449565491970
"..Region VI (Western Visayas)","03.1.2.2 - Garments for women or girls (SD)",114.2910446114990
"..Region VI (Western Visayas)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",115.9133154303080
"..Region VI (Western Visayas)","03.1.2.4 - School uniforms (SD)",121.5025045939580
"..Region VI (Western Visayas)","03.1.3 - Other articles of clothing and clothing accessories (SD)",117.3000000000000
"..Region VI (Western Visayas)","03.1.3.1 - Other articles of clothing (SD)",118.1859501028810
"..Region VI (Western Visayas)","03.1.3.2 - Clothing accessories (SD)",105.1801236379000
"..Region VI (Western Visayas)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",117.8000000000000
"..Region VI (Western Visayas)","03.1.4.1 - Cleaning of clothing (S)",117.4832847074260
"..Region VI (Western Visayas)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",120.7991649697320
"..Region VI (Western Visayas)","03.2 - FOOTWEAR",112.0000000000000
"..Region VI (Western Visayas)","03.2.1 - Shoes and other footwear (SD)",112.0000000000000
"..Region VI (Western Visayas)","03.2.1.1 - Footwear for men (SD)",112.6253579123750
"..Region VI (Western Visayas)","03.2.1.2 - Footwear for women (SD)",109.8993071944900
"..Region VI (Western Visayas)","03.2.1.3 - Footwear for infants and children (SD)",113.5065969261610
"..Region VI (Western Visayas)","03.2.2 - Cleaning, repair, and hire of footwear (S)",116.4000000000000
"..Region VI (Western Visayas)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",116.4383896352130
"..Region VI (Western Visayas)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",115.0000000000000
"..Region VI (Western Visayas)","04.1 - ACTUAL RENTALS FOR HOUSING",112.5000000000000
"..Region VI (Western Visayas)","04.1.1 - Actual rentals paid by tenants for main residence (S)",112.5000000000000
"..Region VI (Western Visayas)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",112.5049044651180
"..Region VI (Western Visayas)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",119.1000000000000
"..Region VI (Western Visayas)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",117.6000000000000
"..Region VI (Western Visayas)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",117.6277461208250
"..Region VI (Western Visayas)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",123.2000000000000
"..Region VI (Western Visayas)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",123.2264231567520
"..Region VI (Western Visayas)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",108.1000000000000
"..Region VI (Western Visayas)","04.4.1 - Water supply (ND)",108.1000000000000
"..Region VI (Western Visayas)","04.4.1.1 - Water supply through network systems (ND)",108.1393163852560
"..Region VI (Western Visayas)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",135.2000000000000
"..Region VI (Western Visayas)","04.5.3 - Liquid fuels (ND)",138.0000000000000
"..Region VI (Western Visayas)","04.5.3.0 - Liquid fuels (ND)",138.0217248768370
"..Region VI (Western Visayas)","04.5.4 - Solid fuels (ND)",135.1000000000000
"..Region VI (Western Visayas)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",141.4209454888170
"..Region VI (Western Visayas)","04.5.4.3 - Charcoal (ND)",131.8908105543310
"..Region VI (Western Visayas)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",123.1000000000000
"..Region VI (Western Visayas)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",111.0000000000000
"..Region VI (Western Visayas)","05.1.1 - Furniture, furnishings and loose carpets (D)",111.0000000000000
"..Region VI (Western Visayas)","05.1.1.1 - Household furniture (D)",112.7776386640290
"..Region VI (Western Visayas)","05.1.1.3 - Lighting equipment (D)",101.7402479235570
"..Region VI (Western Visayas)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.8938915530800
"..Region VI (Western Visayas)","05.2 - HOUSEHOLD TEXTILES",111.1000000000000
"..Region VI (Western Visayas)","05.2.1 - Household textiles (SD)",111.1000000000000
"..Region VI (Western Visayas)","05.2.1.1 - Furnishing fabrics and curtains (SD)",109.0222802682120
"..Region VI (Western Visayas)","05.2.1.2 - Bed linen and bedding (SD)",112.5481081190470
"..Region VI (Western Visayas)","05.2.1.3 - Table linen and bathroom linen (SD)",105.7054493172220
"..Region VI (Western Visayas)","05.2.1.9 - Other household textiles (SD)",111.4610888624330
"..Region VI (Western Visayas)","05.3 - HOUSEHOLD APPLIANCES",113.1000000000000
"..Region VI (Western Visayas)","05.3.1 - Major household appliances, whether electric or not (D)",111.8000000000000
"..Region VI (Western Visayas)","05.3.1.1 - Major kitchen appliances (D)",114.3322762670960
"..Region VI (Western Visayas)","05.3.1.2 - Major laundry appliances (D)",107.3475301459860
"..Region VI (Western Visayas)","05.3.1.3 - Heaters, air conditioners (D)",105.4952108065100
"..Region VI (Western Visayas)","05.3.2 - Small household appliances (SD)",118.4000000000000
"..Region VI (Western Visayas)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",112.5832957327050
"..Region VI (Western Visayas)","05.3.2.9 - Other small household appliances (SD)",120.3372310015090
"..Region VI (Western Visayas)","05.3.3 - Repair, installation and hire of household appliances (S)",102.6000000000000
"..Region VI (Western Visayas)","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.5894123603490
"..Region VI (Western Visayas)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",115.0000000000000
"..Region VI (Western Visayas)","05.4.0 - Glassware, tableware and household utensils (SD)",115.0000000000000
"..Region VI (Western Visayas)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",117.6554001585930
"..Region VI (Western Visayas)","05.4.0.2 - Cutlery, flatware and silverware (SD)",115.6540255373730
"..Region VI (Western Visayas)","05.4.0.3 - Kitchen utensils and articles (SD)",109.3510361516160
"..Region VI (Western Visayas)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",111.4000000000000
"..Region VI (Western Visayas)","05.5.1 - Motorized tools and equipment (D)",94.6000000000000
"..Region VI (Western Visayas)","05.5.1.0 - Motorized tools and equipment (D)",94.5823820008063
"..Region VI (Western Visayas)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",112.3000000000000
"..Region VI (Western Visayas)","05.5.2.1 - Non-motorized tools (SD)",110.7408596003120
"..Region VI (Western Visayas)","05.5.2.2 - Miscellaneous accessories (SD)",113.6270852690680
"..Region VI (Western Visayas)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",127.4000000000000
"..Region VI (Western Visayas)","05.6.1 - Non-durable household goods (ND)",123.9000000000000
"..Region VI (Western Visayas)","05.6.1.1 - Household cleaning and maintenance products (ND)",120.2811846049390
"..Region VI (Western Visayas)","05.6.1.9 - Other non-durable household goods (ND)",125.0650358456330
"..Region VI (Western Visayas)","05.6.2 - Domestic services and household services (S)",132.6000000000000
"..Region VI (Western Visayas)","05.6.2.1 - Domestic services by paid staff (S)",132.6324418851360
"..Region VI (Western Visayas)","06 - HEALTH",120.1000000000000
"..Region VI (Western Visayas)","06.1 - MEDICINES AND HEALTH PRODUCTS",116.8000000000000
"..Region VI (Western Visayas)","06.1.1 - Medicines (ND)",117.2000000000000
"..Region VI (Western Visayas)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",117.2031035561550
"..Region VI (Western Visayas)","06.1.2 - Medical products (ND)",102.7000000000000
"..Region VI (Western Visayas)","06.1.2.1 - Medical diagnostic products (ND)",105.6364253977170
"..Region VI (Western Visayas)","06.1.2.2 - Prevention and protective devices (ND)",90.4244244073587
"..Region VI (Western Visayas)","06.1.2.3 - Treatment devices for personal use (ND)",112.0603415313910
"..Region VI (Western Visayas)","06.1.3 - Assistive products (D)",108.5000000000000
"..Region VI (Western Visayas)","06.1.3.1 - Assistive products for vision (D)",108.4825962545710
"..Region VI (Western Visayas)","06.2 - OUTPATIENT CARE SERVICES",135.0000000000000
"..Region VI (Western Visayas)","06.2.1 - Preventive care services (S)",127.7000000000000
"..Region VI (Western Visayas)","06.2.1.9 - Other preventive services (S)",127.6993076929220
"..Region VI (Western Visayas)","06.2.2 - Outpatient dental services (S)",138.4000000000000
"..Region VI (Western Visayas)","06.2.2.1 - Dental preventive services (S)",138.3442206844310
"..Region VI (Western Visayas)","06.2.3 - Other outpatient care services (S)",..
"..Region VI (Western Visayas)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"..Region VI (Western Visayas)","06.3 - INPATIENT CARE SERVICES",119.7000000000000
"..Region VI (Western Visayas)","06.3.1 - Inpatient curative and rehabilitative services (S)",119.7000000000000
"..Region VI (Western Visayas)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",119.7418174510480
"..Region VI (Western Visayas)","06.4 - OTHER HEALTH SERVICES",132.0000000000000
"..Region VI (Western Visayas)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",132.0000000000000
"..Region VI (Western Visayas)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",131.9670502559300
"..Region VI (Western Visayas)","07 - TRANSPORT",137.3000000000000
"..Region VI (Western Visayas)","07.1 - PURCHASE OF VEHICLES",102.3000000000000
"..Region VI (Western Visayas)","07.1.1 - Motor cars (D)",101.1000000000000
"..Region VI (Western Visayas)","07.1.1.1 - New motor cars (D)",101.1383842286680
"..Region VI (Western Visayas)","07.1.2 - Motorcycles (D)",102.7000000000000
"..Region VI (Western Visayas)","07.1.2.0 - Motorcycles (D)",102.6842652356510
"..Region VI (Western Visayas)","07.1.3 - Bicycles (D)",110.6000000000000
"..Region VI (Western Visayas)","07.1.3.0 - Bicycles (D)",110.5537958835890
"..Region VI (Western Visayas)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",111.0000000000000
"..Region VI (Western Visayas)","07.2.1 - Parts and accessories for personal transport equipment (SD)",104.6000000000000
"..Region VI (Western Visayas)","07.2.1.1 - Tires (SD)",103.2113596459780
"..Region VI (Western Visayas)","07.2.1.2 - Parts for personal transport equipment (SD)",107.9777563204870
"..Region VI (Western Visayas)","07.2.1.3 - Accessories for personal transport equipment (SD)",98.4557348101774
"..Region VI (Western Visayas)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",117.5000000000000
"..Region VI (Western Visayas)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Region VI (Western Visayas)","07.2.2.4 - Lubricants (ND)",117.5166957257290
"..Region VI (Western Visayas)","07.2.3 - Maintenance and repair of personal transport equipment (S)",126.7000000000000
"..Region VI (Western Visayas)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",126.6572932079650
"..Region VI (Western Visayas)","07.2.4 - Other services in respect of personal transport equipment (S)",100.6000000000000
"..Region VI (Western Visayas)","07.2.4.2 - Toll facilities (S)",..
"..Region VI (Western Visayas)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.5941973494690
"..Region VI (Western Visayas)","07.3 - PASSENGER TRANSPORT SERVICES",153.5000000000000
"..Region VI (Western Visayas)","07.3.1 - Passenger transport by railway (S)",..
"..Region VI (Western Visayas)","07.3.1.1 - Passenger transport by train (S)",..
"..Region VI (Western Visayas)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Region VI (Western Visayas)","07.3.2 - Passenger transport by road (S)",157.5000000000000
"..Region VI (Western Visayas)","07.3.2.1 - Passenger transport by bus and coach (S)",148.5814326662750
"..Region VI (Western Visayas)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",110.6449910699790
"..Region VI (Western Visayas)","07.3.2.9 - Other passenger transport by road (S)",159.0470263027710
"..Region VI (Western Visayas)","07.3.3 - Passenger transport by air (S)",128.7000000000000
"..Region VI (Western Visayas)","07.3.3.1 - Passenger transport by air, domestic (S)",128.7021296494290
"..Region VI (Western Visayas)","07.3.4 - Passenger transport by sea and inland waterway (S)",49.8000000000000
"..Region VI (Western Visayas)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",49.7565100469367
"..Region VI (Western Visayas)","07.4 - TRANSPORT SERVICES OF GOODS",109.3000000000000
"..Region VI (Western Visayas)","07.4.1 - Postal and courier services (S)",109.3000000000000
"..Region VI (Western Visayas)","07.4.1.1 - Letter handling services (S)",111.8532110091740
"..Region VI (Western Visayas)","07.4.1.2 - Courier and parcel delivery services (S)",103.9120128378300
"..Region VI (Western Visayas)","08 - INFORMATION AND COMMUNICATION",110.8000000000000
"..Region VI (Western Visayas)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",106.5000000000000
"..Region VI (Western Visayas)","08.1.1 - Fixed telephone equipment (D)",..
"..Region VI (Western Visayas)","08.1.1.0 - Fixed telephone equipment (D)",..
"..Region VI (Western Visayas)","08.1.2 - Mobile telephone equipment (D)",108.0000000000000
"..Region VI (Western Visayas)","08.1.2.0 - Mobile telephone equipment (D)",108.0096153650190
"..Region VI (Western Visayas)","08.1.3 - Information processing equipment (D)",106.0000000000000
"..Region VI (Western Visayas)","08.1.3.1 - Computers, laptops and tablets (D)",105.5391824133980
"..Region VI (Western Visayas)","08.1.3.2 - Peripheral equipment and its consumable components (D)",112.9359902925490
"..Region VI (Western Visayas)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",106.4000000000000
"..Region VI (Western Visayas)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",106.3694010933160
"..Region VI (Western Visayas)","08.1.5 - Unrecorded recording media (SD)",102.1000000000000
"..Region VI (Western Visayas)","08.1.5.0 - Unrecorded recording media (SD)",102.0590038527090
"..Region VI (Western Visayas)","08.3 - INFORMATION AND COMMUNICATION SERVICES",113.3000000000000
"..Region VI (Western Visayas)","08.3.1 - Fixed communication services (S)",107.0000000000000
"..Region VI (Western Visayas)","08.3.1.0 - Fixed communication services (S)",107.0459719951500
"..Region VI (Western Visayas)","08.3.2 - Mobile communication services (S)",100.9000000000000
"..Region VI (Western Visayas)","08.3.2.0 - Mobile communication services (S)",100.9502490601980
"..Region VI (Western Visayas)","08.3.3 - Internet access provision services and net storage services (S)",149.3000000000000
"..Region VI (Western Visayas)","08.3.3.0 - Internet access provision services and net storage services (S)",149.2710379964370
"..Region VI (Western Visayas)","08.3.5 - Repair and rental of information and communication equipment (S)",107.8000000000000
"..Region VI (Western Visayas)","08.3.5.0 - Repair and rental of information and communication equipment (S)",107.7998982035820
"..Region VI (Western Visayas)","09 - RECREATION, SPORT AND CULTURE",113.5000000000000
"..Region VI (Western Visayas)","09.1 - RECREATIONAL DURABLES",103.9000000000000
"..Region VI (Western Visayas)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",103.9000000000000
"..Region VI (Western Visayas)","09.1.1.1 - Cameras (D)",103.9288680386390
"..Region VI (Western Visayas)","09.2 - OTHER RECREATIONAL GOODS",106.1000000000000
"..Region VI (Western Visayas)","09.2.1 - Games, toys and hobbies (SD)",105.9000000000000
"..Region VI (Western Visayas)","09.2.1.2 - Other games, toys and hobbies (SD)",105.8596726014920
"..Region VI (Western Visayas)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",114.7000000000000
"..Region VI (Western Visayas)","09.2.2.1 - Equipment for sport (SD)",114.6962974783320
"..Region VI (Western Visayas)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Region VI (Western Visayas)","09.3 - GARDEN PRODUCTS AND PETS",133.9000000000000
"..Region VI (Western Visayas)","09.3.1 - Garden products, plants and flowers (ND)",140.9000000000000
"..Region VI (Western Visayas)","09.3.1.1 - Garden products (ND)",128.4037975080670
"..Region VI (Western Visayas)","09.3.1.2 - Plants, seeds and flowers (ND)",153.3252585715600
"..Region VI (Western Visayas)","09.3.2 - Pets and products for pets (ND)",124.5000000000000
"..Region VI (Western Visayas)","09.3.2.2 - Products for pets and other household animals (ND)",124.4612369312050
"..Region VI (Western Visayas)","09.4 - RECREATIONAL SERVICES",92.6000000000000
"..Region VI (Western Visayas)","09.4.6 - Recreational and sporting services (S)",104.2000000000000
"..Region VI (Western Visayas)","09.4.6.2 - Sporting services - practice (S)",104.1923997341010
"..Region VI (Western Visayas)","09.4.7 - Games of chance (S)",92.5000000000000
"..Region VI (Western Visayas)","09.4.7.0 - Games of chance (S)",92.5045307191999
"..Region VI (Western Visayas)","09.5 - CULTURAL GOODS",100.5000000000000
"..Region VI (Western Visayas)","09.5.1 - Musical instruments (D)",100.5000000000000
"..Region VI (Western Visayas)","09.5.1.0 - Musical instruments (D)",100.5221466461240
"..Region VI (Western Visayas)","09.6 - CULTURAL SERVICES",108.7000000000000
"..Region VI (Western Visayas)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",124.1000000000000
"..Region VI (Western Visayas)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",124.0998972106140
"..Region VI (Western Visayas)","09.6.3 - Photographic services (S)",..
"..Region VI (Western Visayas)","09.6.3.0 - Photographic services (S)",..
"..Region VI (Western Visayas)","09.6.9 - Other cultural services (S)",106.9000000000000
"..Region VI (Western Visayas)","09.6.9.0 - Other cultural services (S)",106.8459662990460
"..Region VI (Western Visayas)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",120.8000000000000
"..Region VI (Western Visayas)","09.7.1 - Books (SD)",113.5000000000000
"..Region VI (Western Visayas)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",115.6458627268230
"..Region VI (Western Visayas)","09.7.1.9 - Other books (SD) in printed or electronic copy",103.8328330939190
"..Region VI (Western Visayas)","09.7.2 - Newspapers and periodicals (ND)",113.7000000000000
"..Region VI (Western Visayas)","09.7.2.1 - Newspapers (ND)",113.6513765151050
"..Region VI (Western Visayas)","09.7.2.2 - Magazines and periodicals (ND)",..
"..Region VI (Western Visayas)","09.7.4 - Stationery and drawing materials (ND)",121.6000000000000
"..Region VI (Western Visayas)","09.7.4.0 - Stationery and drawing materials (ND)",121.6486214225220
"..Region VI (Western Visayas)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Region VI (Western Visayas)","09.8.0 - Package holidays (S)",100.0000000000000
"..Region VI (Western Visayas)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Region VI (Western Visayas)","10 - EDUCATION SERVICES",116.5000000000000
"..Region VI (Western Visayas)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",109.1000000000000
"..Region VI (Western Visayas)","10.1.0 - Early chilhood and primary education (S)",109.1000000000000
"..Region VI (Western Visayas)","10.1.0.1 - Early childhood education services (S)",123.9411882410880
"..Region VI (Western Visayas)","10.1.0.2 - Primary education (S)",105.6495685351730
"..Region VI (Western Visayas)","10.2 - SECONDARY EDUCATION  (S)",112.6000000000000
"..Region VI (Western Visayas)","10.2.0 - Secondary education (S)",112.6000000000000
"..Region VI (Western Visayas)","10.2.0.1 - Lower secondary general education services",116.6996904914680
"..Region VI (Western Visayas)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",96.3689654007891
"..Region VI (Western Visayas)","10.4 - TERTIARY EDUCATION (S)",122.7000000000000
"..Region VI (Western Visayas)","10.4.0 - Tertiary education (s)",122.7000000000000
"..Region VI (Western Visayas)","10.4.0.0 - Tertiary education (s)",122.6808663356930
