"Geolocation","Commodity Description","2021 Oct" 
"....Masbate","04.5 - ELECTRICITY, GAS AND OTHER FUELS",112.3000000000000
"....Masbate","04.5.1 - Electricity (ND)",89.3000000000000
"....Masbate","04.5.1.0 - Electricity (ND)",89.2724996791231
"....Masbate","04.5.2 - Gas (ND)",120.6000000000000
"....Masbate","04.5.2.2 - Liquefied hydrocarbons (ND)",120.6370798514270
"....Masbate","04.5.3 - Liquid fuels (ND)",110.6000000000000
"....Masbate","04.5.3.0 - Liquid fuels (ND)",110.5657401931790
"....Masbate","04.5.4 - Solid fuels (ND)",140.7000000000000
"....Masbate","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",147.2217965815230
"....Masbate","04.5.4.3 - Charcoal (ND)",122.1606548659880
"....Masbate","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",111.5000000000000
"....Masbate","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.5000000000000
"....Masbate","05.1.1 - Furniture, furnishings and loose carpets (D)",110.5000000000000
"....Masbate","05.1.1.1 - Household furniture (D)",110.4289991943490
"....Masbate","05.1.1.3 - Lighting equipment (D)",104.2811474148080
"....Masbate","05.1.1.4 - Furnishings, loose carpets and rugs (D)",114.6709317541940
"....Masbate","05.2 - HOUSEHOLD TEXTILES",113.9000000000000
"....Masbate","05.2.1 - Household textiles (SD)",113.9000000000000
"....Masbate","05.2.1.1 - Furnishing fabrics and curtains (SD)",106.2595869036610
"....Masbate","05.2.1.2 - Bed linen and bedding (SD)",118.7673577191310
"....Masbate","05.2.1.3 - Table linen and bathroom linen (SD)",108.3668612669270
"....Masbate","05.2.1.9 - Other household textiles (SD)",107.3738248262940
"....Masbate","05.3 - HOUSEHOLD APPLIANCES",107.2000000000000
"....Masbate","05.3.1 - Major household appliances, whether electric or not (D)",105.5000000000000
"....Masbate","05.3.1.1 - Major kitchen appliances (D)",107.9444113176710
"....Masbate","05.3.1.2 - Major laundry appliances (D)",98.5966085739413
"....Masbate","05.3.1.3 - Heaters, air conditioners (D)",112.4597777578450
"....Masbate","05.3.2 - Small household appliances (SD)",109.6000000000000
"....Masbate","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Masbate","05.3.2.9 - Other small household appliances (SD)",109.5672065454620
"....Masbate","05.3.3 - Repair, installation and hire of household appliances (S)",121.5000000000000
"....Masbate","05.3.3.0 - Repair, installation and hire of household appliances (S)",121.5267689699970
"....Masbate","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",120.1000000000000
"....Masbate","05.4.0 - Glassware, tableware and household utensils (SD)",120.1000000000000
"....Masbate","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",128.7198807254620
"....Masbate","05.4.0.2 - Cutlery, flatware and silverware (SD)",101.4161955186370
"....Masbate","05.4.0.3 - Kitchen utensils and articles (SD)",112.2315952350670
"....Masbate","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",113.9000000000000
"....Masbate","05.5.1 - Motorized tools and equipment (D)",120.0000000000000
"....Masbate","05.5.1.0 - Motorized tools and equipment (D)",119.9579119411530
"....Masbate","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",108.4000000000000
"....Masbate","05.5.2.1 - Non-motorized tools (SD)",104.9571200224500
"....Masbate","05.5.2.2 - Miscellaneous accessories (SD)",110.7718864931130
"....Masbate","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",112.3000000000000
"....Masbate","05.6.1 - Non-durable household goods (ND)",114.2000000000000
"....Masbate","05.6.1.1 - Household cleaning and maintenance products (ND)",114.2481011270110
"....Masbate","05.6.1.9 - Other non-durable household goods (ND)",114.2003512352570
"....Masbate","05.6.2 - Domestic services and household services (S)",108.1000000000000
"....Masbate","05.6.2.1 - Domestic services by paid staff (S)",108.0879713723230
"....Masbate","06 - HEALTH",124.2000000000000
"....Masbate","06.1 - MEDICINES AND HEALTH PRODUCTS",123.7000000000000
"....Masbate","06.1.1 - Medicines (ND)",125.1000000000000
"....Masbate","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",125.1215352788940
"....Masbate","06.1.2 - Medical products (ND)",103.6000000000000
"....Masbate","06.1.2.1 - Medical diagnostic products (ND)",107.6788369403600
"....Masbate","06.1.2.2 - Prevention and protective devices (ND)",76.7155312213748
"....Masbate","06.1.2.3 - Treatment devices for personal use (ND)",126.3843648208470
"....Masbate","06.1.3 - Assistive products (D)",109.8000000000000
"....Masbate","06.1.3.1 - Assistive products for vision (D)",109.8303987421530
"....Masbate","06.2 - OUTPATIENT CARE SERVICES",147.8000000000000
"....Masbate","06.2.1 - Preventive care services (S)",144.9000000000000
"....Masbate","06.2.1.9 - Other preventive services (S)",144.8963388857140
"....Masbate","06.2.2 - Outpatient dental services (S)",156.8000000000000
"....Masbate","06.2.2.1 - Dental preventive services (S)",156.8257139428880
"....Masbate","06.2.3 - Other outpatient care services (S)",..
"....Masbate","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Masbate","06.3 - INPATIENT CARE SERVICES",107.2000000000000
"....Masbate","06.3.1 - Inpatient curative and rehabilitative services (S)",107.2000000000000
"....Masbate","06.3.1.0 - Inpatient curative and rehabilitative services (S)",107.1746352139030
"....Masbate","06.4 - OTHER HEALTH SERVICES",141.6000000000000
"....Masbate","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",141.6000000000000
"....Masbate","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",141.6329178763260
"....Masbate","07 - TRANSPORT",144.0000000000000
"....Masbate","07.1 - PURCHASE OF VEHICLES",141.1000000000000
"....Masbate","07.1.1 - Motor cars (D)",..
"....Masbate","07.1.1.1 - New motor cars (D)",..
"....Masbate","07.1.2 - Motorcycles (D)",140.6000000000000
"....Masbate","07.1.2.0 - Motorcycles (D)",140.5918614890350
"....Masbate","07.1.3 - Bicycles (D)",157.1000000000000
"....Masbate","07.1.3.0 - Bicycles (D)",157.1020122862330
"....Masbate","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",114.6000000000000
"....Masbate","07.2.1 - Parts and accessories for personal transport equipment (SD)",105.3000000000000
"....Masbate","07.2.1.1 - Tires (SD)",101.8062538742340
"....Masbate","07.2.1.2 - Parts for personal transport equipment (SD)",114.5740883988730
"....Masbate","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Masbate","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",112.7000000000000
"....Masbate","07.2.2.1 - Diesel (ND)",119.1727339875490
"....Masbate","07.2.2.2 - Gasoline (ND)",111.9048608357710
"....Masbate","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Masbate","07.2.2.4 - Lubricants (ND)",108.8098470438430
"....Masbate","07.2.3 - Maintenance and repair of personal transport equipment (S)",145.0000000000000
"....Masbate","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",144.9825343288760
"....Masbate","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Masbate","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Masbate","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Masbate","07.3 - PASSENGER TRANSPORT SERVICES",162.6000000000000
"....Masbate","07.3.1 - Passenger transport by railway (S)",..
"....Masbate","07.3.1.1 - Passenger transport by train (S)",..
"....Masbate","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Masbate","07.3.2 - Passenger transport by road (S)",171.3000000000000
"....Masbate","07.3.2.1 - Passenger transport by bus and coach (S)",150.0000000000000
"....Masbate","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.0000000000000
"....Masbate","07.3.2.9 - Other passenger transport by road (S)",174.3057363753820
"....Masbate","07.3.3 - Passenger transport by air (S)",100.6000000000000
"....Masbate","07.3.3.1 - Passenger transport by air, domestic (S)",100.5868507767140
"....Masbate","07.3.4 - Passenger transport by sea and inland waterway (S)",106.3000000000000
"....Masbate","07.3.4.0 - Passenger transport by sea and inland waterway (S)",106.2500000000000
"....Masbate","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Masbate","07.4.1 - Postal and courier services (S)",..
"....Masbate","07.4.1.1 - Letter handling services (S)",..
"....Masbate","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Masbate","08 - INFORMATION AND COMMUNICATION",101.1000000000000
"....Masbate","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.6000000000000
"....Masbate","08.1.1 - Fixed telephone equipment (D)",..
"....Masbate","08.1.1.0 - Fixed telephone equipment (D)",..
"....Masbate","08.1.2 - Mobile telephone equipment (D)",..
"....Masbate","08.1.2.0 - Mobile telephone equipment (D)",..
"....Masbate","08.1.3 - Information processing equipment (D)",100.8000000000000
"....Masbate","08.1.3.1 - Computers, laptops and tablets (D)",100.6888498165350
"....Masbate","08.1.3.2 - Peripheral equipment and its consumable components (D)",112.1970191265200
"....Masbate","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.2000000000000
"....Masbate","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1571293595700
"....Masbate","08.1.5 - Unrecorded recording media (SD)",102.0000000000000
"....Masbate","08.1.5.0 - Unrecorded recording media (SD)",102.0089952869040
"....Masbate","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.6000000000000
"....Masbate","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Masbate","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Masbate","08.3.2 - Mobile communication services (S)",101.7000000000000
"....Masbate","08.3.2.0 - Mobile communication services (S)",101.6811279826460
"....Masbate","08.3.3 - Internet access provision services and net storage services (S)",101.4000000000000
"....Masbate","08.3.3.0 - Internet access provision services and net storage services (S)",101.3606067599230
"....Masbate","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Masbate","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Masbate","09 - RECREATION, SPORT AND CULTURE",118.3000000000000
"....Masbate","09.1 - RECREATIONAL DURABLES",..
"....Masbate","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Masbate","09.1.1.1 - Cameras (D)",..
"....Masbate","09.2 - OTHER RECREATIONAL GOODS",131.3000000000000
"....Masbate","09.2.1 - Games, toys and hobbies (SD)",131.3000000000000
"....Masbate","09.2.1.2 - Other games, toys and hobbies (SD)",131.2628383012770
"....Masbate","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Masbate","09.2.2.1 - Equipment for sport (SD)",..
"....Masbate","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Masbate","09.3 - GARDEN PRODUCTS AND PETS",105.2000000000000
"....Masbate","09.3.1 - Garden products, plants and flowers (ND)",107.9000000000000
"....Masbate","09.3.1.1 - Garden products (ND)",109.0203471970780
"....Masbate","09.3.1.2 - Plants, seeds and flowers (ND)",106.6992107996820
"....Masbate","09.3.2 - Pets and products for pets (ND)",101.7000000000000
"....Masbate","09.3.2.2 - Products for pets and other household animals (ND)",101.7081690481640
"....Masbate","09.4 - RECREATIONAL SERVICES",92.9000000000000
"....Masbate","09.4.6 - Recreational and sporting services (S)",150.4000000000000
"....Masbate","09.4.6.2 - Sporting services - practice (S)",150.4157928090460
"....Masbate","09.4.7 - Games of chance (S)",92.3000000000000
"....Masbate","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Masbate","09.5 - CULTURAL GOODS",117.6000000000000
"....Masbate","09.5.1 - Musical instruments (D)",117.6000000000000
"....Masbate","09.5.1.0 - Musical instruments (D)",117.6303455909430
"....Masbate","09.6 - CULTURAL SERVICES",110.2000000000000
"....Masbate","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Masbate","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Masbate","09.6.3 - Photographic services (S)",..
"....Masbate","09.6.3.0 - Photographic services (S)",..
"....Masbate","09.6.9 - Other cultural services (S)",110.2000000000000
"....Masbate","09.6.9.0 - Other cultural services (S)",110.1737973247490
"....Masbate","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",126.0000000000000
"....Masbate","09.7.1 - Books (SD)",142.0000000000000
"....Masbate","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",105.7594644506000
"....Masbate","09.7.1.9 - Other books (SD) in printed or electronic copy",178.2229013435520
"....Masbate","09.7.2 - Newspapers and periodicals (ND)",117.4000000000000
"....Masbate","09.7.2.1 - Newspapers (ND)",130.0000000000000
"....Masbate","09.7.2.2 - Magazines and periodicals (ND)",104.8424467099170
"....Masbate","09.7.4 - Stationery and drawing materials (ND)",124.5000000000000
"....Masbate","09.7.4.0 - Stationery and drawing materials (ND)",124.5176242219810
"....Masbate","09.8 - PACKAGE HOLIDAYS (S)",..
"....Masbate","09.8.0 - Package holidays (S)",..
"....Masbate","09.8.0.0 - Package holidays (S)",..
"....Masbate","10 - EDUCATION SERVICES",106.3000000000000
"....Masbate","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",109.6000000000000
"....Masbate","10.1.0 - Early chilhood and primary education (S)",109.6000000000000
"....Masbate","10.1.0.1 - Early childhood education services (S)",104.7643390522000
"....Masbate","10.1.0.2 - Primary education (S)",114.2750638540230
"....Masbate","10.2 - SECONDARY EDUCATION  (S)",149.4000000000000
"....Masbate","10.2.0 - Secondary education (S)",149.4000000000000
"....Masbate","10.2.0.1 - Lower secondary general education services",149.4338945959720
"....Masbate","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Masbate","10.4 - TERTIARY EDUCATION (S)",102.8000000000000
"....Masbate","10.4.0 - Tertiary education (s)",102.8000000000000
"....Masbate","10.4.0.0 - Tertiary education (s)",102.7952310117450
"....Masbate","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Masbate","10.5.0 - Education not defined by level (s)",..
"....Masbate","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Masbate","10.5.0.9 - Other education not defined by level (S)",..
"....Masbate","11 - RESTAURANTS AND ACCOMMODATION SERVICES",115.9000000000000
"....Masbate","11.1 - FOOD AND BEVERAGE SERVING SERVICES",116.0000000000000
"....Masbate","11.1.1 - Restaurants, café and the like (S)",116.0000000000000
"....Masbate","11.1.1.1 - Restaurants, café and the like - with full service (S)",115.9929193910830
"....Masbate","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Masbate","11.2.0 - Accommodation services (S)",100.0000000000000
"....Masbate","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Masbate","12 - FINANCIAL SERVICES",163.6000000000000
"....Masbate","12.2 - FINANCIAL SERVICES",163.6000000000000
"....Masbate","12.2.1 - Financial intermediation services indirectly measured (S)",163.6000000000000
"....Masbate","12.2.1.0 - Financial intermediation services indirectly measured (S)",163.6363636363640
"....Masbate","12.2.9 - Other financial services (S)",..
"....Masbate","12.2.9.1 - Remittances fees (S)",..
"....Masbate","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",110.4000000000000
"....Masbate","13.1 - PERSONAL CARE",110.5000000000000
"....Masbate","13.1.1 - Electric appliances for personal care (SD)",..
"....Masbate","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Masbate","13.1.2 - Other appliances, articles and products for personal care (ND)",109.9000000000000
"....Masbate","13.1.2.0 - Other appliances, articles and products for personal care (ND)",109.9173309297570
"....Masbate","13.1.3 - Hairdressing salons and personal grooming establishments (S)",116.1000000000000
"....Masbate","13.1.3.1 - Hairdressing (S)",121.9485431212540
"....Masbate","13.1.3.2 - Personal grooming treatments (S)",110.2956494335390
"....Masbate","13.2 - OTHER PERSONAL EFFECTS",109.5000000000000
"....Masbate","13.2.1 - Jewellery and watches (D)",109.2000000000000
"....Masbate","13.2.1.1 - Jewellery and watches (D)",109.4255994280960
"....Masbate","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",108.6508045660850
"....Masbate","13.2.9 - Other personal effects n.e.c. (SD)",109.6000000000000
"....Masbate","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",109.5791564255420
"....Masbate","13.9 - OTHER SERVICES",117.7000000000000
"....Masbate","13.9.0 - Other services (S)",117.7000000000000
"....Masbate","13.9.0.9 - Other services n.e.c. (S)",117.6758763974630
"....Sorsogon","0 - ALL ITEMS",111.6000000000000
"....Sorsogon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",105.5000000000000
"....Sorsogon","01.1 - FOOD",105.1000000000000
"....Sorsogon","01.1.1 - Cereals and cereal products (ND)",96.5000000000000
"....Sorsogon","01.1.1.1 - Cereals (ND)",90.5575535559038
"....Sorsogon","01.1.1.12 - Rice",90.2271765890467
"....Sorsogon","01.1.1.16 - Corn",147.5443696450430
"....Sorsogon","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",111.5787082570450
"....Sorsogon","01.1.1.2 - Flour of cereals (ND)",106.2452922875390
"....Sorsogon","01.1.1.3 - Bread and bakery products (ND)",111.7695493404550
"....Sorsogon","01.1.1.4 - Breakfast cereals (ND)",107.0860500107470
"....Sorsogon","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",111.5015103284480
"....Sorsogon","01.1.1.9 - Other cereal and grain mill products (ND)",113.5061851272330
"....Sorsogon","01.1.2 - Meat and other parts of slaughtered land animals (ND)",114.0000000000000
"....Sorsogon","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",112.4761254002530
"....Sorsogon","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Sorsogon","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",122.6137674393050
"....Sorsogon","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",120.0027685077900
"....Sorsogon","01.1.3 - Fish and other seafood (ND)",112.1000000000000
"....Sorsogon","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",112.3249197496180
"....Sorsogon","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",122.6490837321400
"....Sorsogon","01.1.3.3 - Fish preparations (ND)",106.4528082511380
"....Sorsogon","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",99.6992662475664
"....Sorsogon","01.1.3.6 - Other seafood preparations (ND)",141.8918918918920
"....Sorsogon","01.1.4 - Milk, other dairy products and eggs (ND)",104.8000000000000
"....Sorsogon","01.1.4.1 - Raw and whole milk (ND)",..
"....Sorsogon","01.1.4.3 - Other milk and cream (ND)",104.9968426745310
"....Sorsogon","01.1.4.4 - Non-animal milk (ND)",..
"....Sorsogon","01.1.4.5 - Cheese (ND)",101.2703797293090
"....Sorsogon","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Sorsogon","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Sorsogon","01.1.4.8 - Eggs (ND)",104.8602553978880
"....Sorsogon","01.1.5 - Oils and fats (ND)",107.4000000000000
"....Sorsogon","01.1.5.1 - Vegetable oils (ND)",109.2382626850830
"....Sorsogon","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",109.7021779527670
"....Sorsogon","01.1.5.3 - Margarine and similar preparations (ND)",106.6704448852370
"....Sorsogon","01.1.5.9 - Other animal oils and fats (ND)",..
"....Sorsogon","01.1.6 - Fruits and nuts (ND)",107.1000000000000
"....Sorsogon","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",106.5205053974960
"....Sorsogon","01.1.6.2 - Citrus fruits, fresh (ND)",114.2031379025600
"....Sorsogon","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",147.6741324144720
"....Sorsogon","01.1.6.5 - Other fruits, fresh (ND)",..
"....Sorsogon","01.1.6.7 - Fruit, dried and dehydrated (ND)",149.8596294216730
"....Sorsogon","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Sorsogon","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",110.8173889477760
"....Sorsogon","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",106.6000000000000
"....Sorsogon","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",100.0737839840150
"....Sorsogon","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",96.8867047960990
"....Sorsogon","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",71.3890205832311
"....Sorsogon","01.1.7.4 - Other vegetables, fresh or chilled (ND)",130.1176653206890
"....Sorsogon","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",96.5099686299290
"....Sorsogon","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",115.4639159068530
"....Sorsogon","01.1.8 - Sugar, confectionery and desserts (ND)",101.1000000000000
"....Sorsogon","01.1.8.1 - Cane and beet sugar (ND)",97.6865483301085
"....Sorsogon","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",112.3956723338490
"....Sorsogon","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",106.2863518894970
"....Sorsogon","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",107.9707185566510
"....Sorsogon","01.1.8.6 - Ice, ice cream and sorbet (ND)",104.9633424279560
"....Sorsogon","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.5415890894020
"....Sorsogon","01.1.9 - Ready-made food and other food products n.e.c. (ND)",110.4000000000000
"....Sorsogon","01.1.9.2 - Baby food (ND)",106.1315865801510
"....Sorsogon","01.1.9.3 - Salt, condiments and sauces (ND)",116.2475855769580
"....Sorsogon","01.1.9.4 - Spices, culinary herbs and seeds (ND)",105.2853815306720
"....Sorsogon","01.1.9.9 - Other food products n.e.c. (ND)",110.4023121934740
"....Sorsogon","01.2 - NON-ALCOHOLIC BEVERAGES",113.4000000000000
"....Sorsogon","01.2.1 - Fruit and vegetable juices (ND)",146.4000000000000
"....Sorsogon","01.2.1.0 - Fruit and vegetable juices (ND)",146.4293321767630
"....Sorsogon","01.2.2 - Coffee and coffee substitutes (ND)",106.0000000000000
"....Sorsogon","01.2.2.0 - Coffee and coffee substitutes (ND)",106.0216507987090
"....Sorsogon","01.2.3 - Tea, maté and other plant products for infusion (ND)",104.7000000000000
"....Sorsogon","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",104.6638625214680
"....Sorsogon","01.2.4 - Cocoa drinks (ND)",121.0000000000000
"....Sorsogon","01.2.4.0 - Cocoa drinks (ND)",120.9695278534740
"....Sorsogon","01.2.5 - Water (ND)",105.5000000000000
"....Sorsogon","01.2.5.0 - Water (ND)",105.5178624377330
"....Sorsogon","01.2.6 - Soft drinks (ND)",105.8000000000000
"....Sorsogon","01.2.6.0 - Soft drinks (ND)",105.7909464953240
"....Sorsogon","01.2.9 - Other non-alcoholic beverages (ND)",117.4000000000000
"....Sorsogon","01.2.9.0 - Other non-alcoholic beverages (ND)",117.4090905741220
"....Sorsogon","02 - ALCOHOLIC BEVERAGES AND TOBACCO",163.7000000000000
"....Sorsogon","02.1 - ALCOHOLIC BEVERAGES",125.2000000000000
"....Sorsogon","02.1.1 - Spirits and liquors (ND)",126.2000000000000
"....Sorsogon","02.1.1.0 - Spirits and liquors (ND)",126.2325406830960
"....Sorsogon","02.1.2 - Wine (ND)",131.8000000000000
"....Sorsogon","02.1.2.1 - Wine from grapes (ND)",131.7671429580280
"....Sorsogon","02.1.2.2 - Wine from other sources (ND)",..
"....Sorsogon","02.1.3 - Beer (ND)",121.0000000000000
"....Sorsogon","02.1.3.0 - Beer (ND)",120.9656358681570
"....Sorsogon","02.3 - TOBACCO",196.6000000000000
"....Sorsogon","02.3.0 - Tobacco (ND)",196.6000000000000
"....Sorsogon","02.3.0.1 - Cigarettes (ND)",196.6646457245190
"....Sorsogon","02.3.0.2 - Cigars (ND)",..
"....Sorsogon","02.3.0.9 - Other tobacco products (ND)",118.5114956150750
"....Sorsogon","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Sorsogon","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Sorsogon","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Sorsogon","02.900 - NON-FOOD",115.0000000000000
"....Sorsogon","03 - CLOTHING AND FOOTWEAR",111.2000000000000
"....Sorsogon","03.1 - CLOTHING",111.0000000000000
"....Sorsogon","03.1.1 - Clothing materials (SD)",104.1000000000000
"....Sorsogon","03.1.1.0 - Clothing materials (SD)",104.0687789799070
"....Sorsogon","03.1.2 - Garments (SD)",110.6000000000000
"....Sorsogon","03.1.2.1 - Garments for men or boys (SD)",109.8364502435530
"....Sorsogon","03.1.2.2 - Garments for women or girls (SD)",111.4203194615630
"....Sorsogon","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",107.0472743998520
"....Sorsogon","03.1.2.4 - School uniforms (SD)",..
"....Sorsogon","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.7000000000000
"....Sorsogon","03.1.3.1 - Other articles of clothing (SD)",101.4647618632060
"....Sorsogon","03.1.3.2 - Clothing accessories (SD)",107.1220565771010
"....Sorsogon","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",137.7000000000000
"....Sorsogon","03.1.4.1 - Cleaning of clothing (S)",140.0107700592350
"....Sorsogon","03.1.4.2 - Repair, tailoring and hire of clothing (S)",120.4345382644600
"....Sorsogon","03.2 - FOOTWEAR",111.5000000000000
"....Sorsogon","03.2.1 - Shoes and other footwear (SD)",111.5000000000000
"....Sorsogon","03.2.1.1 - Footwear for men (SD)",108.3731956738260
"....Sorsogon","03.2.1.2 - Footwear for women (SD)",117.6027742375290
"....Sorsogon","03.2.1.3 - Footwear for infants and children (SD)",109.2065887867690
"....Sorsogon","03.2.2 - Cleaning, repair, and hire of footwear (S)",136.6000000000000
"....Sorsogon","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",136.5925841609520
"....Sorsogon","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",116.1000000000000
"....Sorsogon","04.1 - ACTUAL RENTALS FOR HOUSING",111.8000000000000
"....Sorsogon","04.1.1 - Actual rentals paid by tenants for main residence (S)",111.8000000000000
"....Sorsogon","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",111.7884553581300
"....Sorsogon","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",107.8000000000000
"....Sorsogon","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",106.1000000000000
"....Sorsogon","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",106.1016295858940
"....Sorsogon","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",112.8000000000000
"....Sorsogon","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",112.7910900029940
"....Sorsogon","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",115.0000000000000
"....Sorsogon","04.4.1 - Water supply (ND)",115.0000000000000
"....Sorsogon","04.4.1.1 - Water supply through network systems (ND)",115.0053996437640
"....Sorsogon","04.5 - ELECTRICITY, GAS AND OTHER FUELS",123.0000000000000
"....Sorsogon","04.5.1 - Electricity (ND)",127.6000000000000
"....Sorsogon","04.5.1.0 - Electricity (ND)",127.6470046759760
"....Sorsogon","04.5.2 - Gas (ND)",130.7000000000000
"....Sorsogon","04.5.2.2 - Liquefied hydrocarbons (ND)",130.7410179433810
"....Sorsogon","04.5.3 - Liquid fuels (ND)",110.6000000000000
"....Sorsogon","04.5.3.0 - Liquid fuels (ND)",110.5592022216610
"....Sorsogon","04.5.4 - Solid fuels (ND)",110.2000000000000
"....Sorsogon","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",101.9289825891460
