"Geolocation","Commodity Description","2022 Ave" 
"....Guimaras","10.4.0 - Tertiary education (s)",..
"....Guimaras","10.4.0.0 - Tertiary education (s)",..
"....Guimaras","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Guimaras","10.5.0 - Education not defined by level (s)",..
"....Guimaras","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Guimaras","10.5.0.9 - Other education not defined by level (S)",..
"....Guimaras","11 - RESTAURANTS AND ACCOMMODATION SERVICES",121.6666666666670
"....Guimaras","11.1 - FOOD AND BEVERAGE SERVING SERVICES",122.0500000000000
"....Guimaras","11.1.1 - Restaurants, café and the like (S)",122.0500000000000
"....Guimaras","11.1.1.1 - Restaurants, café and the like - with full service (S)",122.0407127669710
"....Guimaras","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Guimaras","11.2.0 - Accommodation services (S)",100.0000000000000
"....Guimaras","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Guimaras","12 - FINANCIAL SERVICES",163.6000000000000
"....Guimaras","12.2 - FINANCIAL SERVICES",163.6000000000000
"....Guimaras","12.2.1 - Financial intermediation services indirectly measured (S)",163.6000000000000
"....Guimaras","12.2.1.0 - Financial intermediation services indirectly measured (S)",163.6363636363640
"....Guimaras","12.2.9 - Other financial services (S)",..
"....Guimaras","12.2.9.1 - Remittances fees (S)",..
"....Guimaras","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",120.1333333333330
"....Guimaras","13.1 - PERSONAL CARE",122.0750000000000
"....Guimaras","13.1.1 - Electric appliances for personal care (SD)",..
"....Guimaras","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Guimaras","13.1.2 - Other appliances, articles and products for personal care (ND)",122.2000000000000
"....Guimaras","13.1.2.0 - Other appliances, articles and products for personal care (ND)",122.1972931328400
"....Guimaras","13.1.3 - Hairdressing salons and personal grooming establishments (S)",121.2000000000000
"....Guimaras","13.1.3.1 - Hairdressing (S)",119.7600226954890
"....Guimaras","13.1.3.2 - Personal grooming treatments (S)",122.6630404306620
"....Guimaras","13.2 - OTHER PERSONAL EFFECTS",110.4333333333330
"....Guimaras","13.2.1 - Jewellery and watches (D)",109.9083333333330
"....Guimaras","13.2.1.1 - Jewellery and watches (D)",109.9245028929490
"....Guimaras","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Guimaras","13.2.9 - Other personal effects n.e.c. (SD)",110.5583333333330
"....Guimaras","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",110.5492455959170
"....Guimaras","13.9 - OTHER SERVICES",100.4000000000000
"....Guimaras","13.9.0 - Other services (S)",100.4000000000000
"....Guimaras","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....City of Iloilo (Capital)","0 - ALL ITEMS",115.2500000000000
"....City of Iloilo (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",111.2416666666670
"....City of Iloilo (Capital)","01.1 - FOOD",110.2666666666670
"....City of Iloilo (Capital)","01.1.1 - Cereals and cereal products (ND)",92.8583333333333
"....City of Iloilo (Capital)","01.1.1.1 - Cereals (ND)",85.7403299214285
"....City of Iloilo (Capital)","01.1.1.12 - Rice",85.2539482458956
"....City of Iloilo (Capital)","01.1.1.16 - Corn",134.9304553326480
"....City of Iloilo (Capital)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",115.1461051340900
"....City of Iloilo (Capital)","01.1.1.2 - Flour of cereals (ND)",105.1960299482310
"....City of Iloilo (Capital)","01.1.1.3 - Bread and bakery products (ND)",113.1453893765220
"....City of Iloilo (Capital)","01.1.1.4 - Breakfast cereals (ND)",109.3177924068900
"....City of Iloilo (Capital)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",123.4614084267800
"....City of Iloilo (Capital)","01.1.1.9 - Other cereal and grain mill products (ND)",116.1704568829280
"....City of Iloilo (Capital)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",121.6916666666670
"....City of Iloilo (Capital)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",122.1304187399430
"....City of Iloilo (Capital)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....City of Iloilo (Capital)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",109.4073872846370
"....City of Iloilo (Capital)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",121.1335409358930
"....City of Iloilo (Capital)","01.1.3 - Fish and other seafood (ND)",119.4166666666670
"....City of Iloilo (Capital)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",119.0937942101750
"....City of Iloilo (Capital)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",115.3630193796920
"....City of Iloilo (Capital)","01.1.3.3 - Fish preparations (ND)",117.1660463452960
"....City of Iloilo (Capital)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",123.8029631628880
"....City of Iloilo (Capital)","01.1.3.6 - Other seafood preparations (ND)",108.2862799736010
"....City of Iloilo (Capital)","01.1.4 - Milk, other dairy products and eggs (ND)",111.5500000000000
"....City of Iloilo (Capital)","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Iloilo (Capital)","01.1.4.3 - Other milk and cream (ND)",113.8325720775010
"....City of Iloilo (Capital)","01.1.4.4 - Non-animal milk (ND)",..
"....City of Iloilo (Capital)","01.1.4.5 - Cheese (ND)",112.4301697485220
"....City of Iloilo (Capital)","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Iloilo (Capital)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....City of Iloilo (Capital)","01.1.4.8 - Eggs (ND)",108.3213595020560
"....City of Iloilo (Capital)","01.1.5 - Oils and fats (ND)",118.2583333333330
"....City of Iloilo (Capital)","01.1.5.1 - Vegetable oils (ND)",118.8562100960390
"....City of Iloilo (Capital)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",123.5675584269910
"....City of Iloilo (Capital)","01.1.5.3 - Margarine and similar preparations (ND)",109.8499843733720
"....City of Iloilo (Capital)","01.1.5.9 - Other animal oils and fats (ND)",114.9278508491890
"....City of Iloilo (Capital)","01.1.6 - Fruits and nuts (ND)",125.0750000000000
"....City of Iloilo (Capital)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",125.9425925329030
"....City of Iloilo (Capital)","01.1.6.2 - Citrus fruits, fresh (ND)",131.9266624179660
"....City of Iloilo (Capital)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",76.5132917163499
"....City of Iloilo (Capital)","01.1.6.5 - Other fruits, fresh (ND)",131.2325028818780
"....City of Iloilo (Capital)","01.1.6.7 - Fruit, dried and dehydrated (ND)",108.7047758703510
"....City of Iloilo (Capital)","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....City of Iloilo (Capital)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.5802403647050
"....City of Iloilo (Capital)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",119.5416666666670
"....City of Iloilo (Capital)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",116.3045206862810
"....City of Iloilo (Capital)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",113.0225713407330
"....City of Iloilo (Capital)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",142.8785454192290
"....City of Iloilo (Capital)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",133.8304890080130
"....City of Iloilo (Capital)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",109.7707447149370
"....City of Iloilo (Capital)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",113.1886762333480
"....City of Iloilo (Capital)","01.1.8 - Sugar, confectionery and desserts (ND)",124.3333333333330
"....City of Iloilo (Capital)","01.1.8.1 - Cane and beet sugar (ND)",158.6607440162620
"....City of Iloilo (Capital)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....City of Iloilo (Capital)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",109.6144981683200
"....City of Iloilo (Capital)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",116.7416886948880
"....City of Iloilo (Capital)","01.1.8.6 - Ice, ice cream and sorbet (ND)",107.4367822824070
"....City of Iloilo (Capital)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",98.0874316939891
"....City of Iloilo (Capital)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",116.7583333333330
"....City of Iloilo (Capital)","01.1.9.2 - Baby food (ND)",106.5798980299220
"....City of Iloilo (Capital)","01.1.9.3 - Salt, condiments and sauces (ND)",124.4063217358440
"....City of Iloilo (Capital)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",127.0826944742480
"....City of Iloilo (Capital)","01.1.9.9 - Other food products n.e.c. (ND)",117.5263294684680
"....City of Iloilo (Capital)","01.2 - NON-ALCOHOLIC BEVERAGES",120.0416666666670
"....City of Iloilo (Capital)","01.2.1 - Fruit and vegetable juices (ND)",148.5333333333330
"....City of Iloilo (Capital)","01.2.1.0 - Fruit and vegetable juices (ND)",148.5435201864360
"....City of Iloilo (Capital)","01.2.2 - Coffee and coffee substitutes (ND)",122.6833333333330
"....City of Iloilo (Capital)","01.2.2.0 - Coffee and coffee substitutes (ND)",122.6829172321320
"....City of Iloilo (Capital)","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.7083333333330
"....City of Iloilo (Capital)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.7217610970770
"....City of Iloilo (Capital)","01.2.4 - Cocoa drinks (ND)",122.9833333333330
"....City of Iloilo (Capital)","01.2.4.0 - Cocoa drinks (ND)",122.9932157088510
"....City of Iloilo (Capital)","01.2.5 - Water (ND)",103.0833333333330
"....City of Iloilo (Capital)","01.2.5.0 - Water (ND)",103.0516828100480
"....City of Iloilo (Capital)","01.2.6 - Soft drinks (ND)",131.0750000000000
"....City of Iloilo (Capital)","01.2.6.0 - Soft drinks (ND)",131.0842781033680
"....City of Iloilo (Capital)","01.2.9 - Other non-alcoholic beverages (ND)",155.0500000000000
"....City of Iloilo (Capital)","01.2.9.0 - Other non-alcoholic beverages (ND)",155.0561029009310
"....City of Iloilo (Capital)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",152.4666666666670
"....City of Iloilo (Capital)","02.1 - ALCOHOLIC BEVERAGES",134.9833333333330
"....City of Iloilo (Capital)","02.1.1 - Spirits and liquors (ND)",129.7500000000000
"....City of Iloilo (Capital)","02.1.1.0 - Spirits and liquors (ND)",129.7420748788280
"....City of Iloilo (Capital)","02.1.2 - Wine (ND)",110.4666666666670
"....City of Iloilo (Capital)","02.1.2.1 - Wine from grapes (ND)",110.4793641994800
"....City of Iloilo (Capital)","02.1.2.2 - Wine from other sources (ND)",..
"....City of Iloilo (Capital)","02.1.3 - Beer (ND)",138.0833333333330
"....City of Iloilo (Capital)","02.1.3.0 - Beer (ND)",138.1116834465000
"....City of Iloilo (Capital)","02.3 - TOBACCO",173.4083333333330
"....City of Iloilo (Capital)","02.3.0 - Tobacco (ND)",173.4083333333330
"....City of Iloilo (Capital)","02.3.0.1 - Cigarettes (ND)",172.9053178148990
"....City of Iloilo (Capital)","02.3.0.2 - Cigars (ND)",..
"....City of Iloilo (Capital)","02.3.0.9 - Other tobacco products (ND)",253.6489100912930
"....City of Iloilo (Capital)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....City of Iloilo (Capital)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....City of Iloilo (Capital)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....City of Iloilo (Capital)","02.900 - NON-FOOD",116.2416666666670
"....City of Iloilo (Capital)","03 - CLOTHING AND FOOTWEAR",104.6583333333330
"....City of Iloilo (Capital)","03.1 - CLOTHING",105.8916666666670
"....City of Iloilo (Capital)","03.1.1 - Clothing materials (SD)",101.7000000000000
"....City of Iloilo (Capital)","03.1.1.0 - Clothing materials (SD)",101.6606301423040
"....City of Iloilo (Capital)","03.1.2 - Garments (SD)",105.7166666666670
"....City of Iloilo (Capital)","03.1.2.1 - Garments for men or boys (SD)",103.2524472874850
"....City of Iloilo (Capital)","03.1.2.2 - Garments for women or girls (SD)",107.7997808528510
"....City of Iloilo (Capital)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",106.7752503442820
"....City of Iloilo (Capital)","03.1.2.4 - School uniforms (SD)",119.8771171434510
"....City of Iloilo (Capital)","03.1.3 - Other articles of clothing and clothing accessories (SD)",103.3416666666670
"....City of Iloilo (Capital)","03.1.3.1 - Other articles of clothing (SD)",103.5141106925380
"....City of Iloilo (Capital)","03.1.3.2 - Clothing accessories (SD)",101.0554672403390
"....City of Iloilo (Capital)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",110.9500000000000
"....City of Iloilo (Capital)","03.1.4.1 - Cleaning of clothing (S)",111.0459527014040
"....City of Iloilo (Capital)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",108.5505376168670
"....City of Iloilo (Capital)","03.2 - FOOTWEAR",101.4333333333330
"....City of Iloilo (Capital)","03.2.1 - Shoes and other footwear (SD)",101.4333333333330
"....City of Iloilo (Capital)","03.2.1.1 - Footwear for men (SD)",104.8629578103750
"....City of Iloilo (Capital)","03.2.1.2 - Footwear for women (SD)",97.3618119860104
"....City of Iloilo (Capital)","03.2.1.3 - Footwear for infants and children (SD)",102.0339634994770
"....City of Iloilo (Capital)","03.2.2 - Cleaning, repair, and hire of footwear (S)",106.6000000000000
"....City of Iloilo (Capital)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",106.5635731528660
"....City of Iloilo (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",116.9166666666670
"....City of Iloilo (Capital)","04.1 - ACTUAL RENTALS FOR HOUSING",111.4000000000000
"....City of Iloilo (Capital)","04.1.1 - Actual rentals paid by tenants for main residence (S)",111.4000000000000
"....City of Iloilo (Capital)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",111.4484188713910
"....City of Iloilo (Capital)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",108.0500000000000
"....City of Iloilo (Capital)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",107.2166666666670
"....City of Iloilo (Capital)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",107.2162554350620
"....City of Iloilo (Capital)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",111.1000000000000
"....City of Iloilo (Capital)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",111.0890416560320
"....City of Iloilo (Capital)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",119.3000000000000
"....City of Iloilo (Capital)","04.4.1 - Water supply (ND)",119.3000000000000
"....City of Iloilo (Capital)","04.4.1.1 - Water supply through network systems (ND)",119.2605843768640
"....City of Iloilo (Capital)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",130.3833333333330
"....City of Iloilo (Capital)","04.5.1 - Electricity (ND)",130.2250000000000
"....City of Iloilo (Capital)","04.5.1.0 - Electricity (ND)",130.2213095312910
"....City of Iloilo (Capital)","04.5.2 - Gas (ND)",132.8833333333330
"....City of Iloilo (Capital)","04.5.2.2 - Liquefied hydrocarbons (ND)",132.8921292151980
"....City of Iloilo (Capital)","04.5.3 - Liquid fuels (ND)",167.8000000000000
"....City of Iloilo (Capital)","04.5.3.0 - Liquid fuels (ND)",167.8042881154430
"....City of Iloilo (Capital)","04.5.4 - Solid fuels (ND)",128.4500000000000
"....City of Iloilo (Capital)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",122.7245277382410
"....City of Iloilo (Capital)","04.5.4.3 - Charcoal (ND)",130.8460320835400
"....City of Iloilo (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",114.5083333333330
"....City of Iloilo (Capital)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.4833333333330
"....City of Iloilo (Capital)","05.1.1 - Furniture, furnishings and loose carpets (D)",110.4833333333330
"....City of Iloilo (Capital)","05.1.1.1 - Household furniture (D)",111.6013103968400
"....City of Iloilo (Capital)","05.1.1.3 - Lighting equipment (D)",..
"....City of Iloilo (Capital)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",102.3364156137500
"....City of Iloilo (Capital)","05.2 - HOUSEHOLD TEXTILES",109.5166666666670
"....City of Iloilo (Capital)","05.2.1 - Household textiles (SD)",109.5166666666670
"....City of Iloilo (Capital)","05.2.1.1 - Furnishing fabrics and curtains (SD)",107.9085233867680
"....City of Iloilo (Capital)","05.2.1.2 - Bed linen and bedding (SD)",110.0751355687090
"....City of Iloilo (Capital)","05.2.1.3 - Table linen and bathroom linen (SD)",103.4304135206300
"....City of Iloilo (Capital)","05.2.1.9 - Other household textiles (SD)",114.4377872696560
"....City of Iloilo (Capital)","05.3 - HOUSEHOLD APPLIANCES",102.4166666666670
"....City of Iloilo (Capital)","05.3.1 - Major household appliances, whether electric or not (D)",100.0333333333330
"....City of Iloilo (Capital)","05.3.1.1 - Major kitchen appliances (D)",99.7418895074766
"....City of Iloilo (Capital)","05.3.1.2 - Major laundry appliances (D)",100.9430598437530
"....City of Iloilo (Capital)","05.3.1.3 - Heaters, air conditioners (D)",99.5189060362255
"....City of Iloilo (Capital)","05.3.2 - Small household appliances (SD)",111.9416666666670
"....City of Iloilo (Capital)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",106.8713623526960
"....City of Iloilo (Capital)","05.3.2.9 - Other small household appliances (SD)",113.7941542936750
"....City of Iloilo (Capital)","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....City of Iloilo (Capital)","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....City of Iloilo (Capital)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",107.0916666666670
"....City of Iloilo (Capital)","05.4.0 - Glassware, tableware and household utensils (SD)",107.0916666666670
"....City of Iloilo (Capital)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.3412616020300
"....City of Iloilo (Capital)","05.4.0.2 - Cutlery, flatware and silverware (SD)",109.4281181090940
"....City of Iloilo (Capital)","05.4.0.3 - Kitchen utensils and articles (SD)",101.4285865665580
"....City of Iloilo (Capital)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",114.6750000000000
"....City of Iloilo (Capital)","05.5.1 - Motorized tools and equipment (D)",..
"....City of Iloilo (Capital)","05.5.1.0 - Motorized tools and equipment (D)",..
"....City of Iloilo (Capital)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",114.6750000000000
"....City of Iloilo (Capital)","05.5.2.1 - Non-motorized tools (SD)",121.9348450537180
"....City of Iloilo (Capital)","05.5.2.2 - Miscellaneous accessories (SD)",107.4337056685320
"....City of Iloilo (Capital)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",117.2000000000000
"....City of Iloilo (Capital)","05.6.1 - Non-durable household goods (ND)",114.9916666666670
"....City of Iloilo (Capital)","05.6.1.1 - Household cleaning and maintenance products (ND)",118.0317635212950
"....City of Iloilo (Capital)","05.6.1.9 - Other non-durable household goods (ND)",113.9761532262920
"....City of Iloilo (Capital)","05.6.2 - Domestic services and household services (S)",119.1583333333330
"....City of Iloilo (Capital)","05.6.2.1 - Domestic services by paid staff (S)",119.1398028617870
"....City of Iloilo (Capital)","06 - HEALTH",112.4083333333330
"....City of Iloilo (Capital)","06.1 - MEDICINES AND HEALTH PRODUCTS",108.3916666666670
"....City of Iloilo (Capital)","06.1.1 - Medicines (ND)",108.7250000000000
"....City of Iloilo (Capital)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",108.7269372029520
"....City of Iloilo (Capital)","06.1.2 - Medical products (ND)",103.4583333333330
"....City of Iloilo (Capital)","06.1.2.1 - Medical diagnostic products (ND)",97.7495553686428
"....City of Iloilo (Capital)","06.1.2.2 - Prevention and protective devices (ND)",106.6813251253390
"....City of Iloilo (Capital)","06.1.2.3 - Treatment devices for personal use (ND)",105.9283836739300
"....City of Iloilo (Capital)","06.1.3 - Assistive products (D)",100.6666666666670
"....City of Iloilo (Capital)","06.1.3.1 - Assistive products for vision (D)",100.6517689291150
"....City of Iloilo (Capital)","06.2 - OUTPATIENT CARE SERVICES",137.3000000000000
"....City of Iloilo (Capital)","06.2.1 - Preventive care services (S)",..
"....City of Iloilo (Capital)","06.2.1.9 - Other preventive services (S)",..
"....City of Iloilo (Capital)","06.2.2 - Outpatient dental services (S)",137.3000000000000
"....City of Iloilo (Capital)","06.2.2.1 - Dental preventive services (S)",137.3367657930650
"....City of Iloilo (Capital)","06.2.3 - Other outpatient care services (S)",..
"....City of Iloilo (Capital)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Iloilo (Capital)","06.3 - INPATIENT CARE SERVICES",105.9000000000000
"....City of Iloilo (Capital)","06.3.1 - Inpatient curative and rehabilitative services (S)",105.9000000000000
"....City of Iloilo (Capital)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",105.9356648886020
"....City of Iloilo (Capital)","06.4 - OTHER HEALTH SERVICES",122.2000000000000
"....City of Iloilo (Capital)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",122.2000000000000
"....City of Iloilo (Capital)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",122.1918250544690
"....City of Iloilo (Capital)","07 - TRANSPORT",138.0083333333330
"....City of Iloilo (Capital)","07.1 - PURCHASE OF VEHICLES",97.1166666666667
"....City of Iloilo (Capital)","07.1.1 - Motor cars (D)",96.5000000000000
"....City of Iloilo (Capital)","07.1.1.1 - New motor cars (D)",96.5204703592917
"....City of Iloilo (Capital)","07.1.2 - Motorcycles (D)",97.5833333333333
"....City of Iloilo (Capital)","07.1.2.0 - Motorcycles (D)",97.5474067877526
"....City of Iloilo (Capital)","07.1.3 - Bicycles (D)",99.7666666666667
"....City of Iloilo (Capital)","07.1.3.0 - Bicycles (D)",99.7807778888499
"....City of Iloilo (Capital)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",145.1250000000000
"....City of Iloilo (Capital)","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.8666666666670
"....City of Iloilo (Capital)","07.2.1.1 - Tires (SD)",100.0331406482570
"....City of Iloilo (Capital)","07.2.1.2 - Parts for personal transport equipment (SD)",103.5818181662910
"....City of Iloilo (Capital)","07.2.1.3 - Accessories for personal transport equipment (SD)",100.5626454771650
"....City of Iloilo (Capital)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",149.5583333333330
"....City of Iloilo (Capital)","07.2.2.1 - Diesel (ND)",169.2155885577590
"....City of Iloilo (Capital)","07.2.2.2 - Gasoline (ND)",138.9558298520140
"....City of Iloilo (Capital)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Iloilo (Capital)","07.2.2.4 - Lubricants (ND)",101.2306305420580
"....City of Iloilo (Capital)","07.2.3 - Maintenance and repair of personal transport equipment (S)",132.9000000000000
"....City of Iloilo (Capital)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",132.8616978876050
"....City of Iloilo (Capital)","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....City of Iloilo (Capital)","07.2.4.2 - Toll facilities (S)",..
"....City of Iloilo (Capital)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Iloilo (Capital)","07.3 - PASSENGER TRANSPORT SERVICES",144.4916666666670
"....City of Iloilo (Capital)","07.3.1 - Passenger transport by railway (S)",..
"....City of Iloilo (Capital)","07.3.1.1 - Passenger transport by train (S)",..
"....City of Iloilo (Capital)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Iloilo (Capital)","07.3.2 - Passenger transport by road (S)",146.5916666666670
"....City of Iloilo (Capital)","07.3.2.1 - Passenger transport by bus and coach (S)",146.9790159189580
"....City of Iloilo (Capital)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",103.1250000000000
"....City of Iloilo (Capital)","07.3.2.9 - Other passenger transport by road (S)",149.7952900104940
"....City of Iloilo (Capital)","07.3.3 - Passenger transport by air (S)",116.7416666666670
"....City of Iloilo (Capital)","07.3.3.1 - Passenger transport by air, domestic (S)",116.7555362098050
"....City of Iloilo (Capital)","07.3.4 - Passenger transport by sea and inland waterway (S)",94.5916666666667
"....City of Iloilo (Capital)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",94.6041837561072
"....City of Iloilo (Capital)","07.4 - TRANSPORT SERVICES OF GOODS",109.1000000000000
"....City of Iloilo (Capital)","07.4.1 - Postal and courier services (S)",109.1000000000000
"....City of Iloilo (Capital)","07.4.1.1 - Letter handling services (S)",111.8532110091740
"....City of Iloilo (Capital)","07.4.1.2 - Courier and parcel delivery services (S)",100.9929040688730
"....City of Iloilo (Capital)","08 - INFORMATION AND COMMUNICATION",102.9833333333330
"....City of Iloilo (Capital)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",107.7750000000000
"....City of Iloilo (Capital)","08.1.1 - Fixed telephone equipment (D)",..
"....City of Iloilo (Capital)","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Iloilo (Capital)","08.1.2 - Mobile telephone equipment (D)",121.0666666666670
"....City of Iloilo (Capital)","08.1.2.0 - Mobile telephone equipment (D)",121.0711570448880
"....City of Iloilo (Capital)","08.1.3 - Information processing equipment (D)",113.2166666666670
"....City of Iloilo (Capital)","08.1.3.1 - Computers, laptops and tablets (D)",113.2062481322800
"....City of Iloilo (Capital)","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....City of Iloilo (Capital)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9333333333334
"....City of Iloilo (Capital)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9418165889980
"....City of Iloilo (Capital)","08.1.5 - Unrecorded recording media (SD)",112.7000000000000
"....City of Iloilo (Capital)","08.1.5.0 - Unrecorded recording media (SD)",112.6644930665350
"....City of Iloilo (Capital)","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.5333333333330
"....City of Iloilo (Capital)","08.3.1 - Fixed communication services (S)",..
"....City of Iloilo (Capital)","08.3.1.0 - Fixed communication services (S)",..
"....City of Iloilo (Capital)","08.3.2 - Mobile communication services (S)",100.2000000000000
"....City of Iloilo (Capital)","08.3.2.0 - Mobile communication services (S)",100.2106638237910
"....City of Iloilo (Capital)","08.3.3 - Internet access provision services and net storage services (S)",111.3666666666670
"....City of Iloilo (Capital)","08.3.3.0 - Internet access provision services and net storage services (S)",111.3398673324030
"....City of Iloilo (Capital)","08.3.5 - Repair and rental of information and communication equipment (S)",107.7000000000000
"....City of Iloilo (Capital)","08.3.5.0 - Repair and rental of information and communication equipment (S)",107.7497310308310
"....City of Iloilo (Capital)","09 - RECREATION, SPORT AND CULTURE",107.0000000000000
"....City of Iloilo (Capital)","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....City of Iloilo (Capital)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....City of Iloilo (Capital)","09.1.1.1 - Cameras (D)",100.0000000000000
"....City of Iloilo (Capital)","09.2 - OTHER RECREATIONAL GOODS",85.4000000000000
"....City of Iloilo (Capital)","09.2.1 - Games, toys and hobbies (SD)",84.7000000000000
