"Geolocation","Commodity Description","2022 Nov" 
"....Antique","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.9629774475300
"....Antique","01.2.4 - Cocoa drinks (ND)",118.9000000000000
"....Antique","01.2.4.0 - Cocoa drinks (ND)",118.9498656670480
"....Antique","01.2.5 - Water (ND)",112.7000000000000
"....Antique","01.2.5.0 - Water (ND)",112.7123166568410
"....Antique","01.2.6 - Soft drinks (ND)",128.3000000000000
"....Antique","01.2.6.0 - Soft drinks (ND)",128.3342978119940
"....Antique","01.2.9 - Other non-alcoholic beverages (ND)",117.9000000000000
"....Antique","01.2.9.0 - Other non-alcoholic beverages (ND)",117.9092846517770
"....Antique","02 - ALCOHOLIC BEVERAGES AND TOBACCO",167.4000000000000
"....Antique","02.1 - ALCOHOLIC BEVERAGES",140.1000000000000
"....Antique","02.1.1 - Spirits and liquors (ND)",141.2000000000000
"....Antique","02.1.1.0 - Spirits and liquors (ND)",141.1830628389450
"....Antique","02.1.2 - Wine (ND)",129.2000000000000
"....Antique","02.1.2.1 - Wine from grapes (ND)",125.1290769107850
"....Antique","02.1.2.2 - Wine from other sources (ND)",129.3475136533490
"....Antique","02.1.3 - Beer (ND)",139.0000000000000
"....Antique","02.1.3.0 - Beer (ND)",138.9654706718430
"....Antique","02.3 - TOBACCO",206.4000000000000
"....Antique","02.3.0 - Tobacco (ND)",206.4000000000000
"....Antique","02.3.0.1 - Cigarettes (ND)",211.9949641881910
"....Antique","02.3.0.2 - Cigars (ND)",..
"....Antique","02.3.0.9 - Other tobacco products (ND)",146.9367644732810
"....Antique","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Antique","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Antique","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Antique","02.900 - NON-FOOD",118.5000000000000
"....Antique","03 - CLOTHING AND FOOTWEAR",112.3000000000000
"....Antique","03.1 - CLOTHING",110.1000000000000
"....Antique","03.1.1 - Clothing materials (SD)",108.9000000000000
"....Antique","03.1.1.0 - Clothing materials (SD)",108.8992974238880
"....Antique","03.1.2 - Garments (SD)",109.9000000000000
"....Antique","03.1.2.1 - Garments for men or boys (SD)",107.2509048600610
"....Antique","03.1.2.2 - Garments for women or girls (SD)",111.9830226730740
"....Antique","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",127.2707459183610
"....Antique","03.1.2.4 - School uniforms (SD)",..
"....Antique","03.1.3 - Other articles of clothing and clothing accessories (SD)",103.9000000000000
"....Antique","03.1.3.1 - Other articles of clothing (SD)",103.6185935579250
"....Antique","03.1.3.2 - Clothing accessories (SD)",106.6449559309890
"....Antique","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",134.9000000000000
"....Antique","03.1.4.1 - Cleaning of clothing (S)",135.0638190942430
"....Antique","03.1.4.2 - Repair, tailoring and hire of clothing (S)",134.5255183725610
"....Antique","03.2 - FOOTWEAR",117.3000000000000
"....Antique","03.2.1 - Shoes and other footwear (SD)",117.3000000000000
"....Antique","03.2.1.1 - Footwear for men (SD)",116.5413004732360
"....Antique","03.2.1.2 - Footwear for women (SD)",117.6594236517060
"....Antique","03.2.1.3 - Footwear for infants and children (SD)",117.6668981559850
"....Antique","03.2.2 - Cleaning, repair, and hire of footwear (S)",119.9000000000000
"....Antique","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",119.9363831545470
"....Antique","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",121.6000000000000
"....Antique","04.1 - ACTUAL RENTALS FOR HOUSING",100.0000000000000
"....Antique","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....Antique","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....Antique","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",117.0000000000000
"....Antique","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",115.9000000000000
"....Antique","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",115.9440300338810
"....Antique","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",120.6000000000000
"....Antique","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",120.5752581976130
"....Antique","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",102.9000000000000
"....Antique","04.4.1 - Water supply (ND)",102.9000000000000
"....Antique","04.4.1.1 - Water supply through network systems (ND)",102.8772593406970
"....Antique","04.5 - ELECTRICITY, GAS AND OTHER FUELS",137.9000000000000
"....Antique","04.5.1 - Electricity (ND)",126.7000000000000
"....Antique","04.5.1.0 - Electricity (ND)",126.6912047579760
"....Antique","04.5.2 - Gas (ND)",128.8000000000000
"....Antique","04.5.2.2 - Liquefied hydrocarbons (ND)",128.8399181920560
"....Antique","04.5.3 - Liquid fuels (ND)",151.9000000000000
"....Antique","04.5.3.0 - Liquid fuels (ND)",151.8666870509100
"....Antique","04.5.4 - Solid fuels (ND)",160.4000000000000
"....Antique","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",163.5016685534310
"....Antique","04.5.4.3 - Charcoal (ND)",129.4105414303840
"....Antique","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",114.2000000000000
"....Antique","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",106.3000000000000
"....Antique","05.1.1 - Furniture, furnishings and loose carpets (D)",106.3000000000000
"....Antique","05.1.1.1 - Household furniture (D)",106.9877346053950
"....Antique","05.1.1.3 - Lighting equipment (D)",100.0000000000000
"....Antique","05.1.1.4 - Furnishings, loose carpets and rugs (D)",105.0326657358350
"....Antique","05.2 - HOUSEHOLD TEXTILES",105.4000000000000
"....Antique","05.2.1 - Household textiles (SD)",105.4000000000000
"....Antique","05.2.1.1 - Furnishing fabrics and curtains (SD)",107.3161633380430
"....Antique","05.2.1.2 - Bed linen and bedding (SD)",104.5214394061720
"....Antique","05.2.1.3 - Table linen and bathroom linen (SD)",101.5316973243220
"....Antique","05.2.1.9 - Other household textiles (SD)",105.7820737520890
"....Antique","05.3 - HOUSEHOLD APPLIANCES",102.9000000000000
"....Antique","05.3.1 - Major household appliances, whether electric or not (D)",102.4000000000000
"....Antique","05.3.1.1 - Major kitchen appliances (D)",102.9928307718390
"....Antique","05.3.1.2 - Major laundry appliances (D)",101.4079472139730
"....Antique","05.3.1.3 - Heaters, air conditioners (D)",100.9687626150420
"....Antique","05.3.2 - Small household appliances (SD)",106.0000000000000
"....Antique","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.5850933083900
"....Antique","05.3.2.9 - Other small household appliances (SD)",106.6290542952200
"....Antique","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Antique","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Antique","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",110.0000000000000
"....Antique","05.4.0 - Glassware, tableware and household utensils (SD)",110.0000000000000
"....Antique","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",113.4539008768340
"....Antique","05.4.0.2 - Cutlery, flatware and silverware (SD)",104.7698265676440
"....Antique","05.4.0.3 - Kitchen utensils and articles (SD)",105.7492501139720
"....Antique","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",110.7000000000000
"....Antique","05.5.1 - Motorized tools and equipment (D)",..
"....Antique","05.5.1.0 - Motorized tools and equipment (D)",..
"....Antique","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",110.7000000000000
"....Antique","05.5.2.1 - Non-motorized tools (SD)",109.9506935397900
"....Antique","05.5.2.2 - Miscellaneous accessories (SD)",111.5060639051840
"....Antique","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",118.9000000000000
"....Antique","05.6.1 - Non-durable household goods (ND)",112.4000000000000
"....Antique","05.6.1.1 - Household cleaning and maintenance products (ND)",120.5660535890890
"....Antique","05.6.1.9 - Other non-durable household goods (ND)",109.6759543657880
"....Antique","05.6.2 - Domestic services and household services (S)",129.7000000000000
"....Antique","05.6.2.1 - Domestic services by paid staff (S)",129.6756876987440
"....Antique","06 - HEALTH",116.6000000000000
"....Antique","06.1 - MEDICINES AND HEALTH PRODUCTS",116.5000000000000
"....Antique","06.1.1 - Medicines (ND)",117.0000000000000
"....Antique","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",117.0167826523050
"....Antique","06.1.2 - Medical products (ND)",100.0000000000000
"....Antique","06.1.2.1 - Medical diagnostic products (ND)",106.3312208887530
"....Antique","06.1.2.2 - Prevention and protective devices (ND)",79.3577519427109
"....Antique","06.1.2.3 - Treatment devices for personal use (ND)",114.4276878525270
"....Antique","06.1.3 - Assistive products (D)",107.3000000000000
"....Antique","06.1.3.1 - Assistive products for vision (D)",107.3280934462670
"....Antique","06.2 - OUTPATIENT CARE SERVICES",119.3000000000000
"....Antique","06.2.1 - Preventive care services (S)",111.8000000000000
"....Antique","06.2.1.9 - Other preventive services (S)",111.8147605897400
"....Antique","06.2.2 - Outpatient dental services (S)",131.8000000000000
"....Antique","06.2.2.1 - Dental preventive services (S)",131.7678155451920
"....Antique","06.2.3 - Other outpatient care services (S)",..
"....Antique","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Antique","06.3 - INPATIENT CARE SERVICES",115.8000000000000
"....Antique","06.3.1 - Inpatient curative and rehabilitative services (S)",115.8000000000000
"....Antique","06.3.1.0 - Inpatient curative and rehabilitative services (S)",115.7891126773110
"....Antique","06.4 - OTHER HEALTH SERVICES",112.8000000000000
"....Antique","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",112.8000000000000
"....Antique","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",112.7672451906510
"....Antique","07 - TRANSPORT",130.1000000000000
"....Antique","07.1 - PURCHASE OF VEHICLES",107.9000000000000
"....Antique","07.1.1 - Motor cars (D)",107.6000000000000
"....Antique","07.1.1.1 - New motor cars (D)",107.6060931875980
"....Antique","07.1.2 - Motorcycles (D)",105.2000000000000
"....Antique","07.1.2.0 - Motorcycles (D)",105.1916002226870
"....Antique","07.1.3 - Bicycles (D)",138.9000000000000
"....Antique","07.1.3.0 - Bicycles (D)",138.8888888888890
"....Antique","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",129.7000000000000
"....Antique","07.2.1 - Parts and accessories for personal transport equipment (SD)",101.8000000000000
"....Antique","07.2.1.1 - Tires (SD)",100.9511272341670
"....Antique","07.2.1.2 - Parts for personal transport equipment (SD)",103.6074364628010
"....Antique","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Antique","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",136.2000000000000
"....Antique","07.2.2.1 - Diesel (ND)",176.7671667628390
"....Antique","07.2.2.2 - Gasoline (ND)",128.1466647530130
"....Antique","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Antique","07.2.2.4 - Lubricants (ND)",104.5729903147680
"....Antique","07.2.3 - Maintenance and repair of personal transport equipment (S)",116.5000000000000
"....Antique","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",116.5431077183510
"....Antique","07.2.4 - Other services in respect of personal transport equipment (S)",100.6000000000000
"....Antique","07.2.4.2 - Toll facilities (S)",..
"....Antique","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.5941973494690
"....Antique","07.3 - PASSENGER TRANSPORT SERVICES",139.8000000000000
"....Antique","07.3.1 - Passenger transport by railway (S)",..
"....Antique","07.3.1.1 - Passenger transport by train (S)",..
"....Antique","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Antique","07.3.2 - Passenger transport by road (S)",141.9000000000000
"....Antique","07.3.2.1 - Passenger transport by bus and coach (S)",101.2480499219970
"....Antique","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Antique","07.3.2.9 - Other passenger transport by road (S)",145.5990459604290
"....Antique","07.3.3 - Passenger transport by air (S)",135.0000000000000
"....Antique","07.3.3.1 - Passenger transport by air, domestic (S)",134.9772272176510
"....Antique","07.3.4 - Passenger transport by sea and inland waterway (S)",52.1000000000000
"....Antique","07.3.4.0 - Passenger transport by sea and inland waterway (S)",52.0923218786436
"....Antique","07.4 - TRANSPORT SERVICES OF GOODS",109.9000000000000
"....Antique","07.4.1 - Postal and courier services (S)",109.9000000000000
"....Antique","07.4.1.1 - Letter handling services (S)",111.8532110091740
"....Antique","07.4.1.2 - Courier and parcel delivery services (S)",104.0169133192390
"....Antique","08 - INFORMATION AND COMMUNICATION",104.6000000000000
"....Antique","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",113.3000000000000
"....Antique","08.1.1 - Fixed telephone equipment (D)",..
"....Antique","08.1.1.0 - Fixed telephone equipment (D)",..
"....Antique","08.1.2 - Mobile telephone equipment (D)",123.4000000000000
"....Antique","08.1.2.0 - Mobile telephone equipment (D)",123.3721846729020
"....Antique","08.1.3 - Information processing equipment (D)",106.6000000000000
"....Antique","08.1.3.1 - Computers, laptops and tablets (D)",108.9138506136660
"....Antique","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.2627310906010
"....Antique","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",110.2000000000000
"....Antique","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",110.2235556779640
"....Antique","08.1.5 - Unrecorded recording media (SD)",102.4000000000000
"....Antique","08.1.5.0 - Unrecorded recording media (SD)",102.3665409332550
"....Antique","08.3 - INFORMATION AND COMMUNICATION SERVICES",99.7000000000000
"....Antique","08.3.1 - Fixed communication services (S)",87.5000000000000
"....Antique","08.3.1.0 - Fixed communication services (S)",87.5077551183781
"....Antique","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Antique","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Antique","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Antique","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Antique","08.3.5 - Repair and rental of information and communication equipment (S)",107.6000000000000
"....Antique","08.3.5.0 - Repair and rental of information and communication equipment (S)",107.5573397966700
"....Antique","09 - RECREATION, SPORT AND CULTURE",115.9000000000000
"....Antique","09.1 - RECREATIONAL DURABLES",..
"....Antique","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Antique","09.1.1.1 - Cameras (D)",..
"....Antique","09.2 - OTHER RECREATIONAL GOODS",105.6000000000000
"....Antique","09.2.1 - Games, toys and hobbies (SD)",105.7000000000000
"....Antique","09.2.1.2 - Other games, toys and hobbies (SD)",105.6722627650520
"....Antique","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",104.0000000000000
"....Antique","09.2.2.1 - Equipment for sport (SD)",104.0390022591080
"....Antique","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Antique","09.3 - GARDEN PRODUCTS AND PETS",152.9000000000000
"....Antique","09.3.1 - Garden products, plants and flowers (ND)",153.7000000000000
"....Antique","09.3.1.1 - Garden products (ND)",168.5809108041810
"....Antique","09.3.1.2 - Plants, seeds and flowers (ND)",138.8662082899270
"....Antique","09.3.2 - Pets and products for pets (ND)",148.6000000000000
"....Antique","09.3.2.2 - Products for pets and other household animals (ND)",148.6112500248460
"....Antique","09.4 - RECREATIONAL SERVICES",96.6000000000000
"....Antique","09.4.6 - Recreational and sporting services (S)",107.2000000000000
"....Antique","09.4.6.2 - Sporting services - practice (S)",107.1547700208820
"....Antique","09.4.7 - Games of chance (S)",96.2000000000000
"....Antique","09.4.7.0 - Games of chance (S)",96.1752268388425
"....Antique","09.5 - CULTURAL GOODS",100.0000000000000
"....Antique","09.5.1 - Musical instruments (D)",100.0000000000000
"....Antique","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Antique","09.6 - CULTURAL SERVICES",109.2000000000000
"....Antique","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Antique","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Antique","09.6.3 - Photographic services (S)",..
"....Antique","09.6.3.0 - Photographic services (S)",..
"....Antique","09.6.9 - Other cultural services (S)",109.2000000000000
"....Antique","09.6.9.0 - Other cultural services (S)",109.1612135633550
"....Antique","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",116.5000000000000
"....Antique","09.7.1 - Books (SD)",104.4000000000000
"....Antique","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",107.0064651932040
"....Antique","09.7.1.9 - Other books (SD) in printed or electronic copy",101.7463999649850
"....Antique","09.7.2 - Newspapers and periodicals (ND)",101.4000000000000
"....Antique","09.7.2.1 - Newspapers (ND)",101.3715377099020
"....Antique","09.7.2.2 - Magazines and periodicals (ND)",..
"....Antique","09.7.4 - Stationery and drawing materials (ND)",119.2000000000000
"....Antique","09.7.4.0 - Stationery and drawing materials (ND)",119.2387898008150
"....Antique","09.8 - PACKAGE HOLIDAYS (S)",..
"....Antique","09.8.0 - Package holidays (S)",..
"....Antique","09.8.0.0 - Package holidays (S)",..
"....Antique","10 - EDUCATION SERVICES",109.0000000000000
"....Antique","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",101.4000000000000
"....Antique","10.1.0 - Early chilhood and primary education (S)",101.4000000000000
"....Antique","10.1.0.1 - Early childhood education services (S)",106.1131896953890
"....Antique","10.1.0.2 - Primary education (S)",99.1884923117925
"....Antique","10.2 - SECONDARY EDUCATION  (S)",101.9000000000000
"....Antique","10.2.0 - Secondary education (S)",101.9000000000000
"....Antique","10.2.0.1 - Lower secondary general education services",103.8674438942390
"....Antique","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0010441655940
"....Antique","10.4 - TERTIARY EDUCATION (S)",123.5000000000000
"....Antique","10.4.0 - Tertiary education (s)",123.5000000000000
"....Antique","10.4.0.0 - Tertiary education (s)",123.4767384396200
"....Antique","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",102.1000000000000
"....Antique","10.5.0 - Education not defined by level (s)",102.1000000000000
"....Antique","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Antique","10.5.0.9 - Other education not defined by level (S)",102.1052631578950
"....Antique","11 - RESTAURANTS AND ACCOMMODATION SERVICES",120.7000000000000
"....Antique","11.1 - FOOD AND BEVERAGE SERVING SERVICES",122.7000000000000
"....Antique","11.1.1 - Restaurants, café and the like (S)",122.7000000000000
"....Antique","11.1.1.1 - Restaurants, café and the like - with full service (S)",122.6727634906420
"....Antique","11.2 - ACCOMMODATION SERVICES",99.4000000000000
"....Antique","11.2.0 - Accommodation services (S)",99.4000000000000
"....Antique","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",99.4069098611038
"....Antique","12 - FINANCIAL SERVICES",145.8000000000000
"....Antique","12.2 - FINANCIAL SERVICES",145.8000000000000
"....Antique","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Antique","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Antique","12.2.9 - Other financial services (S)",100.0000000000000
"....Antique","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Antique","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",112.3000000000000
"....Antique","13.1 - PERSONAL CARE",113.3000000000000
"....Antique","13.1.1 - Electric appliances for personal care (SD)",..
"....Antique","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Antique","13.1.2 - Other appliances, articles and products for personal care (ND)",111.6000000000000
"....Antique","13.1.2.0 - Other appliances, articles and products for personal care (ND)",111.5840179068100
"....Antique","13.1.3 - Hairdressing salons and personal grooming establishments (S)",124.4000000000000
"....Antique","13.1.3.1 - Hairdressing (S)",116.8488709404420
"....Antique","13.1.3.2 - Personal grooming treatments (S)",131.9467994297010
"....Antique","13.2 - OTHER PERSONAL EFFECTS",105.5000000000000
"....Antique","13.2.1 - Jewellery and watches (D)",106.4000000000000
"....Antique","13.2.1.1 - Jewellery and watches (D)",100.3273683107040
"....Antique","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",118.6128982870340
"....Antique","13.2.9 - Other personal effects n.e.c. (SD)",105.1000000000000
"....Antique","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",105.0808475896830
"....Antique","13.9 - OTHER SERVICES",103.3000000000000
"....Antique","13.9.0 - Other services (S)",103.3000000000000
"....Antique","13.9.0.9 - Other services n.e.c. (S)",103.3084826423710
"....Capiz","0 - ALL ITEMS",121.0000000000000
"....Capiz","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",120.7000000000000
"....Capiz","01.1 - FOOD",121.1000000000000
"....Capiz","01.1.1 - Cereals and cereal products (ND)",92.2000000000000
"....Capiz","01.1.1.1 - Cereals (ND)",87.1830257932705
"....Capiz","01.1.1.12 - Rice",86.7508848079811
"....Capiz","01.1.1.16 - Corn",122.0708922128990
"....Capiz","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",111.5628877990630
"....Capiz","01.1.1.2 - Flour of cereals (ND)",109.2273262093040
"....Capiz","01.1.1.3 - Bread and bakery products (ND)",110.8255456073150
"....Capiz","01.1.1.4 - Breakfast cereals (ND)",121.2300427592320
"....Capiz","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",112.2968788253400
"....Capiz","01.1.1.9 - Other cereal and grain mill products (ND)",112.5836157751320
"....Capiz","01.1.2 - Meat and other parts of slaughtered land animals (ND)",120.6000000000000
"....Capiz","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",120.3000933196430
"....Capiz","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Capiz","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",119.3245750050820
"....Capiz","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",122.2510617654530
"....Capiz","01.1.3 - Fish and other seafood (ND)",147.4000000000000
"....Capiz","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",146.5092695414160
"....Capiz","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",154.3032408873970
"....Capiz","01.1.3.3 - Fish preparations (ND)",135.2212375446670
"....Capiz","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",155.1726633139290
"....Capiz","01.1.3.6 - Other seafood preparations (ND)",126.7674305216970
"....Capiz","01.1.4 - Milk, other dairy products and eggs (ND)",119.4000000000000
"....Capiz","01.1.4.1 - Raw and whole milk (ND)",..
"....Capiz","01.1.4.3 - Other milk and cream (ND)",111.3178531054610
"....Capiz","01.1.4.4 - Non-animal milk (ND)",..
"....Capiz","01.1.4.5 - Cheese (ND)",109.2335899754970
"....Capiz","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Capiz","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Capiz","01.1.4.8 - Eggs (ND)",132.0118255991970
"....Capiz","01.1.5 - Oils and fats (ND)",138.6000000000000
"....Capiz","01.1.5.1 - Vegetable oils (ND)",140.7755178173800
"....Capiz","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",119.5316331535070
"....Capiz","01.1.5.3 - Margarine and similar preparations (ND)",117.1533505930520
"....Capiz","01.1.5.9 - Other animal oils and fats (ND)",..
"....Capiz","01.1.6 - Fruits and nuts (ND)",134.6000000000000
"....Capiz","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",134.7034556733230
"....Capiz","01.1.6.2 - Citrus fruits, fresh (ND)",171.2297974430570
"....Capiz","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",94.8795180722892
"....Capiz","01.1.6.5 - Other fruits, fresh (ND)",..
"....Capiz","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Capiz","01.1.6.8 - Nuts, in shell or shelled (ND)",115.4750027713110
"....Capiz","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",134.5419115316090
"....Capiz","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",162.0000000000000
"....Capiz","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",173.1069952087080
"....Capiz","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",153.1794814982850
"....Capiz","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",137.2730241941130
"....Capiz","01.1.7.4 - Other vegetables, fresh or chilled (ND)",159.1395469919430
"....Capiz","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",175.9000969018810
"....Capiz","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",115.7583916674550
"....Capiz","01.1.8 - Sugar, confectionery and desserts (ND)",154.1000000000000
"....Capiz","01.1.8.1 - Cane and beet sugar (ND)",200.8244396181250
"....Capiz","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",103.4322820037110
"....Capiz","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.0836561195230
"....Capiz","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",114.3485116065140
"....Capiz","01.1.8.6 - Ice, ice cream and sorbet (ND)",120.9246319598990
"....Capiz","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",138.4209739256810
"....Capiz","01.1.9 - Ready-made food and other food products n.e.c. (ND)",121.6000000000000
"....Capiz","01.1.9.2 - Baby food (ND)",96.4548635292080
"....Capiz","01.1.9.3 - Salt, condiments and sauces (ND)",112.9227302963020
"....Capiz","01.1.9.4 - Spices, culinary herbs and seeds (ND)",141.7651479083920
"....Capiz","01.1.9.9 - Other food products n.e.c. (ND)",164.5611563101610
"....Capiz","01.2 - NON-ALCOHOLIC BEVERAGES",115.9000000000000
"....Capiz","01.2.1 - Fruit and vegetable juices (ND)",119.6000000000000
"....Capiz","01.2.1.0 - Fruit and vegetable juices (ND)",119.6286468289370
"....Capiz","01.2.2 - Coffee and coffee substitutes (ND)",104.4000000000000
"....Capiz","01.2.2.0 - Coffee and coffee substitutes (ND)",104.3931023407920
"....Capiz","01.2.3 - Tea, maté and other plant products for infusion (ND)",110.8000000000000
"....Capiz","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",110.7544141252010
"....Capiz","01.2.4 - Cocoa drinks (ND)",108.4000000000000
"....Capiz","01.2.4.0 - Cocoa drinks (ND)",108.3959127810930
"....Capiz","01.2.5 - Water (ND)",108.5000000000000
"....Capiz","01.2.5.0 - Water (ND)",108.5361138774300
"....Capiz","01.2.6 - Soft drinks (ND)",152.6000000000000
"....Capiz","01.2.6.0 - Soft drinks (ND)",152.6462198771920
"....Capiz","01.2.9 - Other non-alcoholic beverages (ND)",126.0000000000000
"....Capiz","01.2.9.0 - Other non-alcoholic beverages (ND)",125.9626864270370
"....Capiz","02 - ALCOHOLIC BEVERAGES AND TOBACCO",151.8000000000000
"....Capiz","02.1 - ALCOHOLIC BEVERAGES",145.6000000000000
"....Capiz","02.1.1 - Spirits and liquors (ND)",150.0000000000000
"....Capiz","02.1.1.0 - Spirits and liquors (ND)",150.0011767666090
"....Capiz","02.1.2 - Wine (ND)",..
"....Capiz","02.1.2.1 - Wine from grapes (ND)",..
"....Capiz","02.1.2.2 - Wine from other sources (ND)",..
"....Capiz","02.1.3 - Beer (ND)",128.6000000000000
"....Capiz","02.1.3.0 - Beer (ND)",128.5517940748860
"....Capiz","02.3 - TOBACCO",166.1000000000000
"....Capiz","02.3.0 - Tobacco (ND)",166.1000000000000
"....Capiz","02.3.0.1 - Cigarettes (ND)",166.0333844062230
"....Capiz","02.3.0.2 - Cigars (ND)",..
"....Capiz","02.3.0.9 - Other tobacco products (ND)",169.8960859286510
