"Geolocation","Commodity Description","2021 Ave" 
"....City of Lapu-Lapu","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....City of Lapu-Lapu","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....City of Lapu-Lapu","09 - RECREATION, SPORT AND CULTURE",100.2000000000000
"....City of Lapu-Lapu","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....City of Lapu-Lapu","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....City of Lapu-Lapu","09.1.1.1 - Cameras (D)",100.0000000000000
"....City of Lapu-Lapu","09.2 - OTHER RECREATIONAL GOODS",100.1000000000000
"....City of Lapu-Lapu","09.2.1 - Games, toys and hobbies (SD)",100.0000000000000
"....City of Lapu-Lapu","09.2.1.2 - Other games, toys and hobbies (SD)",100.0003181167490
"....City of Lapu-Lapu","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.2000000000000
"....City of Lapu-Lapu","09.2.2.1 - Equipment for sport (SD)",100.1846908609290
"....City of Lapu-Lapu","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Lapu-Lapu","09.3 - GARDEN PRODUCTS AND PETS",100.1000000000000
"....City of Lapu-Lapu","09.3.1 - Garden products, plants and flowers (ND)",101.7750000000000
"....City of Lapu-Lapu","09.3.1.1 - Garden products (ND)",101.6244569230750
"....City of Lapu-Lapu","09.3.1.2 - Plants, seeds and flowers (ND)",101.9548390054040
"....City of Lapu-Lapu","09.3.2 - Pets and products for pets (ND)",100.0000000000000
"....City of Lapu-Lapu","09.3.2.2 - Products for pets and other household animals (ND)",100.0000000000000
"....City of Lapu-Lapu","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....City of Lapu-Lapu","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....City of Lapu-Lapu","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....City of Lapu-Lapu","09.4.7 - Games of chance (S)",92.3000000000000
"....City of Lapu-Lapu","09.4.7.0 - Games of chance (S)",92.3076923076923
"....City of Lapu-Lapu","09.5 - CULTURAL GOODS",100.0000000000000
"....City of Lapu-Lapu","09.5.1 - Musical instruments (D)",100.0000000000000
"....City of Lapu-Lapu","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....City of Lapu-Lapu","09.6 - CULTURAL SERVICES",101.2000000000000
"....City of Lapu-Lapu","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....City of Lapu-Lapu","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....City of Lapu-Lapu","09.6.3 - Photographic services (S)",..
"....City of Lapu-Lapu","09.6.3.0 - Photographic services (S)",..
"....City of Lapu-Lapu","09.6.9 - Other cultural services (S)",101.2000000000000
"....City of Lapu-Lapu","09.6.9.0 - Other cultural services (S)",101.2071122845240
"....City of Lapu-Lapu","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.2000000000000
"....City of Lapu-Lapu","09.7.1 - Books (SD)",101.5000000000000
"....City of Lapu-Lapu","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",103.0666088170570
"....City of Lapu-Lapu","09.7.1.9 - Other books (SD) in printed or electronic copy",100.0000000000000
"....City of Lapu-Lapu","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....City of Lapu-Lapu","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....City of Lapu-Lapu","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....City of Lapu-Lapu","09.7.4 - Stationery and drawing materials (ND)",101.0000000000000
"....City of Lapu-Lapu","09.7.4.0 - Stationery and drawing materials (ND)",100.9976366252510
"....City of Lapu-Lapu","09.8 - PACKAGE HOLIDAYS (S)",..
"....City of Lapu-Lapu","09.8.0 - Package holidays (S)",..
"....City of Lapu-Lapu","09.8.0.0 - Package holidays (S)",..
"....City of Lapu-Lapu","10 - EDUCATION SERVICES",103.5000000000000
"....City of Lapu-Lapu","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.8000000000000
"....City of Lapu-Lapu","10.1.0 - Early chilhood and primary education (S)",108.8000000000000
"....City of Lapu-Lapu","10.1.0.1 - Early childhood education services (S)",111.5045518958100
"....City of Lapu-Lapu","10.1.0.2 - Primary education (S)",107.4349177530850
"....City of Lapu-Lapu","10.2 - SECONDARY EDUCATION  (S)",100.0000000000000
"....City of Lapu-Lapu","10.2.0 - Secondary education (S)",100.0000000000000
"....City of Lapu-Lapu","10.2.0.1 - Lower secondary general education services",99.9994948034155
"....City of Lapu-Lapu","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....City of Lapu-Lapu","10.4 - TERTIARY EDUCATION (S)",102.0000000000000
"....City of Lapu-Lapu","10.4.0 - Tertiary education (s)",102.0000000000000
"....City of Lapu-Lapu","10.4.0.0 - Tertiary education (s)",101.9737645519560
"....City of Lapu-Lapu","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Lapu-Lapu","10.5.0 - Education not defined by level (s)",..
"....City of Lapu-Lapu","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Lapu-Lapu","10.5.0.9 - Other education not defined by level (S)",..
"....City of Lapu-Lapu","11 - RESTAURANTS AND ACCOMMODATION SERVICES",102.6000000000000
"....City of Lapu-Lapu","11.1 - FOOD AND BEVERAGE SERVING SERVICES",102.6000000000000
"....City of Lapu-Lapu","11.1.1 - Restaurants, café and the like (S)",102.6000000000000
"....City of Lapu-Lapu","11.1.1.1 - Restaurants, café and the like - with full service (S)",102.6435713049530
"....City of Lapu-Lapu","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....City of Lapu-Lapu","11.2.0 - Accommodation services (S)",100.0000000000000
"....City of Lapu-Lapu","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....City of Lapu-Lapu","12 - FINANCIAL SERVICES",134.2750000000000
"....City of Lapu-Lapu","12.2 - FINANCIAL SERVICES",134.2750000000000
"....City of Lapu-Lapu","12.2.1 - Financial intermediation services indirectly measured (S)",134.5000000000000
"....City of Lapu-Lapu","12.2.1.0 - Financial intermediation services indirectly measured (S)",134.4890510948910
"....City of Lapu-Lapu","12.2.9 - Other financial services (S)",100.0000000000000
"....City of Lapu-Lapu","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....City of Lapu-Lapu","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",106.0500000000000
"....City of Lapu-Lapu","13.1 - PERSONAL CARE",106.6833333333330
"....City of Lapu-Lapu","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Lapu-Lapu","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Lapu-Lapu","13.1.2 - Other appliances, articles and products for personal care (ND)",104.0166666666670
"....City of Lapu-Lapu","13.1.2.0 - Other appliances, articles and products for personal care (ND)",103.9985415726150
"....City of Lapu-Lapu","13.1.3 - Hairdressing salons and personal grooming establishments (S)",122.9000000000000
"....City of Lapu-Lapu","13.1.3.1 - Hairdressing (S)",116.4708687730970
"....City of Lapu-Lapu","13.1.3.2 - Personal grooming treatments (S)",129.3224850531320
"....City of Lapu-Lapu","13.2 - OTHER PERSONAL EFFECTS",100.3000000000000
"....City of Lapu-Lapu","13.2.1 - Jewellery and watches (D)",100.1000000000000
"....City of Lapu-Lapu","13.2.1.1 - Jewellery and watches (D)",100.0000240209330
"....City of Lapu-Lapu","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.3391842618500
"....City of Lapu-Lapu","13.2.9 - Other personal effects n.e.c. (SD)",100.4000000000000
"....City of Lapu-Lapu","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.3523781840560
"....City of Lapu-Lapu","13.9 - OTHER SERVICES",100.4000000000000
"....City of Lapu-Lapu","13.9.0 - Other services (S)",100.4000000000000
"....City of Lapu-Lapu","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....City of Mandaue","0 - ALL ITEMS",104.2833333333330
"....City of Mandaue","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.7833333333330
"....City of Mandaue","01.1 - FOOD",104.9583333333330
"....City of Mandaue","01.1.1 - Cereals and cereal products (ND)",90.6416666666667
"....City of Mandaue","01.1.1.1 - Cereals (ND)",89.4656598963195
"....City of Mandaue","01.1.1.12 - Rice",88.3593831652288
"....City of Mandaue","01.1.1.16 - Corn",105.6706847203880
"....City of Mandaue","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",102.8436652641020
"....City of Mandaue","01.1.1.2 - Flour of cereals (ND)",104.9114816462930
"....City of Mandaue","01.1.1.3 - Bread and bakery products (ND)",..
"....City of Mandaue","01.1.1.4 - Breakfast cereals (ND)",105.4850547154480
"....City of Mandaue","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",102.3375923167040
"....City of Mandaue","01.1.1.9 - Other cereal and grain mill products (ND)",103.0651117409280
"....City of Mandaue","01.1.2 - Meat and other parts of slaughtered land animals (ND)",117.6500000000000
"....City of Mandaue","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",121.2361095795700
"....City of Mandaue","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",103.1355903063000
"....City of Mandaue","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",105.4005219021550
"....City of Mandaue","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",106.3275020649790
"....City of Mandaue","01.1.3 - Fish and other seafood (ND)",115.3333333333330
"....City of Mandaue","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",112.9117808385020
"....City of Mandaue","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",154.3141067776800
"....City of Mandaue","01.1.3.3 - Fish preparations (ND)",108.5537571963400
"....City of Mandaue","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.0581472091850
"....City of Mandaue","01.1.3.6 - Other seafood preparations (ND)",100.0492907607210
"....City of Mandaue","01.1.4 - Milk, other dairy products and eggs (ND)",104.4416666666670
"....City of Mandaue","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Mandaue","01.1.4.3 - Other milk and cream (ND)",102.7003484900440
"....City of Mandaue","01.1.4.4 - Non-animal milk (ND)",..
"....City of Mandaue","01.1.4.5 - Cheese (ND)",103.4207746478870
"....City of Mandaue","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Mandaue","01.1.4.7 - Milk-based dessert and beverages (ND)",101.9109338650720
"....City of Mandaue","01.1.4.8 - Eggs (ND)",106.9039345881960
"....City of Mandaue","01.1.5 - Oils and fats (ND)",110.1750000000000
"....City of Mandaue","01.1.5.1 - Vegetable oils (ND)",110.9559427666730
"....City of Mandaue","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",110.6723379250940
"....City of Mandaue","01.1.5.3 - Margarine and similar preparations (ND)",102.9973649538870
"....City of Mandaue","01.1.5.9 - Other animal oils and fats (ND)",..
"....City of Mandaue","01.1.6 - Fruits and nuts (ND)",105.4916666666670
"....City of Mandaue","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",105.7763001555810
"....City of Mandaue","01.1.6.2 - Citrus fruits, fresh (ND)",111.8574503820410
"....City of Mandaue","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",70.7688956654324
"....City of Mandaue","01.1.6.5 - Other fruits, fresh (ND)",..
"....City of Mandaue","01.1.6.7 - Fruit, dried and dehydrated (ND)",111.4205341968320
"....City of Mandaue","01.1.6.8 - Nuts, in shell or shelled (ND)",102.4430532846550
"....City of Mandaue","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.4110175214550
"....City of Mandaue","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",125.5666666666670
"....City of Mandaue","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",120.8594467619970
"....City of Mandaue","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",120.5236578436600
"....City of Mandaue","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",144.4529102342920
"....City of Mandaue","01.1.7.4 - Other vegetables, fresh or chilled (ND)",139.9366536957690
"....City of Mandaue","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",117.0068319281040
"....City of Mandaue","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.4113777146300
"....City of Mandaue","01.1.8 - Sugar, confectionery and desserts (ND)",108.8583333333330
"....City of Mandaue","01.1.8.1 - Cane and beet sugar (ND)",118.4900254672150
"....City of Mandaue","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",100.3646466400420
"....City of Mandaue","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",109.1312114962760
"....City of Mandaue","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",100.0451333525070
"....City of Mandaue","01.1.8.6 - Ice, ice cream and sorbet (ND)",101.2173835044830
"....City of Mandaue","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.0331906227920
"....City of Mandaue","01.1.9 - Ready-made food and other food products n.e.c. (ND)",106.0000000000000
"....City of Mandaue","01.1.9.2 - Baby food (ND)",103.5254648156720
"....City of Mandaue","01.1.9.3 - Salt, condiments and sauces (ND)",105.3976919848930
"....City of Mandaue","01.1.9.4 - Spices, culinary herbs and seeds (ND)",114.8624049663750
"....City of Mandaue","01.1.9.9 - Other food products n.e.c. (ND)",106.2282552813830
"....City of Mandaue","01.2 - NON-ALCOHOLIC BEVERAGES",103.1500000000000
"....City of Mandaue","01.2.1 - Fruit and vegetable juices (ND)",109.8416666666670
"....City of Mandaue","01.2.1.0 - Fruit and vegetable juices (ND)",109.8703880172540
"....City of Mandaue","01.2.2 - Coffee and coffee substitutes (ND)",101.8000000000000
"....City of Mandaue","01.2.2.0 - Coffee and coffee substitutes (ND)",101.8261811636630
"....City of Mandaue","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.3833333333330
"....City of Mandaue","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.4176183820270
"....City of Mandaue","01.2.4 - Cocoa drinks (ND)",109.4333333333330
"....City of Mandaue","01.2.4.0 - Cocoa drinks (ND)",109.4204692743200
"....City of Mandaue","01.2.5 - Water (ND)",100.8083333333330
"....City of Mandaue","01.2.5.0 - Water (ND)",100.8224569548040
"....City of Mandaue","01.2.6 - Soft drinks (ND)",103.0833333333330
"....City of Mandaue","01.2.6.0 - Soft drinks (ND)",103.0875893872960
"....City of Mandaue","01.2.9 - Other non-alcoholic beverages (ND)",104.3250000000000
"....City of Mandaue","01.2.9.0 - Other non-alcoholic beverages (ND)",104.3570762262350
"....City of Mandaue","02 - ALCOHOLIC BEVERAGES AND TOBACCO",114.5833333333330
"....City of Mandaue","02.1 - ALCOHOLIC BEVERAGES",112.0916666666670
"....City of Mandaue","02.1.1 - Spirits and liquors (ND)",114.1833333333330
"....City of Mandaue","02.1.1.0 - Spirits and liquors (ND)",114.1961771411800
"....City of Mandaue","02.1.2 - Wine (ND)",107.3166666666670
"....City of Mandaue","02.1.2.1 - Wine from grapes (ND)",105.6951167615300
"....City of Mandaue","02.1.2.2 - Wine from other sources (ND)",108.6010964673420
"....City of Mandaue","02.1.3 - Beer (ND)",111.8416666666670
"....City of Mandaue","02.1.3.0 - Beer (ND)",111.8400573026160
"....City of Mandaue","02.3 - TOBACCO",117.3666666666670
"....City of Mandaue","02.3.0 - Tobacco (ND)",117.3666666666670
"....City of Mandaue","02.3.0.1 - Cigarettes (ND)",117.3992497264620
"....City of Mandaue","02.3.0.2 - Cigars (ND)",..
"....City of Mandaue","02.3.0.9 - Other tobacco products (ND)",115.6450185425850
"....City of Mandaue","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....City of Mandaue","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....City of Mandaue","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....City of Mandaue","02.900 - NON-FOOD",103.7750000000000
"....City of Mandaue","03 - CLOTHING AND FOOTWEAR",101.0500000000000
"....City of Mandaue","03.1 - CLOTHING",101.3833333333330
"....City of Mandaue","03.1.1 - Clothing materials (SD)",105.8000000000000
"....City of Mandaue","03.1.1.0 - Clothing materials (SD)",105.7858159336430
"....City of Mandaue","03.1.2 - Garments (SD)",101.2916666666670
"....City of Mandaue","03.1.2.1 - Garments for men or boys (SD)",101.4360928401310
"....City of Mandaue","03.1.2.2 - Garments for women or girls (SD)",101.1005358739110
"....City of Mandaue","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",..
"....City of Mandaue","03.1.2.4 - School uniforms (SD)",..
"....City of Mandaue","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.1000000000000
"....City of Mandaue","03.1.3.1 - Other articles of clothing (SD)",100.0000000000000
"....City of Mandaue","03.1.3.2 - Clothing accessories (SD)",101.0768457389340
"....City of Mandaue","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",102.8333333333330
"....City of Mandaue","03.1.4.1 - Cleaning of clothing (S)",..
"....City of Mandaue","03.1.4.2 - Repair, tailoring and hire of clothing (S)",102.8230809028850
"....City of Mandaue","03.2 - FOOTWEAR",100.2500000000000
"....City of Mandaue","03.2.1 - Shoes and other footwear (SD)",100.2500000000000
"....City of Mandaue","03.2.1.1 - Footwear for men (SD)",100.0000000000000
"....City of Mandaue","03.2.1.2 - Footwear for women (SD)",..
"....City of Mandaue","03.2.1.3 - Footwear for infants and children (SD)",100.8959977287830
"....City of Mandaue","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....City of Mandaue","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....City of Mandaue","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.7166666666670
"....City of Mandaue","04.1 - ACTUAL RENTALS FOR HOUSING",101.8000000000000
"....City of Mandaue","04.1.1 - Actual rentals paid by tenants for main residence (S)",101.8000000000000
"....City of Mandaue","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",101.7854270835870
"....City of Mandaue","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",108.3916666666670
"....City of Mandaue","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.5250000000000
"....City of Mandaue","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.5447059224460
"....City of Mandaue","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",125.1750000000000
"....City of Mandaue","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",125.1589714777780
"....City of Mandaue","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",109.7083333333330
"....City of Mandaue","04.4.1 - Water supply (ND)",109.7083333333330
"....City of Mandaue","04.4.1.1 - Water supply through network systems (ND)",109.7043844109830
"....City of Mandaue","04.5 - ELECTRICITY, GAS AND OTHER FUELS",95.5333333333333
"....City of Mandaue","04.5.1 - Electricity (ND)",91.3083333333333
"....City of Mandaue","04.5.1.0 - Electricity (ND)",91.2953287163543
"....City of Mandaue","04.5.2 - Gas (ND)",106.5666666666670
"....City of Mandaue","04.5.2.2 - Liquefied hydrocarbons (ND)",106.5643900544810
"....City of Mandaue","04.5.3 - Liquid fuels (ND)",93.6750000000000
"....City of Mandaue","04.5.3.0 - Liquid fuels (ND)",93.6873489121676
"....City of Mandaue","04.5.4 - Solid fuels (ND)",100.4083333333330
"....City of Mandaue","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",100.1476170392240
"....City of Mandaue","04.5.4.3 - Charcoal (ND)",102.0844330267570
"....City of Mandaue","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",113.7166666666670
"....City of Mandaue","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.6000000000000
"....City of Mandaue","05.1.1 - Furniture, furnishings and loose carpets (D)",100.6000000000000
"....City of Mandaue","05.1.1.1 - Household furniture (D)",100.4665530575830
"....City of Mandaue","05.1.1.3 - Lighting equipment (D)",103.6720642611250
"....City of Mandaue","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.4013542532950
"....City of Mandaue","05.2 - HOUSEHOLD TEXTILES",100.4500000000000
"....City of Mandaue","05.2.1 - Household textiles (SD)",100.4500000000000
"....City of Mandaue","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.1421075644950
"....City of Mandaue","05.2.1.2 - Bed linen and bedding (SD)",100.5092175869850
"....City of Mandaue","05.2.1.3 - Table linen and bathroom linen (SD)",101.7026352305680
"....City of Mandaue","05.2.1.9 - Other household textiles (SD)",100.0210150313130
"....City of Mandaue","05.3 - HOUSEHOLD APPLIANCES",103.6333333333330
"....City of Mandaue","05.3.1 - Major household appliances, whether electric or not (D)",104.3250000000000
"....City of Mandaue","05.3.1.1 - Major kitchen appliances (D)",107.1618822711080
"....City of Mandaue","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....City of Mandaue","05.3.1.3 - Heaters, air conditioners (D)",100.3879355100010
"....City of Mandaue","05.3.2 - Small household appliances (SD)",100.5666666666670
"....City of Mandaue","05.3.2.1 - Small appliances for cooking and processing of food (SD)",101.6989241172120
"....City of Mandaue","05.3.2.9 - Other small household appliances (SD)",100.0685562938100
"....City of Mandaue","05.3.3 - Repair, installation and hire of household appliances (S)",106.5000000000000
"....City of Mandaue","05.3.3.0 - Repair, installation and hire of household appliances (S)",106.5356041989230
"....City of Mandaue","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.9500000000000
"....City of Mandaue","05.4.0 - Glassware, tableware and household utensils (SD)",100.9500000000000
"....City of Mandaue","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",101.4504972971600
"....City of Mandaue","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.0000000000000
"....City of Mandaue","05.4.0.3 - Kitchen utensils and articles (SD)",100.4266670495840
"....City of Mandaue","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.5250000000000
"....City of Mandaue","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"....City of Mandaue","05.5.1.0 - Motorized tools and equipment (D)",100.0000000000000
"....City of Mandaue","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.5666666666670
"....City of Mandaue","05.5.2.1 - Non-motorized tools (SD)",100.0045858939450
"....City of Mandaue","05.5.2.2 - Miscellaneous accessories (SD)",100.9743471139390
"....City of Mandaue","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",116.4500000000000
"....City of Mandaue","05.6.1 - Non-durable household goods (ND)",101.7250000000000
"....City of Mandaue","05.6.1.1 - Household cleaning and maintenance products (ND)",103.6791551107630
"....City of Mandaue","05.6.1.9 - Other non-durable household goods (ND)",101.0542175784390
"....City of Mandaue","05.6.2 - Domestic services and household services (S)",137.8500000000000
"....City of Mandaue","05.6.2.1 - Domestic services by paid staff (S)",137.8810366973960
"....City of Mandaue","06 - HEALTH",118.4500000000000
"....City of Mandaue","06.1 - MEDICINES AND HEALTH PRODUCTS",107.0083333333330
"....City of Mandaue","06.1.1 - Medicines (ND)",107.1416666666670
"....City of Mandaue","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",107.1341380321260
"....City of Mandaue","06.1.2 - Medical products (ND)",98.7333333333333
"....City of Mandaue","06.1.2.1 - Medical diagnostic products (ND)",100.3410873865890
"....City of Mandaue","06.1.2.2 - Prevention and protective devices (ND)",95.7403098337313
"....City of Mandaue","06.1.2.3 - Treatment devices for personal use (ND)",100.1691042478990
"....City of Mandaue","06.1.3 - Assistive products (D)",107.2000000000000
"....City of Mandaue","06.1.3.1 - Assistive products for vision (D)",107.1982804532660
"....City of Mandaue","06.2 - OUTPATIENT CARE SERVICES",184.2416666666670
"....City of Mandaue","06.2.1 - Preventive care services (S)",192.5250000000000
"....City of Mandaue","06.2.1.9 - Other preventive services (S)",192.5183524978890
"....City of Mandaue","06.2.2 - Outpatient dental services (S)",105.5250000000000
"....City of Mandaue","06.2.2.1 - Dental preventive services (S)",105.5227394328520
"....City of Mandaue","06.2.3 - Other outpatient care services (S)",..
"....City of Mandaue","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Mandaue","06.3 - INPATIENT CARE SERVICES",102.4750000000000
"....City of Mandaue","06.3.1 - Inpatient curative and rehabilitative services (S)",102.4750000000000
"....City of Mandaue","06.3.1.0 - Inpatient curative and rehabilitative services (S)",102.5050792397710
"....City of Mandaue","06.4 - OTHER HEALTH SERVICES",115.2583333333330
"....City of Mandaue","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",115.2583333333330
"....City of Mandaue","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",115.2891205737430
"....City of Mandaue","07 - TRANSPORT",107.2166666666670
"....City of Mandaue","07.1 - PURCHASE OF VEHICLES",100.9000000000000
"....City of Mandaue","07.1.1 - Motor cars (D)",..
"....City of Mandaue","07.1.1.1 - New motor cars (D)",..
"....City of Mandaue","07.1.2 - Motorcycles (D)",100.9000000000000
"....City of Mandaue","07.1.2.0 - Motorcycles (D)",100.8539327302920
"....City of Mandaue","07.1.3 - Bicycles (D)",101.2000000000000
"....City of Mandaue","07.1.3.0 - Bicycles (D)",101.1804227028930
"....City of Mandaue","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",107.5833333333330
"....City of Mandaue","07.2.1 - Parts and accessories for personal transport equipment (SD)",110.4000000000000
"....City of Mandaue","07.2.1.1 - Tires (SD)",110.4165838375970
"....City of Mandaue","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....City of Mandaue","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Mandaue","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",107.4416666666670
"....City of Mandaue","07.2.2.1 - Diesel (ND)",105.9448549013630
"....City of Mandaue","07.2.2.2 - Gasoline (ND)",107.9079957939610
"....City of Mandaue","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Mandaue","07.2.2.4 - Lubricants (ND)",100.0000000000000
"....City of Mandaue","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....City of Mandaue","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....City of Mandaue","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....City of Mandaue","07.2.4.2 - Toll facilities (S)",..
"....City of Mandaue","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Mandaue","07.3 - PASSENGER TRANSPORT SERVICES",108.6750000000000
"....City of Mandaue","07.3.1 - Passenger transport by railway (S)",..
"....City of Mandaue","07.3.1.1 - Passenger transport by train (S)",..
"....City of Mandaue","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Mandaue","07.3.2 - Passenger transport by road (S)",109.7000000000000
"....City of Mandaue","07.3.2.1 - Passenger transport by bus and coach (S)",109.8901098901100
"....City of Mandaue","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.0000000000000
"....City of Mandaue","07.3.2.9 - Other passenger transport by road (S)",110.1661493698710
"....City of Mandaue","07.3.3 - Passenger transport by air (S)",91.4583333333333
"....City of Mandaue","07.3.3.1 - Passenger transport by air, domestic (S)",91.4596219030646
"....City of Mandaue","07.3.4 - Passenger transport by sea and inland waterway (S)",74.6000000000000
"....City of Mandaue","07.3.4.0 - Passenger transport by sea and inland waterway (S)",74.5837998535466
"....City of Mandaue","07.4 - TRANSPORT SERVICES OF GOODS",104.4000000000000
"....City of Mandaue","07.4.1 - Postal and courier services (S)",104.4000000000000
"....City of Mandaue","07.4.1.1 - Letter handling services (S)",104.5626072041170
