"Geolocation","Commodity Description","2022 Oct" 
"....Aklan","01.2 - NON-ALCOHOLIC BEVERAGES",110.6000000000000
"....Aklan","01.2.1 - Fruit and vegetable juices (ND)",145.2000000000000
"....Aklan","01.2.1.0 - Fruit and vegetable juices (ND)",145.2238236148180
"....Aklan","01.2.2 - Coffee and coffee substitutes (ND)",108.3000000000000
"....Aklan","01.2.2.0 - Coffee and coffee substitutes (ND)",108.2604016240270
"....Aklan","01.2.3 - Tea, maté and other plant products for infusion (ND)",106.5000000000000
"....Aklan","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",106.5232668275840
"....Aklan","01.2.4 - Cocoa drinks (ND)",117.1000000000000
"....Aklan","01.2.4.0 - Cocoa drinks (ND)",117.1108746626480
"....Aklan","01.2.5 - Water (ND)",99.5000000000000
"....Aklan","01.2.5.0 - Water (ND)",99.5122983690418
"....Aklan","01.2.6 - Soft drinks (ND)",102.4000000000000
"....Aklan","01.2.6.0 - Soft drinks (ND)",102.4233646836520
"....Aklan","01.2.9 - Other non-alcoholic beverages (ND)",127.6000000000000
"....Aklan","01.2.9.0 - Other non-alcoholic beverages (ND)",127.5894832092480
"....Aklan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",155.8000000000000
"....Aklan","02.1 - ALCOHOLIC BEVERAGES",116.8000000000000
"....Aklan","02.1.1 - Spirits and liquors (ND)",116.3000000000000
"....Aklan","02.1.1.0 - Spirits and liquors (ND)",116.3004153776030
"....Aklan","02.1.2 - Wine (ND)",106.1000000000000
"....Aklan","02.1.2.1 - Wine from grapes (ND)",106.0602821098190
"....Aklan","02.1.2.2 - Wine from other sources (ND)",..
"....Aklan","02.1.3 - Beer (ND)",117.6000000000000
"....Aklan","02.1.3.0 - Beer (ND)",117.6002779912630
"....Aklan","02.3 - TOBACCO",201.0000000000000
"....Aklan","02.3.0 - Tobacco (ND)",201.0000000000000
"....Aklan","02.3.0.1 - Cigarettes (ND)",201.2194130408680
"....Aklan","02.3.0.2 - Cigars (ND)",..
"....Aklan","02.3.0.9 - Other tobacco products (ND)",137.2588157019290
"....Aklan","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Aklan","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Aklan","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Aklan","02.900 - NON-FOOD",118.7000000000000
"....Aklan","03 - CLOTHING AND FOOTWEAR",105.2000000000000
"....Aklan","03.1 - CLOTHING",106.3000000000000
"....Aklan","03.1.1 - Clothing materials (SD)",107.8000000000000
"....Aklan","03.1.1.0 - Clothing materials (SD)",107.8393012211130
"....Aklan","03.1.2 - Garments (SD)",106.2000000000000
"....Aklan","03.1.2.1 - Garments for men or boys (SD)",106.8270146870990
"....Aklan","03.1.2.2 - Garments for women or girls (SD)",105.5460739547370
"....Aklan","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",105.0779848906550
"....Aklan","03.1.2.4 - School uniforms (SD)",109.3863357766490
"....Aklan","03.1.3 - Other articles of clothing and clothing accessories (SD)",114.1000000000000
"....Aklan","03.1.3.1 - Other articles of clothing (SD)",116.0891938250430
"....Aklan","03.1.3.2 - Clothing accessories (SD)",90.4983604198271
"....Aklan","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",106.4000000000000
"....Aklan","03.1.4.1 - Cleaning of clothing (S)",105.1045790561610
"....Aklan","03.1.4.2 - Repair, tailoring and hire of clothing (S)",111.4745062358860
"....Aklan","03.2 - FOOTWEAR",102.8000000000000
"....Aklan","03.2.1 - Shoes and other footwear (SD)",102.8000000000000
"....Aklan","03.2.1.1 - Footwear for men (SD)",107.6131569274790
"....Aklan","03.2.1.2 - Footwear for women (SD)",103.2339950573290
"....Aklan","03.2.1.3 - Footwear for infants and children (SD)",96.4635833430768
"....Aklan","03.2.2 - Cleaning, repair, and hire of footwear (S)",119.1000000000000
"....Aklan","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",119.0915870531580
"....Aklan","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",126.3000000000000
"....Aklan","04.1 - ACTUAL RENTALS FOR HOUSING",126.6000000000000
"....Aklan","04.1.1 - Actual rentals paid by tenants for main residence (S)",126.6000000000000
"....Aklan","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",126.6227025184780
"....Aklan","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",111.6000000000000
"....Aklan","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",109.9000000000000
"....Aklan","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",109.8654748773700
"....Aklan","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",115.9000000000000
"....Aklan","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",115.8847329729260
"....Aklan","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",97.7000000000000
"....Aklan","04.4.1 - Water supply (ND)",97.7000000000000
"....Aklan","04.4.1.1 - Water supply through network systems (ND)",97.7270131353513
"....Aklan","04.5 - ELECTRICITY, GAS AND OTHER FUELS",130.9000000000000
"....Aklan","04.5.1 - Electricity (ND)",141.3000000000000
"....Aklan","04.5.1.0 - Electricity (ND)",141.3467954779890
"....Aklan","04.5.2 - Gas (ND)",125.4000000000000
"....Aklan","04.5.2.2 - Liquefied hydrocarbons (ND)",125.3739289332850
"....Aklan","04.5.3 - Liquid fuels (ND)",149.7000000000000
"....Aklan","04.5.3.0 - Liquid fuels (ND)",149.7254313578390
"....Aklan","04.5.4 - Solid fuels (ND)",104.5000000000000
"....Aklan","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",102.5757921130610
"....Aklan","04.5.4.3 - Charcoal (ND)",122.4258778202950
"....Aklan","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",120.4000000000000
"....Aklan","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",109.8000000000000
"....Aklan","05.1.1 - Furniture, furnishings and loose carpets (D)",109.8000000000000
"....Aklan","05.1.1.1 - Household furniture (D)",109.8150748644910
"....Aklan","05.1.1.3 - Lighting equipment (D)",..
"....Aklan","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Aklan","05.2 - HOUSEHOLD TEXTILES",103.7000000000000
"....Aklan","05.2.1 - Household textiles (SD)",103.7000000000000
"....Aklan","05.2.1.1 - Furnishing fabrics and curtains (SD)",105.5986940625190
"....Aklan","05.2.1.2 - Bed linen and bedding (SD)",102.0730311735640
"....Aklan","05.2.1.3 - Table linen and bathroom linen (SD)",108.7561464699300
"....Aklan","05.2.1.9 - Other household textiles (SD)",105.8536053510820
"....Aklan","05.3 - HOUSEHOLD APPLIANCES",107.2000000000000
"....Aklan","05.3.1 - Major household appliances, whether electric or not (D)",107.5000000000000
"....Aklan","05.3.1.1 - Major kitchen appliances (D)",106.8187846168540
"....Aklan","05.3.1.2 - Major laundry appliances (D)",111.8745012910980
"....Aklan","05.3.1.3 - Heaters, air conditioners (D)",100.3159852113330
"....Aklan","05.3.2 - Small household appliances (SD)",106.1000000000000
"....Aklan","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Aklan","05.3.2.9 - Other small household appliances (SD)",106.1013573391810
"....Aklan","05.3.3 - Repair, installation and hire of household appliances (S)",103.9000000000000
"....Aklan","05.3.3.0 - Repair, installation and hire of household appliances (S)",103.8660411254760
"....Aklan","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",106.7000000000000
"....Aklan","05.4.0 - Glassware, tableware and household utensils (SD)",106.7000000000000
"....Aklan","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",105.6556005967720
"....Aklan","05.4.0.2 - Cutlery, flatware and silverware (SD)",111.9164816628440
"....Aklan","05.4.0.3 - Kitchen utensils and articles (SD)",106.3507241644710
"....Aklan","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",108.4000000000000
"....Aklan","05.5.1 - Motorized tools and equipment (D)",..
"....Aklan","05.5.1.0 - Motorized tools and equipment (D)",..
"....Aklan","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",108.4000000000000
"....Aklan","05.5.2.1 - Non-motorized tools (SD)",108.9031183479810
"....Aklan","05.5.2.2 - Miscellaneous accessories (SD)",107.7991221824940
"....Aklan","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",126.3000000000000
"....Aklan","05.6.1 - Non-durable household goods (ND)",109.6000000000000
"....Aklan","05.6.1.1 - Household cleaning and maintenance products (ND)",107.1083438449230
"....Aklan","05.6.1.9 - Other non-durable household goods (ND)",110.4099884048780
"....Aklan","05.6.2 - Domestic services and household services (S)",145.6000000000000
"....Aklan","05.6.2.1 - Domestic services by paid staff (S)",145.6062670299730
"....Aklan","06 - HEALTH",114.2000000000000
"....Aklan","06.1 - MEDICINES AND HEALTH PRODUCTS",114.1000000000000
"....Aklan","06.1.1 - Medicines (ND)",114.0000000000000
"....Aklan","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",113.9977282670970
"....Aklan","06.1.2 - Medical products (ND)",117.2000000000000
"....Aklan","06.1.2.1 - Medical diagnostic products (ND)",124.7770639562760
"....Aklan","06.1.2.2 - Prevention and protective devices (ND)",87.8635305459552
"....Aklan","06.1.2.3 - Treatment devices for personal use (ND)",138.8822164648460
"....Aklan","06.1.3 - Assistive products (D)",118.4000000000000
"....Aklan","06.1.3.1 - Assistive products for vision (D)",118.3820584701640
"....Aklan","06.2 - OUTPATIENT CARE SERVICES",122.5000000000000
"....Aklan","06.2.1 - Preventive care services (S)",..
"....Aklan","06.2.1.9 - Other preventive services (S)",..
"....Aklan","06.2.2 - Outpatient dental services (S)",122.5000000000000
"....Aklan","06.2.2.1 - Dental preventive services (S)",122.4654636269330
"....Aklan","06.2.3 - Other outpatient care services (S)",..
"....Aklan","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Aklan","06.3 - INPATIENT CARE SERVICES",110.3000000000000
"....Aklan","06.3.1 - Inpatient curative and rehabilitative services (S)",110.3000000000000
"....Aklan","06.3.1.0 - Inpatient curative and rehabilitative services (S)",110.2855767863590
"....Aklan","06.4 - OTHER HEALTH SERVICES",120.6000000000000
"....Aklan","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",120.6000000000000
"....Aklan","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",120.5689382501260
"....Aklan","07 - TRANSPORT",127.8000000000000
"....Aklan","07.1 - PURCHASE OF VEHICLES",102.8000000000000
"....Aklan","07.1.1 - Motor cars (D)",102.7000000000000
"....Aklan","07.1.1.1 - New motor cars (D)",102.7085866177040
"....Aklan","07.1.2 - Motorcycles (D)",102.7000000000000
"....Aklan","07.1.2.0 - Motorcycles (D)",102.7085996531260
"....Aklan","07.1.3 - Bicycles (D)",105.0000000000000
"....Aklan","07.1.3.0 - Bicycles (D)",105.0434224083710
"....Aklan","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",128.8000000000000
"....Aklan","07.2.1 - Parts and accessories for personal transport equipment (SD)",110.3000000000000
"....Aklan","07.2.1.1 - Tires (SD)",109.2941414278880
"....Aklan","07.2.1.2 - Parts for personal transport equipment (SD)",115.2771921987810
"....Aklan","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Aklan","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",130.6000000000000
"....Aklan","07.2.2.1 - Diesel (ND)",176.2041305215780
"....Aklan","07.2.2.2 - Gasoline (ND)",119.8236112500380
"....Aklan","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Aklan","07.2.2.4 - Lubricants (ND)",124.9933106692540
"....Aklan","07.2.3 - Maintenance and repair of personal transport equipment (S)",104.7000000000000
"....Aklan","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",104.6907496323770
"....Aklan","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....Aklan","07.2.4.2 - Toll facilities (S)",..
"....Aklan","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Aklan","07.3 - PASSENGER TRANSPORT SERVICES",146.9000000000000
"....Aklan","07.3.1 - Passenger transport by railway (S)",..
"....Aklan","07.3.1.1 - Passenger transport by train (S)",..
"....Aklan","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Aklan","07.3.2 - Passenger transport by road (S)",152.0000000000000
"....Aklan","07.3.2.1 - Passenger transport by bus and coach (S)",138.1926995981420
"....Aklan","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Aklan","07.3.2.9 - Other passenger transport by road (S)",153.0535109471960
"....Aklan","07.3.3 - Passenger transport by air (S)",108.4000000000000
"....Aklan","07.3.3.1 - Passenger transport by air, domestic (S)",108.3705235659080
"....Aklan","07.3.4 - Passenger transport by sea and inland waterway (S)",102.2000000000000
"....Aklan","07.3.4.0 - Passenger transport by sea and inland waterway (S)",102.2184465182970
"....Aklan","07.4 - TRANSPORT SERVICES OF GOODS",104.0000000000000
"....Aklan","07.4.1 - Postal and courier services (S)",104.0000000000000
"....Aklan","07.4.1.1 - Letter handling services (S)",..
"....Aklan","07.4.1.2 - Courier and parcel delivery services (S)",104.0133374459730
"....Aklan","08 - INFORMATION AND COMMUNICATION",103.0000000000000
"....Aklan","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",104.3000000000000
"....Aklan","08.1.1 - Fixed telephone equipment (D)",..
"....Aklan","08.1.1.0 - Fixed telephone equipment (D)",..
"....Aklan","08.1.2 - Mobile telephone equipment (D)",..
"....Aklan","08.1.2.0 - Mobile telephone equipment (D)",..
"....Aklan","08.1.3 - Information processing equipment (D)",108.2000000000000
"....Aklan","08.1.3.1 - Computers, laptops and tablets (D)",..
"....Aklan","08.1.3.2 - Peripheral equipment and its consumable components (D)",108.2173869743860
"....Aklan","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.3000000000000
"....Aklan","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.2554198384710
"....Aklan","08.1.5 - Unrecorded recording media (SD)",..
"....Aklan","08.1.5.0 - Unrecorded recording media (SD)",..
"....Aklan","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.2000000000000
"....Aklan","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Aklan","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Aklan","08.3.2 - Mobile communication services (S)",102.5000000000000
"....Aklan","08.3.2.0 - Mobile communication services (S)",102.5274303646320
"....Aklan","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Aklan","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Aklan","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Aklan","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Aklan","09 - RECREATION, SPORT AND CULTURE",107.4000000000000
"....Aklan","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Aklan","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Aklan","09.1.1.1 - Cameras (D)",100.0000000000000
"....Aklan","09.2 - OTHER RECREATIONAL GOODS",106.2000000000000
"....Aklan","09.2.1 - Games, toys and hobbies (SD)",106.2000000000000
"....Aklan","09.2.1.2 - Other games, toys and hobbies (SD)",106.1805213033210
"....Aklan","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Aklan","09.2.2.1 - Equipment for sport (SD)",..
"....Aklan","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Aklan","09.3 - GARDEN PRODUCTS AND PETS",114.8000000000000
"....Aklan","09.3.1 - Garden products, plants and flowers (ND)",146.6000000000000
"....Aklan","09.3.1.1 - Garden products (ND)",178.2617784675490
"....Aklan","09.3.1.2 - Plants, seeds and flowers (ND)",114.9980751802210
"....Aklan","09.3.2 - Pets and products for pets (ND)",105.8000000000000
"....Aklan","09.3.2.2 - Products for pets and other household animals (ND)",105.8213952411650
"....Aklan","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Aklan","09.4.6 - Recreational and sporting services (S)",..
"....Aklan","09.4.6.2 - Sporting services - practice (S)",..
"....Aklan","09.4.7 - Games of chance (S)",92.3000000000000
"....Aklan","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Aklan","09.5 - CULTURAL GOODS",100.3000000000000
"....Aklan","09.5.1 - Musical instruments (D)",100.3000000000000
"....Aklan","09.5.1.0 - Musical instruments (D)",100.3076322519260
"....Aklan","09.6 - CULTURAL SERVICES",103.0000000000000
"....Aklan","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Aklan","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Aklan","09.6.3 - Photographic services (S)",..
"....Aklan","09.6.3.0 - Photographic services (S)",..
"....Aklan","09.6.9 - Other cultural services (S)",103.0000000000000
"....Aklan","09.6.9.0 - Other cultural services (S)",103.0125101854960
"....Aklan","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",114.4000000000000
"....Aklan","09.7.1 - Books (SD)",106.9000000000000
"....Aklan","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",107.0311619306320
"....Aklan","09.7.1.9 - Other books (SD) in printed or electronic copy",106.8119075583010
"....Aklan","09.7.2 - Newspapers and periodicals (ND)",100.1000000000000
"....Aklan","09.7.2.1 - Newspapers (ND)",100.0599581492610
"....Aklan","09.7.2.2 - Magazines and periodicals (ND)",..
"....Aklan","09.7.4 - Stationery and drawing materials (ND)",116.7000000000000
"....Aklan","09.7.4.0 - Stationery and drawing materials (ND)",116.6763780420070
"....Aklan","09.8 - PACKAGE HOLIDAYS (S)",..
"....Aklan","09.8.0 - Package holidays (S)",..
"....Aklan","09.8.0.0 - Package holidays (S)",..
"....Aklan","10 - EDUCATION SERVICES",116.5000000000000
"....Aklan","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",147.1000000000000
"....Aklan","10.1.0 - Early chilhood and primary education (S)",147.1000000000000
"....Aklan","10.1.0.1 - Early childhood education services (S)",142.8416659171120
"....Aklan","10.1.0.2 - Primary education (S)",148.2245521216540
"....Aklan","10.2 - SECONDARY EDUCATION  (S)",108.6000000000000
"....Aklan","10.2.0 - Secondary education (S)",108.6000000000000
"....Aklan","10.2.0.1 - Lower secondary general education services",108.6344173061360
"....Aklan","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Aklan","10.4 - TERTIARY EDUCATION (S)",105.1000000000000
"....Aklan","10.4.0 - Tertiary education (s)",105.1000000000000
"....Aklan","10.4.0.0 - Tertiary education (s)",105.0617469987080
"....Aklan","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Aklan","10.5.0 - Education not defined by level (s)",..
"....Aklan","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Aklan","10.5.0.9 - Other education not defined by level (S)",..
"....Aklan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",110.3000000000000
"....Aklan","11.1 - FOOD AND BEVERAGE SERVING SERVICES",111.3000000000000
"....Aklan","11.1.1 - Restaurants, café and the like (S)",111.3000000000000
"....Aklan","11.1.1.1 - Restaurants, café and the like - with full service (S)",111.3485106090830
"....Aklan","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Aklan","11.2.0 - Accommodation services (S)",100.0000000000000
"....Aklan","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Aklan","12 - FINANCIAL SERVICES",145.5000000000000
"....Aklan","12.2 - FINANCIAL SERVICES",145.5000000000000
"....Aklan","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Aklan","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Aklan","12.2.9 - Other financial services (S)",100.0000000000000
"....Aklan","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Aklan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",105.8000000000000
"....Aklan","13.1 - PERSONAL CARE",105.4000000000000
"....Aklan","13.1.1 - Electric appliances for personal care (SD)",..
"....Aklan","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Aklan","13.1.2 - Other appliances, articles and products for personal care (ND)",105.5000000000000
"....Aklan","13.1.2.0 - Other appliances, articles and products for personal care (ND)",105.4933513056700
"....Aklan","13.1.3 - Hairdressing salons and personal grooming establishments (S)",104.3000000000000
"....Aklan","13.1.3.1 - Hairdressing (S)",107.7320540843040
"....Aklan","13.1.3.2 - Personal grooming treatments (S)",100.8390673601740
"....Aklan","13.2 - OTHER PERSONAL EFFECTS",107.6000000000000
"....Aklan","13.2.1 - Jewellery and watches (D)",110.0000000000000
"....Aklan","13.2.1.1 - Jewellery and watches (D)",111.5872363949030
"....Aklan","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",106.6936208445640
"....Aklan","13.2.9 - Other personal effects n.e.c. (SD)",107.2000000000000
"....Aklan","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",107.1746953313380
"....Aklan","13.9 - OTHER SERVICES",100.4000000000000
"....Aklan","13.9.0 - Other services (S)",100.4000000000000
"....Aklan","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Antique","0 - ALL ITEMS",118.5000000000000
"....Antique","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",117.1000000000000
"....Antique","01.1 - FOOD",117.0000000000000
"....Antique","01.1.1 - Cereals and cereal products (ND)",95.0000000000000
"....Antique","01.1.1.1 - Cereals (ND)",88.5754866007092
"....Antique","01.1.1.12 - Rice",88.2565837023029
"....Antique","01.1.1.16 - Corn",139.3755424253680
"....Antique","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",122.9586576541630
"....Antique","01.1.1.2 - Flour of cereals (ND)",137.3913395952470
"....Antique","01.1.1.3 - Bread and bakery products (ND)",122.8162248760430
"....Antique","01.1.1.4 - Breakfast cereals (ND)",112.3780619986990
"....Antique","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",118.1415418658220
"....Antique","01.1.1.9 - Other cereal and grain mill products (ND)",128.9403629607330
"....Antique","01.1.2 - Meat and other parts of slaughtered land animals (ND)",129.9000000000000
"....Antique","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",132.9622605842230
"....Antique","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Antique","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",128.7974342752630
"....Antique","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",119.0335117943130
"....Antique","01.1.3 - Fish and other seafood (ND)",132.5000000000000
"....Antique","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",137.3628527069310
"....Antique","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",132.8488461642530
"....Antique","01.1.3.3 - Fish preparations (ND)",121.7172086653230
"....Antique","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",104.6068024081510
"....Antique","01.1.3.6 - Other seafood preparations (ND)",..
"....Antique","01.1.4 - Milk, other dairy products and eggs (ND)",117.5000000000000
"....Antique","01.1.4.1 - Raw and whole milk (ND)",111.4808813684300
"....Antique","01.1.4.3 - Other milk and cream (ND)",123.2485371482400
"....Antique","01.1.4.4 - Non-animal milk (ND)",..
"....Antique","01.1.4.5 - Cheese (ND)",114.3603133159270
"....Antique","01.1.4.6 - Yoghurt and similar products (ND)",108.1840110268780
"....Antique","01.1.4.7 - Milk-based dessert and beverages (ND)",107.8758112611820
"....Antique","01.1.4.8 - Eggs (ND)",108.6981693699020
"....Antique","01.1.5 - Oils and fats (ND)",141.5000000000000
"....Antique","01.1.5.1 - Vegetable oils (ND)",144.0291647644670
"....Antique","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",133.9109942898580
"....Antique","01.1.5.3 - Margarine and similar preparations (ND)",127.9132130667970
"....Antique","01.1.5.9 - Other animal oils and fats (ND)",..
"....Antique","01.1.6 - Fruits and nuts (ND)",134.3000000000000
"....Antique","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",136.2150057792280
"....Antique","01.1.6.2 - Citrus fruits, fresh (ND)",144.1589279277800
"....Antique","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",112.0977650848470
"....Antique","01.1.6.5 - Other fruits, fresh (ND)",..
"....Antique","01.1.6.7 - Fruit, dried and dehydrated (ND)",137.0441754683530
"....Antique","01.1.6.8 - Nuts, in shell or shelled (ND)",115.9332627652600
"....Antique","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",118.7069638955980
"....Antique","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",136.2000000000000
"....Antique","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",120.3771216790650
"....Antique","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",142.9150423510520
"....Antique","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",122.7158759323750
"....Antique","01.1.7.4 - Other vegetables, fresh or chilled (ND)",156.1267428975390
"....Antique","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",110.6392153746750
"....Antique","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",114.1699026620310
"....Antique","01.1.8 - Sugar, confectionery and desserts (ND)",131.0000000000000
"....Antique","01.1.8.1 - Cane and beet sugar (ND)",143.6807799528680
"....Antique","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",126.0016532178590
"....Antique","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",113.2683748345970
"....Antique","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",114.1991792659260
"....Antique","01.1.8.6 - Ice, ice cream and sorbet (ND)",119.0124499646770
"....Antique","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",108.8310597695660
"....Antique","01.1.9 - Ready-made food and other food products n.e.c. (ND)",124.0000000000000
"....Antique","01.1.9.2 - Baby food (ND)",110.9300511398110
"....Antique","01.1.9.3 - Salt, condiments and sauces (ND)",123.6769984520580
"....Antique","01.1.9.4 - Spices, culinary herbs and seeds (ND)",142.4768634008230
"....Antique","01.1.9.9 - Other food products n.e.c. (ND)",127.5361434073210
"....Antique","01.2 - NON-ALCOHOLIC BEVERAGES",118.5000000000000
"....Antique","01.2.1 - Fruit and vegetable juices (ND)",131.9000000000000
"....Antique","01.2.1.0 - Fruit and vegetable juices (ND)",131.8835870112880
"....Antique","01.2.2 - Coffee and coffee substitutes (ND)",112.0000000000000
"....Antique","01.2.2.0 - Coffee and coffee substitutes (ND)",111.9806972147600
"....Antique","01.2.3 - Tea, maté and other plant products for infusion (ND)",104.0000000000000
"....Antique","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.9629774475300
"....Antique","01.2.4 - Cocoa drinks (ND)",118.9000000000000
"....Antique","01.2.4.0 - Cocoa drinks (ND)",118.9498656670480
"....Antique","01.2.5 - Water (ND)",112.7000000000000
"....Antique","01.2.5.0 - Water (ND)",112.7123166568410
"....Antique","01.2.6 - Soft drinks (ND)",128.3000000000000
"....Antique","01.2.6.0 - Soft drinks (ND)",128.3342978119940
"....Antique","01.2.9 - Other non-alcoholic beverages (ND)",117.9000000000000
"....Antique","01.2.9.0 - Other non-alcoholic beverages (ND)",117.9092846517770
"....Antique","02 - ALCOHOLIC BEVERAGES AND TOBACCO",167.4000000000000
"....Antique","02.1 - ALCOHOLIC BEVERAGES",140.1000000000000
"....Antique","02.1.1 - Spirits and liquors (ND)",141.2000000000000
