"Geolocation","Commodity Description","2023 Ave" 
"....City of Iloilo (Capital)","05.5.2.1 - Non-motorized tools (SD)",123.7046533088200
"....City of Iloilo (Capital)","05.5.2.2 - Miscellaneous accessories (SD)",107.1635123367920
"....City of Iloilo (Capital)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",133.4000000000000
"....City of Iloilo (Capital)","05.6.1 - Non-durable household goods (ND)",126.3333333333330
"....City of Iloilo (Capital)","05.6.1.1 - Household cleaning and maintenance products (ND)",126.9321819685830
"....City of Iloilo (Capital)","05.6.1.9 - Other non-durable household goods (ND)",126.1281426622270
"....City of Iloilo (Capital)","05.6.2 - Domestic services and household services (S)",139.7000000000000
"....City of Iloilo (Capital)","05.6.2.1 - Domestic services by paid staff (S)",139.7079121506300
"....City of Iloilo (Capital)","06 - HEALTH",113.9083333333330
"....City of Iloilo (Capital)","06.1 - MEDICINES AND HEALTH PRODUCTS",110.2833333333330
"....City of Iloilo (Capital)","06.1.1 - Medicines (ND)",110.7083333333330
"....City of Iloilo (Capital)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",110.6959627074820
"....City of Iloilo (Capital)","06.1.2 - Medical products (ND)",109.3333333333330
"....City of Iloilo (Capital)","06.1.2.1 - Medical diagnostic products (ND)",111.4628211137290
"....City of Iloilo (Capital)","06.1.2.2 - Prevention and protective devices (ND)",108.4340301864450
"....City of Iloilo (Capital)","06.1.2.3 - Treatment devices for personal use (ND)",108.0544912926580
"....City of Iloilo (Capital)","06.1.3 - Assistive products (D)",100.1000000000000
"....City of Iloilo (Capital)","06.1.3.1 - Assistive products for vision (D)",100.0702637869290
"....City of Iloilo (Capital)","06.2 - OUTPATIENT CARE SERVICES",137.7916666666670
"....City of Iloilo (Capital)","06.2.1 - Preventive care services (S)",..
"....City of Iloilo (Capital)","06.2.1.9 - Other preventive services (S)",..
"....City of Iloilo (Capital)","06.2.2 - Outpatient dental services (S)",137.7916666666670
"....City of Iloilo (Capital)","06.2.2.1 - Dental preventive services (S)",137.8238750756090
"....City of Iloilo (Capital)","06.2.3 - Other outpatient care services (S)",..
"....City of Iloilo (Capital)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Iloilo (Capital)","06.3 - INPATIENT CARE SERVICES",105.9000000000000
"....City of Iloilo (Capital)","06.3.1 - Inpatient curative and rehabilitative services (S)",105.9000000000000
"....City of Iloilo (Capital)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",105.9356648886020
"....City of Iloilo (Capital)","06.4 - OTHER HEALTH SERVICES",122.7250000000000
"....City of Iloilo (Capital)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",122.7250000000000
"....City of Iloilo (Capital)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",122.7143115628860
"....City of Iloilo (Capital)","07 - TRANSPORT",146.4083333333330
"....City of Iloilo (Capital)","07.1 - PURCHASE OF VEHICLES",98.1666666666667
"....City of Iloilo (Capital)","07.1.1 - Motor cars (D)",96.5000000000000
"....City of Iloilo (Capital)","07.1.1.1 - New motor cars (D)",96.5204703592917
"....City of Iloilo (Capital)","07.1.2 - Motorcycles (D)",101.8333333333330
"....City of Iloilo (Capital)","07.1.2.0 - Motorcycles (D)",101.8311699904960
"....City of Iloilo (Capital)","07.1.3 - Bicycles (D)",97.1000000000000
"....City of Iloilo (Capital)","07.1.3.0 - Bicycles (D)",97.1154097777219
"....City of Iloilo (Capital)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",131.8416666666670
"....City of Iloilo (Capital)","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.1500000000000
"....City of Iloilo (Capital)","07.2.1.1 - Tires (SD)",101.9549197187920
"....City of Iloilo (Capital)","07.2.1.2 - Parts for personal transport equipment (SD)",103.1001659445290
"....City of Iloilo (Capital)","07.2.1.3 - Accessories for personal transport equipment (SD)",98.4557348101774
"....City of Iloilo (Capital)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",134.6750000000000
"....City of Iloilo (Capital)","07.2.2.1 - Diesel (ND)",146.0241204026710
"....City of Iloilo (Capital)","07.2.2.2 - Gasoline (ND)",128.5946094230230
"....City of Iloilo (Capital)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Iloilo (Capital)","07.2.2.4 - Lubricants (ND)",102.5844656839030
"....City of Iloilo (Capital)","07.2.3 - Maintenance and repair of personal transport equipment (S)",133.3000000000000
"....City of Iloilo (Capital)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",133.2752092467120
"....City of Iloilo (Capital)","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....City of Iloilo (Capital)","07.2.4.2 - Toll facilities (S)",..
"....City of Iloilo (Capital)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Iloilo (Capital)","07.3 - PASSENGER TRANSPORT SERVICES",169.0750000000000
"....City of Iloilo (Capital)","07.3.1 - Passenger transport by railway (S)",..
"....City of Iloilo (Capital)","07.3.1.1 - Passenger transport by train (S)",..
"....City of Iloilo (Capital)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Iloilo (Capital)","07.3.2 - Passenger transport by road (S)",172.7166666666670
"....City of Iloilo (Capital)","07.3.2.1 - Passenger transport by bus and coach (S)",148.3357452966720
"....City of Iloilo (Capital)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",112.5000000000000
"....City of Iloilo (Capital)","07.3.2.9 - Other passenger transport by road (S)",177.6723396099440
"....City of Iloilo (Capital)","07.3.3 - Passenger transport by air (S)",139.0250000000000
"....City of Iloilo (Capital)","07.3.3.1 - Passenger transport by air, domestic (S)",139.0227977583110
"....City of Iloilo (Capital)","07.3.4 - Passenger transport by sea and inland waterway (S)",36.7750000000000
"....City of Iloilo (Capital)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",36.7632830314192
"....City of Iloilo (Capital)","07.4 - TRANSPORT SERVICES OF GOODS",109.1916666666670
"....City of Iloilo (Capital)","07.4.1 - Postal and courier services (S)",109.1916666666670
"....City of Iloilo (Capital)","07.4.1.1 - Letter handling services (S)",111.8532110091740
"....City of Iloilo (Capital)","07.4.1.2 - Courier and parcel delivery services (S)",101.3343226469230
"....City of Iloilo (Capital)","08 - INFORMATION AND COMMUNICATION",102.9583333333330
"....City of Iloilo (Capital)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",107.9333333333330
"....City of Iloilo (Capital)","08.1.1 - Fixed telephone equipment (D)",..
"....City of Iloilo (Capital)","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Iloilo (Capital)","08.1.2 - Mobile telephone equipment (D)",119.4000000000000
"....City of Iloilo (Capital)","08.1.2.0 - Mobile telephone equipment (D)",119.4274113934220
"....City of Iloilo (Capital)","08.1.3 - Information processing equipment (D)",116.3000000000000
"....City of Iloilo (Capital)","08.1.3.1 - Computers, laptops and tablets (D)",116.3059652773550
"....City of Iloilo (Capital)","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....City of Iloilo (Capital)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1166666666670
"....City of Iloilo (Capital)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000211057890
"....City of Iloilo (Capital)","08.1.5 - Unrecorded recording media (SD)",112.7000000000000
"....City of Iloilo (Capital)","08.1.5.0 - Unrecorded recording media (SD)",112.6652293780240
"....City of Iloilo (Capital)","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.4500000000000
"....City of Iloilo (Capital)","08.3.1 - Fixed communication services (S)",..
"....City of Iloilo (Capital)","08.3.1.0 - Fixed communication services (S)",..
"....City of Iloilo (Capital)","08.3.2 - Mobile communication services (S)",100.3500000000000
"....City of Iloilo (Capital)","08.3.2.0 - Mobile communication services (S)",100.3641861305900
"....City of Iloilo (Capital)","08.3.3 - Internet access provision services and net storage services (S)",109.7000000000000
"....City of Iloilo (Capital)","08.3.3.0 - Internet access provision services and net storage services (S)",109.6714149004620
"....City of Iloilo (Capital)","08.3.5 - Repair and rental of information and communication equipment (S)",107.7000000000000
"....City of Iloilo (Capital)","08.3.5.0 - Repair and rental of information and communication equipment (S)",107.7497310308310
"....City of Iloilo (Capital)","09 - RECREATION, SPORT AND CULTURE",114.6250000000000
"....City of Iloilo (Capital)","09.1 - RECREATIONAL DURABLES",99.4166666666667
"....City of Iloilo (Capital)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.4166666666667
"....City of Iloilo (Capital)","09.1.1.1 - Cameras (D)",99.4113397264352
"....City of Iloilo (Capital)","09.2 - OTHER RECREATIONAL GOODS",85.5666666666667
"....City of Iloilo (Capital)","09.2.1 - Games, toys and hobbies (SD)",84.7000000000000
"....City of Iloilo (Capital)","09.2.1.2 - Other games, toys and hobbies (SD)",84.7136478888766
"....City of Iloilo (Capital)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",113.7500000000000
"....City of Iloilo (Capital)","09.2.2.1 - Equipment for sport (SD)",113.7519085876420
"....City of Iloilo (Capital)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Iloilo (Capital)","09.3 - GARDEN PRODUCTS AND PETS",147.9666666666670
"....City of Iloilo (Capital)","09.3.1 - Garden products, plants and flowers (ND)",123.4000000000000
"....City of Iloilo (Capital)","09.3.1.1 - Garden products (ND)",114.6868590842240
"....City of Iloilo (Capital)","09.3.1.2 - Plants, seeds and flowers (ND)",132.1187789242030
"....City of Iloilo (Capital)","09.3.2 - Pets and products for pets (ND)",151.0916666666670
"....City of Iloilo (Capital)","09.3.2.2 - Products for pets and other household animals (ND)",151.0612807662330
"....City of Iloilo (Capital)","09.4 - RECREATIONAL SERVICES",92.5000000000000
"....City of Iloilo (Capital)","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....City of Iloilo (Capital)","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....City of Iloilo (Capital)","09.4.7 - Games of chance (S)",92.3000000000000
"....City of Iloilo (Capital)","09.4.7.0 - Games of chance (S)",92.3076923076923
"....City of Iloilo (Capital)","09.5 - CULTURAL GOODS",100.9000000000000
"....City of Iloilo (Capital)","09.5.1 - Musical instruments (D)",100.9000000000000
"....City of Iloilo (Capital)","09.5.1.0 - Musical instruments (D)",100.8548280720300
"....City of Iloilo (Capital)","09.6 - CULTURAL SERVICES",133.3833333333330
"....City of Iloilo (Capital)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",156.1666666666670
"....City of Iloilo (Capital)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",156.1510590858420
"....City of Iloilo (Capital)","09.6.3 - Photographic services (S)",..
"....City of Iloilo (Capital)","09.6.3.0 - Photographic services (S)",..
"....City of Iloilo (Capital)","09.6.9 - Other cultural services (S)",110.5000000000000
"....City of Iloilo (Capital)","09.6.9.0 - Other cultural services (S)",110.5186529771020
"....City of Iloilo (Capital)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",122.0916666666670
"....City of Iloilo (Capital)","09.7.1 - Books (SD)",..
"....City of Iloilo (Capital)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....City of Iloilo (Capital)","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....City of Iloilo (Capital)","09.7.2 - Newspapers and periodicals (ND)",121.4500000000000
"....City of Iloilo (Capital)","09.7.2.1 - Newspapers (ND)",121.4588384438390
"....City of Iloilo (Capital)","09.7.2.2 - Magazines and periodicals (ND)",..
"....City of Iloilo (Capital)","09.7.4 - Stationery and drawing materials (ND)",122.1083333333330
"....City of Iloilo (Capital)","09.7.4.0 - Stationery and drawing materials (ND)",122.1114382626380
"....City of Iloilo (Capital)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....City of Iloilo (Capital)","09.8.0 - Package holidays (S)",100.0000000000000
"....City of Iloilo (Capital)","09.8.0.0 - Package holidays (S)",100.0000000000000
"....City of Iloilo (Capital)","10 - EDUCATION SERVICES",123.2916666666670
"....City of Iloilo (Capital)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",112.2833333333330
"....City of Iloilo (Capital)","10.1.0 - Early chilhood and primary education (S)",112.2833333333330
"....City of Iloilo (Capital)","10.1.0.1 - Early childhood education services (S)",122.7280163850930
"....City of Iloilo (Capital)","10.1.0.2 - Primary education (S)",108.5945866901690
"....City of Iloilo (Capital)","10.2 - SECONDARY EDUCATION  (S)",..
"....City of Iloilo (Capital)","10.2.0 - Secondary education (S)",..
"....City of Iloilo (Capital)","10.2.0.1 - Lower secondary general education services",..
"....City of Iloilo (Capital)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....City of Iloilo (Capital)","10.4 - TERTIARY EDUCATION (S)",131.1333333333330
"....City of Iloilo (Capital)","10.4.0 - Tertiary education (s)",131.1333333333330
"....City of Iloilo (Capital)","10.4.0.0 - Tertiary education (s)",131.1308791020310
"....City of Iloilo (Capital)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Iloilo (Capital)","10.5.0 - Education not defined by level (s)",..
"....City of Iloilo (Capital)","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Iloilo (Capital)","10.5.0.9 - Other education not defined by level (S)",..
"....City of Iloilo (Capital)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",112.0166666666670
"....City of Iloilo (Capital)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",112.0166666666670
"....City of Iloilo (Capital)","11.1.1 - Restaurants, café and the like (S)",112.0166666666670
"....City of Iloilo (Capital)","11.1.1.1 - Restaurants, café and the like - with full service (S)",112.0304103422220
"....City of Iloilo (Capital)","11.2 - ACCOMMODATION SERVICES",102.4166666666670
"....City of Iloilo (Capital)","11.2.0 - Accommodation services (S)",102.4166666666670
"....City of Iloilo (Capital)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",102.4284154909720
"....City of Iloilo (Capital)","12 - FINANCIAL SERVICES",146.0000000000000
"....City of Iloilo (Capital)","12.2 - FINANCIAL SERVICES",146.0000000000000
"....City of Iloilo (Capital)","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....City of Iloilo (Capital)","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....City of Iloilo (Capital)","12.2.9 - Other financial services (S)",..
"....City of Iloilo (Capital)","12.2.9.1 - Remittances fees (S)",..
"....City of Iloilo (Capital)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",116.4166666666670
"....City of Iloilo (Capital)","13.1 - PERSONAL CARE",120.7000000000000
"....City of Iloilo (Capital)","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Iloilo (Capital)","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Iloilo (Capital)","13.1.2 - Other appliances, articles and products for personal care (ND)",119.6416666666670
"....City of Iloilo (Capital)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",119.6459947131230
"....City of Iloilo (Capital)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",127.5166666666670
"....City of Iloilo (Capital)","13.1.3.1 - Hairdressing (S)",130.8607773961990
"....City of Iloilo (Capital)","13.1.3.2 - Personal grooming treatments (S)",124.1788458955780
"....City of Iloilo (Capital)","13.2 - OTHER PERSONAL EFFECTS",101.4583333333330
"....City of Iloilo (Capital)","13.2.1 - Jewellery and watches (D)",110.4916666666670
"....City of Iloilo (Capital)","13.2.1.1 - Jewellery and watches (D)",110.2517170496010
"....City of Iloilo (Capital)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",110.9762343782010
"....City of Iloilo (Capital)","13.2.9 - Other personal effects n.e.c. (SD)",100.1000000000000
"....City of Iloilo (Capital)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.1155720058830
"....City of Iloilo (Capital)","13.9 - OTHER SERVICES",111.2250000000000
"....City of Iloilo (Capital)","13.9.0 - Other services (S)",111.2250000000000
"....City of Iloilo (Capital)","13.9.0.9 - Other services n.e.c. (S)",111.2386848126190
"....City of Bacolod (Capital)","0 - ALL ITEMS",125.9000000000000
"....City of Bacolod (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",127.6416666666670
"....City of Bacolod (Capital)","01.1 - FOOD",127.5583333333330
"....City of Bacolod (Capital)","01.1.1 - Cereals and cereal products (ND)",109.5000000000000
"....City of Bacolod (Capital)","01.1.1.1 - Cereals (ND)",104.6349898883880
"....City of Bacolod (Capital)","01.1.1.12 - Rice",103.6738704492390
"....City of Bacolod (Capital)","01.1.1.16 - Corn",180.4758962047690
"....City of Bacolod (Capital)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",125.3657082545930
"....City of Bacolod (Capital)","01.1.1.2 - Flour of cereals (ND)",126.4811105884660
"....City of Bacolod (Capital)","01.1.1.3 - Bread and bakery products (ND)",120.1948771738010
"....City of Bacolod (Capital)","01.1.1.4 - Breakfast cereals (ND)",146.5361069621990
"....City of Bacolod (Capital)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",122.8178333233900
"....City of Bacolod (Capital)","01.1.1.9 - Other cereal and grain mill products (ND)",143.5338273991820
"....City of Bacolod (Capital)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",127.2083333333330
"....City of Bacolod (Capital)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",131.3543268782300
"....City of Bacolod (Capital)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",120.1377491484850
"....City of Bacolod (Capital)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",153.1374811083600
"....City of Bacolod (Capital)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",116.3631553211080
"....City of Bacolod (Capital)","01.1.3 - Fish and other seafood (ND)",143.2416666666670
"....City of Bacolod (Capital)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",137.6143669615240
"....City of Bacolod (Capital)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",139.7441961561580
"....City of Bacolod (Capital)","01.1.3.3 - Fish preparations (ND)",134.4927297399600
"....City of Bacolod (Capital)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",231.1164975876010
"....City of Bacolod (Capital)","01.1.3.6 - Other seafood preparations (ND)",..
"....City of Bacolod (Capital)","01.1.4 - Milk, other dairy products and eggs (ND)",119.5833333333330
"....City of Bacolod (Capital)","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Bacolod (Capital)","01.1.4.3 - Other milk and cream (ND)",110.3548195014010
"....City of Bacolod (Capital)","01.1.4.4 - Non-animal milk (ND)",112.2279254109550
"....City of Bacolod (Capital)","01.1.4.5 - Cheese (ND)",121.2879884225760
"....City of Bacolod (Capital)","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Bacolod (Capital)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....City of Bacolod (Capital)","01.1.4.8 - Eggs (ND)",131.1410299021760
"....City of Bacolod (Capital)","01.1.5 - Oils and fats (ND)",134.1166666666670
"....City of Bacolod (Capital)","01.1.5.1 - Vegetable oils (ND)",136.6995511595040
"....City of Bacolod (Capital)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",132.4736145886850
"....City of Bacolod (Capital)","01.1.5.3 - Margarine and similar preparations (ND)",112.9345416795260
"....City of Bacolod (Capital)","01.1.5.9 - Other animal oils and fats (ND)",..
"....City of Bacolod (Capital)","01.1.6 - Fruits and nuts (ND)",140.6500000000000
"....City of Bacolod (Capital)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",140.3852412525140
"....City of Bacolod (Capital)","01.1.6.2 - Citrus fruits, fresh (ND)",127.0684043298260
"....City of Bacolod (Capital)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",167.3084537715300
"....City of Bacolod (Capital)","01.1.6.5 - Other fruits, fresh (ND)",..
"....City of Bacolod (Capital)","01.1.6.7 - Fruit, dried and dehydrated (ND)",168.3810999225410
"....City of Bacolod (Capital)","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....City of Bacolod (Capital)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",147.6359531197410
"....City of Bacolod (Capital)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",171.0250000000000
"....City of Bacolod (Capital)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",166.9149682707320
"....City of Bacolod (Capital)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",187.3234544317830
"....City of Bacolod (Capital)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",168.8248516021990
"....City of Bacolod (Capital)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",156.9140713181910
"....City of Bacolod (Capital)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",160.7801903579770
"....City of Bacolod (Capital)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",146.4628873275650
"....City of Bacolod (Capital)","01.1.8 - Sugar, confectionery and desserts (ND)",138.1583333333330
"....City of Bacolod (Capital)","01.1.8.1 - Cane and beet sugar (ND)",177.7119286415200
"....City of Bacolod (Capital)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",129.5791859434920
"....City of Bacolod (Capital)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",128.8286580742990
"....City of Bacolod (Capital)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....City of Bacolod (Capital)","01.1.8.6 - Ice, ice cream and sorbet (ND)",113.3700734576030
"....City of Bacolod (Capital)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",137.9062093175800
"....City of Bacolod (Capital)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",135.8750000000000
"....City of Bacolod (Capital)","01.1.9.2 - Baby food (ND)",127.8382674878210
"....City of Bacolod (Capital)","01.1.9.3 - Salt, condiments and sauces (ND)",140.8143812213440
"....City of Bacolod (Capital)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",135.8852390330370
"....City of Bacolod (Capital)","01.1.9.9 - Other food products n.e.c. (ND)",141.6000331313580
"....City of Bacolod (Capital)","01.2 - NON-ALCOHOLIC BEVERAGES",128.3333333333330
"....City of Bacolod (Capital)","01.2.1 - Fruit and vegetable juices (ND)",136.0083333333330
"....City of Bacolod (Capital)","01.2.1.0 - Fruit and vegetable juices (ND)",136.0066386856690
"....City of Bacolod (Capital)","01.2.2 - Coffee and coffee substitutes (ND)",125.6833333333330
"....City of Bacolod (Capital)","01.2.2.0 - Coffee and coffee substitutes (ND)",125.6913870411120
"....City of Bacolod (Capital)","01.2.3 - Tea, maté and other plant products for infusion (ND)",132.5666666666670
"....City of Bacolod (Capital)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",132.5425659571880
"....City of Bacolod (Capital)","01.2.4 - Cocoa drinks (ND)",131.3750000000000
"....City of Bacolod (Capital)","01.2.4.0 - Cocoa drinks (ND)",131.3941977335990
"....City of Bacolod (Capital)","01.2.5 - Water (ND)",113.7500000000000
"....City of Bacolod (Capital)","01.2.5.0 - Water (ND)",113.7329854966220
"....City of Bacolod (Capital)","01.2.6 - Soft drinks (ND)",153.5833333333330
"....City of Bacolod (Capital)","01.2.6.0 - Soft drinks (ND)",153.5791752085370
"....City of Bacolod (Capital)","01.2.9 - Other non-alcoholic beverages (ND)",128.1833333333330
"....City of Bacolod (Capital)","01.2.9.0 - Other non-alcoholic beverages (ND)",128.1862564761080
"....City of Bacolod (Capital)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",183.4083333333330
"....City of Bacolod (Capital)","02.1 - ALCOHOLIC BEVERAGES",153.5666666666670
"....City of Bacolod (Capital)","02.1.1 - Spirits and liquors (ND)",160.3666666666670
"....City of Bacolod (Capital)","02.1.1.0 - Spirits and liquors (ND)",160.3697364222870
"....City of Bacolod (Capital)","02.1.2 - Wine (ND)",131.3583333333330
"....City of Bacolod (Capital)","02.1.2.1 - Wine from grapes (ND)",131.3575568188120
"....City of Bacolod (Capital)","02.1.2.2 - Wine from other sources (ND)",..
"....City of Bacolod (Capital)","02.1.3 - Beer (ND)",149.0750000000000
"....City of Bacolod (Capital)","02.1.3.0 - Beer (ND)",149.0830789451310
"....City of Bacolod (Capital)","02.3 - TOBACCO",219.1416666666670
"....City of Bacolod (Capital)","02.3.0 - Tobacco (ND)",219.1416666666670
"....City of Bacolod (Capital)","02.3.0.1 - Cigarettes (ND)",219.1576831820310
"....City of Bacolod (Capital)","02.3.0.2 - Cigars (ND)",..
"....City of Bacolod (Capital)","02.3.0.9 - Other tobacco products (ND)",..
"....City of Bacolod (Capital)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....City of Bacolod (Capital)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....City of Bacolod (Capital)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....City of Bacolod (Capital)","02.900 - NON-FOOD",123.3250000000000
"....City of Bacolod (Capital)","03 - CLOTHING AND FOOTWEAR",116.0083333333330
"....City of Bacolod (Capital)","03.1 - CLOTHING",116.0083333333330
"....City of Bacolod (Capital)","03.1.1 - Clothing materials (SD)",113.2583333333330
"....City of Bacolod (Capital)","03.1.1.0 - Clothing materials (SD)",113.2640991482630
"....City of Bacolod (Capital)","03.1.2 - Garments (SD)",115.7750000000000
"....City of Bacolod (Capital)","03.1.2.1 - Garments for men or boys (SD)",113.0804877977980
"....City of Bacolod (Capital)","03.1.2.2 - Garments for women or girls (SD)",118.1047818120320
"....City of Bacolod (Capital)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",129.5457889351400
"....City of Bacolod (Capital)","03.1.2.4 - School uniforms (SD)",132.0771664521660
"....City of Bacolod (Capital)","03.1.3 - Other articles of clothing and clothing accessories (SD)",149.7000000000000
"....City of Bacolod (Capital)","03.1.3.1 - Other articles of clothing (SD)",149.6967766761250
"....City of Bacolod (Capital)","03.1.3.2 - Clothing accessories (SD)",..
"....City of Bacolod (Capital)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"....City of Bacolod (Capital)","03.1.4.1 - Cleaning of clothing (S)",..
"....City of Bacolod (Capital)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"....City of Bacolod (Capital)","03.2 - FOOTWEAR",110.8166666666670
"....City of Bacolod (Capital)","03.2.1 - Shoes and other footwear (SD)",..
"....City of Bacolod (Capital)","03.2.1.1 - Footwear for men (SD)",..
"....City of Bacolod (Capital)","03.2.1.2 - Footwear for women (SD)",..
"....City of Bacolod (Capital)","03.2.1.3 - Footwear for infants and children (SD)",..
"....City of Bacolod (Capital)","03.2.2 - Cleaning, repair, and hire of footwear (S)",110.8166666666670
"....City of Bacolod (Capital)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",110.8100916852560
"....City of Bacolod (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",114.5500000000000
"....City of Bacolod (Capital)","04.1 - ACTUAL RENTALS FOR HOUSING",114.2916666666670
"....City of Bacolod (Capital)","04.1.1 - Actual rentals paid by tenants for main residence (S)",114.2916666666670
"....City of Bacolod (Capital)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",114.3167405953270
"....City of Bacolod (Capital)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",126.7750000000000
"....City of Bacolod (Capital)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",126.4166666666670
"....City of Bacolod (Capital)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",126.3959413470410
