"Geolocation","Commodity Description","2022 Jan" 
"....Samar","09.3 - GARDEN PRODUCTS AND PETS",2.3
"....Samar","09.3.1 - Garden products, plants and flowers (ND)",..
"....Samar","09.3.1.1 - Garden products (ND)",..
"....Samar","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Samar","09.3.2 - Pets and products for pets (ND)",2.3
"....Samar","09.3.2.2 - Products for pets and other household animals (ND)",2.3
"....Samar","09.4 - RECREATIONAL SERVICES",0.0
"....Samar","09.4.6 - Recreational and sporting services (S)",0.7
"....Samar","09.4.6.2 - Sporting services - practice (S)",0.7
"....Samar","09.4.7 - Games of chance (S)",0.0
"....Samar","09.4.7.0 - Games of chance (S)",0.0
"....Samar","09.5 - CULTURAL GOODS",0.0
"....Samar","09.5.1 - Musical instruments (D)",0.0
"....Samar","09.5.1.0 - Musical instruments (D)",0.0
"....Samar","09.6 - CULTURAL SERVICES",..
"....Samar","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Samar","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Samar","09.6.3 - Photographic services (S)",..
"....Samar","09.6.3.0 - Photographic services (S)",..
"....Samar","09.6.9 - Other cultural services (S)",..
"....Samar","09.6.9.0 - Other cultural services (S)",..
"....Samar","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.1
"....Samar","09.7.1 - Books (SD)",-0.9
"....Samar","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",-0.8
"....Samar","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Samar","09.7.2 - Newspapers and periodicals (ND)",0.0
"....Samar","09.7.2.1 - Newspapers (ND)",0.0
"....Samar","09.7.2.2 - Magazines and periodicals (ND)",0.0
"....Samar","09.7.4 - Stationery and drawing materials (ND)",0.2
"....Samar","09.7.4.0 - Stationery and drawing materials (ND)",0.2
"....Samar","09.8 - PACKAGE HOLIDAYS (S)",..
"....Samar","09.8.0 - Package holidays (S)",..
"....Samar","09.8.0.0 - Package holidays (S)",..
"....Samar","10 - EDUCATION SERVICES",0.0
"....Samar","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",0.0
"....Samar","10.1.0 - Early chilhood and primary education (S)",0.0
"....Samar","10.1.0.1 - Early childhood education services (S)",..
"....Samar","10.1.0.2 - Primary education (S)",0.0
"....Samar","10.2 - SECONDARY EDUCATION  (S)",..
"....Samar","10.2.0 - Secondary education (S)",..
"....Samar","10.2.0.1 - Lower secondary general education services",..
"....Samar","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Samar","10.4 - TERTIARY EDUCATION (S)",-0.1
"....Samar","10.4.0 - Tertiary education (s)",-0.1
"....Samar","10.4.0.0 - Tertiary education (s)",0.0
"....Samar","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Samar","10.5.0 - Education not defined by level (s)",..
"....Samar","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Samar","10.5.0.9 - Other education not defined by level (S)",..
"....Samar","11 - RESTAURANTS AND ACCOMMODATION SERVICES",3.0
"....Samar","11.1 - FOOD AND BEVERAGE SERVING SERVICES",3.0
"....Samar","11.1.1 - Restaurants, café and the like (S)",3.0
"....Samar","11.1.1.1 - Restaurants, café and the like - with full service (S)",3.0
"....Samar","11.2 - ACCOMMODATION SERVICES",0.0
"....Samar","11.2.0 - Accommodation services (S)",0.0
"....Samar","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",0.0
"....Samar","12 - FINANCIAL SERVICES",46.0
"....Samar","12.2 - FINANCIAL SERVICES",46.0
"....Samar","12.2.1 - Financial intermediation services indirectly measured (S)",46.0
"....Samar","12.2.1.0 - Financial intermediation services indirectly measured (S)",46.0
"....Samar","12.2.9 - Other financial services (S)",..
"....Samar","12.2.9.1 - Remittances fees (S)",..
"....Samar","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.6
"....Samar","13.1 - PERSONAL CARE",0.7
"....Samar","13.1.1 - Electric appliances for personal care (SD)",..
"....Samar","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Samar","13.1.2 - Other appliances, articles and products for personal care (ND)",0.6
"....Samar","13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.6
"....Samar","13.1.3 - Hairdressing salons and personal grooming establishments (S)",1.6
"....Samar","13.1.3.1 - Hairdressing (S)",2.2
"....Samar","13.1.3.2 - Personal grooming treatments (S)",1.0
"....Samar","13.2 - OTHER PERSONAL EFFECTS",-0.5
"....Samar","13.2.1 - Jewellery and watches (D)",-0.7
"....Samar","13.2.1.1 - Jewellery and watches (D)",-0.7
"....Samar","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Samar","13.2.9 - Other personal effects n.e.c. (SD)",-0.4
"....Samar","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",-0.5
"....Samar","13.9 - OTHER SERVICES",0.0
"....Samar","13.9.0 - Other services (S)",0.0
"....Samar","13.9.0.9 - Other services n.e.c. (S)",0.0
"....Southern Leyte","0 - ALL ITEMS",5.7
"....Southern Leyte","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",7.0
"....Southern Leyte","01.1 - FOOD",7.6
"....Southern Leyte","01.1.1 - Cereals and cereal products (ND)",4.1
"....Southern Leyte","01.1.1.1 - Cereals (ND)",5.1
"....Southern Leyte","01.1.1.12 - Rice",5.1
"....Southern Leyte","01.1.1.16 - Corn",3.4
"....Southern Leyte","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",1.1
"....Southern Leyte","01.1.1.2 - Flour of cereals (ND)",-0.2
"....Southern Leyte","01.1.1.3 - Bread and bakery products (ND)",1.1
"....Southern Leyte","01.1.1.4 - Breakfast cereals (ND)",0.0
"....Southern Leyte","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",0.8
"....Southern Leyte","01.1.1.9 - Other cereal and grain mill products (ND)",2.7
"....Southern Leyte","01.1.2 - Meat and other parts of slaughtered land animals (ND)",11.3
"....Southern Leyte","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",13.6
"....Southern Leyte","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",0.0
"....Southern Leyte","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",12.4
"....Southern Leyte","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",2.4
"....Southern Leyte","01.1.3 - Fish and other seafood (ND)",18.3
"....Southern Leyte","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",21.3
"....Southern Leyte","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",4.4
"....Southern Leyte","01.1.3.3 - Fish preparations (ND)",3.8
"....Southern Leyte","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",13.1
"....Southern Leyte","01.1.3.6 - Other seafood preparations (ND)",0.0
"....Southern Leyte","01.1.4 - Milk, other dairy products and eggs (ND)",4.6
"....Southern Leyte","01.1.4.1 - Raw and whole milk (ND)",..
"....Southern Leyte","01.1.4.3 - Other milk and cream (ND)",0.0
"....Southern Leyte","01.1.4.4 - Non-animal milk (ND)",..
"....Southern Leyte","01.1.4.5 - Cheese (ND)",0.0
"....Southern Leyte","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Southern Leyte","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Southern Leyte","01.1.4.8 - Eggs (ND)",10.7
"....Southern Leyte","01.1.5 - Oils and fats (ND)",0.0
"....Southern Leyte","01.1.5.1 - Vegetable oils (ND)",0.0
"....Southern Leyte","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",0.0
"....Southern Leyte","01.1.5.3 - Margarine and similar preparations (ND)",0.2
"....Southern Leyte","01.1.5.9 - Other animal oils and fats (ND)",..
"....Southern Leyte","01.1.6 - Fruits and nuts (ND)",1.3
"....Southern Leyte","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",0.5
"....Southern Leyte","01.1.6.2 - Citrus fruits, fresh (ND)",11.8
"....Southern Leyte","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",36.7
"....Southern Leyte","01.1.6.5 - Other fruits, fresh (ND)",..
"....Southern Leyte","01.1.6.7 - Fruit, dried and dehydrated (ND)",0.0
"....Southern Leyte","01.1.6.8 - Nuts, in shell or shelled (ND)",3.9
"....Southern Leyte","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",2.0
"....Southern Leyte","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",7.7
"....Southern Leyte","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",7.4
"....Southern Leyte","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",18.8
"....Southern Leyte","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",28.9
"....Southern Leyte","01.1.7.4 - Other vegetables, fresh or chilled (ND)",-0.8
"....Southern Leyte","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",-2.3
"....Southern Leyte","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",3.0
"....Southern Leyte","01.1.8 - Sugar, confectionery and desserts (ND)",-2.2
"....Southern Leyte","01.1.8.1 - Cane and beet sugar (ND)",-6.7
"....Southern Leyte","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",0.0
"....Southern Leyte","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",5.6
"....Southern Leyte","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.0
"....Southern Leyte","01.1.8.6 - Ice, ice cream and sorbet (ND)",0.0
"....Southern Leyte","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",0.0
"....Southern Leyte","01.1.9 - Ready-made food and other food products n.e.c. (ND)",-1.1
"....Southern Leyte","01.1.9.2 - Baby food (ND)",0.0
"....Southern Leyte","01.1.9.3 - Salt, condiments and sauces (ND)",0.9
"....Southern Leyte","01.1.9.4 - Spices, culinary herbs and seeds (ND)",-7.7
"....Southern Leyte","01.1.9.9 - Other food products n.e.c. (ND)",0.0
"....Southern Leyte","01.2 - NON-ALCOHOLIC BEVERAGES",0.0
"....Southern Leyte","01.2.1 - Fruit and vegetable juices (ND)",0.0
"....Southern Leyte","01.2.1.0 - Fruit and vegetable juices (ND)",0.0
"....Southern Leyte","01.2.2 - Coffee and coffee substitutes (ND)",0.0
"....Southern Leyte","01.2.2.0 - Coffee and coffee substitutes (ND)",0.0
"....Southern Leyte","01.2.3 - Tea, maté and other plant products for infusion (ND)",0.0
"....Southern Leyte","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",0.0
"....Southern Leyte","01.2.4 - Cocoa drinks (ND)",0.0
"....Southern Leyte","01.2.4.0 - Cocoa drinks (ND)",0.0
"....Southern Leyte","01.2.5 - Water (ND)",0.0
"....Southern Leyte","01.2.5.0 - Water (ND)",0.0
"....Southern Leyte","01.2.6 - Soft drinks (ND)",0.0
"....Southern Leyte","01.2.6.0 - Soft drinks (ND)",0.0
"....Southern Leyte","01.2.9 - Other non-alcoholic beverages (ND)",0.0
"....Southern Leyte","01.2.9.0 - Other non-alcoholic beverages (ND)",0.0
"....Southern Leyte","02 - ALCOHOLIC BEVERAGES AND TOBACCO",1.0
"....Southern Leyte","02.1 - ALCOHOLIC BEVERAGES",0.5
"....Southern Leyte","02.1.1 - Spirits and liquors (ND)",1.0
"....Southern Leyte","02.1.1.0 - Spirits and liquors (ND)",1.1
"....Southern Leyte","02.1.2 - Wine (ND)",-3.2
"....Southern Leyte","02.1.2.1 - Wine from grapes (ND)",0.0
"....Southern Leyte","02.1.2.2 - Wine from other sources (ND)",-3.5
"....Southern Leyte","02.1.3 - Beer (ND)",2.0
"....Southern Leyte","02.1.3.0 - Beer (ND)",1.9
"....Southern Leyte","02.3 - TOBACCO",1.6
"....Southern Leyte","02.3.0 - Tobacco (ND)",1.6
"....Southern Leyte","02.3.0.1 - Cigarettes (ND)",1.6
"....Southern Leyte","02.3.0.2 - Cigars (ND)",..
"....Southern Leyte","02.3.0.9 - Other tobacco products (ND)",0.0
"....Southern Leyte","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Southern Leyte","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Southern Leyte","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Southern Leyte","02.900 - NON-FOOD",4.6
"....Southern Leyte","03 - CLOTHING AND FOOTWEAR",0.0
"....Southern Leyte","03.1 - CLOTHING",0.0
"....Southern Leyte","03.1.1 - Clothing materials (SD)",0.0
"....Southern Leyte","03.1.1.0 - Clothing materials (SD)",0.0
"....Southern Leyte","03.1.2 - Garments (SD)",0.0
"....Southern Leyte","03.1.2.1 - Garments for men or boys (SD)",0.2
"....Southern Leyte","03.1.2.2 - Garments for women or girls (SD)",0.0
"....Southern Leyte","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",0.0
"....Southern Leyte","03.1.2.4 - School uniforms (SD)",0.0
"....Southern Leyte","03.1.3 - Other articles of clothing and clothing accessories (SD)",0.0
"....Southern Leyte","03.1.3.1 - Other articles of clothing (SD)",0.0
"....Southern Leyte","03.1.3.2 - Clothing accessories (SD)",0.0
"....Southern Leyte","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",0.0
"....Southern Leyte","03.1.4.1 - Cleaning of clothing (S)",0.0
"....Southern Leyte","03.1.4.2 - Repair, tailoring and hire of clothing (S)",0.0
"....Southern Leyte","03.2 - FOOTWEAR",0.0
"....Southern Leyte","03.2.1 - Shoes and other footwear (SD)",0.0
"....Southern Leyte","03.2.1.1 - Footwear for men (SD)",0.0
"....Southern Leyte","03.2.1.2 - Footwear for women (SD)",0.0
"....Southern Leyte","03.2.1.3 - Footwear for infants and children (SD)",0.0
"....Southern Leyte","03.2.2 - Cleaning, repair, and hire of footwear (S)",0.6
"....Southern Leyte","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",0.7
"....Southern Leyte","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",7.9
"....Southern Leyte","04.1 - ACTUAL RENTALS FOR HOUSING",0.0
"....Southern Leyte","04.1.1 - Actual rentals paid by tenants for main residence (S)",0.0
"....Southern Leyte","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",0.0
"....Southern Leyte","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",0.9
"....Southern Leyte","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",0.8
"....Southern Leyte","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",0.8
"....Southern Leyte","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",1.7
"....Southern Leyte","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",1.6
"....Southern Leyte","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",0.0
"....Southern Leyte","04.4.1 - Water supply (ND)",0.0
"....Southern Leyte","04.4.1.1 - Water supply through network systems (ND)",0.0
"....Southern Leyte","04.5 - ELECTRICITY, GAS AND OTHER FUELS",19.8
"....Southern Leyte","04.5.1 - Electricity (ND)",29.5
"....Southern Leyte","04.5.1.0 - Electricity (ND)",29.5
"....Southern Leyte","04.5.2 - Gas (ND)",21.1
"....Southern Leyte","04.5.2.2 - Liquefied hydrocarbons (ND)",21.1
"....Southern Leyte","04.5.3 - Liquid fuels (ND)",30.9
"....Southern Leyte","04.5.3.0 - Liquid fuels (ND)",30.9
"....Southern Leyte","04.5.4 - Solid fuels (ND)",0.4
"....Southern Leyte","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",0.0
"....Southern Leyte","04.5.4.3 - Charcoal (ND)",2.2
"....Southern Leyte","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.6
"....Southern Leyte","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",-0.2
"....Southern Leyte","05.1.1 - Furniture, furnishings and loose carpets (D)",-0.2
"....Southern Leyte","05.1.1.1 - Household furniture (D)",-0.2
"....Southern Leyte","05.1.1.3 - Lighting equipment (D)",..
"....Southern Leyte","05.1.1.4 - Furnishings, loose carpets and rugs (D)",0.0
"....Southern Leyte","05.2 - HOUSEHOLD TEXTILES",0.0
"....Southern Leyte","05.2.1 - Household textiles (SD)",0.0
"....Southern Leyte","05.2.1.1 - Furnishing fabrics and curtains (SD)",0.0
"....Southern Leyte","05.2.1.2 - Bed linen and bedding (SD)",0.0
"....Southern Leyte","05.2.1.3 - Table linen and bathroom linen (SD)",0.0
"....Southern Leyte","05.2.1.9 - Other household textiles (SD)",0.0
"....Southern Leyte","05.3 - HOUSEHOLD APPLIANCES",-0.2
"....Southern Leyte","05.3.1 - Major household appliances, whether electric or not (D)",-0.2
"....Southern Leyte","05.3.1.1 - Major kitchen appliances (D)",0.0
"....Southern Leyte","05.3.1.2 - Major laundry appliances (D)",-0.9
"....Southern Leyte","05.3.1.3 - Heaters, air conditioners (D)",0.0
"....Southern Leyte","05.3.2 - Small household appliances (SD)",0.0
"....Southern Leyte","05.3.2.1 - Small appliances for cooking and processing of food (SD)",0.0
"....Southern Leyte","05.3.2.9 - Other small household appliances (SD)",0.0
"....Southern Leyte","05.3.3 - Repair, installation and hire of household appliances (S)",0.0
"....Southern Leyte","05.3.3.0 - Repair, installation and hire of household appliances (S)",0.0
"....Southern Leyte","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",0.0
"....Southern Leyte","05.4.0 - Glassware, tableware and household utensils (SD)",0.0
"....Southern Leyte","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",0.0
"....Southern Leyte","05.4.0.2 - Cutlery, flatware and silverware (SD)",0.0
"....Southern Leyte","05.4.0.3 - Kitchen utensils and articles (SD)",0.0
"....Southern Leyte","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",0.0
"....Southern Leyte","05.5.1 - Motorized tools and equipment (D)",..
"....Southern Leyte","05.5.1.0 - Motorized tools and equipment (D)",..
"....Southern Leyte","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",0.0
"....Southern Leyte","05.5.2.1 - Non-motorized tools (SD)",0.0
"....Southern Leyte","05.5.2.2 - Miscellaneous accessories (SD)",0.0
"....Southern Leyte","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",0.8
"....Southern Leyte","05.6.1 - Non-durable household goods (ND)",0.0
"....Southern Leyte","05.6.1.1 - Household cleaning and maintenance products (ND)",0.0
"....Southern Leyte","05.6.1.9 - Other non-durable household goods (ND)",0.0
"....Southern Leyte","05.6.2 - Domestic services and household services (S)",1.9
"....Southern Leyte","05.6.2.1 - Domestic services by paid staff (S)",1.9
"....Southern Leyte","06 - HEALTH",0.0
"....Southern Leyte","06.1 - MEDICINES AND HEALTH PRODUCTS",0.1
"....Southern Leyte","06.1.1 - Medicines (ND)",0.0
"....Southern Leyte","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",0.0
"....Southern Leyte","06.1.2 - Medical products (ND)",0.9
"....Southern Leyte","06.1.2.1 - Medical diagnostic products (ND)",0.0
"....Southern Leyte","06.1.2.2 - Prevention and protective devices (ND)",1.1
"....Southern Leyte","06.1.2.3 - Treatment devices for personal use (ND)",1.6
"....Southern Leyte","06.1.3 - Assistive products (D)",0.0
"....Southern Leyte","06.1.3.1 - Assistive products for vision (D)",0.0
"....Southern Leyte","06.2 - OUTPATIENT CARE SERVICES",-3.1
"....Southern Leyte","06.2.1 - Preventive care services (S)",..
"....Southern Leyte","06.2.1.9 - Other preventive services (S)",..
"....Southern Leyte","06.2.2 - Outpatient dental services (S)",-3.1
"....Southern Leyte","06.2.2.1 - Dental preventive services (S)",-3.1
"....Southern Leyte","06.2.3 - Other outpatient care services (S)",..
"....Southern Leyte","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Southern Leyte","06.3 - INPATIENT CARE SERVICES",0.0
"....Southern Leyte","06.3.1 - Inpatient curative and rehabilitative services (S)",0.0
"....Southern Leyte","06.3.1.0 - Inpatient curative and rehabilitative services (S)",0.0
"....Southern Leyte","06.4 - OTHER HEALTH SERVICES",..
"....Southern Leyte","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"....Southern Leyte","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"....Southern Leyte","07 - TRANSPORT",13.3
"....Southern Leyte","07.1 - PURCHASE OF VEHICLES",..
"....Southern Leyte","07.1.1 - Motor cars (D)",..
"....Southern Leyte","07.1.1.1 - New motor cars (D)",..
"....Southern Leyte","07.1.2 - Motorcycles (D)",..
"....Southern Leyte","07.1.2.0 - Motorcycles (D)",..
"....Southern Leyte","07.1.3 - Bicycles (D)",..
"....Southern Leyte","07.1.3.0 - Bicycles (D)",..
"....Southern Leyte","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",27.1
"....Southern Leyte","07.2.1 - Parts and accessories for personal transport equipment (SD)",0.0
"....Southern Leyte","07.2.1.1 - Tires (SD)",0.0
"....Southern Leyte","07.2.1.2 - Parts for personal transport equipment (SD)",0.0
"....Southern Leyte","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Southern Leyte","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",32.2
"....Southern Leyte","07.2.2.1 - Diesel (ND)",39.2
"....Southern Leyte","07.2.2.2 - Gasoline (ND)",31.2
"....Southern Leyte","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Southern Leyte","07.2.2.4 - Lubricants (ND)",0.0
"....Southern Leyte","07.2.3 - Maintenance and repair of personal transport equipment (S)",0.0
"....Southern Leyte","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",0.0
"....Southern Leyte","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....Southern Leyte","07.2.4.2 - Toll facilities (S)",..
"....Southern Leyte","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Southern Leyte","07.3 - PASSENGER TRANSPORT SERVICES",0.2
"....Southern Leyte","07.3.1 - Passenger transport by railway (S)",..
"....Southern Leyte","07.3.1.1 - Passenger transport by train (S)",..
"....Southern Leyte","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Southern Leyte","07.3.2 - Passenger transport by road (S)",0.0
"....Southern Leyte","07.3.2.1 - Passenger transport by bus and coach (S)",0.0
"....Southern Leyte","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",0.0
"....Southern Leyte","07.3.2.9 - Other passenger transport by road (S)",0.0
"....Southern Leyte","07.3.3 - Passenger transport by air (S)",15.7
"....Southern Leyte","07.3.3.1 - Passenger transport by air, domestic (S)",15.7
"....Southern Leyte","07.3.4 - Passenger transport by sea and inland waterway (S)",0.0
"....Southern Leyte","07.3.4.0 - Passenger transport by sea and inland waterway (S)",0.0
"....Southern Leyte","07.4 - TRANSPORT SERVICES OF GOODS",0.0
"....Southern Leyte","07.4.1 - Postal and courier services (S)",0.0
"....Southern Leyte","07.4.1.1 - Letter handling services (S)",0.0
"....Southern Leyte","07.4.1.2 - Courier and parcel delivery services (S)",0.0
"....Southern Leyte","08 - INFORMATION AND COMMUNICATION",0.0
"....Southern Leyte","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",0.0
"....Southern Leyte","08.1.1 - Fixed telephone equipment (D)",..
"....Southern Leyte","08.1.1.0 - Fixed telephone equipment (D)",..
"....Southern Leyte","08.1.2 - Mobile telephone equipment (D)",0.0
"....Southern Leyte","08.1.2.0 - Mobile telephone equipment (D)",0.0
"....Southern Leyte","08.1.3 - Information processing equipment (D)",0.0
"....Southern Leyte","08.1.3.1 - Computers, laptops and tablets (D)",0.0
"....Southern Leyte","08.1.3.2 - Peripheral equipment and its consumable components (D)",0.0
"....Southern Leyte","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",0.0
"....Southern Leyte","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",0.0
"....Southern Leyte","08.1.5 - Unrecorded recording media (SD)",0.0
"....Southern Leyte","08.1.5.0 - Unrecorded recording media (SD)",0.0
"....Southern Leyte","08.3 - INFORMATION AND COMMUNICATION SERVICES",0.0
"....Southern Leyte","08.3.1 - Fixed communication services (S)",..
"....Southern Leyte","08.3.1.0 - Fixed communication services (S)",..
"....Southern Leyte","08.3.2 - Mobile communication services (S)",0.0
"....Southern Leyte","08.3.2.0 - Mobile communication services (S)",0.0
"....Southern Leyte","08.3.3 - Internet access provision services and net storage services (S)",0.0
"....Southern Leyte","08.3.3.0 - Internet access provision services and net storage services (S)",0.0
"....Southern Leyte","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Southern Leyte","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Southern Leyte","09 - RECREATION, SPORT AND CULTURE",0.2
"....Southern Leyte","09.1 - RECREATIONAL DURABLES",-0.4
"....Southern Leyte","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",-0.4
"....Southern Leyte","09.1.1.1 - Cameras (D)",-0.4
"....Southern Leyte","09.2 - OTHER RECREATIONAL GOODS",0.0
"....Southern Leyte","09.2.1 - Games, toys and hobbies (SD)",0.0
"....Southern Leyte","09.2.1.2 - Other games, toys and hobbies (SD)",0.0
"....Southern Leyte","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Southern Leyte","09.2.2.1 - Equipment for sport (SD)",..
"....Southern Leyte","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Southern Leyte","09.3 - GARDEN PRODUCTS AND PETS",0.1
"....Southern Leyte","09.3.1 - Garden products, plants and flowers (ND)",0.2
"....Southern Leyte","09.3.1.1 - Garden products (ND)",0.3
"....Southern Leyte","09.3.1.2 - Plants, seeds and flowers (ND)",0.0
"....Southern Leyte","09.3.2 - Pets and products for pets (ND)",0.0
"....Southern Leyte","09.3.2.2 - Products for pets and other household animals (ND)",0.0
"....Southern Leyte","09.4 - RECREATIONAL SERVICES",0.0
"....Southern Leyte","09.4.6 - Recreational and sporting services (S)",0.0
"....Southern Leyte","09.4.6.2 - Sporting services - practice (S)",0.0
"....Southern Leyte","09.4.7 - Games of chance (S)",0.0
"....Southern Leyte","09.4.7.0 - Games of chance (S)",0.0
"....Southern Leyte","09.5 - CULTURAL GOODS",0.0
"....Southern Leyte","09.5.1 - Musical instruments (D)",0.0
"....Southern Leyte","09.5.1.0 - Musical instruments (D)",0.0
"....Southern Leyte","09.6 - CULTURAL SERVICES",..
"....Southern Leyte","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Southern Leyte","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Southern Leyte","09.6.3 - Photographic services (S)",..
"....Southern Leyte","09.6.3.0 - Photographic services (S)",..
"....Southern Leyte","09.6.9 - Other cultural services (S)",..
"....Southern Leyte","09.6.9.0 - Other cultural services (S)",..
"....Southern Leyte","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.4
"....Southern Leyte","09.7.1 - Books (SD)",0.0
"....Southern Leyte","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",0.0
"....Southern Leyte","09.7.1.9 - Other books (SD) in printed or electronic copy",0.0
"....Southern Leyte","09.7.2 - Newspapers and periodicals (ND)",0.0
"....Southern Leyte","09.7.2.1 - Newspapers (ND)",0.0
"....Southern Leyte","09.7.2.2 - Magazines and periodicals (ND)",..
"....Southern Leyte","09.7.4 - Stationery and drawing materials (ND)",0.6
"....Southern Leyte","09.7.4.0 - Stationery and drawing materials (ND)",0.6
